commune;code_ins;code_postal;mdc_apr-drg_34;type_de_diagnostic;nombre_de_séjours
Anvers;11002.0;2000.0;04 - Système respiratoire;Chirurgical;317
Anvers;11002.0;2000.0;04 - Système respiratoire;Médical;5.959
Anvers;11002.0;2000.0;05 - Système circulatoire;Chirurgical;3.612
Anvers;11002.0;2000.0;05 - Système circulatoire;Médical;4.441
Anvers;11002.0;2000.0;06 - Système digestif;Chirurgical;2.905
Anvers;11002.0;2000.0;06 - Système digestif;Médical;5.244
Anvers;11002.0;2000.0;07 - Foie, bile et pancréas;Chirurgical;1.120
Anvers;11002.0;2000.0;07 - Foie, bile et pancréas;Médical;1.252
Anvers;11002.0;2000.0;08 - Système musculaire et tissu conjonctif;Chirurgical;7.922
Anvers;11002.0;2000.0;08 - Système musculaire et tissu conjonctif;Médical;2.277
Anvers;11002.0;2000.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;1.306
Anvers;11002.0;2000.0;09 - Peau, tissu sous-cutané, sein;Médical;1.321
Anvers;11002.0;2000.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;840
Anvers;11002.0;2000.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;1.626
Anvers;11002.0;2000.0;11 - Reins et voies urinaires;Chirurgical;1.336
Anvers;11002.0;2000.0;11 - Reins et voies urinaires;Médical;2.398
Anvers;11002.0;2000.0;12 - Organes génitaux masculins;Chirurgical;585
Anvers;11002.0;2000.0;12 - Organes génitaux masculins;Médical;269
Anvers;11002.0;2000.0;13 - Organes génitaux féminins;Chirurgical;1.000
Anvers;11002.0;2000.0;13 - Organes génitaux féminins;Médical;174
Anvers;11002.0;2000.0;14 - Grossesse et accouchement;Chirurgical;2.036
Anvers;11002.0;2000.0;14 - Grossesse et accouchement;Médical;6.525
Anvers;11002.0;2000.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;22
Anvers;11002.0;2000.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;409
Anvers;11002.0;2000.0;16 - Sang et organes hématopoïétiques;Chirurgical;33
Anvers;11002.0;2000.0;16 - Sang et organes hématopoïétiques;Médical;717
Anvers;11002.0;2000.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;169
Anvers;11002.0;2000.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;1.394
Anvers;11002.0;2000.0;18 - Maladies infectieuses et parasitaires;Chirurgical;316
Anvers;11002.0;2000.0;18 - Maladies infectieuses et parasitaires;Médical;1.603
Anvers;11002.0;2000.0;19 - Troubles mentaux;Chirurgical;42
Anvers;11002.0;2000.0;19 - Troubles mentaux;Médical;837
Anvers;11002.0;2000.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Anvers;11002.0;2000.0;20 - Alcoolisme et usage de drogue;Médical;696
Anvers;11002.0;2000.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;191
Anvers;11002.0;2000.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;885
Anvers;11002.0;2000.0;22 - Brûlures;Chirurgical;13
Anvers;11002.0;2000.0;22 - Brûlures;Médical;39
Anvers;11002.0;2000.0;23 - Facteurs influençant la santé;Chirurgical;466
Anvers;11002.0;2000.0;23 - Facteurs influençant la santé;Médical;3.029
Anvers;11002.0;2000.0;24 - Infections HIV;Chirurgical;0
Anvers;11002.0;2000.0;24 - Infections HIV;Médical;86
Anvers;11002.0;2000.0;25 - Traumatismes multiples;Chirurgical;74
Anvers;11002.0;2000.0;25 - Traumatismes multiples;Médical;54
Anvers;11002.0;2000.0;PP - Pré-MDC;Autre;0
Anvers;11002.0;2000.0;PP - Pré-MDC;Chirurgical;170
Anvers;11002.0;2000.0;PP - Pré-MDC;Médical;0
Anvers;11002.0;2000.0;SS - DRG spéciaux;Autre;0
Anvers;11002.0;2000.0;SS - DRG spéciaux;Chirurgical;0
Anvers;11002.0;2000.0;SS - DRG spéciaux;Médical;0
Boechout;11004.0;2530.0;00 - Groupe résiduel;Autre;0
Boechout;11004.0;2530.0;00 - Groupe résiduel;Chirurgical;27
Boechout;11004.0;2530.0;00 - Groupe résiduel;Médical;0
Boechout;11004.0;2530.0;01 - Système nerveux;Chirurgical;26
Boechout;11004.0;2530.0;01 - Système nerveux;Médical;134
Boechout;11004.0;2530.0;02 - Affections des yeux;Chirurgical;12
Boechout;11004.0;2530.0;02 - Affections des yeux;Médical;< 5
Boechout;11004.0;2530.0;03 - Nez, gorge, oreilles;Chirurgical;55
Boechout;11004.0;2530.0;03 - Nez, gorge, oreilles;Médical;71
Boechout;11004.0;2530.0;04 - Système respiratoire;Chirurgical;8
Boechout;11004.0;2530.0;04 - Système respiratoire;Médical;142
Boechout;11004.0;2530.0;05 - Système circulatoire;Chirurgical;86
Boechout;11004.0;2530.0;05 - Système circulatoire;Médical;100
Boechout;11004.0;2530.0;06 - Système digestif;Chirurgical;47
Boechout;11004.0;2530.0;06 - Système digestif;Médical;91
Boechout;11004.0;2530.0;07 - Foie, bile et pancréas;Chirurgical;27
Boechout;11004.0;2530.0;07 - Foie, bile et pancréas;Médical;30
Boechout;11004.0;2530.0;08 - Système musculaire et tissu conjonctif;Chirurgical;267
Boechout;11004.0;2530.0;08 - Système musculaire et tissu conjonctif;Médical;63
Boechout;11004.0;2530.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;40
Boechout;11004.0;2530.0;09 - Peau, tissu sous-cutané, sein;Médical;36
Boechout;11004.0;2530.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;17
Boechout;11004.0;2530.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;21
Boechout;11004.0;2530.0;11 - Reins et voies urinaires;Chirurgical;46
Boechout;11004.0;2530.0;11 - Reins et voies urinaires;Médical;53
Boechout;11004.0;2530.0;12 - Organes génitaux masculins;Chirurgical;16
Boechout;11004.0;2530.0;12 - Organes génitaux masculins;Médical;< 5
Boechout;11004.0;2530.0;13 - Organes génitaux féminins;Chirurgical;30
Boechout;11004.0;2530.0;13 - Organes génitaux féminins;Médical;< 5
Boechout;11004.0;2530.0;14 - Grossesse et accouchement;Chirurgical;27
Boechout;11004.0;2530.0;14 - Grossesse et accouchement;Médical;94
Boechout;11004.0;2530.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Boechout;11004.0;2530.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;< 5
Boechout;11004.0;2530.0;16 - Sang et organes hématopoïétiques;Chirurgical;< 5
Boechout;11004.0;2530.0;16 - Sang et organes hématopoïétiques;Médical;13
Boechout;11004.0;2530.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Boechout;11004.0;2530.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;42
Boechout;11004.0;2530.0;18 - Maladies infectieuses et parasitaires;Chirurgical;6
Boechout;11004.0;2530.0;18 - Maladies infectieuses et parasitaires;Médical;36
Boechout;11004.0;2530.0;19 - Troubles mentaux;Chirurgical;0
Boechout;11004.0;2530.0;19 - Troubles mentaux;Médical;15
Boechout;11004.0;2530.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Boechout;11004.0;2530.0;20 - Alcoolisme et usage de drogue;Médical;22
Boechout;11004.0;2530.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Boechout;11004.0;2530.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;25
Boechout;11004.0;2530.0;22 - Brûlures;Chirurgical;0
Boechout;11004.0;2530.0;22 - Brûlures;Médical;0
Boechout;11004.0;2530.0;23 - Facteurs influençant la santé;Chirurgical;7
Boechout;11004.0;2530.0;23 - Facteurs influençant la santé;Médical;46
Boechout;11004.0;2530.0;24 - Infections HIV;Chirurgical;0
Boechout;11004.0;2530.0;24 - Infections HIV;Médical;0
Boechout;11004.0;2530.0;25 - Traumatismes multiples;Chirurgical;< 5
Boechout;11004.0;2530.0;25 - Traumatismes multiples;Médical;< 5
Boechout;11004.0;2530.0;PP - Pré-MDC;Autre;0
Boechout;11004.0;2530.0;PP - Pré-MDC;Chirurgical;< 5
Boechout;11004.0;2530.0;PP - Pré-MDC;Médical;0
Boechout;11004.0;2530.0;SS - DRG spéciaux;Autre;0
Boechout;11004.0;2530.0;SS - DRG spéciaux;Chirurgical;0
Boechout;11004.0;2530.0;SS - DRG spéciaux;Médical;0
Boom;11005.0;2850.0;00 - Groupe résiduel;Autre;0
Boom;11005.0;2850.0;00 - Groupe résiduel;Chirurgical;44
Boom;11005.0;2850.0;00 - Groupe résiduel;Médical;0
Boom;11005.0;2850.0;01 - Système nerveux;Chirurgical;35
Boom;11005.0;2850.0;01 - Système nerveux;Médical;187
Boom;11005.0;2850.0;02 - Affections des yeux;Chirurgical;15
Boom;11005.0;2850.0;02 - Affections des yeux;Médical;< 5
Boom;11005.0;2850.0;03 - Nez, gorge, oreilles;Chirurgical;72
Boom;11005.0;2850.0;03 - Nez, gorge, oreilles;Médical;139
Boom;11005.0;2850.0;04 - Système respiratoire;Chirurgical;12
Boom;11005.0;2850.0;04 - Système respiratoire;Médical;222
Boom;11005.0;2850.0;05 - Système circulatoire;Chirurgical;209
Boom;11005.0;2850.0;05 - Système circulatoire;Médical;211
Boom;11005.0;2850.0;06 - Système digestif;Chirurgical;114
Boom;11005.0;2850.0;06 - Système digestif;Médical;175
Boom;11005.0;2850.0;07 - Foie, bile et pancréas;Chirurgical;60
Boom;11005.0;2850.0;07 - Foie, bile et pancréas;Médical;69
Boom;11005.0;2850.0;08 - Système musculaire et tissu conjonctif;Chirurgical;366
Boom;11005.0;2850.0;08 - Système musculaire et tissu conjonctif;Médical;108
Boom;11005.0;2850.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;62
Boom;11005.0;2850.0;09 - Peau, tissu sous-cutané, sein;Médical;53
Boom;11005.0;2850.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;49
Boom;11005.0;2850.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;72
Boom;11005.0;2850.0;11 - Reins et voies urinaires;Chirurgical;61
Boom;11005.0;2850.0;11 - Reins et voies urinaires;Médical;84
Boom;11005.0;2850.0;12 - Organes génitaux masculins;Chirurgical;32
Boom;11005.0;2850.0;12 - Organes génitaux masculins;Médical;< 5
Boom;11005.0;2850.0;13 - Organes génitaux féminins;Chirurgical;47
Boom;11005.0;2850.0;13 - Organes génitaux féminins;Médical;5
Boom;11005.0;2850.0;14 - Grossesse et accouchement;Chirurgical;78
Boom;11005.0;2850.0;14 - Grossesse et accouchement;Médical;208
Boom;11005.0;2850.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Boom;11005.0;2850.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;20
Boom;11005.0;2850.0;16 - Sang et organes hématopoïétiques;Chirurgical;< 5
Boom;11005.0;2850.0;16 - Sang et organes hématopoïétiques;Médical;19
Boom;11005.0;2850.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;6
Boom;11005.0;2850.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;67
Boom;11005.0;2850.0;18 - Maladies infectieuses et parasitaires;Chirurgical;10
Boom;11005.0;2850.0;18 - Maladies infectieuses et parasitaires;Médical;50
Boom;11005.0;2850.0;19 - Troubles mentaux;Chirurgical;< 5
Boom;11005.0;2850.0;19 - Troubles mentaux;Médical;40
Boom;11005.0;2850.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Boom;11005.0;2850.0;20 - Alcoolisme et usage de drogue;Médical;21
Boom;11005.0;2850.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;7
Boom;11005.0;2850.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;37
Boom;11005.0;2850.0;22 - Brûlures;Chirurgical;0
Boom;11005.0;2850.0;22 - Brûlures;Médical;0
Boom;11005.0;2850.0;23 - Facteurs influençant la santé;Chirurgical;20
Boom;11005.0;2850.0;23 - Facteurs influençant la santé;Médical;115
Boom;11005.0;2850.0;24 - Infections HIV;Chirurgical;0
Boom;11005.0;2850.0;24 - Infections HIV;Médical;< 5
Boom;11005.0;2850.0;25 - Traumatismes multiples;Chirurgical;< 5
Boom;11005.0;2850.0;25 - Traumatismes multiples;Médical;< 5
Boom;11005.0;2850.0;PP - Pré-MDC;Autre;0
Boom;11005.0;2850.0;PP - Pré-MDC;Chirurgical;< 5
Boom;11005.0;2850.0;PP - Pré-MDC;Médical;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Autre;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Chirurgical;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Médical;0
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Autre;0
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Chirurgical;27
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Médical;0
Borsbeek;11007.0;2150.0;01 - Système nerveux;Chirurgical;14
Borsbeek;11007.0;2150.0;01 - Système nerveux;Médical;96
Borsbeek;11007.0;2150.0;02 - Affections des yeux;Chirurgical;6
Borsbeek;11007.0;2150.0;02 - Affections des yeux;Médical;< 5
Borsbeek;11007.0;2150.0;03 - Nez, gorge, oreilles;Chirurgical;41
Borsbeek;11007.0;2150.0;03 - Nez, gorge, oreilles;Médical;83
Borsbeek;11007.0;2150.0;04 - Système respiratoire;Chirurgical;14
Borsbeek;11007.0;2150.0;04 - Système respiratoire;Médical;104
Borsbeek;11007.0;2150.0;05 - Système circulatoire;Chirurgical;90
Borsbeek;11007.0;2150.0;05 - Système circulatoire;Médical;113
Borsbeek;11007.0;2150.0;06 - Système digestif;Chirurgical;71
Borsbeek;11007.0;2150.0;06 - Système digestif;Médical;146
Borsbeek;11007.0;2150.0;07 - Foie, bile et pancréas;Chirurgical;26
Borsbeek;11007.0;2150.0;07 - Foie, bile et pancréas;Médical;43
Borsbeek;11007.0;2150.0;08 - Système musculaire et tissu conjonctif;Chirurgical;202
Borsbeek;11007.0;2150.0;08 - Système musculaire et tissu conjonctif;Médical;37
Borsbeek;11007.0;2150.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;40
Borsbeek;11007.0;2150.0;09 - Peau, tissu sous-cutané, sein;Médical;33
Borsbeek;11007.0;2150.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;15
Borsbeek;11007.0;2150.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;26
Borsbeek;11007.0;2150.0;11 - Reins et voies urinaires;Chirurgical;32
Borsbeek;11007.0;2150.0;11 - Reins et voies urinaires;Médical;61
Borsbeek;11007.0;2150.0;12 - Organes génitaux masculins;Chirurgical;24
Borsbeek;11007.0;2150.0;12 - Organes génitaux masculins;Médical;9
Borsbeek;11007.0;2150.0;13 - Organes génitaux féminins;Chirurgical;20
Borsbeek;11007.0;2150.0;13 - Organes génitaux féminins;Médical;6
Borsbeek;11007.0;2150.0;14 - Grossesse et accouchement;Chirurgical;37
Borsbeek;11007.0;2150.0;14 - Grossesse et accouchement;Médical;117
Borsbeek;11007.0;2150.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Borsbeek;11007.0;2150.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;0
Borsbeek;11007.0;2150.0;16 - Sang et organes hématopoïétiques;Chirurgical;0
Borsbeek;11007.0;2150.0;16 - Sang et organes hématopoïétiques;Médical;19
Borsbeek;11007.0;2150.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;6
Borsbeek;11007.0;2150.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;33
Borsbeek;11007.0;2150.0;18 - Maladies infectieuses et parasitaires;Chirurgical;< 5
Borsbeek;11007.0;2150.0;18 - Maladies infectieuses et parasitaires;Médical;29
Borsbeek;11007.0;2150.0;19 - Troubles mentaux;Chirurgical;< 5
Borsbeek;11007.0;2150.0;19 - Troubles mentaux;Médical;19
Borsbeek;11007.0;2150.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Borsbeek;11007.0;2150.0;20 - Alcoolisme et usage de drogue;Médical;10
Borsbeek;11007.0;2150.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Borsbeek;11007.0;2150.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;14
Borsbeek;11007.0;2150.0;22 - Brûlures;Chirurgical;0
Borsbeek;11007.0;2150.0;22 - Brûlures;Médical;< 5
Borsbeek;11007.0;2150.0;23 - Facteurs influençant la santé;Chirurgical;6
Borsbeek;11007.0;2150.0;23 - Facteurs influençant la santé;Médical;64
Borsbeek;11007.0;2150.0;24 - Infections HIV;Chirurgical;0
Borsbeek;11007.0;2150.0;24 - Infections HIV;Médical;< 5
Borsbeek;11007.0;2150.0;25 - Traumatismes multiples;Chirurgical;< 5
Borsbeek;11007.0;2150.0;25 - Traumatismes multiples;Médical;< 5
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Autre;0
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Chirurgical;< 5
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Médical;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Autre;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Chirurgical;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Médical;0
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Autre;0
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Chirurgical;68
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Médical;0
Brasschaat;11008.0;2930.0;01 - Système nerveux;Chirurgical;51
Brasschaat;11008.0;2930.0;01 - Système nerveux;Médical;388
Brasschaat;11008.0;2930.0;02 - Affections des yeux;Chirurgical;25
Brasschaat;11008.0;2930.0;02 - Affections des yeux;Médical;13
Brasschaat;11008.0;2930.0;03 - Nez, gorge, oreilles;Chirurgical;171
Brasschaat;11008.0;2930.0;03 - Nez, gorge, oreilles;Médical;265
Brasschaat;11008.0;2930.0;04 - Système respiratoire;Chirurgical;35
Brasschaat;11008.0;2930.0;04 - Système respiratoire;Médical;469
Brasschaat;11008.0;2930.0;05 - Système circulatoire;Chirurgical;292
Brasschaat;11008.0;2930.0;05 - Système circulatoire;Médical;481
Brasschaat;11008.0;2930.0;06 - Système digestif;Chirurgical;239
Brasschaat;11008.0;2930.0;06 - Système digestif;Médical;343
Brasschaat;11008.0;2930.0;07 - Foie, bile et pancréas;Chirurgical;91
Brasschaat;11008.0;2930.0;07 - Foie, bile et pancréas;Médical;107
Brasschaat;11008.0;2930.0;08 - Système musculaire et tissu conjonctif;Chirurgical;777
Brasschaat;11008.0;2930.0;08 - Système musculaire et tissu conjonctif;Médical;215
Brasschaat;11008.0;2930.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;126
Brasschaat;11008.0;2930.0;09 - Peau, tissu sous-cutané, sein;Médical;85
Brasschaat;11008.0;2930.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;48
Brasschaat;11008.0;2930.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;103
Brasschaat;11008.0;2930.0;11 - Reins et voies urinaires;Chirurgical;132
Brasschaat;11008.0;2930.0;11 - Reins et voies urinaires;Médical;203
Brasschaat;11008.0;2930.0;12 - Organes génitaux masculins;Chirurgical;61
Brasschaat;11008.0;2930.0;12 - Organes génitaux masculins;Médical;21
Brasschaat;11008.0;2930.0;13 - Organes génitaux féminins;Chirurgical;94
Brasschaat;11008.0;2930.0;13 - Organes génitaux féminins;Médical;11
Brasschaat;11008.0;2930.0;14 - Grossesse et accouchement;Chirurgical;89
Brasschaat;11008.0;2930.0;14 - Grossesse et accouchement;Médical;259
Brasschaat;11008.0;2930.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Brasschaat;11008.0;2930.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;11
Brasschaat;11008.0;2930.0;16 - Sang et organes hématopoïétiques;Chirurgical;5
Brasschaat;11008.0;2930.0;16 - Sang et organes hématopoïétiques;Médical;46
Brasschaat;11008.0;2930.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;14
Brasschaat;11008.0;2930.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;112
Brasschaat;11008.0;2930.0;18 - Maladies infectieuses et parasitaires;Chirurgical;21
Brasschaat;11008.0;2930.0;18 - Maladies infectieuses et parasitaires;Médical;123
Brasschaat;11008.0;2930.0;19 - Troubles mentaux;Chirurgical;< 5
Brasschaat;11008.0;2930.0;19 - Troubles mentaux;Médical;64
Brasschaat;11008.0;2930.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Brasschaat;11008.0;2930.0;20 - Alcoolisme et usage de drogue;Médical;21
Brasschaat;11008.0;2930.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;13
Brasschaat;11008.0;2930.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;67
Brasschaat;11008.0;2930.0;22 - Brûlures;Chirurgical;0
Brasschaat;11008.0;2930.0;22 - Brûlures;Médical;< 5
Brasschaat;11008.0;2930.0;23 - Facteurs influençant la santé;Chirurgical;34
Brasschaat;11008.0;2930.0;23 - Facteurs influençant la santé;Médical;194
Brasschaat;11008.0;2930.0;24 - Infections HIV;Chirurgical;0
Brasschaat;11008.0;2930.0;24 - Infections HIV;Médical;6
Brasschaat;11008.0;2930.0;25 - Traumatismes multiples;Chirurgical;< 5
Brasschaat;11008.0;2930.0;25 - Traumatismes multiples;Médical;6
Brasschaat;11008.0;2930.0;PP - Pré-MDC;Autre;0
Brasschaat;11008.0;2930.0;PP - Pré-MDC;Chirurgical;15
Brasschaat;11008.0;2930.0;PP - Pré-MDC;Médical;0
Brasschaat;11008.0;2930.0;SS - DRG spéciaux;Autre;0
Brasschaat;11008.0;2930.0;SS - DRG spéciaux;Chirurgical;0
Brasschaat;11008.0;2930.0;SS - DRG spéciaux;Médical;0
Brecht;11009.0;2960.0;00 - Groupe résiduel;Autre;0
Brecht;11009.0;2960.0;00 - Groupe résiduel;Chirurgical;72
Brecht;11009.0;2960.0;00 - Groupe résiduel;Médical;0
