gemeente;nis_code;postcode;mdc_apr-drg_28;diagnose;aantal_verblijven
Antwerpen;11002.0;2000.0;05 Hart en vaatstelsel;Chirurgisch;1.097
Antwerpen;11002.0;2000.0;06 Spijsverteringsstelsel;Medisch;6.590
Antwerpen;11002.0;2000.0;06 Spijsverteringsstelsel;Chirurgisch;1.108
Antwerpen;11002.0;2000.0;07 Lever, gal en pancreas;Medisch;338
Antwerpen;11002.0;2000.0;07 Lever, gal en pancreas;Chirurgisch;18
Antwerpen;11002.0;2000.0;08 Bewegingsstelsel en bindweefsel;Medisch;3.861
Antwerpen;11002.0;2000.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;6.747
Antwerpen;11002.0;2000.0;09 Huid, subcutis, borstklier;Medisch;1.627
Antwerpen;11002.0;2000.0;09 Huid, subcutis, borstklier;Chirurgisch;1.101
Antwerpen;11002.0;2000.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;61
Antwerpen;11002.0;2000.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;18
Antwerpen;11002.0;2000.0;11 Nieren en urinewegen;Medisch;1.394
Antwerpen;11002.0;2000.0;11 Nieren en urinewegen;Chirurgisch;355
Antwerpen;11002.0;2000.0;12 Mannelijke geslachtsorganen;Medisch;802
Antwerpen;11002.0;2000.0;12 Mannelijke geslachtsorganen;Chirurgisch;2.586
Antwerpen;11002.0;2000.0;13 Vrouwelijke geslachtsorganen;Medisch;624
Antwerpen;11002.0;2000.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;1.359
Antwerpen;11002.0;2000.0;14 Zwangerschap en bevalling;Medisch;326
Antwerpen;11002.0;2000.0;14 Zwangerschap en bevalling;Chirurgisch;758
Antwerpen;11002.0;2000.0;15 Neonati, perinatale aandoeningen;Medisch;< 5
Antwerpen;11002.0;2000.0;16 Bloed en bloedvormende organen;Medisch;1.043
Antwerpen;11002.0;2000.0;16 Bloed en bloedvormende organen;Chirurgisch;51
Antwerpen;11002.0;2000.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;16.441
Antwerpen;11002.0;2000.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;77
Antwerpen;11002.0;2000.0;18 Infectie en parasitaire ziekten;Medisch;27
Antwerpen;11002.0;2000.0;18 Infectie en parasitaire ziekten;Chirurgisch;15
Antwerpen;11002.0;2000.0;19 Psychische stoornissen;Medisch;39
Antwerpen;11002.0;2000.0;19 Psychische stoornissen;Chirurgisch;< 5
Antwerpen;11002.0;2000.0;20 Alcohol en druggebruik;Medisch;95
Antwerpen;11002.0;2000.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;135
Antwerpen;11002.0;2000.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;115
Antwerpen;11002.0;2000.0;22 Brandwonden;Medisch;< 5
Antwerpen;11002.0;2000.0;22 Brandwonden;Chirurgisch;7
Antwerpen;11002.0;2000.0;23 Factoren die de gezondheid beïnvloeden;Medisch;12.907
Antwerpen;11002.0;2000.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;1.095
Antwerpen;11002.0;2000.0;24 HIV infecties;Medisch;21
Antwerpen;11002.0;2000.0;25 Multipele traumata;Chirurgisch;< 5
Antwerpen;11002.0;2000.0;SS Speciale DRG's;Andere;702
Boechout;11004.0;2530.0;00 Restgroep;Chirurgisch;< 5
Boechout;11004.0;2530.0;01 Zenuwstelsel;Medisch;18
Boechout;11004.0;2530.0;01 Zenuwstelsel;Chirurgisch;38
Boechout;11004.0;2530.0;02 Oogaandoeningen;Medisch;< 5
Boechout;11004.0;2530.0;02 Oogaandoeningen;Chirurgisch;142
Boechout;11004.0;2530.0;03 Neus, keel en oren;Medisch;236
Boechout;11004.0;2530.0;03 Neus, keel en oren;Chirurgisch;136
Boechout;11004.0;2530.0;04 Ademhalingsstelsel;Medisch;16
Boechout;11004.0;2530.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Boechout;11004.0;2530.0;05 Hart en vaatstelsel;Medisch;45
Boechout;11004.0;2530.0;05 Hart en vaatstelsel;Chirurgisch;37
Boechout;11004.0;2530.0;06 Spijsverteringsstelsel;Medisch;236
Boechout;11004.0;2530.0;06 Spijsverteringsstelsel;Chirurgisch;31
Boechout;11004.0;2530.0;07 Lever, gal en pancreas;Medisch;7
Boechout;11004.0;2530.0;08 Bewegingsstelsel en bindweefsel;Medisch;336
Boechout;11004.0;2530.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;167
Boechout;11004.0;2530.0;09 Huid, subcutis, borstklier;Medisch;36
Boechout;11004.0;2530.0;09 Huid, subcutis, borstklier;Chirurgisch;24
Boechout;11004.0;2530.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Boechout;11004.0;2530.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Boechout;11004.0;2530.0;11 Nieren en urinewegen;Medisch;36
Boechout;11004.0;2530.0;11 Nieren en urinewegen;Chirurgisch;9
Boechout;11004.0;2530.0;12 Mannelijke geslachtsorganen;Medisch;42
Boechout;11004.0;2530.0;12 Mannelijke geslachtsorganen;Chirurgisch;23
Boechout;11004.0;2530.0;13 Vrouwelijke geslachtsorganen;Medisch;13
Boechout;11004.0;2530.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;31
Boechout;11004.0;2530.0;14 Zwangerschap en bevalling;Medisch;6
Boechout;11004.0;2530.0;14 Zwangerschap en bevalling;Chirurgisch;12
Boechout;11004.0;2530.0;16 Bloed en bloedvormende organen;Medisch;10
Boechout;11004.0;2530.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Boechout;11004.0;2530.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;430
Boechout;11004.0;2530.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Boechout;11004.0;2530.0;19 Psychische stoornissen;Medisch;< 5
Boechout;11004.0;2530.0;20 Alcohol en druggebruik;Medisch;< 5
Boechout;11004.0;2530.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Boechout;11004.0;2530.0;23 Factoren die de gezondheid beïnvloeden;Medisch;295
Boechout;11004.0;2530.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;20
Boechout;11004.0;2530.0;SS Speciale DRG's;Andere;13
Boom;11005.0;2850.0;00 Restgroep;Chirurgisch;6
Boom;11005.0;2850.0;01 Zenuwstelsel;Medisch;46
Boom;11005.0;2850.0;01 Zenuwstelsel;Chirurgisch;63
Boom;11005.0;2850.0;02 Oogaandoeningen;Medisch;< 5
Boom;11005.0;2850.0;02 Oogaandoeningen;Chirurgisch;237
Boom;11005.0;2850.0;03 Neus, keel en oren;Medisch;283
Boom;11005.0;2850.0;03 Neus, keel en oren;Chirurgisch;212
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Medisch;36
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Medisch;66
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Chirurgisch;74
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Medisch;532
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Chirurgisch;25
Boom;11005.0;2850.0;07 Lever, gal en pancreas;Medisch;9
Boom;11005.0;2850.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Boom;11005.0;2850.0;08 Bewegingsstelsel en bindweefsel;Medisch;320
Boom;11005.0;2850.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;323
Boom;11005.0;2850.0;09 Huid, subcutis, borstklier;Medisch;83
Boom;11005.0;2850.0;09 Huid, subcutis, borstklier;Chirurgisch;52
Boom;11005.0;2850.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Boom;11005.0;2850.0;11 Nieren en urinewegen;Medisch;72
Boom;11005.0;2850.0;11 Nieren en urinewegen;Chirurgisch;8
Boom;11005.0;2850.0;12 Mannelijke geslachtsorganen;Medisch;53
Boom;11005.0;2850.0;12 Mannelijke geslachtsorganen;Chirurgisch;86
Boom;11005.0;2850.0;13 Vrouwelijke geslachtsorganen;Medisch;21
Boom;11005.0;2850.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;37
Boom;11005.0;2850.0;14 Zwangerschap en bevalling;Medisch;13
Boom;11005.0;2850.0;14 Zwangerschap en bevalling;Chirurgisch;28
Boom;11005.0;2850.0;16 Bloed en bloedvormende organen;Medisch;17
Boom;11005.0;2850.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;527
Boom;11005.0;2850.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Boom;11005.0;2850.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Boom;11005.0;2850.0;19 Psychische stoornissen;Chirurgisch;< 5
Boom;11005.0;2850.0;20 Alcohol en druggebruik;Medisch;< 5
Boom;11005.0;2850.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;6
Boom;11005.0;2850.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Boom;11005.0;2850.0;23 Factoren die de gezondheid beïnvloeden;Medisch;311
Boom;11005.0;2850.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;36
Boom;11005.0;2850.0;SS Speciale DRG's;Andere;9
Borsbeek;11007.0;2150.0;00 Restgroep;Chirurgisch;7
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Medisch;7
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Chirurgisch;25
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Medisch;< 5
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Chirurgisch;206
Borsbeek;11007.0;2150.0;03 Neus, keel en oren;Medisch;160
Borsbeek;11007.0;2150.0;03 Neus, keel en oren;Chirurgisch;179
Borsbeek;11007.0;2150.0;04 Ademhalingsstelsel;Medisch;20
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Medisch;24
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Chirurgisch;41
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Medisch;205
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Chirurgisch;21
Borsbeek;11007.0;2150.0;07 Lever, gal en pancreas;Medisch;< 5
Borsbeek;11007.0;2150.0;08 Bewegingsstelsel en bindweefsel;Medisch;103
Borsbeek;11007.0;2150.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;187
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borstklier;Medisch;46
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borstklier;Chirurgisch;31
Borsbeek;11007.0;2150.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Medisch;36
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Chirurgisch;6
Borsbeek;11007.0;2150.0;12 Mannelijke geslachtsorganen;Medisch;16
Borsbeek;11007.0;2150.0;12 Mannelijke geslachtsorganen;Chirurgisch;33
Borsbeek;11007.0;2150.0;13 Vrouwelijke geslachtsorganen;Medisch;15
Borsbeek;11007.0;2150.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;29
Borsbeek;11007.0;2150.0;14 Zwangerschap en bevalling;Medisch;5
Borsbeek;11007.0;2150.0;14 Zwangerschap en bevalling;Chirurgisch;17
Borsbeek;11007.0;2150.0;16 Bloed en bloedvormende organen;Medisch;24
Borsbeek;11007.0;2150.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;323
Borsbeek;11007.0;2150.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Borsbeek;11007.0;2150.0;20 Alcohol en druggebruik;Medisch;5
Borsbeek;11007.0;2150.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Borsbeek;11007.0;2150.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;22 Brandwonden;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;23 Factoren die de gezondheid beïnvloeden;Medisch;365
Borsbeek;11007.0;2150.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;18
Borsbeek;11007.0;2150.0;SS Speciale DRG's;Andere;17
Brasschaat;11008.0;2930.0;00 Restgroep;Chirurgisch;26
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Medisch;8
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Chirurgisch;105
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Medisch;9
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Chirurgisch;535
Brasschaat;11008.0;2930.0;03 Neus, keel en oren;Medisch;517
Brasschaat;11008.0;2930.0;03 Neus, keel en oren;Chirurgisch;465
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Medisch;37
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Chirurgisch;5
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Medisch;71
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Chirurgisch;97
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Medisch;665
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Chirurgisch;61
Brasschaat;11008.0;2930.0;07 Lever, gal en pancreas;Medisch;18
Brasschaat;11008.0;2930.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;08 Bewegingsstelsel en bindweefsel;Medisch;119
Brasschaat;11008.0;2930.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;491
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borstklier;Medisch;80
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borstklier;Chirurgisch;88
Brasschaat;11008.0;2930.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Medisch;121
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Chirurgisch;34
Brasschaat;11008.0;2930.0;12 Mannelijke geslachtsorganen;Medisch;58
Brasschaat;11008.0;2930.0;12 Mannelijke geslachtsorganen;Chirurgisch;73
Brasschaat;11008.0;2930.0;13 Vrouwelijke geslachtsorganen;Medisch;24
Brasschaat;11008.0;2930.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;113
Brasschaat;11008.0;2930.0;14 Zwangerschap en bevalling;Medisch;24
Brasschaat;11008.0;2930.0;14 Zwangerschap en bevalling;Chirurgisch;25
Brasschaat;11008.0;2930.0;16 Bloed en bloedvormende organen;Medisch;58
Brasschaat;11008.0;2930.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;1.444
Brasschaat;11008.0;2930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;8
Brasschaat;11008.0;2930.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Brasschaat;11008.0;2930.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;19 Psychische stoornissen;Medisch;< 5
Brasschaat;11008.0;2930.0;20 Alcohol en druggebruik;Medisch;< 5
Brasschaat;11008.0;2930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;6
Brasschaat;11008.0;2930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;10
Brasschaat;11008.0;2930.0;23 Factoren die de gezondheid beïnvloeden;Medisch;1.240
Brasschaat;11008.0;2930.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;79
Brasschaat;11008.0;2930.0;SS Speciale DRG's;Andere;29
Brecht;11009.0;2960.0;00 Restgroep;Chirurgisch;13
Brecht;11009.0;2960.0;01 Zenuwstelsel;Medisch;15
Brecht;11009.0;2960.0;01 Zenuwstelsel;Chirurgisch;104
Brecht;11009.0;2960.0;02 Oogaandoeningen;Medisch;7
Brecht;11009.0;2960.0;02 Oogaandoeningen;Chirurgisch;354
Brecht;11009.0;2960.0;03 Neus, keel en oren;Medisch;370
Brecht;11009.0;2960.0;03 Neus, keel en oren;Chirurgisch;518
Brecht;11009.0;2960.0;04 Ademhalingsstelsel;Medisch;38
Brecht;11009.0;2960.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Brecht;11009.0;2960.0;05 Hart en vaatstelsel;Medisch;116
Brecht;11009.0;2960.0;05 Hart en vaatstelsel;Chirurgisch;95
Brecht;11009.0;2960.0;06 Spijsverteringsstelsel;Medisch;464
Brecht;11009.0;2960.0;06 Spijsverteringsstelsel;Chirurgisch;74
Brecht;11009.0;2960.0;07 Lever, gal en pancreas;Medisch;24
Brecht;11009.0;2960.0;08 Bewegingsstelsel en bindweefsel;Medisch;100
Brecht;11009.0;2960.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;414
Brecht;11009.0;2960.0;09 Huid, subcutis, borstklier;Medisch;64
Brecht;11009.0;2960.0;09 Huid, subcutis, borstklier;Chirurgisch;52
Brecht;11009.0;2960.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Brecht;11009.0;2960.0;11 Nieren en urinewegen;Medisch;35
Brecht;11009.0;2960.0;11 Nieren en urinewegen;Chirurgisch;16
Brecht;11009.0;2960.0;12 Mannelijke geslachtsorganen;Medisch;56
Brecht;11009.0;2960.0;12 Mannelijke geslachtsorganen;Chirurgisch;64
Brecht;11009.0;2960.0;13 Vrouwelijke geslachtsorganen;Medisch;29
Brecht;11009.0;2960.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;70
Brecht;11009.0;2960.0;14 Zwangerschap en bevalling;Medisch;10
Brecht;11009.0;2960.0;14 Zwangerschap en bevalling;Chirurgisch;27
Brecht;11009.0;2960.0;16 Bloed en bloedvormende organen;Medisch;28
Brecht;11009.0;2960.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Brecht;11009.0;2960.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;1.169
Brecht;11009.0;2960.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;5
Brecht;11009.0;2960.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Brecht;11009.0;2960.0;20 Alcohol en druggebruik;Medisch;9
Brecht;11009.0;2960.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;6
Brecht;11009.0;2960.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;9
Brecht;11009.0;2960.0;23 Factoren die de gezondheid beïnvloeden;Medisch;930
Brecht;11009.0;2960.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;39
Brecht;11009.0;2960.0;SS Speciale DRG's;Andere;20
Edegem;11013.0;2650.0;00 Restgroep;Chirurgisch;6
Edegem;11013.0;2650.0;01 Zenuwstelsel;Medisch;14
Edegem;11013.0;2650.0;01 Zenuwstelsel;Chirurgisch;45
Edegem;11013.0;2650.0;02 Oogaandoeningen;Medisch;6
Edegem;11013.0;2650.0;02 Oogaandoeningen;Chirurgisch;398
Edegem;11013.0;2650.0;03 Neus, keel en oren;Medisch;316
Edegem;11013.0;2650.0;03 Neus, keel en oren;Chirurgisch;262
Edegem;11013.0;2650.0;04 Ademhalingsstelsel;Medisch;23
Edegem;11013.0;2650.0;05 Hart en vaatstelsel;Medisch;80
Edegem;11013.0;2650.0;05 Hart en vaatstelsel;Chirurgisch;44
Edegem;11013.0;2650.0;06 Spijsverteringsstelsel;Medisch;317
Edegem;11013.0;2650.0;06 Spijsverteringsstelsel;Chirurgisch;24
Edegem;11013.0;2650.0;07 Lever, gal en pancreas;Medisch;< 5
Edegem;11013.0;2650.0;08 Bewegingsstelsel en bindweefsel;Medisch;280
Edegem;11013.0;2650.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;287
Edegem;11013.0;2650.0;09 Huid, subcutis, borstklier;Medisch;58
Edegem;11013.0;2650.0;09 Huid, subcutis, borstklier;Chirurgisch;55
Edegem;11013.0;2650.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Edegem;11013.0;2650.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Edegem;11013.0;2650.0;11 Nieren en urinewegen;Medisch;52
Edegem;11013.0;2650.0;11 Nieren en urinewegen;Chirurgisch;17
Edegem;11013.0;2650.0;12 Mannelijke geslachtsorganen;Medisch;47
Edegem;11013.0;2650.0;12 Mannelijke geslachtsorganen;Chirurgisch;34
Edegem;11013.0;2650.0;13 Vrouwelijke geslachtsorganen;Medisch;30
Edegem;11013.0;2650.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;62
Edegem;11013.0;2650.0;14 Zwangerschap en bevalling;Medisch;10
Edegem;11013.0;2650.0;14 Zwangerschap en bevalling;Chirurgisch;24
Edegem;11013.0;2650.0;16 Bloed en bloedvormende organen;Medisch;63
Edegem;11013.0;2650.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Edegem;11013.0;2650.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;943
Edegem;11013.0;2650.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Edegem;11013.0;2650.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Edegem;11013.0;2650.0;19 Psychische stoornissen;Medisch;< 5
Edegem;11013.0;2650.0;19 Psychische stoornissen;Chirurgisch;< 5
Edegem;11013.0;2650.0;20 Alcohol en druggebruik;Medisch;< 5
Edegem;11013.0;2650.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;7
Edegem;11013.0;2650.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Edegem;11013.0;2650.0;23 Factoren die de gezondheid beïnvloeden;Medisch;506
Edegem;11013.0;2650.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;32
Edegem;11013.0;2650.0;SS Speciale DRG's;Andere;17
Essen;11016.0;2910.0;00 Restgroep;Chirurgisch;8
Essen;11016.0;2910.0;01 Zenuwstelsel;Medisch;< 5
Essen;11016.0;2910.0;01 Zenuwstelsel;Chirurgisch;74
Essen;11016.0;2910.0;02 Oogaandoeningen;Medisch;< 5
Essen;11016.0;2910.0;02 Oogaandoeningen;Chirurgisch;193
Essen;11016.0;2910.0;03 Neus, keel en oren;Medisch;213
Essen;11016.0;2910.0;03 Neus, keel en oren;Chirurgisch;290
Essen;11016.0;2910.0;04 Ademhalingsstelsel;Medisch;12
Essen;11016.0;2910.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Essen;11016.0;2910.0;05 Hart en vaatstelsel;Medisch;31
Essen;11016.0;2910.0;05 Hart en vaatstelsel;Chirurgisch;46
