gemeente;nis_code;postcode;mdc;diagnose;aantal_verblijven
Boom;11005.0;2850.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;83
Boom;11005.0;2850.0;14  Zwangerschap en bevalling;Medisch;198
Boom;11005.0;2850.0;14  Zwangerschap en bevalling;Chirurgisch;63
Boom;11005.0;2850.0;15  Neonati, perinatale aandoeningen;Medisch;21
Boom;11005.0;2850.0;16  Bloed en bloedvormende organen;Medisch;36
Boom;11005.0;2850.0;16  Bloed en bloedvormende organen;Chirurgisch;< 5
Boom;11005.0;2850.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;81
Boom;11005.0;2850.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Boom;11005.0;2850.0;18  Infectie en parasitaire ziekten;Medisch;37
Boom;11005.0;2850.0;18  Infectie en parasitaire ziekten;Chirurgisch;11
Boom;11005.0;2850.0;19  Psychische stoornissen;Medisch;20
Boom;11005.0;2850.0;20  Alcohol en druggebruik;Medisch;9
Boom;11005.0;2850.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;40
Boom;11005.0;2850.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;21
Boom;11005.0;2850.0;22  Brandwonden;Medisch;< 5
Boom;11005.0;2850.0;22  Brandwonden;Chirurgisch;< 5
Boom;11005.0;2850.0;23  Factoren die de gezondheid beïnvloeden;Medisch;105
Boom;11005.0;2850.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;5
Boom;11005.0;2850.0;24  HIV infecties;Medisch;< 5
Boom;11005.0;2850.0;25  Multipele traumata;Medisch;< 5
Borsbeek;11007.0;2150.0;00  Restgroep;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;01  Zenuwstelsel;Medisch;139
Borsbeek;11007.0;2150.0;01  Zenuwstelsel;Chirurgisch;14
Borsbeek;11007.0;2150.0;02  Oogaandoeningen;Medisch;6
Borsbeek;11007.0;2150.0;02  Oogaandoeningen;Chirurgisch;8
Borsbeek;11007.0;2150.0;03  Neus, keel en oren;Medisch;25
Borsbeek;11007.0;2150.0;03  Neus, keel en oren;Chirurgisch;33
Borsbeek;11007.0;2150.0;04  Ademhalingsstelsel;Medisch;112
Borsbeek;11007.0;2150.0;04  Ademhalingsstelsel;Chirurgisch;5
Borsbeek;11007.0;2150.0;05  Hart en vaatstelsel;Medisch;138
Borsbeek;11007.0;2150.0;05  Hart en vaatstelsel;Chirurgisch;98
Borsbeek;11007.0;2150.0;06  Spijsverteringsstelsel;Medisch;95
Borsbeek;11007.0;2150.0;06  Spijsverteringsstelsel;Chirurgisch;56
Borsbeek;11007.0;2150.0;07  Lever, gal en pancreas;Medisch;22
Borsbeek;11007.0;2150.0;07  Lever, gal en pancreas;Chirurgisch;19
Borsbeek;11007.0;2150.0;08  Bewegingsstelsel en bindweefsel;Medisch;60
Borsbeek;11007.0;2150.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;172
Borsbeek;11007.0;2150.0;09  Huid, subcutis, borstklier;Medisch;28
Borsbeek;11007.0;2150.0;09  Huid, subcutis, borstklier;Chirurgisch;45
Borsbeek;11007.0;2150.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;22
Borsbeek;11007.0;2150.0;10  Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;11
Borsbeek;11007.0;2150.0;11  Nieren en urinewegen;Medisch;33
Borsbeek;11007.0;2150.0;11  Nieren en urinewegen;Chirurgisch;25
Borsbeek;11007.0;2150.0;12  Mannelijke geslachtsorganen;Medisch;5
Borsbeek;11007.0;2150.0;12  Mannelijke geslachtsorganen;Chirurgisch;27
Borsbeek;11007.0;2150.0;13  Vrouwelijke geslachtsorganen;Medisch;< 5
Borsbeek;11007.0;2150.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;39
Borsbeek;11007.0;2150.0;14  Zwangerschap en bevalling;Medisch;109
Borsbeek;11007.0;2150.0;14  Zwangerschap en bevalling;Chirurgisch;24
Borsbeek;11007.0;2150.0;15  Neonati, perinatale aandoeningen;Medisch;17
Borsbeek;11007.0;2150.0;16  Bloed en bloedvormende organen;Medisch;10
Borsbeek;11007.0;2150.0;16  Bloed en bloedvormende organen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;21
Borsbeek;11007.0;2150.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;10
Borsbeek;11007.0;2150.0;18  Infectie en parasitaire ziekten;Medisch;18
Borsbeek;11007.0;2150.0;18  Infectie en parasitaire ziekten;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;19  Psychische stoornissen;Medisch;21
Borsbeek;11007.0;2150.0;20  Alcohol en druggebruik;Medisch;< 5
Borsbeek;11007.0;2150.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;13
Borsbeek;11007.0;2150.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;7
Borsbeek;11007.0;2150.0;22  Brandwonden;Medisch;< 5
Borsbeek;11007.0;2150.0;23  Factoren die de gezondheid beïnvloeden;Medisch;59
Borsbeek;11007.0;2150.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;00  Restgroep;Chirurgisch;10
Brasschaat;11008.0;2930.0;01  Zenuwstelsel;Medisch;416
Brasschaat;11008.0;2930.0;01  Zenuwstelsel;Chirurgisch;51
Brasschaat;11008.0;2930.0;02  Oogaandoeningen;Medisch;5
Brasschaat;11008.0;2930.0;02  Oogaandoeningen;Chirurgisch;44
Brasschaat;11008.0;2930.0;03  Neus, keel en oren;Medisch;97
Brasschaat;11008.0;2930.0;03  Neus, keel en oren;Chirurgisch;173
Brasschaat;11008.0;2930.0;04  Ademhalingsstelsel;Medisch;411
Brasschaat;11008.0;2930.0;04  Ademhalingsstelsel;Chirurgisch;31
Brasschaat;11008.0;2930.0;05  Hart en vaatstelsel;Medisch;453
Brasschaat;11008.0;2930.0;05  Hart en vaatstelsel;Chirurgisch;236
Brasschaat;11008.0;2930.0;06  Spijsverteringsstelsel;Medisch;300
Brasschaat;11008.0;2930.0;06  Spijsverteringsstelsel;Chirurgisch;220
Brasschaat;11008.0;2930.0;07  Lever, gal en pancreas;Medisch;86
Brasschaat;11008.0;2930.0;07  Lever, gal en pancreas;Chirurgisch;63
Brasschaat;11008.0;2930.0;08  Bewegingsstelsel en bindweefsel;Medisch;188
Brasschaat;11008.0;2930.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;669
Brasschaat;11008.0;2930.0;09  Huid, subcutis, borstklier;Medisch;97
Brasschaat;11008.0;2930.0;09  Huid, subcutis, borstklier;Chirurgisch;109
Brasschaat;11008.0;2930.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;89
Brasschaat;11008.0;2930.0;10  Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;40
Brasschaat;11008.0;2930.0;11  Nieren en urinewegen;Medisch;164
Brasschaat;11008.0;2930.0;11  Nieren en urinewegen;Chirurgisch;89
Brasschaat;11008.0;2930.0;12  Mannelijke geslachtsorganen;Medisch;24
Brasschaat;11008.0;2930.0;12  Mannelijke geslachtsorganen;Chirurgisch;87
Brasschaat;11008.0;2930.0;13  Vrouwelijke geslachtsorganen;Medisch;18
Brasschaat;11008.0;2930.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;174
Brasschaat;11008.0;2930.0;14  Zwangerschap en bevalling;Medisch;297
Brasschaat;11008.0;2930.0;14  Zwangerschap en bevalling;Chirurgisch;55
Brasschaat;11008.0;2930.0;15  Neonati, perinatale aandoeningen;Medisch;26
Brasschaat;11008.0;2930.0;15  Neonati, perinatale aandoeningen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;16  Bloed en bloedvormende organen;Medisch;34
Brasschaat;11008.0;2930.0;16  Bloed en bloedvormende organen;Chirurgisch;5
Brasschaat;11008.0;2930.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;133
Brasschaat;11008.0;2930.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;10
Brasschaat;11008.0;2930.0;18  Infectie en parasitaire ziekten;Medisch;65
Brasschaat;11008.0;2930.0;18  Infectie en parasitaire ziekten;Chirurgisch;7
Brasschaat;11008.0;2930.0;19  Psychische stoornissen;Medisch;57
Brasschaat;11008.0;2930.0;19  Psychische stoornissen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;20  Alcohol en druggebruik;Medisch;11
Brasschaat;11008.0;2930.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;55
Brasschaat;11008.0;2930.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;28
Brasschaat;11008.0;2930.0;22  Brandwonden;Medisch;< 5
Brasschaat;11008.0;2930.0;22  Brandwonden;Chirurgisch;5
Brasschaat;11008.0;2930.0;23  Factoren die de gezondheid beïnvloeden;Medisch;248
Brasschaat;11008.0;2930.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;16
Brasschaat;11008.0;2930.0;25  Multipele traumata;Medisch;< 5
Brasschaat;11008.0;2930.0;25  Multipele traumata;Chirurgisch;< 5
Brecht;11009.0;2960.0;00  Restgroep;Chirurgisch;12
Brecht;11009.0;2960.0;01  Zenuwstelsel;Medisch;260
Brecht;11009.0;2960.0;01  Zenuwstelsel;Chirurgisch;36
Brecht;11009.0;2960.0;02  Oogaandoeningen;Medisch;< 5
Brecht;11009.0;2960.0;02  Oogaandoeningen;Chirurgisch;39
Brecht;11009.0;2960.0;03  Neus, keel en oren;Medisch;92
Brecht;11009.0;2960.0;03  Neus, keel en oren;Chirurgisch;89
Brecht;11009.0;2960.0;04  Ademhalingsstelsel;Medisch;316
Brecht;11009.0;2960.0;04  Ademhalingsstelsel;Chirurgisch;29
Brecht;11009.0;2960.0;05  Hart en vaatstelsel;Medisch;325
Brecht;11009.0;2960.0;05  Hart en vaatstelsel;Chirurgisch;206
Brecht;11009.0;2960.0;06  Spijsverteringsstelsel;Medisch;269
Brecht;11009.0;2960.0;06  Spijsverteringsstelsel;Chirurgisch;218
Brecht;11009.0;2960.0;07  Lever, gal en pancreas;Medisch;52
Brecht;11009.0;2960.0;07  Lever, gal en pancreas;Chirurgisch;53
Brecht;11009.0;2960.0;08  Bewegingsstelsel en bindweefsel;Medisch;130
Brecht;11009.0;2960.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;503
Brecht;11009.0;2960.0;09  Huid, subcutis, borstklier;Medisch;64
Brecht;11009.0;2960.0;09  Huid, subcutis, borstklier;Chirurgisch;92
Brecht;11009.0;2960.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;79
Brecht;11009.0;2960.0;10  Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;35
Brecht;11009.0;2960.0;11  Nieren en urinewegen;Medisch;112
Brecht;11009.0;2960.0;11  Nieren en urinewegen;Chirurgisch;56
Brecht;11009.0;2960.0;12  Mannelijke geslachtsorganen;Medisch;8
Brecht;11009.0;2960.0;12  Mannelijke geslachtsorganen;Chirurgisch;52
Brecht;11009.0;2960.0;13  Vrouwelijke geslachtsorganen;Medisch;8
Brecht;11009.0;2960.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;106
Brecht;11009.0;2960.0;14  Zwangerschap en bevalling;Medisch;240
Brecht;11009.0;2960.0;14  Zwangerschap en bevalling;Chirurgisch;68
Brecht;11009.0;2960.0;15  Neonati, perinatale aandoeningen;Medisch;44
Brecht;11009.0;2960.0;15  Neonati, perinatale aandoeningen;Chirurgisch;< 5
Brecht;11009.0;2960.0;16  Bloed en bloedvormende organen;Medisch;33
Brecht;11009.0;2960.0;16  Bloed en bloedvormende organen;Chirurgisch;5
Brecht;11009.0;2960.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;116
Brecht;11009.0;2960.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;7
Brecht;11009.0;2960.0;18  Infectie en parasitaire ziekten;Medisch;69
Brecht;11009.0;2960.0;18  Infectie en parasitaire ziekten;Chirurgisch;11
Brecht;11009.0;2960.0;19  Psychische stoornissen;Medisch;68
Brecht;11009.0;2960.0;19  Psychische stoornissen;Chirurgisch;< 5
Brecht;11009.0;2960.0;20  Alcohol en druggebruik;Medisch;14
Brecht;11009.0;2960.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;40
Brecht;11009.0;2960.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;24
Brecht;11009.0;2960.0;22  Brandwonden;Medisch;< 5
Brecht;11009.0;2960.0;22  Brandwonden;Chirurgisch;< 5
Brecht;11009.0;2960.0;23  Factoren die de gezondheid beïnvloeden;Medisch;192
Brecht;11009.0;2960.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;10
Brecht;11009.0;2960.0;25  Multipele traumata;Medisch;< 5
Brecht;11009.0;2960.0;25  Multipele traumata;Chirurgisch;< 5
Edegem;11013.0;2650.0;00  Restgroep;Chirurgisch;10
Edegem;11013.0;2650.0;01  Zenuwstelsel;Medisch;247
Edegem;11013.0;2650.0;01  Zenuwstelsel;Chirurgisch;40
Edegem;11013.0;2650.0;02  Oogaandoeningen;Medisch;7
Edegem;11013.0;2650.0;02  Oogaandoeningen;Chirurgisch;51
Edegem;11013.0;2650.0;03  Neus, keel en oren;Medisch;63
Edegem;11013.0;2650.0;03  Neus, keel en oren;Chirurgisch;78
Edegem;11013.0;2650.0;04  Ademhalingsstelsel;Medisch;181
