commune;code_ins;code_postal;mdc_apr-drg_34;type_de_diagnostic;nombre_de_séjours
Aartselaar;11001.0;2630.0;SS - DRG spéciaux;Autre;5
Aartselaar;11001.0;2630.0;SS - DRG spéciaux;Chirurgical;0
Aartselaar;11001.0;2630.0;SS - DRG spéciaux;Médical;0
Anvers;11002.0;2000.0;00 - Groupe résiduel;Autre;6
Anvers;11002.0;2000.0;00 - Groupe résiduel;Chirurgical;393
Anvers;11002.0;2000.0;00 - Groupe résiduel;Médical;0
Anvers;11002.0;2000.0;01 - Système nerveux;Chirurgical;1.180
Anvers;11002.0;2000.0;01 - Système nerveux;Médical;142
Anvers;11002.0;2000.0;02 - Affections des yeux;Chirurgical;6.035
Anvers;11002.0;2000.0;02 - Affections des yeux;Médical;64
Anvers;11002.0;2000.0;03 - Nez, gorge, oreilles;Chirurgical;6.190
Anvers;11002.0;2000.0;03 - Nez, gorge, oreilles;Médical;7.790
Anvers;11002.0;2000.0;04 - Système respiratoire;Chirurgical;64
Anvers;11002.0;2000.0;04 - Système respiratoire;Médical;589
Anvers;11002.0;2000.0;05 - Système circulatoire;Chirurgical;1.048
Anvers;11002.0;2000.0;05 - Système circulatoire;Médical;1.668
Anvers;11002.0;2000.0;06 - Système digestif;Chirurgical;1.272
Anvers;11002.0;2000.0;06 - Système digestif;Médical;8.229
Anvers;11002.0;2000.0;07 - Foie, bile et pancréas;Chirurgical;69
Anvers;11002.0;2000.0;07 - Foie, bile et pancréas;Médical;366
Anvers;11002.0;2000.0;08 - Système musculaire et tissu conjonctif;Chirurgical;5.776
Anvers;11002.0;2000.0;08 - Système musculaire et tissu conjonctif;Médical;622
Anvers;11002.0;2000.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;1.130
Anvers;11002.0;2000.0;09 - Peau, tissu sous-cutané, sein;Médical;1.379
Anvers;11002.0;2000.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;42
Anvers;11002.0;2000.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;99
Anvers;11002.0;2000.0;11 - Reins et voies urinaires;Chirurgical;571
Anvers;11002.0;2000.0;11 - Reins et voies urinaires;Médical;1.561
Anvers;11002.0;2000.0;12 - Organes génitaux masculins;Chirurgical;312
Anvers;11002.0;2000.0;12 - Organes génitaux masculins;Médical;3.173
Anvers;11002.0;2000.0;13 - Organes génitaux féminins;Chirurgical;1.131
Anvers;11002.0;2000.0;13 - Organes génitaux féminins;Médical;588
Anvers;11002.0;2000.0;14 - Grossesse et accouchement;Chirurgical;617
Anvers;11002.0;2000.0;14 - Grossesse et accouchement;Médical;326
Anvers;11002.0;2000.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Anvers;11002.0;2000.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;< 5
Anvers;11002.0;2000.0;16 - Sang et organes hématopoïétiques;Chirurgical;31
Anvers;11002.0;2000.0;16 - Sang et organes hématopoïétiques;Médical;1.167
Anvers;11002.0;2000.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;80
Anvers;11002.0;2000.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;16.180
Anvers;11002.0;2000.0;18 - Maladies infectieuses et parasitaires;Chirurgical;25
Anvers;11002.0;2000.0;18 - Maladies infectieuses et parasitaires;Médical;27
Anvers;11002.0;2000.0;19 - Troubles mentaux;Chirurgical;6
Anvers;11002.0;2000.0;19 - Troubles mentaux;Médical;46
Anvers;11002.0;2000.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Anvers;11002.0;2000.0;20 - Alcoolisme et usage de drogue;Médical;< 5
Anvers;11002.0;2000.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;101
Anvers;11002.0;2000.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;60
Anvers;11002.0;2000.0;22 - Brûlures;Chirurgical;< 5
Anvers;11002.0;2000.0;22 - Brûlures;Médical;0
Anvers;11002.0;2000.0;23 - Facteurs influençant la santé;Chirurgical;1.895
Anvers;11002.0;2000.0;23 - Facteurs influençant la santé;Médical;16.553
Anvers;11002.0;2000.0;24 - Infections HIV;Chirurgical;0
Anvers;11002.0;2000.0;24 - Infections HIV;Médical;14
Anvers;11002.0;2000.0;25 - Traumatismes multiples;Chirurgical;0
Anvers;11002.0;2000.0;25 - Traumatismes multiples;Médical;< 5
Anvers;11002.0;2000.0;PP - Pré-MDC;Autre;0
Anvers;11002.0;2000.0;PP - Pré-MDC;Chirurgical;0
Anvers;11002.0;2000.0;PP - Pré-MDC;Médical;0
Anvers;11002.0;2000.0;SS - DRG spéciaux;Autre;406
Anvers;11002.0;2000.0;SS - DRG spéciaux;Chirurgical;0
Anvers;11002.0;2000.0;SS - DRG spéciaux;Médical;0
Boechout;11004.0;2530.0;00 - Groupe résiduel;Autre;0
Boechout;11004.0;2530.0;00 - Groupe résiduel;Chirurgical;9
Boechout;11004.0;2530.0;00 - Groupe résiduel;Médical;0
Boechout;11004.0;2530.0;01 - Système nerveux;Chirurgical;41
Boechout;11004.0;2530.0;01 - Système nerveux;Médical;5
Boechout;11004.0;2530.0;02 - Affections des yeux;Chirurgical;185
Boechout;11004.0;2530.0;02 - Affections des yeux;Médical;< 5
Boechout;11004.0;2530.0;03 - Nez, gorge, oreilles;Chirurgical;141
Boechout;11004.0;2530.0;03 - Nez, gorge, oreilles;Médical;202
Boechout;11004.0;2530.0;04 - Système respiratoire;Chirurgical;< 5
Boechout;11004.0;2530.0;04 - Système respiratoire;Médical;15
Boechout;11004.0;2530.0;05 - Système circulatoire;Chirurgical;23
Boechout;11004.0;2530.0;05 - Système circulatoire;Médical;59
Boechout;11004.0;2530.0;06 - Système digestif;Chirurgical;37
Boechout;11004.0;2530.0;06 - Système digestif;Médical;267
Boechout;11004.0;2530.0;07 - Foie, bile et pancréas;Chirurgical;5
Boechout;11004.0;2530.0;07 - Foie, bile et pancréas;Médical;7
Boechout;11004.0;2530.0;08 - Système musculaire et tissu conjonctif;Chirurgical;183
Boechout;11004.0;2530.0;08 - Système musculaire et tissu conjonctif;Médical;19
Boechout;11004.0;2530.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;33
Boechout;11004.0;2530.0;09 - Peau, tissu sous-cutané, sein;Médical;25
Boechout;11004.0;2530.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;0
Boechout;11004.0;2530.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;< 5
Boechout;11004.0;2530.0;11 - Reins et voies urinaires;Chirurgical;17
Boechout;11004.0;2530.0;11 - Reins et voies urinaires;Médical;47
Boechout;11004.0;2530.0;12 - Organes génitaux masculins;Chirurgical;7
Boechout;11004.0;2530.0;12 - Organes génitaux masculins;Médical;64
Boechout;11004.0;2530.0;13 - Organes génitaux féminins;Chirurgical;34
Boechout;11004.0;2530.0;13 - Organes génitaux féminins;Médical;14
Boechout;11004.0;2530.0;14 - Grossesse et accouchement;Chirurgical;12
Boechout;11004.0;2530.0;14 - Grossesse et accouchement;Médical;7
Boechout;11004.0;2530.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Boechout;11004.0;2530.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;0
Boechout;11004.0;2530.0;16 - Sang et organes hématopoïétiques;Chirurgical;< 5
Boechout;11004.0;2530.0;16 - Sang et organes hématopoïétiques;Médical;27
Boechout;11004.0;2530.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Boechout;11004.0;2530.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;533
Boechout;11004.0;2530.0;18 - Maladies infectieuses et parasitaires;Chirurgical;0
Boechout;11004.0;2530.0;18 - Maladies infectieuses et parasitaires;Médical;< 5
Boechout;11004.0;2530.0;19 - Troubles mentaux;Chirurgical;< 5
Boechout;11004.0;2530.0;19 - Troubles mentaux;Médical;0
Boechout;11004.0;2530.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Boechout;11004.0;2530.0;20 - Alcoolisme et usage de drogue;Médical;0
Boechout;11004.0;2530.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;0
Boechout;11004.0;2530.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Boechout;11004.0;2530.0;22 - Brûlures;Chirurgical;0
Boechout;11004.0;2530.0;22 - Brûlures;Médical;0
Boechout;11004.0;2530.0;23 - Facteurs influençant la santé;Chirurgical;41
Boechout;11004.0;2530.0;23 - Facteurs influençant la santé;Médical;511
Boechout;11004.0;2530.0;24 - Infections HIV;Chirurgical;0
Boechout;11004.0;2530.0;24 - Infections HIV;Médical;0
Boechout;11004.0;2530.0;25 - Traumatismes multiples;Chirurgical;0
Boechout;11004.0;2530.0;25 - Traumatismes multiples;Médical;0
Boechout;11004.0;2530.0;PP - Pré-MDC;Autre;0
Boechout;11004.0;2530.0;PP - Pré-MDC;Chirurgical;0
Boechout;11004.0;2530.0;PP - Pré-MDC;Médical;0
Boechout;11004.0;2530.0;SS - DRG spéciaux;Autre;11
Boechout;11004.0;2530.0;SS - DRG spéciaux;Chirurgical;0
Boechout;11004.0;2530.0;SS - DRG spéciaux;Médical;0
Boom;11005.0;2850.0;00 - Groupe résiduel;Autre;0
Boom;11005.0;2850.0;00 - Groupe résiduel;Chirurgical;18
Boom;11005.0;2850.0;00 - Groupe résiduel;Médical;0
Boom;11005.0;2850.0;01 - Système nerveux;Chirurgical;59
Boom;11005.0;2850.0;01 - Système nerveux;Médical;< 5
Boom;11005.0;2850.0;02 - Affections des yeux;Chirurgical;237
Boom;11005.0;2850.0;02 - Affections des yeux;Médical;< 5
Boom;11005.0;2850.0;03 - Nez, gorge, oreilles;Chirurgical;180
Boom;11005.0;2850.0;03 - Nez, gorge, oreilles;Médical;355
Boom;11005.0;2850.0;04 - Système respiratoire;Chirurgical;< 5
Boom;11005.0;2850.0;04 - Système respiratoire;Médical;23
Boom;11005.0;2850.0;05 - Système circulatoire;Chirurgical;78
Boom;11005.0;2850.0;05 - Système circulatoire;Médical;79
Boom;11005.0;2850.0;06 - Système digestif;Chirurgical;25
Boom;11005.0;2850.0;06 - Système digestif;Médical;534
Boom;11005.0;2850.0;07 - Foie, bile et pancréas;Chirurgical;< 5
Boom;11005.0;2850.0;07 - Foie, bile et pancréas;Médical;9
Boom;11005.0;2850.0;08 - Système musculaire et tissu conjonctif;Chirurgical;309
Boom;11005.0;2850.0;08 - Système musculaire et tissu conjonctif;Médical;26
Boom;11005.0;2850.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;70
Boom;11005.0;2850.0;09 - Peau, tissu sous-cutané, sein;Médical;54
Boom;11005.0;2850.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;< 5
Boom;11005.0;2850.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;8
Boom;11005.0;2850.0;11 - Reins et voies urinaires;Chirurgical;25
Boom;11005.0;2850.0;11 - Reins et voies urinaires;Médical;46
Boom;11005.0;2850.0;12 - Organes génitaux masculins;Chirurgical;9
Boom;11005.0;2850.0;12 - Organes génitaux masculins;Médical;94
Boom;11005.0;2850.0;13 - Organes génitaux féminins;Chirurgical;25
Boom;11005.0;2850.0;13 - Organes génitaux féminins;Médical;23
Boom;11005.0;2850.0;14 - Grossesse et accouchement;Chirurgical;14
Boom;11005.0;2850.0;14 - Grossesse et accouchement;Médical;6
Boom;11005.0;2850.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Boom;11005.0;2850.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;0
Boom;11005.0;2850.0;16 - Sang et organes hématopoïétiques;Chirurgical;< 5
Boom;11005.0;2850.0;16 - Sang et organes hématopoïétiques;Médical;48
Boom;11005.0;2850.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Boom;11005.0;2850.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;649
Boom;11005.0;2850.0;18 - Maladies infectieuses et parasitaires;Chirurgical;0
Boom;11005.0;2850.0;18 - Maladies infectieuses et parasitaires;Médical;< 5
Boom;11005.0;2850.0;19 - Troubles mentaux;Chirurgical;< 5
Boom;11005.0;2850.0;19 - Troubles mentaux;Médical;0
Boom;11005.0;2850.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Boom;11005.0;2850.0;20 - Alcoolisme et usage de drogue;Médical;0
Boom;11005.0;2850.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Boom;11005.0;2850.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Boom;11005.0;2850.0;22 - Brûlures;Chirurgical;< 5
Boom;11005.0;2850.0;22 - Brûlures;Médical;0
Boom;11005.0;2850.0;23 - Facteurs influençant la santé;Chirurgical;63
Boom;11005.0;2850.0;23 - Facteurs influençant la santé;Médical;766
Boom;11005.0;2850.0;24 - Infections HIV;Chirurgical;0
Boom;11005.0;2850.0;24 - Infections HIV;Médical;0
Boom;11005.0;2850.0;25 - Traumatismes multiples;Chirurgical;0
Boom;11005.0;2850.0;25 - Traumatismes multiples;Médical;0
Boom;11005.0;2850.0;PP - Pré-MDC;Autre;0
Boom;11005.0;2850.0;PP - Pré-MDC;Chirurgical;0
Boom;11005.0;2850.0;PP - Pré-MDC;Médical;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Autre;10
Boom;11005.0;2850.0;SS - DRG spéciaux;Chirurgical;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Médical;0
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Autre;< 5
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Chirurgical;13
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Médical;0
Borsbeek;11007.0;2150.0;01 - Système nerveux;Chirurgical;23
Borsbeek;11007.0;2150.0;01 - Système nerveux;Médical;< 5
Borsbeek;11007.0;2150.0;02 - Affections des yeux;Chirurgical;185
Borsbeek;11007.0;2150.0;02 - Affections des yeux;Médical;< 5
Borsbeek;11007.0;2150.0;03 - Nez, gorge, oreilles;Chirurgical;192
Borsbeek;11007.0;2150.0;03 - Nez, gorge, oreilles;Médical;170
Borsbeek;11007.0;2150.0;04 - Système respiratoire;Chirurgical;< 5
Borsbeek;11007.0;2150.0;04 - Système respiratoire;Médical;6
Borsbeek;11007.0;2150.0;05 - Système circulatoire;Chirurgical;37
Borsbeek;11007.0;2150.0;05 - Système circulatoire;Médical;40
Borsbeek;11007.0;2150.0;06 - Système digestif;Chirurgical;15
Borsbeek;11007.0;2150.0;06 - Système digestif;Médical;279
Borsbeek;11007.0;2150.0;07 - Foie, bile et pancréas;Chirurgical;< 5
Borsbeek;11007.0;2150.0;07 - Foie, bile et pancréas;Médical;9
Borsbeek;11007.0;2150.0;08 - Système musculaire et tissu conjonctif;Chirurgical;152
Borsbeek;11007.0;2150.0;08 - Système musculaire et tissu conjonctif;Médical;21
Borsbeek;11007.0;2150.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;29
Borsbeek;11007.0;2150.0;09 - Peau, tissu sous-cutané, sein;Médical;47
Borsbeek;11007.0;2150.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;< 5
Borsbeek;11007.0;2150.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;< 5
Borsbeek;11007.0;2150.0;11 - Reins et voies urinaires;Chirurgical;18
Borsbeek;11007.0;2150.0;11 - Reins et voies urinaires;Médical;38
Borsbeek;11007.0;2150.0;12 - Organes génitaux masculins;Chirurgical;11
Borsbeek;11007.0;2150.0;12 - Organes génitaux masculins;Médical;90
Borsbeek;11007.0;2150.0;13 - Organes génitaux féminins;Chirurgical;26
Borsbeek;11007.0;2150.0;13 - Organes génitaux féminins;Médical;23
Borsbeek;11007.0;2150.0;14 - Grossesse et accouchement;Chirurgical;9
Borsbeek;11007.0;2150.0;14 - Grossesse et accouchement;Médical;8
Borsbeek;11007.0;2150.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Borsbeek;11007.0;2150.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;0
Borsbeek;11007.0;2150.0;16 - Sang et organes hématopoïétiques;Chirurgical;< 5
Borsbeek;11007.0;2150.0;16 - Sang et organes hématopoïétiques;Médical;28
Borsbeek;11007.0;2150.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Borsbeek;11007.0;2150.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;423
Borsbeek;11007.0;2150.0;18 - Maladies infectieuses et parasitaires;Chirurgical;0
Borsbeek;11007.0;2150.0;18 - Maladies infectieuses et parasitaires;Médical;< 5
Borsbeek;11007.0;2150.0;19 - Troubles mentaux;Chirurgical;0
Borsbeek;11007.0;2150.0;19 - Troubles mentaux;Médical;0
Borsbeek;11007.0;2150.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Borsbeek;11007.0;2150.0;20 - Alcoolisme et usage de drogue;Médical;0
Borsbeek;11007.0;2150.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Borsbeek;11007.0;2150.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Borsbeek;11007.0;2150.0;22 - Brûlures;Chirurgical;0
Borsbeek;11007.0;2150.0;22 - Brûlures;Médical;0
Borsbeek;11007.0;2150.0;23 - Facteurs influençant la santé;Chirurgical;43
Borsbeek;11007.0;2150.0;23 - Facteurs influençant la santé;Médical;524
Borsbeek;11007.0;2150.0;24 - Infections HIV;Chirurgical;0
Borsbeek;11007.0;2150.0;24 - Infections HIV;Médical;0
Borsbeek;11007.0;2150.0;25 - Traumatismes multiples;Chirurgical;0
Borsbeek;11007.0;2150.0;25 - Traumatismes multiples;Médical;0
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Autre;0
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Chirurgical;0
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Médical;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Autre;5
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Chirurgical;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Médical;0
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Autre;0
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Chirurgical;29
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Médical;0
Brasschaat;11008.0;2930.0;01 - Système nerveux;Chirurgical;124
Brasschaat;11008.0;2930.0;01 - Système nerveux;Médical;< 5
Brasschaat;11008.0;2930.0;02 - Affections des yeux;Chirurgical;454
Brasschaat;11008.0;2930.0;02 - Affections des yeux;Médical;5
Brasschaat;11008.0;2930.0;03 - Nez, gorge, oreilles;Chirurgical;503
Brasschaat;11008.0;2930.0;03 - Nez, gorge, oreilles;Médical;524
Brasschaat;11008.0;2930.0;04 - Système respiratoire;Chirurgical;6
Brasschaat;11008.0;2930.0;04 - Système respiratoire;Médical;40
Brasschaat;11008.0;2930.0;05 - Système circulatoire;Chirurgical;83
Brasschaat;11008.0;2930.0;05 - Système circulatoire;Médical;115
Brasschaat;11008.0;2930.0;06 - Système digestif;Chirurgical;75
Brasschaat;11008.0;2930.0;06 - Système digestif;Médical;691
Brasschaat;11008.0;2930.0;07 - Foie, bile et pancréas;Chirurgical;< 5
Brasschaat;11008.0;2930.0;07 - Foie, bile et pancréas;Médical;32
Brasschaat;11008.0;2930.0;08 - Système musculaire et tissu conjonctif;Chirurgical;475
Brasschaat;11008.0;2930.0;08 - Système musculaire et tissu conjonctif;Médical;33
Brasschaat;11008.0;2930.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;76
Brasschaat;11008.0;2930.0;09 - Peau, tissu sous-cutané, sein;Médical;94
Brasschaat;11008.0;2930.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;< 5
Brasschaat;11008.0;2930.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;< 5
Brasschaat;11008.0;2930.0;11 - Reins et voies urinaires;Chirurgical;62
Brasschaat;11008.0;2930.0;11 - Reins et voies urinaires;Médical;134
Brasschaat;11008.0;2930.0;12 - Organes génitaux masculins;Chirurgical;18
Brasschaat;11008.0;2930.0;12 - Organes génitaux masculins;Médical;146
Brasschaat;11008.0;2930.0;13 - Organes génitaux féminins;Chirurgical;93
Brasschaat;11008.0;2930.0;13 - Organes génitaux féminins;Médical;36
Brasschaat;11008.0;2930.0;14 - Grossesse et accouchement;Chirurgical;33
Brasschaat;11008.0;2930.0;14 - Grossesse et accouchement;Médical;12
Brasschaat;11008.0;2930.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Brasschaat;11008.0;2930.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;0
Brasschaat;11008.0;2930.0;16 - Sang et organes hématopoïétiques;Chirurgical;< 5
Brasschaat;11008.0;2930.0;16 - Sang et organes hématopoïétiques;Médical;82
Brasschaat;11008.0;2930.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Brasschaat;11008.0;2930.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;2.099
Brasschaat;11008.0;2930.0;18 - Maladies infectieuses et parasitaires;Chirurgical;< 5
Brasschaat;11008.0;2930.0;18 - Maladies infectieuses et parasitaires;Médical;5
Brasschaat;11008.0;2930.0;19 - Troubles mentaux;Chirurgical;0
Brasschaat;11008.0;2930.0;19 - Troubles mentaux;Médical;< 5
Brasschaat;11008.0;2930.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Brasschaat;11008.0;2930.0;20 - Alcoolisme et usage de drogue;Médical;0
Brasschaat;11008.0;2930.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;6
Brasschaat;11008.0;2930.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;6
Brasschaat;11008.0;2930.0;22 - Brûlures;Chirurgical;0
Brasschaat;11008.0;2930.0;22 - Brûlures;Médical;0
Brasschaat;11008.0;2930.0;23 - Facteurs influençant la santé;Chirurgical;109
Brasschaat;11008.0;2930.0;23 - Facteurs influençant la santé;Médical;1.338
Brasschaat;11008.0;2930.0;24 - Infections HIV;Chirurgical;0
Brasschaat;11008.0;2930.0;24 - Infections HIV;Médical;0
Brasschaat;11008.0;2930.0;25 - Traumatismes multiples;Chirurgical;0
Brasschaat;11008.0;2930.0;25 - Traumatismes multiples;Médical;0
Brasschaat;11008.0;2930.0;PP - Pré-MDC;Autre;0
Brasschaat;11008.0;2930.0;PP - Pré-MDC;Chirurgical;0
Brasschaat;11008.0;2930.0;PP - Pré-MDC;Médical;0
Brasschaat;11008.0;2930.0;SS - DRG spéciaux;Autre;21
Brasschaat;11008.0;2930.0;SS - DRG spéciaux;Chirurgical;0
Brasschaat;11008.0;2930.0;SS - DRG spéciaux;Médical;0
Brecht;11009.0;2960.0;00 - Groupe résiduel;Autre;0
Brecht;11009.0;2960.0;00 - Groupe résiduel;Chirurgical;18
