commune;code_ins;code_postal;mdc_apr-drg_34;type_de_diagnostic;nombre_de_séjours
Anvers;11002.0;2000.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;66
Anvers;11002.0;2000.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;16.822
Anvers;11002.0;2000.0;18 - Maladies infectieuses et parasitaires;Chirurgical;24
Anvers;11002.0;2000.0;18 - Maladies infectieuses et parasitaires;Médical;17
Anvers;11002.0;2000.0;19 - Troubles mentaux;Chirurgical;6
Anvers;11002.0;2000.0;19 - Troubles mentaux;Médical;224
Anvers;11002.0;2000.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Anvers;11002.0;2000.0;20 - Alcoolisme et usage de drogue;Médical;9
Anvers;11002.0;2000.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;91
Anvers;11002.0;2000.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;40
Anvers;11002.0;2000.0;22 - Brûlures;Chirurgical;5
Anvers;11002.0;2000.0;22 - Brûlures;Médical;< 5
Anvers;11002.0;2000.0;23 - Facteurs influençant la santé;Chirurgical;1.757
Anvers;11002.0;2000.0;23 - Facteurs influençant la santé;Médical;16.836
Anvers;11002.0;2000.0;24 - Infections HIV;Chirurgical;0
Anvers;11002.0;2000.0;24 - Infections HIV;Médical;51
Anvers;11002.0;2000.0;25 - Traumatismes multiples;Chirurgical;0
Anvers;11002.0;2000.0;25 - Traumatismes multiples;Médical;0
Anvers;11002.0;2000.0;PP - Pré-MDC;Autre;0
Anvers;11002.0;2000.0;PP - Pré-MDC;Chirurgical;0
Anvers;11002.0;2000.0;PP - Pré-MDC;Médical;0
Anvers;11002.0;2000.0;SS - DRG spéciaux;Autre;541
Anvers;11002.0;2000.0;SS - DRG spéciaux;Chirurgical;0
Anvers;11002.0;2000.0;SS - DRG spéciaux;Médical;0
Boechout;11004.0;2530.0;00 - Groupe résiduel;Autre;< 5
Boechout;11004.0;2530.0;00 - Groupe résiduel;Chirurgical;7
Boechout;11004.0;2530.0;00 - Groupe résiduel;Médical;0
Boechout;11004.0;2530.0;01 - Système nerveux;Chirurgical;50
Boechout;11004.0;2530.0;01 - Système nerveux;Médical;37
Boechout;11004.0;2530.0;02 - Affections des yeux;Chirurgical;155
Boechout;11004.0;2530.0;02 - Affections des yeux;Médical;< 5
Boechout;11004.0;2530.0;03 - Nez, gorge, oreilles;Chirurgical;124
Boechout;11004.0;2530.0;03 - Nez, gorge, oreilles;Médical;168
Boechout;11004.0;2530.0;04 - Système respiratoire;Chirurgical;< 5
Boechout;11004.0;2530.0;04 - Système respiratoire;Médical;15
Boechout;11004.0;2530.0;05 - Système circulatoire;Chirurgical;32
Boechout;11004.0;2530.0;05 - Système circulatoire;Médical;53
Boechout;11004.0;2530.0;06 - Système digestif;Chirurgical;38
Boechout;11004.0;2530.0;06 - Système digestif;Médical;269
Boechout;11004.0;2530.0;07 - Foie, bile et pancréas;Chirurgical;< 5
Boechout;11004.0;2530.0;07 - Foie, bile et pancréas;Médical;< 5
Boechout;11004.0;2530.0;08 - Système musculaire et tissu conjonctif;Chirurgical;175
Boechout;11004.0;2530.0;08 - Système musculaire et tissu conjonctif;Médical;125
Boechout;11004.0;2530.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;33
Boechout;11004.0;2530.0;09 - Peau, tissu sous-cutané, sein;Médical;46
Boechout;11004.0;2530.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;0
Boechout;11004.0;2530.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;< 5
Boechout;11004.0;2530.0;11 - Reins et voies urinaires;Chirurgical;14
Boechout;11004.0;2530.0;11 - Reins et voies urinaires;Médical;40
Boechout;11004.0;2530.0;12 - Organes génitaux masculins;Chirurgical;7
Boechout;11004.0;2530.0;12 - Organes génitaux masculins;Médical;53
Boechout;11004.0;2530.0;13 - Organes génitaux féminins;Chirurgical;27
Boechout;11004.0;2530.0;13 - Organes génitaux féminins;Médical;17
Boechout;11004.0;2530.0;14 - Grossesse et accouchement;Chirurgical;11
Boechout;11004.0;2530.0;14 - Grossesse et accouchement;Médical;< 5
Boechout;11004.0;2530.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Boechout;11004.0;2530.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;0
Boechout;11004.0;2530.0;16 - Sang et organes hématopoïétiques;Chirurgical;0
Boechout;11004.0;2530.0;16 - Sang et organes hématopoïétiques;Médical;15
Boechout;11004.0;2530.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Boechout;11004.0;2530.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;544
Boechout;11004.0;2530.0;18 - Maladies infectieuses et parasitaires;Chirurgical;0
Boechout;11004.0;2530.0;18 - Maladies infectieuses et parasitaires;Médical;< 5
Boechout;11004.0;2530.0;19 - Troubles mentaux;Chirurgical;0
Boechout;11004.0;2530.0;19 - Troubles mentaux;Médical;< 5
Boechout;11004.0;2530.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Boechout;11004.0;2530.0;20 - Alcoolisme et usage de drogue;Médical;0
Boechout;11004.0;2530.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;5
Boechout;11004.0;2530.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Boechout;11004.0;2530.0;22 - Brûlures;Chirurgical;0
Boechout;11004.0;2530.0;22 - Brûlures;Médical;0
Boechout;11004.0;2530.0;23 - Facteurs influençant la santé;Chirurgical;35
Boechout;11004.0;2530.0;23 - Facteurs influençant la santé;Médical;435
Boechout;11004.0;2530.0;24 - Infections HIV;Chirurgical;0
Boechout;11004.0;2530.0;24 - Infections HIV;Médical;0
Boechout;11004.0;2530.0;25 - Traumatismes multiples;Chirurgical;0
Boechout;11004.0;2530.0;25 - Traumatismes multiples;Médical;0
Boechout;11004.0;2530.0;PP - Pré-MDC;Autre;0
Boechout;11004.0;2530.0;PP - Pré-MDC;Chirurgical;0
Boechout;11004.0;2530.0;PP - Pré-MDC;Médical;0
Boechout;11004.0;2530.0;SS - DRG spéciaux;Autre;7
Boechout;11004.0;2530.0;SS - DRG spéciaux;Chirurgical;0
Boechout;11004.0;2530.0;SS - DRG spéciaux;Médical;0
Boom;11005.0;2850.0;00 - Groupe résiduel;Autre;0
Boom;11005.0;2850.0;00 - Groupe résiduel;Chirurgical;23
Boom;11005.0;2850.0;00 - Groupe résiduel;Médical;0
Boom;11005.0;2850.0;01 - Système nerveux;Chirurgical;64
Boom;11005.0;2850.0;01 - Système nerveux;Médical;5
Boom;11005.0;2850.0;02 - Affections des yeux;Chirurgical;210
Boom;11005.0;2850.0;02 - Affections des yeux;Médical;8
Boom;11005.0;2850.0;03 - Nez, gorge, oreilles;Chirurgical;186
Boom;11005.0;2850.0;03 - Nez, gorge, oreilles;Médical;282
Boom;11005.0;2850.0;04 - Système respiratoire;Chirurgical;< 5
Boom;11005.0;2850.0;04 - Système respiratoire;Médical;19
Boom;11005.0;2850.0;05 - Système circulatoire;Chirurgical;52
Boom;11005.0;2850.0;05 - Système circulatoire;Médical;79
Boom;11005.0;2850.0;06 - Système digestif;Chirurgical;30
Boom;11005.0;2850.0;06 - Système digestif;Médical;584
Boom;11005.0;2850.0;07 - Foie, bile et pancréas;Chirurgical;0
Boom;11005.0;2850.0;07 - Foie, bile et pancréas;Médical;< 5
Boom;11005.0;2850.0;08 - Système musculaire et tissu conjonctif;Chirurgical;283
Boom;11005.0;2850.0;08 - Système musculaire et tissu conjonctif;Médical;25
Boom;11005.0;2850.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;66
Boom;11005.0;2850.0;09 - Peau, tissu sous-cutané, sein;Médical;52
Boom;11005.0;2850.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;< 5
Boom;11005.0;2850.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;< 5
Boom;11005.0;2850.0;11 - Reins et voies urinaires;Chirurgical;22
Boom;11005.0;2850.0;11 - Reins et voies urinaires;Médical;54
Boom;11005.0;2850.0;12 - Organes génitaux masculins;Chirurgical;15
Boom;11005.0;2850.0;12 - Organes génitaux masculins;Médical;121
Boom;11005.0;2850.0;13 - Organes génitaux féminins;Chirurgical;31
Boom;11005.0;2850.0;13 - Organes génitaux féminins;Médical;23
Boom;11005.0;2850.0;14 - Grossesse et accouchement;Chirurgical;20
Boom;11005.0;2850.0;14 - Grossesse et accouchement;Médical;7
Boom;11005.0;2850.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Boom;11005.0;2850.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;0
Boom;11005.0;2850.0;16 - Sang et organes hématopoïétiques;Chirurgical;< 5
Boom;11005.0;2850.0;16 - Sang et organes hématopoïétiques;Médical;37
Boom;11005.0;2850.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;0
Boom;11005.0;2850.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;685
Boom;11005.0;2850.0;18 - Maladies infectieuses et parasitaires;Chirurgical;0
Boom;11005.0;2850.0;18 - Maladies infectieuses et parasitaires;Médical;0
Boom;11005.0;2850.0;19 - Troubles mentaux;Chirurgical;0
Boom;11005.0;2850.0;19 - Troubles mentaux;Médical;< 5
Boom;11005.0;2850.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Boom;11005.0;2850.0;20 - Alcoolisme et usage de drogue;Médical;0
Boom;11005.0;2850.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Boom;11005.0;2850.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Boom;11005.0;2850.0;22 - Brûlures;Chirurgical;0
Boom;11005.0;2850.0;22 - Brûlures;Médical;0
Boom;11005.0;2850.0;23 - Facteurs influençant la santé;Chirurgical;60
Boom;11005.0;2850.0;23 - Facteurs influençant la santé;Médical;779
Boom;11005.0;2850.0;24 - Infections HIV;Chirurgical;0
Boom;11005.0;2850.0;24 - Infections HIV;Médical;0
Boom;11005.0;2850.0;25 - Traumatismes multiples;Chirurgical;0
Boom;11005.0;2850.0;25 - Traumatismes multiples;Médical;0
Boom;11005.0;2850.0;PP - Pré-MDC;Autre;0
Boom;11005.0;2850.0;PP - Pré-MDC;Chirurgical;0
Boom;11005.0;2850.0;PP - Pré-MDC;Médical;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Autre;5
Boom;11005.0;2850.0;SS - DRG spéciaux;Chirurgical;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Médical;0
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Autre;< 5
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Chirurgical;11
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Médical;0
Borsbeek;11007.0;2150.0;01 - Système nerveux;Chirurgical;33
Borsbeek;11007.0;2150.0;01 - Système nerveux;Médical;14
Borsbeek;11007.0;2150.0;02 - Affections des yeux;Chirurgical;169
Borsbeek;11007.0;2150.0;02 - Affections des yeux;Médical;14
Borsbeek;11007.0;2150.0;03 - Nez, gorge, oreilles;Chirurgical;184
Borsbeek;11007.0;2150.0;03 - Nez, gorge, oreilles;Médical;136
Borsbeek;11007.0;2150.0;04 - Système respiratoire;Chirurgical;0
Borsbeek;11007.0;2150.0;04 - Système respiratoire;Médical;18
Borsbeek;11007.0;2150.0;05 - Système circulatoire;Chirurgical;39
Borsbeek;11007.0;2150.0;05 - Système circulatoire;Médical;38
Borsbeek;11007.0;2150.0;06 - Système digestif;Chirurgical;21
Borsbeek;11007.0;2150.0;06 - Système digestif;Médical;247
Borsbeek;11007.0;2150.0;07 - Foie, bile et pancréas;Chirurgical;< 5
Borsbeek;11007.0;2150.0;07 - Foie, bile et pancréas;Médical;11
Borsbeek;11007.0;2150.0;08 - Système musculaire et tissu conjonctif;Chirurgical;147
Borsbeek;11007.0;2150.0;08 - Système musculaire et tissu conjonctif;Médical;23
Borsbeek;11007.0;2150.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;21
Borsbeek;11007.0;2150.0;09 - Peau, tissu sous-cutané, sein;Médical;39
Borsbeek;11007.0;2150.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;0
Borsbeek;11007.0;2150.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;5
Borsbeek;11007.0;2150.0;11 - Reins et voies urinaires;Chirurgical;26
Borsbeek;11007.0;2150.0;11 - Reins et voies urinaires;Médical;40
Borsbeek;11007.0;2150.0;12 - Organes génitaux masculins;Chirurgical;7
Borsbeek;11007.0;2150.0;12 - Organes génitaux masculins;Médical;71
Borsbeek;11007.0;2150.0;13 - Organes génitaux féminins;Chirurgical;29
Borsbeek;11007.0;2150.0;13 - Organes génitaux féminins;Médical;11
Borsbeek;11007.0;2150.0;14 - Grossesse et accouchement;Chirurgical;18
Borsbeek;11007.0;2150.0;14 - Grossesse et accouchement;Médical;5
Borsbeek;11007.0;2150.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Borsbeek;11007.0;2150.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;0
Borsbeek;11007.0;2150.0;16 - Sang et organes hématopoïétiques;Chirurgical;0
Borsbeek;11007.0;2150.0;16 - Sang et organes hématopoïétiques;Médical;20
Borsbeek;11007.0;2150.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Borsbeek;11007.0;2150.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;318
Borsbeek;11007.0;2150.0;18 - Maladies infectieuses et parasitaires;Chirurgical;< 5
Borsbeek;11007.0;2150.0;18 - Maladies infectieuses et parasitaires;Médical;< 5
Borsbeek;11007.0;2150.0;19 - Troubles mentaux;Chirurgical;0
Borsbeek;11007.0;2150.0;19 - Troubles mentaux;Médical;0
Borsbeek;11007.0;2150.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Borsbeek;11007.0;2150.0;20 - Alcoolisme et usage de drogue;Médical;< 5
Borsbeek;11007.0;2150.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Borsbeek;11007.0;2150.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;0
Borsbeek;11007.0;2150.0;22 - Brûlures;Chirurgical;0
Borsbeek;11007.0;2150.0;22 - Brûlures;Médical;0
Borsbeek;11007.0;2150.0;23 - Facteurs influençant la santé;Chirurgical;20
Borsbeek;11007.0;2150.0;23 - Facteurs influençant la santé;Médical;395
Borsbeek;11007.0;2150.0;24 - Infections HIV;Chirurgical;0
Borsbeek;11007.0;2150.0;24 - Infections HIV;Médical;0
Borsbeek;11007.0;2150.0;25 - Traumatismes multiples;Chirurgical;0
Borsbeek;11007.0;2150.0;25 - Traumatismes multiples;Médical;0
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Autre;0
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Chirurgical;0
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Médical;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Autre;< 5
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Chirurgical;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Médical;0
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Autre;0
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Chirurgical;35
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Médical;0
Brasschaat;11008.0;2930.0;01 - Système nerveux;Chirurgical;153
Brasschaat;11008.0;2930.0;01 - Système nerveux;Médical;8
Brasschaat;11008.0;2930.0;02 - Affections des yeux;Chirurgical;495
Brasschaat;11008.0;2930.0;02 - Affections des yeux;Médical;7
Brasschaat;11008.0;2930.0;03 - Nez, gorge, oreilles;Chirurgical;462
Brasschaat;11008.0;2930.0;03 - Nez, gorge, oreilles;Médical;545
Brasschaat;11008.0;2930.0;04 - Système respiratoire;Chirurgical;0
Brasschaat;11008.0;2930.0;04 - Système respiratoire;Médical;38
Brasschaat;11008.0;2930.0;05 - Système circulatoire;Chirurgical;110
Brasschaat;11008.0;2930.0;05 - Système circulatoire;Médical;113
Brasschaat;11008.0;2930.0;06 - Système digestif;Chirurgical;57
Brasschaat;11008.0;2930.0;06 - Système digestif;Médical;729
Brasschaat;11008.0;2930.0;07 - Foie, bile et pancréas;Chirurgical;< 5
Brasschaat;11008.0;2930.0;07 - Foie, bile et pancréas;Médical;21
Brasschaat;11008.0;2930.0;08 - Système musculaire et tissu conjonctif;Chirurgical;496
Brasschaat;11008.0;2930.0;08 - Système musculaire et tissu conjonctif;Médical;59
Brasschaat;11008.0;2930.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;77
Brasschaat;11008.0;2930.0;09 - Peau, tissu sous-cutané, sein;Médical;78
Brasschaat;11008.0;2930.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;< 5
Brasschaat;11008.0;2930.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;< 5
Brasschaat;11008.0;2930.0;11 - Reins et voies urinaires;Chirurgical;38
Brasschaat;11008.0;2930.0;11 - Reins et voies urinaires;Médical;136
Brasschaat;11008.0;2930.0;12 - Organes génitaux masculins;Chirurgical;23
Brasschaat;11008.0;2930.0;12 - Organes génitaux masculins;Médical;148
Brasschaat;11008.0;2930.0;13 - Organes génitaux féminins;Chirurgical;93
Brasschaat;11008.0;2930.0;13 - Organes génitaux féminins;Médical;56
Brasschaat;11008.0;2930.0;14 - Grossesse et accouchement;Chirurgical;38
Brasschaat;11008.0;2930.0;14 - Grossesse et accouchement;Médical;11
Brasschaat;11008.0;2930.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Brasschaat;11008.0;2930.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;0
Brasschaat;11008.0;2930.0;16 - Sang et organes hématopoïétiques;Chirurgical;< 5
Brasschaat;11008.0;2930.0;16 - Sang et organes hématopoïétiques;Médical;73
Brasschaat;11008.0;2930.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;7
Brasschaat;11008.0;2930.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;1.802
Brasschaat;11008.0;2930.0;18 - Maladies infectieuses et parasitaires;Chirurgical;< 5
Brasschaat;11008.0;2930.0;18 - Maladies infectieuses et parasitaires;Médical;< 5
Brasschaat;11008.0;2930.0;19 - Troubles mentaux;Chirurgical;0
Brasschaat;11008.0;2930.0;19 - Troubles mentaux;Médical;34
Brasschaat;11008.0;2930.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Brasschaat;11008.0;2930.0;20 - Alcoolisme et usage de drogue;Médical;< 5
Brasschaat;11008.0;2930.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;15
Brasschaat;11008.0;2930.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Brasschaat;11008.0;2930.0;22 - Brûlures;Chirurgical;< 5
Brasschaat;11008.0;2930.0;22 - Brûlures;Médical;0
Brasschaat;11008.0;2930.0;23 - Facteurs influençant la santé;Chirurgical;106
Brasschaat;11008.0;2930.0;23 - Facteurs influençant la santé;Médical;1.281
Brasschaat;11008.0;2930.0;24 - Infections HIV;Chirurgical;0
Brasschaat;11008.0;2930.0;24 - Infections HIV;Médical;0
Brasschaat;11008.0;2930.0;25 - Traumatismes multiples;Chirurgical;0
Brasschaat;11008.0;2930.0;25 - Traumatismes multiples;Médical;0
Brasschaat;11008.0;2930.0;PP - Pré-MDC;Autre;0
Brasschaat;11008.0;2930.0;PP - Pré-MDC;Chirurgical;0
Brasschaat;11008.0;2930.0;PP - Pré-MDC;Médical;0
Brasschaat;11008.0;2930.0;SS - DRG spéciaux;Autre;13
Brasschaat;11008.0;2930.0;SS - DRG spéciaux;Chirurgical;0
Brasschaat;11008.0;2930.0;SS - DRG spéciaux;Médical;0
Brecht;11009.0;2960.0;00 - Groupe résiduel;Autre;< 5
Brecht;11009.0;2960.0;00 - Groupe résiduel;Chirurgical;24
