commune;code_ins;code_postal;mdc;diagnostic;nombre_de_séjours
Brecht;11009.0;2960.0;00 Groupe résiduel;Chirurgical;18
Brecht;11009.0;2960.0;01 Système nerveux;Médical;256
Brecht;11009.0;2960.0;01 Système nerveux;Chirurgical;43
Brecht;11009.0;2960.0;02 Affections des yeux;Médical;8
Brecht;11009.0;2960.0;02 Affections des yeux;Chirurgical;26
Brecht;11009.0;2960.0;03 Nez, gorge, oreilles;Médical;154
Brecht;11009.0;2960.0;03 Nez, gorge, oreilles;Chirurgical;97
Brecht;11009.0;2960.0;04 Système respiratoire;Médical;298
Brecht;11009.0;2960.0;04 Système respiratoire;Chirurgical;13
Brecht;11009.0;2960.0;05 Système circulatoire;Médical;359
Brecht;11009.0;2960.0;05 Système circulatoire;Chirurgical;230
Brecht;11009.0;2960.0;06 Système digestif;Médical;235
Brecht;11009.0;2960.0;06 Système digestif;Chirurgical;181
Brecht;11009.0;2960.0;07 Foie, bile et pancréas;Médical;54
Brecht;11009.0;2960.0;07 Foie, bile et pancréas;Chirurgical;53
Brecht;11009.0;2960.0;08 Système musculaire et tissu conjonctif;Médical;110
Brecht;11009.0;2960.0;08 Système musculaire et tissu conjonctif;Chirurgical;535
Brecht;11009.0;2960.0;09 Peau, tissu sous-cutané, sein;Médical;54
Brecht;11009.0;2960.0;09 Peau, tissu sous-cutané, sein;Chirurgical;70
Brecht;11009.0;2960.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;75
Brecht;11009.0;2960.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;43
Brecht;11009.0;2960.0;11 Reins et voies urinaires;Médical;121
Brecht;11009.0;2960.0;11 Reins et voies urinaires;Chirurgical;62
Brecht;11009.0;2960.0;12 Organes génitaux masculins;Médical;7
Brecht;11009.0;2960.0;12 Organes génitaux masculins;Chirurgical;47
Brecht;11009.0;2960.0;13 Organes génitaux féminins;Médical;8
Brecht;11009.0;2960.0;13 Organes génitaux féminins;Chirurgical;120
Brecht;11009.0;2960.0;14 Grossesse et accouchement;Médical;241
Brecht;11009.0;2960.0;14 Grossesse et accouchement;Chirurgical;54
Brecht;11009.0;2960.0;15 Nouveau-nés, affections d'origine périnatale;Médical;29
Brecht;11009.0;2960.0;16 Sang et organes hématopoïétiques;Médical;34
Brecht;11009.0;2960.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Brecht;11009.0;2960.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;103
Brecht;11009.0;2960.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;20
Brecht;11009.0;2960.0;18 Maladies infectieuses et parasitaires;Médical;67
Brecht;11009.0;2960.0;18 Maladies infectieuses et parasitaires;Chirurgical;11
Brecht;11009.0;2960.0;19 Troubles mentaux;Médical;53
Brecht;11009.0;2960.0;20 Alcoolisme et usage de drogue;Médical;22
Brecht;11009.0;2960.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;39
Brecht;11009.0;2960.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;24
Brecht;11009.0;2960.0;22 Brûlures;Médical;5
Brecht;11009.0;2960.0;22 Brûlures;Chirurgical;< 5
Brecht;11009.0;2960.0;23 Facteurs influençant la santé;Médical;200
Brecht;11009.0;2960.0;23 Facteurs influençant la santé;Chirurgical;7
Brecht;11009.0;2960.0;24 Infections HIV;Médical;< 5
Brecht;11009.0;2960.0;25 Traumatismes multiples;Médical;< 5
Brecht;11009.0;2960.0;25 Traumatismes multiples;Chirurgical;5
Brecht;11009.0;2960.0;p2 Pré-MDC : transplantation de la moelle;Chirurgical;< 5
Brecht;11009.0;2960.0;p3 Pré-MDC : trachéostomie;Chirurgical;7
Edegem;11013.0;2650.0;00 Groupe résiduel;Chirurgical;18
Edegem;11013.0;2650.0;01 Système nerveux;Médical;233
Edegem;11013.0;2650.0;01 Système nerveux;Chirurgical;25
Edegem;11013.0;2650.0;02 Affections des yeux;Médical;7
Edegem;11013.0;2650.0;02 Affections des yeux;Chirurgical;48
Edegem;11013.0;2650.0;03 Nez, gorge, oreilles;Médical;108
Edegem;11013.0;2650.0;03 Nez, gorge, oreilles;Chirurgical;63
Edegem;11013.0;2650.0;04 Système respiratoire;Médical;217
Edegem;11013.0;2650.0;04 Système respiratoire;Chirurgical;13
Edegem;11013.0;2650.0;05 Système circulatoire;Médical;257
Edegem;11013.0;2650.0;05 Système circulatoire;Chirurgical;159
Edegem;11013.0;2650.0;06 Système digestif;Médical;189
Edegem;11013.0;2650.0;06 Système digestif;Chirurgical;115
Edegem;11013.0;2650.0;07 Foie, bile et pancréas;Médical;38
Edegem;11013.0;2650.0;07 Foie, bile et pancréas;Chirurgical;42
Edegem;11013.0;2650.0;08 Système musculaire et tissu conjonctif;Médical;166
Edegem;11013.0;2650.0;08 Système musculaire et tissu conjonctif;Chirurgical;387
