commune;code_ins;code_postal;mdc;diagnostic;nombre_de_séjours
Aartselaar;11001.0;2630.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;7
Aartselaar;11001.0;2630.0;23  Facteurs influençant la santé;Médical;59
Aartselaar;11001.0;2630.0;23  Facteurs influençant la santé;Chirurgical;20
Aartselaar;11001.0;2630.0;24  Infections HIV;Médical;< 5
Anvers;11002.0;2000.0;00  Groupe résiduel;Autre;< 5
Anvers;11002.0;2000.0;00  Groupe résiduel;Chirurgical;< 5
Anvers;11002.0;2000.0;01  Système nerveux;Médical;494
Anvers;11002.0;2000.0;01  Système nerveux;Chirurgical;903
Anvers;11002.0;2000.0;02  Affections des yeux;Médical;37
Anvers;11002.0;2000.0;02  Affections des yeux;Chirurgical;6 599
Anvers;11002.0;2000.0;03  Nez, gorge, oreilles;Médical;4 896
Anvers;11002.0;2000.0;03  Nez, gorge, oreilles;Chirurgical;5 164
Anvers;11002.0;2000.0;04  Système respiratoire;Médical;408
Anvers;11002.0;2000.0;04  Système respiratoire;Chirurgical;96
Anvers;11002.0;2000.0;05  Système circulatoire;Médical;558
Anvers;11002.0;2000.0;05  Système circulatoire;Chirurgical;1 017
Anvers;11002.0;2000.0;06  Système digestif;Médical;5 221
Anvers;11002.0;2000.0;06  Système digestif;Chirurgical;772
Anvers;11002.0;2000.0;07  Foie, bile et pancréas;Médical;284
Anvers;11002.0;2000.0;07  Foie, bile et pancréas;Chirurgical;9
Anvers;11002.0;2000.0;08  Système musculaire et tissu conjonctif;Médical;10 439
Anvers;11002.0;2000.0;08  Système musculaire et tissu conjonctif;Chirurgical;5 837
Anvers;11002.0;2000.0;09  Peau, tissu sous-cutané, sein;Médical;454
Anvers;11002.0;2000.0;09  Peau, tissu sous-cutané, sein;Chirurgical;1 867
Anvers;11002.0;2000.0;10  Maladies endocriniennes, nutritives et du métabolisme;Médical;78
Anvers;11002.0;2000.0;10  Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;33
Anvers;11002.0;2000.0;11  Reins et voies urinaires;Médical;942
Anvers;11002.0;2000.0;11  Reins et voies urinaires;Chirurgical;270
Anvers;11002.0;2000.0;12  Organes génitaux masculins;Médical;665
Anvers;11002.0;2000.0;12  Organes génitaux masculins;Chirurgical;2 119
Anvers;11002.0;2000.0;13  Organes génitaux féminins;Médical;130
Anvers;11002.0;2000.0;13  Organes génitaux féminins;Chirurgical;1 758
Anvers;11002.0;2000.0;14  Grossesse et accouchement;Autre;< 5
Anvers;11002.0;2000.0;14  Grossesse et accouchement;Médical;426
Anvers;11002.0;2000.0;14  Grossesse et accouchement;Chirurgical;869
Anvers;11002.0;2000.0;15  Nouveau-nés, affections d'origine périnatale;Médical;44
Anvers;11002.0;2000.0;15  Nouveau-nés, affections d'origine périnatale;Chirurgical;5
Anvers;11002.0;2000.0;16  Sang et organes hématopoïétiques;Médical;1 321
Anvers;11002.0;2000.0;16  Sang et organes hématopoïétiques;Chirurgical;68
Anvers;11002.0;2000.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;13 878
Anvers;11002.0;2000.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;44
Anvers;11002.0;2000.0;18  Maladies infectieuses et parasitaires;Médical;14
Anvers;11002.0;2000.0;18  Maladies infectieuses et parasitaires;Chirurgical;10
Anvers;11002.0;2000.0;19  Troubles mentaux;Médical;14
Anvers;11002.0;2000.0;19  Troubles mentaux;Chirurgical;< 5
Anvers;11002.0;2000.0;20  Alcoolisme et usage de drogue;Médical;26
Anvers;11002.0;2000.0;20  Alcoolisme et usage de drogue;Chirurgical;31
Anvers;11002.0;2000.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;193
Anvers;11002.0;2000.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;170
Anvers;11002.0;2000.0;22  Brûlures;Médical;< 5
Anvers;11002.0;2000.0;22  Brûlures;Chirurgical;6
Anvers;11002.0;2000.0;23  Facteurs influençant la santé;Autre;9
Anvers;11002.0;2000.0;23  Facteurs influençant la santé;Médical;2 004
Anvers;11002.0;2000.0;23  Facteurs influençant la santé;Chirurgical;828
Anvers;11002.0;2000.0;24  Infections HIV;Médical;20
Anvers;11002.0;2000.0;24  Infections HIV;Chirurgical;< 5
Anvers;11002.0;2000.0;25  Traumatismes multiples;Chirurgical;< 5
Boechout;11004.0;2530.0;01  Système nerveux;Médical;30
Boechout;11004.0;2530.0;01  Système nerveux;Chirurgical;34
Boechout;11004.0;2530.0;02  Affections des yeux;Médical;< 5
Boechout;11004.0;2530.0;02  Affections des yeux;Chirurgical;129
Boechout;11004.0;2530.0;03  Nez, gorge, oreilles;Médical;151
Boechout;11004.0;2530.0;03  Nez, gorge, oreilles;Chirurgical;102
Boechout;11004.0;2530.0;04  Système respiratoire;Médical;< 5
Boechout;11004.0;2530.0;04  Système respiratoire;Chirurgical;< 5
Boechout;11004.0;2530.0;05  Système circulatoire;Médical;17
Boechout;11004.0;2530.0;05  Système circulatoire;Chirurgical;19
Boechout;11004.0;2530.0;06  Système digestif;Médical;121
Boechout;11004.0;2530.0;06  Système digestif;Chirurgical;19
Boechout;11004.0;2530.0;07  Foie, bile et pancréas;Médical;< 5
Boechout;11004.0;2530.0;08  Système musculaire et tissu conjonctif;Médical;229
Boechout;11004.0;2530.0;08  Système musculaire et tissu conjonctif;Chirurgical;153
Boechout;11004.0;2530.0;09  Peau, tissu sous-cutané, sein;Médical;8
Boechout;11004.0;2530.0;09  Peau, tissu sous-cutané, sein;Chirurgical;48
Boechout;11004.0;2530.0;10  Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Boechout;11004.0;2530.0;10  Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;< 5
Boechout;11004.0;2530.0;11  Reins et voies urinaires;Médical;13
Boechout;11004.0;2530.0;11  Reins et voies urinaires;Chirurgical;10
Boechout;11004.0;2530.0;12  Organes génitaux masculins;Médical;24
Boechout;11004.0;2530.0;12  Organes génitaux masculins;Chirurgical;30
Boechout;11004.0;2530.0;13  Organes génitaux féminins;Médical;< 5
Boechout;11004.0;2530.0;13  Organes génitaux féminins;Chirurgical;46
Boechout;11004.0;2530.0;14  Grossesse et accouchement;Médical;7
Boechout;11004.0;2530.0;14  Grossesse et accouchement;Chirurgical;19
Boechout;11004.0;2530.0;16  Sang et organes hématopoïétiques;Médical;38
Boechout;11004.0;2530.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;304
Boechout;11004.0;2530.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Boechout;11004.0;2530.0;19  Troubles mentaux;Médical;< 5
Boechout;11004.0;2530.0;20  Alcoolisme et usage de drogue;Chirurgical;< 5
Boechout;11004.0;2530.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;5
Boechout;11004.0;2530.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Boechout;11004.0;2530.0;23  Facteurs influençant la santé;Médical;56
Boechout;11004.0;2530.0;23  Facteurs influençant la santé;Chirurgical;28
Boom;11005.0;2850.0;01  Système nerveux;Médical;21
Boom;11005.0;2850.0;01  Système nerveux;Chirurgical;43
Boom;11005.0;2850.0;02  Affections des yeux;Médical;5
Boom;11005.0;2850.0;02  Affections des yeux;Chirurgical;207
Boom;11005.0;2850.0;03  Nez, gorge, oreilles;Médical;174
Boom;11005.0;2850.0;03  Nez, gorge, oreilles;Chirurgical;221
Boom;11005.0;2850.0;04  Système respiratoire;Médical;7
Boom;11005.0;2850.0;04  Système respiratoire;Chirurgical;5
Boom;11005.0;2850.0;05  Système circulatoire;Médical;50
Boom;11005.0;2850.0;05  Système circulatoire;Chirurgical;55
Boom;11005.0;2850.0;06  Système digestif;Médical;505
Boom;11005.0;2850.0;06  Système digestif;Chirurgical;10
Boom;11005.0;2850.0;07  Foie, bile et pancréas;Médical;15
Boom;11005.0;2850.0;08  Système musculaire et tissu conjonctif;Médical;506
Boom;11005.0;2850.0;08  Système musculaire et tissu conjonctif;Chirurgical;287
Boom;11005.0;2850.0;09  Peau, tissu sous-cutané, sein;Médical;17
Boom;11005.0;2850.0;09  Peau, tissu sous-cutané, sein;Chirurgical;73
Boom;11005.0;2850.0;10  Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Boom;11005.0;2850.0;10  Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;< 5
Boom;11005.0;2850.0;11  Reins et voies urinaires;Médical;46
Boom;11005.0;2850.0;11  Reins et voies urinaires;Chirurgical;10
Boom;11005.0;2850.0;12  Organes génitaux masculins;Médical;45
Boom;11005.0;2850.0;12  Organes génitaux masculins;Chirurgical;71
Boom;11005.0;2850.0;13  Organes génitaux féminins;Médical;9
Boom;11005.0;2850.0;13  Organes génitaux féminins;Chirurgical;52
Boom;11005.0;2850.0;14  Grossesse et accouchement;Médical;15
Boom;11005.0;2850.0;14  Grossesse et accouchement;Chirurgical;31
Boom;11005.0;2850.0;15  Nouveau-nés, affections d'origine périnatale;Médical;< 5
Boom;11005.0;2850.0;16  Sang et organes hématopoïétiques;Médical;21
Boom;11005.0;2850.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;631
Boom;11005.0;2850.0;18  Maladies infectieuses et parasitaires;Médical;7
Boom;11005.0;2850.0;18  Maladies infectieuses et parasitaires;Chirurgical;< 5
Boom;11005.0;2850.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;16
Boom;11005.0;2850.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;5
Boom;11005.0;2850.0;23  Facteurs influençant la santé;Médical;61
Boom;11005.0;2850.0;23  Facteurs influençant la santé;Chirurgical;23
Borsbeek;11007.0;2150.0;01  Système nerveux;Médical;12
Borsbeek;11007.0;2150.0;01  Système nerveux;Chirurgical;23
Borsbeek;11007.0;2150.0;02  Affections des yeux;Chirurgical;171
Borsbeek;11007.0;2150.0;03  Nez, gorge, oreilles;Médical;118
Borsbeek;11007.0;2150.0;03  Nez, gorge, oreilles;Chirurgical;127
Borsbeek;11007.0;2150.0;04  Système respiratoire;Médical;< 5
Borsbeek;11007.0;2150.0;04  Système respiratoire;Chirurgical;< 5
Borsbeek;11007.0;2150.0;05  Système circulatoire;Médical;19
Borsbeek;11007.0;2150.0;05  Système circulatoire;Chirurgical;30
Borsbeek;11007.0;2150.0;06  Système digestif;Médical;123
Borsbeek;11007.0;2150.0;06  Système digestif;Chirurgical;16
Borsbeek;11007.0;2150.0;07  Foie, bile et pancréas;Médical;5
Borsbeek;11007.0;2150.0;08  Système musculaire et tissu conjonctif;Médical;259
Borsbeek;11007.0;2150.0;08  Système musculaire et tissu conjonctif;Chirurgical;156
Borsbeek;11007.0;2150.0;09  Peau, tissu sous-cutané, sein;Médical;15
Borsbeek;11007.0;2150.0;09  Peau, tissu sous-cutané, sein;Chirurgical;57
Borsbeek;11007.0;2150.0;10  Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;< 5
Borsbeek;11007.0;2150.0;11  Reins et voies urinaires;Médical;26
Borsbeek;11007.0;2150.0;11  Reins et voies urinaires;Chirurgical;< 5
Borsbeek;11007.0;2150.0;12  Organes génitaux masculins;Médical;19
Borsbeek;11007.0;2150.0;12  Organes génitaux masculins;Chirurgical;15
Borsbeek;11007.0;2150.0;13  Organes génitaux féminins;Médical;< 5
Borsbeek;11007.0;2150.0;13  Organes génitaux féminins;Chirurgical;43
Borsbeek;11007.0;2150.0;14  Grossesse et accouchement;Médical;9
Borsbeek;11007.0;2150.0;14  Grossesse et accouchement;Chirurgical;18
Borsbeek;11007.0;2150.0;16  Sang et organes hématopoïétiques;Médical;11
Borsbeek;11007.0;2150.0;16  Sang et organes hématopoïétiques;Chirurgical;< 5
Borsbeek;11007.0;2150.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;347
Borsbeek;11007.0;2150.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Borsbeek;11007.0;2150.0;19  Troubles mentaux;Médical;< 5
Borsbeek;11007.0;2150.0;20  Alcoolisme et usage de drogue;Chirurgical;< 5
Borsbeek;11007.0;2150.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Borsbeek;11007.0;2150.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Borsbeek;11007.0;2150.0;23  Facteurs influençant la santé;Médical;38
Borsbeek;11007.0;2150.0;23  Facteurs influençant la santé;Chirurgical;15
Brasschaat;11008.0;2930.0;01  Système nerveux;Médical;42
Brasschaat;11008.0;2930.0;01  Système nerveux;Chirurgical;73
Brasschaat;11008.0;2930.0;02  Affections des yeux;Chirurgical;547
Brasschaat;11008.0;2930.0;03  Nez, gorge, oreilles;Médical;449
Brasschaat;11008.0;2930.0;03  Nez, gorge, oreilles;Chirurgical;362
Brasschaat;11008.0;2930.0;04  Système respiratoire;Médical;35
Brasschaat;11008.0;2930.0;04  Système respiratoire;Chirurgical;11
Brasschaat;11008.0;2930.0;05  Système circulatoire;Médical;23
Brasschaat;11008.0;2930.0;05  Système circulatoire;Chirurgical;106
Brasschaat;11008.0;2930.0;06  Système digestif;Médical;443
Brasschaat;11008.0;2930.0;06  Système digestif;Chirurgical;43
Brasschaat;11008.0;2930.0;07  Foie, bile et pancréas;Médical;19
Brasschaat;11008.0;2930.0;07  Foie, bile et pancréas;Chirurgical;< 5
Brasschaat;11008.0;2930.0;08  Système musculaire et tissu conjonctif;Médical;764
Brasschaat;11008.0;2930.0;08  Système musculaire et tissu conjonctif;Chirurgical;445
Brasschaat;11008.0;2930.0;09  Peau, tissu sous-cutané, sein;Médical;24
Brasschaat;11008.0;2930.0;09  Peau, tissu sous-cutané, sein;Chirurgical;134
Brasschaat;11008.0;2930.0;10  Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Brasschaat;11008.0;2930.0;10  Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;< 5
Brasschaat;11008.0;2930.0;11  Reins et voies urinaires;Médical;123
Brasschaat;11008.0;2930.0;11  Reins et voies urinaires;Chirurgical;38
Brasschaat;11008.0;2930.0;12  Organes génitaux masculins;Médical;120
Brasschaat;11008.0;2930.0;12  Organes génitaux masculins;Chirurgical;77
Brasschaat;11008.0;2930.0;13  Organes génitaux féminins;Médical;9
Brasschaat;11008.0;2930.0;13  Organes génitaux féminins;Chirurgical;181
Brasschaat;11008.0;2930.0;14  Grossesse et accouchement;Médical;34
Brasschaat;11008.0;2930.0;14  Grossesse et accouchement;Chirurgical;34
Brasschaat;11008.0;2930.0;16  Sang et organes hématopoïétiques;Médical;122
Brasschaat;11008.0;2930.0;16  Sang et organes hématopoïétiques;Chirurgical;8
Brasschaat;11008.0;2930.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;1 404
Brasschaat;11008.0;2930.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;6
Brasschaat;11008.0;2930.0;18  Maladies infectieuses et parasitaires;Chirurgical;< 5
Brasschaat;11008.0;2930.0;19  Troubles mentaux;Médical;< 5
Brasschaat;11008.0;2930.0;20  Alcoolisme et usage de drogue;Médical;< 5
Brasschaat;11008.0;2930.0;20  Alcoolisme et usage de drogue;Chirurgical;< 5
Brasschaat;11008.0;2930.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;14
Brasschaat;11008.0;2930.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;19
Brasschaat;11008.0;2930.0;23  Facteurs influençant la santé;Autre;< 5
Brasschaat;11008.0;2930.0;23  Facteurs influençant la santé;Médical;181
Brasschaat;11008.0;2930.0;23  Facteurs influençant la santé;Chirurgical;75
Brecht;11009.0;2960.0;01  Système nerveux;Médical;28
Brecht;11009.0;2960.0;01  Système nerveux;Chirurgical;72
Brecht;11009.0;2960.0;02  Affections des yeux;Médical;< 5
Brecht;11009.0;2960.0;02  Affections des yeux;Chirurgical;246
Brecht;11009.0;2960.0;03  Nez, gorge, oreilles;Médical;376
Brecht;11009.0;2960.0;03  Nez, gorge, oreilles;Chirurgical;459
Brecht;11009.0;2960.0;04  Système respiratoire;Médical;21
Brecht;11009.0;2960.0;04  Système respiratoire;Chirurgical;10
Brecht;11009.0;2960.0;05  Système circulatoire;Médical;35
Brecht;11009.0;2960.0;05  Système circulatoire;Chirurgical;86
Brecht;11009.0;2960.0;06  Système digestif;Médical;226
Brecht;11009.0;2960.0;06  Système digestif;Chirurgical;33
Brecht;11009.0;2960.0;07  Foie, bile et pancréas;Médical;18
Brecht;11009.0;2960.0;08  Système musculaire et tissu conjonctif;Médical;671
Brecht;11009.0;2960.0;08  Système musculaire et tissu conjonctif;Chirurgical;379
Brecht;11009.0;2960.0;09  Peau, tissu sous-cutané, sein;Médical;19
Brecht;11009.0;2960.0;09  Peau, tissu sous-cutané, sein;Chirurgical;97
Brecht;11009.0;2960.0;10  Maladies endocriniennes, nutritives et du métabolisme;Médical;6
Brecht;11009.0;2960.0;10  Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;< 5
Brecht;11009.0;2960.0;11  Reins et voies urinaires;Médical;45
Brecht;11009.0;2960.0;11  Reins et voies urinaires;Chirurgical;18
Brecht;11009.0;2960.0;12  Organes génitaux masculins;Médical;56
Brecht;11009.0;2960.0;12  Organes génitaux masculins;Chirurgical;61
Brecht;11009.0;2960.0;13  Organes génitaux féminins;Médical;< 5
Brecht;11009.0;2960.0;13  Organes génitaux féminins;Chirurgical;94
Brecht;11009.0;2960.0;14  Grossesse et accouchement;Médical;23
Brecht;11009.0;2960.0;14  Grossesse et accouchement;Chirurgical;27
Brecht;11009.0;2960.0;16  Sang et organes hématopoïétiques;Médical;73
Brecht;11009.0;2960.0;16  Sang et organes hématopoïétiques;Chirurgical;< 5
Brecht;11009.0;2960.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;996
Brecht;11009.0;2960.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Brecht;11009.0;2960.0;18  Maladies infectieuses et parasitaires;Chirurgical;< 5
Brecht;11009.0;2960.0;19  Troubles mentaux;Chirurgical;< 5
Brecht;11009.0;2960.0;20  Alcoolisme et usage de drogue;Médical;< 5
Brecht;11009.0;2960.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;8
Brecht;11009.0;2960.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;12
Brecht;11009.0;2960.0;23  Facteurs influençant la santé;Autre;< 5
Brecht;11009.0;2960.0;23  Facteurs influençant la santé;Médical;127
Brecht;11009.0;2960.0;23  Facteurs influençant la santé;Chirurgical;45
Edegem;11013.0;2650.0;01  Système nerveux;Médical;15
Edegem;11013.0;2650.0;01  Système nerveux;Chirurgical;47
Edegem;11013.0;2650.0;02  Affections des yeux;Chirurgical;293
Edegem;11013.0;2650.0;03  Nez, gorge, oreilles;Médical;224
Edegem;11013.0;2650.0;03  Nez, gorge, oreilles;Chirurgical;152
Edegem;11013.0;2650.0;04  Système respiratoire;Médical;10
Edegem;11013.0;2650.0;05  Système circulatoire;Médical;26
Edegem;11013.0;2650.0;05  Système circulatoire;Chirurgical;46
Edegem;11013.0;2650.0;06  Système digestif;Médical;309
Edegem;11013.0;2650.0;06  Système digestif;Chirurgical;29
Edegem;11013.0;2650.0;07  Foie, bile et pancréas;Médical;13
Edegem;11013.0;2650.0;08  Système musculaire et tissu conjonctif;Médical;411
Edegem;11013.0;2650.0;08  Système musculaire et tissu conjonctif;Chirurgical;256
Edegem;11013.0;2650.0;09  Peau, tissu sous-cutané, sein;Médical;16
Edegem;11013.0;2650.0;09  Peau, tissu sous-cutané, sein;Chirurgical;61
Edegem;11013.0;2650.0;10  Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Edegem;11013.0;2650.0;10  Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;< 5
Edegem;11013.0;2650.0;11  Reins et voies urinaires;Médical;46
Edegem;11013.0;2650.0;11  Reins et voies urinaires;Chirurgical;16
Edegem;11013.0;2650.0;12  Organes génitaux masculins;Médical;41
Edegem;11013.0;2650.0;12  Organes génitaux masculins;Chirurgical;40
Edegem;11013.0;2650.0;13  Organes génitaux féminins;Médical;< 5
Edegem;11013.0;2650.0;13  Organes génitaux féminins;Chirurgical;89
Edegem;11013.0;2650.0;14  Grossesse et accouchement;Médical;20
Edegem;11013.0;2650.0;14  Grossesse et accouchement;Chirurgical;16
Edegem;11013.0;2650.0;16  Sang et organes hématopoïétiques;Médical;126
Edegem;11013.0;2650.0;16  Sang et organes hématopoïétiques;Chirurgical;< 5
Edegem;11013.0;2650.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;903
Edegem;11013.0;2650.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Edegem;11013.0;2650.0;18  Maladies infectieuses et parasitaires;Chirurgical;< 5
Edegem;11013.0;2650.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;10
Edegem;11013.0;2650.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;8
Edegem;11013.0;2650.0;23  Facteurs influençant la santé;Autre;< 5
Edegem;11013.0;2650.0;23  Facteurs influençant la santé;Médical;130
Edegem;11013.0;2650.0;23  Facteurs influençant la santé;Chirurgical;33
Essen;11016.0;2910.0;01  Système nerveux;Médical;30
Essen;11016.0;2910.0;01  Système nerveux;Chirurgical;38
Essen;11016.0;2910.0;02  Affections des yeux;Chirurgical;153
Essen;11016.0;2910.0;03  Nez, gorge, oreilles;Médical;137
Essen;11016.0;2910.0;03  Nez, gorge, oreilles;Chirurgical;215
Essen;11016.0;2910.0;04  Système respiratoire;Médical;15
Essen;11016.0;2910.0;04  Système respiratoire;Chirurgical;< 5
Essen;11016.0;2910.0;05  Système circulatoire;Médical;7
Essen;11016.0;2910.0;05  Système circulatoire;Chirurgical;59
Essen;11016.0;2910.0;06  Système digestif;Médical;194
Essen;11016.0;2910.0;06  Système digestif;Chirurgical;22
Essen;11016.0;2910.0;07  Foie, bile et pancréas;Médical;< 5
Essen;11016.0;2910.0;08  Système musculaire et tissu conjonctif;Médical;239
Essen;11016.0;2910.0;08  Système musculaire et tissu conjonctif;Chirurgical;219
Essen;11016.0;2910.0;09  Peau, tissu sous-cutané, sein;Médical;6
Essen;11016.0;2910.0;09  Peau, tissu sous-cutané, sein;Chirurgical;53
Essen;11016.0;2910.0;10  Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Essen;11016.0;2910.0;11  Reins et voies urinaires;Médical;48
Essen;11016.0;2910.0;11  Reins et voies urinaires;Chirurgical;9
Essen;11016.0;2910.0;12  Organes génitaux masculins;Médical;50
Essen;11016.0;2910.0;12  Organes génitaux masculins;Chirurgical;35
Essen;11016.0;2910.0;13  Organes génitaux féminins;Médical;< 5
Essen;11016.0;2910.0;13  Organes génitaux féminins;Chirurgical;77
Essen;11016.0;2910.0;14  Grossesse et accouchement;Médical;14
Essen;11016.0;2910.0;14  Grossesse et accouchement;Chirurgical;18
Essen;11016.0;2910.0;16  Sang et organes hématopoïétiques;Médical;31
Essen;11016.0;2910.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;704
Essen;11016.0;2910.0;17  Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Essen;11016.0;2910.0;18  Maladies infectieuses et parasitaires;Chirurgical;< 5
Essen;11016.0;2910.0;19  Troubles mentaux;Médical;< 5
Essen;11016.0;2910.0;19  Troubles mentaux;Chirurgical;< 5
Essen;11016.0;2910.0;20  Alcoolisme et usage de drogue;Médical;< 5
Essen;11016.0;2910.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;9
Essen;11016.0;2910.0;21  Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Essen;11016.0;2910.0;23  Facteurs influençant la santé;Médical;81
Essen;11016.0;2910.0;23  Facteurs influençant la santé;Chirurgical;26
Hemiksem;11018.0;2620.0;01  Système nerveux;Médical;29
Hemiksem;11018.0;2620.0;01  Système nerveux;Chirurgical;32
Hemiksem;11018.0;2620.0;02  Affections des yeux;Chirurgical;73
Hemiksem;11018.0;2620.0;03  Nez, gorge, oreilles;Médical;134
Hemiksem;11018.0;2620.0;03  Nez, gorge, oreilles;Chirurgical;109
Hemiksem;11018.0;2620.0;04  Système respiratoire;Médical;6
Hemiksem;11018.0;2620.0;04  Système respiratoire;Chirurgical;< 5
Hemiksem;11018.0;2620.0;05  Système circulatoire;Médical;15
Hemiksem;11018.0;2620.0;05  Système circulatoire;Chirurgical;32
Hemiksem;11018.0;2620.0;06  Système digestif;Médical;205
Hemiksem;11018.0;2620.0;06  Système digestif;Chirurgical;13
Hemiksem;11018.0;2620.0;07  Foie, bile et pancréas;Médical;< 5
Hemiksem;11018.0;2620.0;08  Système musculaire et tissu conjonctif;Médical;252
Hemiksem;11018.0;2620.0;08  Système musculaire et tissu conjonctif;Chirurgical;148
Hemiksem;11018.0;2620.0;09  Peau, tissu sous-cutané, sein;Médical;11
