commune;code_ins;code_postal;mdc_apr-drg_28;diagnostic;nombre_de_séjours
Anvers;11002.0;2000.0;05 Système circulatoire;Médical;774
Anvers;11002.0;2000.0;05 Système circulatoire;Chirurgical;1.066
Anvers;11002.0;2000.0;06 Système digestif;Médical;6.162
Anvers;11002.0;2000.0;06 Système digestif;Chirurgical;1.126
Anvers;11002.0;2000.0;07 Foie, bile et pancréas;Médical;408
Anvers;11002.0;2000.0;07 Foie, bile et pancréas;Chirurgical;33
Anvers;11002.0;2000.0;08 Système musculaire et tissu conjonctif;Médical;5.266
Anvers;11002.0;2000.0;08 Système musculaire et tissu conjonctif;Chirurgical;6.215
Anvers;11002.0;2000.0;09 Peau, tissu sous-cutané, sein;Médical;1.590
Anvers;11002.0;2000.0;09 Peau, tissu sous-cutané, sein;Chirurgical;1.174
Anvers;11002.0;2000.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;68
Anvers;11002.0;2000.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;11
Anvers;11002.0;2000.0;11 Reins et voies urinaires;Médical;1.136
Anvers;11002.0;2000.0;11 Reins et voies urinaires;Chirurgical;322
Anvers;11002.0;2000.0;12 Organes génitaux masculins;Médical;620
Anvers;11002.0;2000.0;12 Organes génitaux masculins;Chirurgical;2.450
Anvers;11002.0;2000.0;13 Organes génitaux féminins;Médical;605
Anvers;11002.0;2000.0;13 Organes génitaux féminins;Chirurgical;1.412
Anvers;11002.0;2000.0;14 Grossesse et accouchement;Médical;348
Anvers;11002.0;2000.0;14 Grossesse et accouchement;Chirurgical;814
Anvers;11002.0;2000.0;16 Sang et organes hématopoïétiques;Médical;1.150
Anvers;11002.0;2000.0;16 Sang et organes hématopoïétiques;Chirurgical;61
Anvers;11002.0;2000.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;15.351
Anvers;11002.0;2000.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;58
Anvers;11002.0;2000.0;18 Maladies infectieuses et parasitaires;Médical;33
Anvers;11002.0;2000.0;18 Maladies infectieuses et parasitaires;Chirurgical;21
Anvers;11002.0;2000.0;19 Troubles mentaux;Médical;46
Anvers;11002.0;2000.0;19 Troubles mentaux;Chirurgical;< 5
Anvers;11002.0;2000.0;20 Alcoolisme et usage de drogue;Médical;76
Anvers;11002.0;2000.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;131
Anvers;11002.0;2000.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;112
Anvers;11002.0;2000.0;22 Brûlures;Médical;< 5
Anvers;11002.0;2000.0;22 Brûlures;Chirurgical;14
Anvers;11002.0;2000.0;23 Facteurs influençant la santé;Médical;10.779
Anvers;11002.0;2000.0;23 Facteurs influençant la santé;Chirurgical;1.049
Anvers;11002.0;2000.0;24 Infections HIV;Médical;20
Anvers;11002.0;2000.0;SS DRG spéciaux;Autre;365
Boechout;11004.0;2530.0;00 Groupe résiduel;Chirurgical;< 5
Boechout;11004.0;2530.0;01 Système nerveux;Médical;19
Boechout;11004.0;2530.0;01 Système nerveux;Chirurgical;35
Boechout;11004.0;2530.0;02 Affections des yeux;Médical;< 5
Boechout;11004.0;2530.0;02 Affections des yeux;Chirurgical;116
Boechout;11004.0;2530.0;03 Nez, gorge, oreilles;Médical;178
Boechout;11004.0;2530.0;03 Nez, gorge, oreilles;Chirurgical;117
Boechout;11004.0;2530.0;04 Système respiratoire;Médical;14
Boechout;11004.0;2530.0;05 Système circulatoire;Médical;27
Boechout;11004.0;2530.0;05 Système circulatoire;Chirurgical;29
Boechout;11004.0;2530.0;06 Système digestif;Médical;198
Boechout;11004.0;2530.0;06 Système digestif;Chirurgical;30
Boechout;11004.0;2530.0;07 Foie, bile et pancréas;Médical;8
Boechout;11004.0;2530.0;07 Foie, bile et pancréas;Chirurgical;< 5
Boechout;11004.0;2530.0;08 Système musculaire et tissu conjonctif;Médical;266
Boechout;11004.0;2530.0;08 Système musculaire et tissu conjonctif;Chirurgical;165
Boechout;11004.0;2530.0;09 Peau, tissu sous-cutané, sein;Médical;29
Boechout;11004.0;2530.0;09 Peau, tissu sous-cutané, sein;Chirurgical;31
Boechout;11004.0;2530.0;11 Reins et voies urinaires;Médical;27
Boechout;11004.0;2530.0;11 Reins et voies urinaires;Chirurgical;6
Boechout;11004.0;2530.0;12 Organes génitaux masculins;Médical;28
Boechout;11004.0;2530.0;12 Organes génitaux masculins;Chirurgical;25
Boechout;11004.0;2530.0;13 Organes génitaux féminins;Médical;22
Boechout;11004.0;2530.0;13 Organes génitaux féminins;Chirurgical;32
Boechout;11004.0;2530.0;14 Grossesse et accouchement;Médical;11
Boechout;11004.0;2530.0;14 Grossesse et accouchement;Chirurgical;12
Boechout;11004.0;2530.0;16 Sang et organes hématopoïétiques;Médical;14
Boechout;11004.0;2530.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Boechout;11004.0;2530.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;355
Boechout;11004.0;2530.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Boechout;11004.0;2530.0;19 Troubles mentaux;Médical;< 5
Boechout;11004.0;2530.0;20 Alcoolisme et usage de drogue;Médical;< 5
Boechout;11004.0;2530.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Boechout;11004.0;2530.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Boechout;11004.0;2530.0;23 Facteurs influençant la santé;Médical;186
Boechout;11004.0;2530.0;23 Facteurs influençant la santé;Chirurgical;19
Boechout;11004.0;2530.0;SS DRG spéciaux;Autre;< 5
Boom;11005.0;2850.0;00 Groupe résiduel;Chirurgical;7
Boom;11005.0;2850.0;01 Système nerveux;Médical;38
Boom;11005.0;2850.0;01 Système nerveux;Chirurgical;68
Boom;11005.0;2850.0;02 Affections des yeux;Médical;5
Boom;11005.0;2850.0;02 Affections des yeux;Chirurgical;207
Boom;11005.0;2850.0;03 Nez, gorge, oreilles;Médical;305
Boom;11005.0;2850.0;03 Nez, gorge, oreilles;Chirurgical;222
Boom;11005.0;2850.0;04 Système respiratoire;Médical;14
Boom;11005.0;2850.0;04 Système respiratoire;Chirurgical;< 5
Boom;11005.0;2850.0;05 Système circulatoire;Médical;68
Boom;11005.0;2850.0;05 Système circulatoire;Chirurgical;68
Boom;11005.0;2850.0;06 Système digestif;Médical;496
Boom;11005.0;2850.0;06 Système digestif;Chirurgical;14
Boom;11005.0;2850.0;07 Foie, bile et pancréas;Médical;5
Boom;11005.0;2850.0;07 Foie, bile et pancréas;Chirurgical;< 5
Boom;11005.0;2850.0;08 Système musculaire et tissu conjonctif;Médical;504
Boom;11005.0;2850.0;08 Système musculaire et tissu conjonctif;Chirurgical;314
Boom;11005.0;2850.0;09 Peau, tissu sous-cutané, sein;Médical;68
Boom;11005.0;2850.0;09 Peau, tissu sous-cutané, sein;Chirurgical;52
Boom;11005.0;2850.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Boom;11005.0;2850.0;11 Reins et voies urinaires;Médical;78
Boom;11005.0;2850.0;11 Reins et voies urinaires;Chirurgical;7
Boom;11005.0;2850.0;12 Organes génitaux masculins;Médical;47
Boom;11005.0;2850.0;12 Organes génitaux masculins;Chirurgical;92
Boom;11005.0;2850.0;13 Organes génitaux féminins;Médical;20
Boom;11005.0;2850.0;13 Organes génitaux féminins;Chirurgical;41
Boom;11005.0;2850.0;14 Grossesse et accouchement;Médical;10
Boom;11005.0;2850.0;14 Grossesse et accouchement;Chirurgical;24
Boom;11005.0;2850.0;16 Sang et organes hématopoïétiques;Médical;27
Boom;11005.0;2850.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Boom;11005.0;2850.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;621
Boom;11005.0;2850.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Boom;11005.0;2850.0;19 Troubles mentaux;Médical;< 5
Boom;11005.0;2850.0;20 Alcoolisme et usage de drogue;Médical;< 5
Boom;11005.0;2850.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Boom;11005.0;2850.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;5
Boom;11005.0;2850.0;23 Facteurs influençant la santé;Médical;249
Boom;11005.0;2850.0;23 Facteurs influençant la santé;Chirurgical;44
Boom;11005.0;2850.0;25 Traumatismes multiples;Médical;< 5
Boom;11005.0;2850.0;SS DRG spéciaux;Autre;< 5
Borsbeek;11007.0;2150.0;00 Groupe résiduel;Chirurgical;10
Borsbeek;11007.0;2150.0;01 Système nerveux;Médical;20
Borsbeek;11007.0;2150.0;01 Système nerveux;Chirurgical;33
Borsbeek;11007.0;2150.0;02 Affections des yeux;Chirurgical;140
Borsbeek;11007.0;2150.0;03 Nez, gorge, oreilles;Médical;119
Borsbeek;11007.0;2150.0;03 Nez, gorge, oreilles;Chirurgical;179
Borsbeek;11007.0;2150.0;04 Système respiratoire;Médical;6
Borsbeek;11007.0;2150.0;05 Système circulatoire;Médical;11
Borsbeek;11007.0;2150.0;05 Système circulatoire;Chirurgical;41
Borsbeek;11007.0;2150.0;06 Système digestif;Médical;158
Borsbeek;11007.0;2150.0;06 Système digestif;Chirurgical;21
Borsbeek;11007.0;2150.0;07 Foie, bile et pancréas;Médical;6
Borsbeek;11007.0;2150.0;07 Foie, bile et pancréas;Chirurgical;< 5
Borsbeek;11007.0;2150.0;08 Système musculaire et tissu conjonctif;Médical;145
Borsbeek;11007.0;2150.0;08 Système musculaire et tissu conjonctif;Chirurgical;176
Borsbeek;11007.0;2150.0;09 Peau, tissu sous-cutané, sein;Médical;42
Borsbeek;11007.0;2150.0;09 Peau, tissu sous-cutané, sein;Chirurgical;19
Borsbeek;11007.0;2150.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Borsbeek;11007.0;2150.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;< 5
Borsbeek;11007.0;2150.0;11 Reins et voies urinaires;Médical;27
Borsbeek;11007.0;2150.0;11 Reins et voies urinaires;Chirurgical;6
Borsbeek;11007.0;2150.0;12 Organes génitaux masculins;Médical;19
Borsbeek;11007.0;2150.0;12 Organes génitaux masculins;Chirurgical;30
Borsbeek;11007.0;2150.0;13 Organes génitaux féminins;Médical;10
Borsbeek;11007.0;2150.0;13 Organes génitaux féminins;Chirurgical;25
Borsbeek;11007.0;2150.0;14 Grossesse et accouchement;Médical;6
Borsbeek;11007.0;2150.0;14 Grossesse et accouchement;Chirurgical;16
Borsbeek;11007.0;2150.0;16 Sang et organes hématopoïétiques;Médical;18
Borsbeek;11007.0;2150.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Borsbeek;11007.0;2150.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;383
Borsbeek;11007.0;2150.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Borsbeek;11007.0;2150.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Borsbeek;11007.0;2150.0;20 Alcoolisme et usage de drogue;Médical;< 5
Borsbeek;11007.0;2150.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;5
Borsbeek;11007.0;2150.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Borsbeek;11007.0;2150.0;22 Brûlures;Chirurgical;< 5
Borsbeek;11007.0;2150.0;23 Facteurs influençant la santé;Médical;230
Borsbeek;11007.0;2150.0;23 Facteurs influençant la santé;Chirurgical;10
Borsbeek;11007.0;2150.0;24 Infections HIV;Médical;< 5
Borsbeek;11007.0;2150.0;SS DRG spéciaux;Autre;11
Brasschaat;11008.0;2930.0;00 Groupe résiduel;Chirurgical;26
Brasschaat;11008.0;2930.0;01 Système nerveux;Médical;22
Brasschaat;11008.0;2930.0;01 Système nerveux;Chirurgical;107
Brasschaat;11008.0;2930.0;02 Affections des yeux;Médical;15
Brasschaat;11008.0;2930.0;02 Affections des yeux;Chirurgical;570
Brasschaat;11008.0;2930.0;03 Nez, gorge, oreilles;Médical;440
Brasschaat;11008.0;2930.0;03 Nez, gorge, oreilles;Chirurgical;472
Brasschaat;11008.0;2930.0;04 Système respiratoire;Médical;42
Brasschaat;11008.0;2930.0;04 Système respiratoire;Chirurgical;< 5
Brasschaat;11008.0;2930.0;05 Système circulatoire;Médical;39
Brasschaat;11008.0;2930.0;05 Système circulatoire;Chirurgical;96
Brasschaat;11008.0;2930.0;06 Système digestif;Médical;579
Brasschaat;11008.0;2930.0;06 Système digestif;Chirurgical;46
Brasschaat;11008.0;2930.0;07 Foie, bile et pancréas;Médical;10
Brasschaat;11008.0;2930.0;08 Système musculaire et tissu conjonctif;Médical;185
Brasschaat;11008.0;2930.0;08 Système musculaire et tissu conjonctif;Chirurgical;402
Brasschaat;11008.0;2930.0;09 Peau, tissu sous-cutané, sein;Médical;77
Brasschaat;11008.0;2930.0;09 Peau, tissu sous-cutané, sein;Chirurgical;76
Brasschaat;11008.0;2930.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Brasschaat;11008.0;2930.0;11 Reins et voies urinaires;Médical;129
Brasschaat;11008.0;2930.0;11 Reins et voies urinaires;Chirurgical;33
Brasschaat;11008.0;2930.0;12 Organes génitaux masculins;Médical;83
Brasschaat;11008.0;2930.0;12 Organes génitaux masculins;Chirurgical;67
Brasschaat;11008.0;2930.0;13 Organes génitaux féminins;Médical;50
Brasschaat;11008.0;2930.0;13 Organes génitaux féminins;Chirurgical;133
Brasschaat;11008.0;2930.0;14 Grossesse et accouchement;Médical;26
Brasschaat;11008.0;2930.0;14 Grossesse et accouchement;Chirurgical;42
Brasschaat;11008.0;2930.0;16 Sang et organes hématopoïétiques;Médical;97
Brasschaat;11008.0;2930.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Brasschaat;11008.0;2930.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;1.281
Brasschaat;11008.0;2930.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;5
Brasschaat;11008.0;2930.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Brasschaat;11008.0;2930.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Brasschaat;11008.0;2930.0;19 Troubles mentaux;Médical;< 5
Brasschaat;11008.0;2930.0;20 Alcoolisme et usage de drogue;Médical;5
Brasschaat;11008.0;2930.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;5
Brasschaat;11008.0;2930.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;6
Brasschaat;11008.0;2930.0;22 Brûlures;Chirurgical;< 5
Brasschaat;11008.0;2930.0;23 Facteurs influençant la santé;Médical;933
Brasschaat;11008.0;2930.0;23 Facteurs influençant la santé;Chirurgical;70
Brasschaat;11008.0;2930.0;24 Infections HIV;Médical;< 5
Brasschaat;11008.0;2930.0;SS DRG spéciaux;Autre;9
Brecht;11009.0;2960.0;00 Groupe résiduel;Chirurgical;15
Brecht;11009.0;2960.0;01 Système nerveux;Médical;62
Brecht;11009.0;2960.0;01 Système nerveux;Chirurgical;80
Brecht;11009.0;2960.0;02 Affections des yeux;Médical;< 5
Brecht;11009.0;2960.0;02 Affections des yeux;Chirurgical;342
Brecht;11009.0;2960.0;03 Nez, gorge, oreilles;Médical;368
Brecht;11009.0;2960.0;03 Nez, gorge, oreilles;Chirurgical;446
Brecht;11009.0;2960.0;04 Système respiratoire;Médical;33
Brecht;11009.0;2960.0;04 Système respiratoire;Chirurgical;< 5
Brecht;11009.0;2960.0;05 Système circulatoire;Médical;66
Brecht;11009.0;2960.0;05 Système circulatoire;Chirurgical;108
Brecht;11009.0;2960.0;06 Système digestif;Médical;318
Brecht;11009.0;2960.0;06 Système digestif;Chirurgical;32
Brecht;11009.0;2960.0;07 Foie, bile et pancréas;Médical;10
Brecht;11009.0;2960.0;08 Système musculaire et tissu conjonctif;Médical;299
Brecht;11009.0;2960.0;08 Système musculaire et tissu conjonctif;Chirurgical;409
Brecht;11009.0;2960.0;09 Peau, tissu sous-cutané, sein;Médical;63
Brecht;11009.0;2960.0;09 Peau, tissu sous-cutané, sein;Chirurgical;53
Brecht;11009.0;2960.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;7
Brecht;11009.0;2960.0;11 Reins et voies urinaires;Médical;34
Brecht;11009.0;2960.0;11 Reins et voies urinaires;Chirurgical;10
Brecht;11009.0;2960.0;12 Organes génitaux masculins;Médical;55
Brecht;11009.0;2960.0;12 Organes génitaux masculins;Chirurgical;72
Brecht;11009.0;2960.0;13 Organes génitaux féminins;Médical;37
Brecht;11009.0;2960.0;13 Organes génitaux féminins;Chirurgical;90
Brecht;11009.0;2960.0;14 Grossesse et accouchement;Médical;18
Brecht;11009.0;2960.0;14 Grossesse et accouchement;Chirurgical;17
Brecht;11009.0;2960.0;16 Sang et organes hématopoïétiques;Médical;31
Brecht;11009.0;2960.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Brecht;11009.0;2960.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;1.106
Brecht;11009.0;2960.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;5
Brecht;11009.0;2960.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Brecht;11009.0;2960.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Brecht;11009.0;2960.0;19 Troubles mentaux;Médical;< 5
Brecht;11009.0;2960.0;19 Troubles mentaux;Chirurgical;< 5
Brecht;11009.0;2960.0;20 Alcoolisme et usage de drogue;Médical;< 5
Brecht;11009.0;2960.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;9
Brecht;11009.0;2960.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;10
Brecht;11009.0;2960.0;22 Brûlures;Chirurgical;< 5
Brecht;11009.0;2960.0;23 Facteurs influençant la santé;Médical;837
Brecht;11009.0;2960.0;23 Facteurs influençant la santé;Chirurgical;50
Brecht;11009.0;2960.0;SS DRG spéciaux;Autre;130
Edegem;11013.0;2650.0;00 Groupe résiduel;Chirurgical;8
Edegem;11013.0;2650.0;01 Système nerveux;Médical;21
Edegem;11013.0;2650.0;01 Système nerveux;Chirurgical;43
Edegem;11013.0;2650.0;02 Affections des yeux;Médical;8
Edegem;11013.0;2650.0;02 Affections des yeux;Chirurgical;366
Edegem;11013.0;2650.0;03 Nez, gorge, oreilles;Médical;299
Edegem;11013.0;2650.0;03 Nez, gorge, oreilles;Chirurgical;257
Edegem;11013.0;2650.0;04 Système respiratoire;Médical;18
Edegem;11013.0;2650.0;04 Système respiratoire;Chirurgical;< 5
Edegem;11013.0;2650.0;05 Système circulatoire;Médical;31
Edegem;11013.0;2650.0;05 Système circulatoire;Chirurgical;37
Edegem;11013.0;2650.0;06 Système digestif;Médical;347
Edegem;11013.0;2650.0;06 Système digestif;Chirurgical;41
Edegem;11013.0;2650.0;07 Foie, bile et pancréas;Médical;11
Edegem;11013.0;2650.0;07 Foie, bile et pancréas;Chirurgical;< 5
Edegem;11013.0;2650.0;08 Système musculaire et tissu conjonctif;Médical;393
Edegem;11013.0;2650.0;08 Système musculaire et tissu conjonctif;Chirurgical;273
Edegem;11013.0;2650.0;09 Peau, tissu sous-cutané, sein;Médical;51
Edegem;11013.0;2650.0;09 Peau, tissu sous-cutané, sein;Chirurgical;52
Edegem;11013.0;2650.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Edegem;11013.0;2650.0;11 Reins et voies urinaires;Médical;62
Edegem;11013.0;2650.0;11 Reins et voies urinaires;Chirurgical;14
Edegem;11013.0;2650.0;12 Organes génitaux masculins;Médical;34
Edegem;11013.0;2650.0;12 Organes génitaux masculins;Chirurgical;56
Edegem;11013.0;2650.0;13 Organes génitaux féminins;Médical;36
Edegem;11013.0;2650.0;13 Organes génitaux féminins;Chirurgical;55
Edegem;11013.0;2650.0;14 Grossesse et accouchement;Médical;10
Edegem;11013.0;2650.0;14 Grossesse et accouchement;Chirurgical;26
Edegem;11013.0;2650.0;16 Sang et organes hématopoïétiques;Médical;44
Edegem;11013.0;2650.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Edegem;11013.0;2650.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;744
Edegem;11013.0;2650.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Edegem;11013.0;2650.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Edegem;11013.0;2650.0;20 Alcoolisme et usage de drogue;Médical;< 5
Edegem;11013.0;2650.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Edegem;11013.0;2650.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Edegem;11013.0;2650.0;23 Facteurs influençant la santé;Médical;425
Edegem;11013.0;2650.0;23 Facteurs influençant la santé;Chirurgical;27
Edegem;11013.0;2650.0;SS DRG spéciaux;Autre;8
Essen;11016.0;2910.0;00 Groupe résiduel;Chirurgical;6
Essen;11016.0;2910.0;01 Système nerveux;Médical;10
Essen;11016.0;2910.0;01 Système nerveux;Chirurgical;61
Essen;11016.0;2910.0;02 Affections des yeux;Médical;< 5
Essen;11016.0;2910.0;02 Affections des yeux;Chirurgical;162
Essen;11016.0;2910.0;03 Nez, gorge, oreilles;Médical;216
Essen;11016.0;2910.0;03 Nez, gorge, oreilles;Chirurgical;260
Essen;11016.0;2910.0;04 Système respiratoire;Médical;20
Essen;11016.0;2910.0;05 Système circulatoire;Médical;7
Essen;11016.0;2910.0;05 Système circulatoire;Chirurgical;48
Essen;11016.0;2910.0;06 Système digestif;Médical;194
Essen;11016.0;2910.0;06 Système digestif;Chirurgical;20
Essen;11016.0;2910.0;07 Foie, bile et pancréas;Médical;< 5
Essen;11016.0;2910.0;08 Système musculaire et tissu conjonctif;Médical;76
Essen;11016.0;2910.0;08 Système musculaire et tissu conjonctif;Chirurgical;217
Essen;11016.0;2910.0;09 Peau, tissu sous-cutané, sein;Médical;27
Essen;11016.0;2910.0;09 Peau, tissu sous-cutané, sein;Chirurgical;31
Essen;11016.0;2910.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Essen;11016.0;2910.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;< 5
Essen;11016.0;2910.0;11 Reins et voies urinaires;Médical;47
Essen;11016.0;2910.0;11 Reins et voies urinaires;Chirurgical;10
Essen;11016.0;2910.0;12 Organes génitaux masculins;Médical;43
Essen;11016.0;2910.0;12 Organes génitaux masculins;Chirurgical;33
Essen;11016.0;2910.0;13 Organes génitaux féminins;Médical;19
Essen;11016.0;2910.0;13 Organes génitaux féminins;Chirurgical;55
Essen;11016.0;2910.0;14 Grossesse et accouchement;Médical;8
Essen;11016.0;2910.0;14 Grossesse et accouchement;Chirurgical;18
Essen;11016.0;2910.0;16 Sang et organes hématopoïétiques;Médical;22
Essen;11016.0;2910.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Essen;11016.0;2910.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;505
Essen;11016.0;2910.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Essen;11016.0;2910.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Essen;11016.0;2910.0;19 Troubles mentaux;Médical;< 5
Essen;11016.0;2910.0;20 Alcoolisme et usage de drogue;Médical;< 5
Essen;11016.0;2910.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;5
Essen;11016.0;2910.0;23 Facteurs influençant la santé;Médical;348
Essen;11016.0;2910.0;23 Facteurs influençant la santé;Chirurgical;37
Essen;11016.0;2910.0;PP Pré-MDC;Chirurgical;< 5
Essen;11016.0;2910.0;SS DRG spéciaux;Autre;17
Hemiksem;11018.0;2620.0;00 Groupe résiduel;Chirurgical;6
Hemiksem;11018.0;2620.0;01 Système nerveux;Médical;30
