gemeente;nis_code;postcode;mdc_apr-drg_36;soort_drg;aantal_verblijven
Aartselaar;11001.0;2630.0;12 Mannelijk voortplantingsstelsel;Chirurgisch;9
Aartselaar;11001.0;2630.0;12 Mannelijk voortplantingsstelsel;Medisch;54
Aartselaar;11001.0;2630.0;13 Vrouwelijk voortplantingsstelsel;Chirurgisch;28
Aartselaar;11001.0;2630.0;13 Vrouwelijk voortplantingsstelsel;Medisch;22
Aartselaar;11001.0;2630.0;14 Zwangerschap, bevalling en puerperium;Chirurgisch;10
Aartselaar;11001.0;2630.0;14 Zwangerschap, bevalling en puerperium;Medisch;10
Aartselaar;11001.0;2630.0;15 Neonati - Perinatale aandoeningen;Chirurgisch;0
Aartselaar;11001.0;2630.0;15 Neonati - Perinatale aandoeningen;Medisch;0
Aartselaar;11001.0;2630.0;16 Bloed, bloedvormende organen en immuunsysteem;Chirurgisch;0
Aartselaar;11001.0;2630.0;16 Bloed, bloedvormende organen en immuunsysteem;Medisch;24
Aartselaar;11001.0;2630.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Chirurgisch;< 5
Aartselaar;11001.0;2630.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Medisch;783
Aartselaar;11001.0;2630.0;18 Infectieuze en parasitaire ziekten;Chirurgisch;< 5
Aartselaar;11001.0;2630.0;18 Infectieuze en parasitaire ziekten;Medisch;< 5
Aartselaar;11001.0;2630.0;19 Psychische stoornissen;Chirurgisch;0
Aartselaar;11001.0;2630.0;19 Psychische stoornissen;Medisch;< 5
Aartselaar;11001.0;2630.0;20 Alcohol en druggebruik;Chirurgisch;0
Aartselaar;11001.0;2630.0;20 Alcohol en druggebruik;Medisch;0
Aartselaar;11001.0;2630.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Chirurgisch;5
Aartselaar;11001.0;2630.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Medisch;< 5
Aartselaar;11001.0;2630.0;22 Brandwonden;Chirurgisch;0
Aartselaar;11001.0;2630.0;22 Brandwonden;Medisch;0
Aartselaar;11001.0;2630.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Chirurgisch;39
Aartselaar;11001.0;2630.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Medisch;669
Aartselaar;11001.0;2630.0;24 HIV infecties;Chirurgisch;0
Aartselaar;11001.0;2630.0;24 HIV infecties;Medisch;0
Aartselaar;11001.0;2630.0;25 Multipele significante traumata;Chirurgisch;0
Aartselaar;11001.0;2630.0;25 Multipele significante traumata;Medisch;0
Aartselaar;11001.0;2630.0;PP pre-MDC;Andere;0
Aartselaar;11001.0;2630.0;PP pre-MDC;Chirurgisch;0
Aartselaar;11001.0;2630.0;PP pre-MDC;Medisch;0
Aartselaar;11001.0;2630.0;SS Speciale DRGs;Andere;19
Aartselaar;11001.0;2630.0;SS Speciale DRGs;Chirurgisch;0
Aartselaar;11001.0;2630.0;SS Speciale DRGs;Medisch;0
Antwerpen;11002.0;2000.0;00 Restgroep;Andere;< 5
Antwerpen;11002.0;2000.0;00 Restgroep;Chirurgisch;258
Antwerpen;11002.0;2000.0;00 Restgroep;Medisch;0
Antwerpen;11002.0;2000.0;01 Zenuwstelsel;Chirurgisch;952
Antwerpen;11002.0;2000.0;01 Zenuwstelsel;Medisch;173
Antwerpen;11002.0;2000.0;02 Oogaandoeningen;Chirurgisch;6 483
Antwerpen;11002.0;2000.0;02 Oogaandoeningen;Medisch;137
Antwerpen;11002.0;2000.0;03 Neus, keel, oren, schedel en aangezicht;Chirurgisch;5 032
Antwerpen;11002.0;2000.0;03 Neus, keel, oren, schedel en aangezicht;Medisch;9 964
Antwerpen;11002.0;2000.0;04 Ademhalingsstelsel;Chirurgisch;43
Antwerpen;11002.0;2000.0;04 Ademhalingsstelsel;Medisch;633
Antwerpen;11002.0;2000.0;05 Hart en vaatstelsel;Chirurgisch;1 057
Antwerpen;11002.0;2000.0;05 Hart en vaatstelsel;Medisch;2 368
Antwerpen;11002.0;2000.0;06 Spijsverteringsstelsel;Chirurgisch;1 308
Antwerpen;11002.0;2000.0;06 Spijsverteringsstelsel;Medisch;9 033
Antwerpen;11002.0;2000.0;07 Hepatobiliair stelsel en pancreas;Chirurgisch;97
Antwerpen;11002.0;2000.0;07 Hepatobiliair stelsel en pancreas;Medisch;428
Antwerpen;11002.0;2000.0;08 Musculoskeletaal stelsel en bindweefsel;Chirurgisch;5 433
Antwerpen;11002.0;2000.0;08 Musculoskeletaal stelsel en bindweefsel;Medisch;638
Antwerpen;11002.0;2000.0;09 Huid, subcutis, borst;Chirurgisch;1 106
Antwerpen;11002.0;2000.0;09 Huid, subcutis, borst;Medisch;1 284
Antwerpen;11002.0;2000.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;36
Antwerpen;11002.0;2000.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;120
Antwerpen;11002.0;2000.0;11 Nieren en urinewegen;Chirurgisch;394
Antwerpen;11002.0;2000.0;11 Nieren en urinewegen;Medisch;2 213
Antwerpen;11002.0;2000.0;12 Mannelijk voortplantingsstelsel;Chirurgisch;341
Antwerpen;11002.0;2000.0;12 Mannelijk voortplantingsstelsel;Medisch;2 811
Antwerpen;11002.0;2000.0;13 Vrouwelijk voortplantingsstelsel;Chirurgisch;1 027
Antwerpen;11002.0;2000.0;13 Vrouwelijk voortplantingsstelsel;Medisch;697
Antwerpen;11002.0;2000.0;14 Zwangerschap, bevalling en puerperium;Chirurgisch;465
Antwerpen;11002.0;2000.0;14 Zwangerschap, bevalling en puerperium;Medisch;462
Antwerpen;11002.0;2000.0;15 Neonati - Perinatale aandoeningen;Chirurgisch;0
Antwerpen;11002.0;2000.0;15 Neonati - Perinatale aandoeningen;Medisch;< 5
Antwerpen;11002.0;2000.0;16 Bloed, bloedvormende organen en immuunsysteem;Chirurgisch;44
Antwerpen;11002.0;2000.0;16 Bloed, bloedvormende organen en immuunsysteem;Medisch;1 272
Antwerpen;11002.0;2000.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Chirurgisch;90
Antwerpen;11002.0;2000.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Medisch;17 986
Antwerpen;11002.0;2000.0;18 Infectieuze en parasitaire ziekten;Chirurgisch;37
Antwerpen;11002.0;2000.0;18 Infectieuze en parasitaire ziekten;Medisch;34
Antwerpen;11002.0;2000.0;19 Psychische stoornissen;Chirurgisch;5
Antwerpen;11002.0;2000.0;19 Psychische stoornissen;Medisch;71
Antwerpen;11002.0;2000.0;20 Alcohol en druggebruik;Chirurgisch;0
Antwerpen;11002.0;2000.0;20 Alcohol en druggebruik;Medisch;19
Antwerpen;11002.0;2000.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Chirurgisch;100
Antwerpen;11002.0;2000.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Medisch;77
Antwerpen;11002.0;2000.0;22 Brandwonden;Chirurgisch;< 5
Antwerpen;11002.0;2000.0;22 Brandwonden;Medisch;< 5
Antwerpen;11002.0;2000.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Chirurgisch;1 862
Antwerpen;11002.0;2000.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Medisch;17 444
Antwerpen;11002.0;2000.0;24 HIV infecties;Chirurgisch;0
Antwerpen;11002.0;2000.0;24 HIV infecties;Medisch;14
Antwerpen;11002.0;2000.0;25 Multipele significante traumata;Chirurgisch;0
Antwerpen;11002.0;2000.0;25 Multipele significante traumata;Medisch;0
Antwerpen;11002.0;2000.0;PP pre-MDC;Andere;0
Antwerpen;11002.0;2000.0;PP pre-MDC;Chirurgisch;0
Antwerpen;11002.0;2000.0;PP pre-MDC;Medisch;0
Antwerpen;11002.0;2000.0;SS Speciale DRGs;Andere;308
Antwerpen;11002.0;2000.0;SS Speciale DRGs;Chirurgisch;0
Antwerpen;11002.0;2000.0;SS Speciale DRGs;Medisch;0
Boechout;11004.0;2530.0;00 Restgroep;Andere;0
Boechout;11004.0;2530.0;00 Restgroep;Chirurgisch;5
Boechout;11004.0;2530.0;00 Restgroep;Medisch;0
Boechout;11004.0;2530.0;01 Zenuwstelsel;Chirurgisch;47
Boechout;11004.0;2530.0;01 Zenuwstelsel;Medisch;< 5
Boechout;11004.0;2530.0;02 Oogaandoeningen;Chirurgisch;217
Boechout;11004.0;2530.0;02 Oogaandoeningen;Medisch;6
Boechout;11004.0;2530.0;03 Neus, keel, oren, schedel en aangezicht;Chirurgisch;123
Boechout;11004.0;2530.0;03 Neus, keel, oren, schedel en aangezicht;Medisch;226
Boechout;11004.0;2530.0;04 Ademhalingsstelsel;Chirurgisch;0
Boechout;11004.0;2530.0;04 Ademhalingsstelsel;Medisch;11
Boechout;11004.0;2530.0;05 Hart en vaatstelsel;Chirurgisch;42
Boechout;11004.0;2530.0;05 Hart en vaatstelsel;Medisch;75
Boechout;11004.0;2530.0;06 Spijsverteringsstelsel;Chirurgisch;48
Boechout;11004.0;2530.0;06 Spijsverteringsstelsel;Medisch;319
Boechout;11004.0;2530.0;07 Hepatobiliair stelsel en pancreas;Chirurgisch;< 5
Boechout;11004.0;2530.0;07 Hepatobiliair stelsel en pancreas;Medisch;7
Boechout;11004.0;2530.0;08 Musculoskeletaal stelsel en bindweefsel;Chirurgisch;180
Boechout;11004.0;2530.0;08 Musculoskeletaal stelsel en bindweefsel;Medisch;23
Boechout;11004.0;2530.0;09 Huid, subcutis, borst;Chirurgisch;38
Boechout;11004.0;2530.0;09 Huid, subcutis, borst;Medisch;33
Boechout;11004.0;2530.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;0
Boechout;11004.0;2530.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Boechout;11004.0;2530.0;11 Nieren en urinewegen;Chirurgisch;13
Boechout;11004.0;2530.0;11 Nieren en urinewegen;Medisch;49
Boechout;11004.0;2530.0;12 Mannelijk voortplantingsstelsel;Chirurgisch;6
Boechout;11004.0;2530.0;12 Mannelijk voortplantingsstelsel;Medisch;39
Boechout;11004.0;2530.0;13 Vrouwelijk voortplantingsstelsel;Chirurgisch;26
Boechout;11004.0;2530.0;13 Vrouwelijk voortplantingsstelsel;Medisch;16
Boechout;11004.0;2530.0;14 Zwangerschap, bevalling en puerperium;Chirurgisch;11
Boechout;11004.0;2530.0;14 Zwangerschap, bevalling en puerperium;Medisch;5
Boechout;11004.0;2530.0;15 Neonati - Perinatale aandoeningen;Chirurgisch;0
Boechout;11004.0;2530.0;15 Neonati - Perinatale aandoeningen;Medisch;0
Boechout;11004.0;2530.0;16 Bloed, bloedvormende organen en immuunsysteem;Chirurgisch;0
Boechout;11004.0;2530.0;16 Bloed, bloedvormende organen en immuunsysteem;Medisch;29
Boechout;11004.0;2530.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Chirurgisch;< 5
Boechout;11004.0;2530.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Medisch;583
Boechout;11004.0;2530.0;18 Infectieuze en parasitaire ziekten;Chirurgisch;< 5
Boechout;11004.0;2530.0;18 Infectieuze en parasitaire ziekten;Medisch;< 5
Boechout;11004.0;2530.0;19 Psychische stoornissen;Chirurgisch;< 5
Boechout;11004.0;2530.0;19 Psychische stoornissen;Medisch;0
Boechout;11004.0;2530.0;20 Alcohol en druggebruik;Chirurgisch;0
Boechout;11004.0;2530.0;20 Alcohol en druggebruik;Medisch;< 5
Boechout;11004.0;2530.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Chirurgisch;< 5
Boechout;11004.0;2530.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Medisch;< 5
Boechout;11004.0;2530.0;22 Brandwonden;Chirurgisch;< 5
Boechout;11004.0;2530.0;22 Brandwonden;Medisch;0
Boechout;11004.0;2530.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Chirurgisch;39
Boechout;11004.0;2530.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Medisch;603
Boechout;11004.0;2530.0;24 HIV infecties;Chirurgisch;0
Boechout;11004.0;2530.0;24 HIV infecties;Medisch;0
Boechout;11004.0;2530.0;25 Multipele significante traumata;Chirurgisch;0
Boechout;11004.0;2530.0;25 Multipele significante traumata;Medisch;0
Boechout;11004.0;2530.0;PP pre-MDC;Andere;0
Boechout;11004.0;2530.0;PP pre-MDC;Chirurgisch;0
Boechout;11004.0;2530.0;PP pre-MDC;Medisch;0
Boechout;11004.0;2530.0;SS Speciale DRGs;Andere;7
Boechout;11004.0;2530.0;SS Speciale DRGs;Chirurgisch;0
Boechout;11004.0;2530.0;SS Speciale DRGs;Medisch;0
Boom;11005.0;2850.0;00 Restgroep;Andere;0
Boom;11005.0;2850.0;00 Restgroep;Chirurgisch;10
Boom;11005.0;2850.0;00 Restgroep;Medisch;0
Boom;11005.0;2850.0;01 Zenuwstelsel;Chirurgisch;50
Boom;11005.0;2850.0;01 Zenuwstelsel;Medisch;5
Boom;11005.0;2850.0;02 Oogaandoeningen;Chirurgisch;260
Boom;11005.0;2850.0;02 Oogaandoeningen;Medisch;< 5
Boom;11005.0;2850.0;03 Neus, keel, oren, schedel en aangezicht;Chirurgisch;130
Boom;11005.0;2850.0;03 Neus, keel, oren, schedel en aangezicht;Medisch;410
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Medisch;14
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Chirurgisch;80
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Medisch;88
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Chirurgisch;51
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Medisch;542
Boom;11005.0;2850.0;07 Hepatobiliair stelsel en pancreas;Chirurgisch;< 5
Boom;11005.0;2850.0;07 Hepatobiliair stelsel en pancreas;Medisch;15
Boom;11005.0;2850.0;08 Musculoskeletaal stelsel en bindweefsel;Chirurgisch;264
Boom;11005.0;2850.0;08 Musculoskeletaal stelsel en bindweefsel;Medisch;31
Boom;11005.0;2850.0;09 Huid, subcutis, borst;Chirurgisch;72
Boom;11005.0;2850.0;09 Huid, subcutis, borst;Medisch;60
Boom;11005.0;2850.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;0
Boom;11005.0;2850.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;5
Boom;11005.0;2850.0;11 Nieren en urinewegen;Chirurgisch;18
Boom;11005.0;2850.0;11 Nieren en urinewegen;Medisch;81
Boom;11005.0;2850.0;12 Mannelijk voortplantingsstelsel;Chirurgisch;14
Boom;11005.0;2850.0;12 Mannelijk voortplantingsstelsel;Medisch;119
Boom;11005.0;2850.0;13 Vrouwelijk voortplantingsstelsel;Chirurgisch;26
Boom;11005.0;2850.0;13 Vrouwelijk voortplantingsstelsel;Medisch;18
Boom;11005.0;2850.0;14 Zwangerschap, bevalling en puerperium;Chirurgisch;12
Boom;11005.0;2850.0;14 Zwangerschap, bevalling en puerperium;Medisch;14
Boom;11005.0;2850.0;15 Neonati - Perinatale aandoeningen;Chirurgisch;0
Boom;11005.0;2850.0;15 Neonati - Perinatale aandoeningen;Medisch;0
Boom;11005.0;2850.0;16 Bloed, bloedvormende organen en immuunsysteem;Chirurgisch;< 5
Boom;11005.0;2850.0;16 Bloed, bloedvormende organen en immuunsysteem;Medisch;49
Boom;11005.0;2850.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Chirurgisch;< 5
Boom;11005.0;2850.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Medisch;670
Boom;11005.0;2850.0;18 Infectieuze en parasitaire ziekten;Chirurgisch;< 5
Boom;11005.0;2850.0;18 Infectieuze en parasitaire ziekten;Medisch;0
Boom;11005.0;2850.0;19 Psychische stoornissen;Chirurgisch;0
Boom;11005.0;2850.0;19 Psychische stoornissen;Medisch;< 5
Boom;11005.0;2850.0;20 Alcohol en druggebruik;Chirurgisch;0
Boom;11005.0;2850.0;20 Alcohol en druggebruik;Medisch;0
Boom;11005.0;2850.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Chirurgisch;< 5
Boom;11005.0;2850.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Medisch;< 5
Boom;11005.0;2850.0;22 Brandwonden;Chirurgisch;0
Boom;11005.0;2850.0;22 Brandwonden;Medisch;0
Boom;11005.0;2850.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Chirurgisch;41
Boom;11005.0;2850.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Medisch;836
Boom;11005.0;2850.0;24 HIV infecties;Chirurgisch;0
Boom;11005.0;2850.0;24 HIV infecties;Medisch;0
Boom;11005.0;2850.0;25 Multipele significante traumata;Chirurgisch;0
Boom;11005.0;2850.0;25 Multipele significante traumata;Medisch;0
Boom;11005.0;2850.0;PP pre-MDC;Andere;0
Boom;11005.0;2850.0;PP pre-MDC;Chirurgisch;0
Boom;11005.0;2850.0;PP pre-MDC;Medisch;0
Boom;11005.0;2850.0;SS Speciale DRGs;Andere;30
Boom;11005.0;2850.0;SS Speciale DRGs;Chirurgisch;0
Boom;11005.0;2850.0;SS Speciale DRGs;Medisch;0
Borsbeek;11007.0;2150.0;00 Restgroep;Andere;0
Borsbeek;11007.0;2150.0;00 Restgroep;Chirurgisch;6
Borsbeek;11007.0;2150.0;00 Restgroep;Medisch;0
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Chirurgisch;27
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Medisch;< 5
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Chirurgisch;170
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Medisch;8
Borsbeek;11007.0;2150.0;03 Neus, keel, oren, schedel en aangezicht;Chirurgisch;182
Borsbeek;11007.0;2150.0;03 Neus, keel, oren, schedel en aangezicht;Medisch;207
Borsbeek;11007.0;2150.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;04 Ademhalingsstelsel;Medisch;6
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Chirurgisch;27
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Medisch;69
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Chirurgisch;30
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Medisch;328
Borsbeek;11007.0;2150.0;07 Hepatobiliair stelsel en pancreas;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;07 Hepatobiliair stelsel en pancreas;Medisch;8
Borsbeek;11007.0;2150.0;08 Musculoskeletaal stelsel en bindweefsel;Chirurgisch;162
Borsbeek;11007.0;2150.0;08 Musculoskeletaal stelsel en bindweefsel;Medisch;8
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borst;Chirurgisch;12
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borst;Medisch;33
Borsbeek;11007.0;2150.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Chirurgisch;8
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Medisch;63
Borsbeek;11007.0;2150.0;12 Mannelijk voortplantingsstelsel;Chirurgisch;6
Borsbeek;11007.0;2150.0;12 Mannelijk voortplantingsstelsel;Medisch;58
Borsbeek;11007.0;2150.0;13 Vrouwelijk voortplantingsstelsel;Chirurgisch;29
Borsbeek;11007.0;2150.0;13 Vrouwelijk voortplantingsstelsel;Medisch;11
Borsbeek;11007.0;2150.0;14 Zwangerschap, bevalling en puerperium;Chirurgisch;8
Borsbeek;11007.0;2150.0;14 Zwangerschap, bevalling en puerperium;Medisch;7
Borsbeek;11007.0;2150.0;15 Neonati - Perinatale aandoeningen;Chirurgisch;0
Borsbeek;11007.0;2150.0;15 Neonati - Perinatale aandoeningen;Medisch;0
Borsbeek;11007.0;2150.0;16 Bloed, bloedvormende organen en immuunsysteem;Chirurgisch;0
Borsbeek;11007.0;2150.0;16 Bloed, bloedvormende organen en immuunsysteem;Medisch;20
Borsbeek;11007.0;2150.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Medisch;341
Borsbeek;11007.0;2150.0;18 Infectieuze en parasitaire ziekten;Chirurgisch;0
Borsbeek;11007.0;2150.0;18 Infectieuze en parasitaire ziekten;Medisch;0
Borsbeek;11007.0;2150.0;19 Psychische stoornissen;Chirurgisch;0
Borsbeek;11007.0;2150.0;19 Psychische stoornissen;Medisch;0
Borsbeek;11007.0;2150.0;20 Alcohol en druggebruik;Chirurgisch;0
Borsbeek;11007.0;2150.0;20 Alcohol en druggebruik;Medisch;0
Borsbeek;11007.0;2150.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;21 Vergift., tox. effecten en andere letsels en compl. van behand.;Medisch;< 5
Borsbeek;11007.0;2150.0;22 Brandwonden;Chirurgisch;0
Borsbeek;11007.0;2150.0;22 Brandwonden;Medisch;0
Borsbeek;11007.0;2150.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Chirurgisch;31
Borsbeek;11007.0;2150.0;23 Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Medisch;539
Borsbeek;11007.0;2150.0;24 HIV infecties;Chirurgisch;0
Borsbeek;11007.0;2150.0;24 HIV infecties;Medisch;0
Borsbeek;11007.0;2150.0;25 Multipele significante traumata;Chirurgisch;0
Borsbeek;11007.0;2150.0;25 Multipele significante traumata;Medisch;0
Borsbeek;11007.0;2150.0;PP pre-MDC;Andere;0
Borsbeek;11007.0;2150.0;PP pre-MDC;Chirurgisch;0
Borsbeek;11007.0;2150.0;PP pre-MDC;Medisch;0
Borsbeek;11007.0;2150.0;SS Speciale DRGs;Andere;8
Borsbeek;11007.0;2150.0;SS Speciale DRGs;Chirurgisch;0
Borsbeek;11007.0;2150.0;SS Speciale DRGs;Medisch;0
Brasschaat;11008.0;2930.0;00 Restgroep;Andere;0
Brasschaat;11008.0;2930.0;00 Restgroep;Chirurgisch;22
Brasschaat;11008.0;2930.0;00 Restgroep;Medisch;0
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Chirurgisch;130
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Medisch;15
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Chirurgisch;521
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Medisch;14
Brasschaat;11008.0;2930.0;03 Neus, keel, oren, schedel en aangezicht;Chirurgisch;416
Brasschaat;11008.0;2930.0;03 Neus, keel, oren, schedel en aangezicht;Medisch;565
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Medisch;51
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Chirurgisch;79
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Medisch;201
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Chirurgisch;71
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Medisch;702
Brasschaat;11008.0;2930.0;07 Hepatobiliair stelsel en pancreas;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;07 Hepatobiliair stelsel en pancreas;Medisch;30
Brasschaat;11008.0;2930.0;08 Musculoskeletaal stelsel en bindweefsel;Chirurgisch;474
Brasschaat;11008.0;2930.0;08 Musculoskeletaal stelsel en bindweefsel;Medisch;36
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borst;Chirurgisch;84
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borst;Medisch;64
Brasschaat;11008.0;2930.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Chirurgisch;40
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Medisch;189
Brasschaat;11008.0;2930.0;12 Mannelijk voortplantingsstelsel;Chirurgisch;16
Brasschaat;11008.0;2930.0;12 Mannelijk voortplantingsstelsel;Medisch;92
Brasschaat;11008.0;2930.0;13 Vrouwelijk voortplantingsstelsel;Chirurgisch;72
Brasschaat;11008.0;2930.0;13 Vrouwelijk voortplantingsstelsel;Medisch;36
Brasschaat;11008.0;2930.0;14 Zwangerschap, bevalling en puerperium;Chirurgisch;29
Brasschaat;11008.0;2930.0;14 Zwangerschap, bevalling en puerperium;Medisch;22
Brasschaat;11008.0;2930.0;15 Neonati - Perinatale aandoeningen;Chirurgisch;0
Brasschaat;11008.0;2930.0;15 Neonati - Perinatale aandoeningen;Medisch;0
Brasschaat;11008.0;2930.0;16 Bloed, bloedvormende organen en immuunsysteem;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;16 Bloed, bloedvormende organen en immuunsysteem;Medisch;79
Brasschaat;11008.0;2930.0;17 Lymf., hematop. en and. maligne aandoeningen, chemo- en radiotherapie;Chirurgisch;7
