gemeente;nis_code;postcode;mdc_apr-drg_28;diagnose;aantal_verblijven
Boechout;11004.0;2530.0;05 Hart en vaatstelsel;Chirurgisch;74
Boechout;11004.0;2530.0;06 Spijsverteringsstelsel;Medisch;94
Boechout;11004.0;2530.0;06 Spijsverteringsstelsel;Chirurgisch;63
Boechout;11004.0;2530.0;07 Lever, gal en pancreas;Medisch;29
Boechout;11004.0;2530.0;07 Lever, gal en pancreas;Chirurgisch;17
Boechout;11004.0;2530.0;08 Bewegingsstelsel en bindweefsel;Medisch;77
Boechout;11004.0;2530.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;224
Boechout;11004.0;2530.0;09 Huid, subcutis, borstklier;Medisch;35
Boechout;11004.0;2530.0;09 Huid, subcutis, borstklier;Chirurgisch;30
Boechout;11004.0;2530.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;31
Boechout;11004.0;2530.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;20
Boechout;11004.0;2530.0;11 Nieren en urinewegen;Medisch;50
Boechout;11004.0;2530.0;11 Nieren en urinewegen;Chirurgisch;38
Boechout;11004.0;2530.0;12 Mannelijke geslachtsorganen;Medisch;5
Boechout;11004.0;2530.0;12 Mannelijke geslachtsorganen;Chirurgisch;18
Boechout;11004.0;2530.0;13 Vrouwelijke geslachtsorganen;Medisch;< 5
Boechout;11004.0;2530.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;30
Boechout;11004.0;2530.0;14 Zwangerschap en bevalling;Medisch;112
Boechout;11004.0;2530.0;14 Zwangerschap en bevalling;Chirurgisch;16
Boechout;11004.0;2530.0;15 Neonati, perinatale aandoeningen;Medisch;< 5
Boechout;11004.0;2530.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Boechout;11004.0;2530.0;16 Bloed en bloedvormende organen;Medisch;22
Boechout;11004.0;2530.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;77
Boechout;11004.0;2530.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Boechout;11004.0;2530.0;18 Infectie en parasitaire ziekten;Medisch;29
Boechout;11004.0;2530.0;18 Infectie en parasitaire ziekten;Chirurgisch;7
Boechout;11004.0;2530.0;19 Psychische stoornissen;Medisch;14
Boechout;11004.0;2530.0;19 Psychische stoornissen;Chirurgisch;< 5
Boechout;11004.0;2530.0;20 Alcohol en druggebruik;Medisch;6
Boechout;11004.0;2530.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;12
Boechout;11004.0;2530.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;5
Boechout;11004.0;2530.0;23 Factoren die de gezondheid beïnvloeden;Medisch;68
Boechout;11004.0;2530.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;< 5
Boechout;11004.0;2530.0;25 Multipele traumata;Chirurgisch;< 5
Boechout;11004.0;2530.0;PP Pre-MDC;Chirurgisch;< 5
Boom;11005.0;2850.0;00 Restgroep;Chirurgisch;18
Boom;11005.0;2850.0;01 Zenuwstelsel;Medisch;176
Boom;11005.0;2850.0;01 Zenuwstelsel;Chirurgisch;24
Boom;11005.0;2850.0;02 Oogaandoeningen;Medisch;7
Boom;11005.0;2850.0;02 Oogaandoeningen;Chirurgisch;25
Boom;11005.0;2850.0;03 Neus, keel en oren;Medisch;85
Boom;11005.0;2850.0;03 Neus, keel en oren;Chirurgisch;64
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Medisch;263
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Medisch;223
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Chirurgisch;175
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Medisch;194
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Chirurgisch;127
Boom;11005.0;2850.0;07 Lever, gal en pancreas;Medisch;68
Boom;11005.0;2850.0;07 Lever, gal en pancreas;Chirurgisch;43
Boom;11005.0;2850.0;08 Bewegingsstelsel en bindweefsel;Medisch;138
Boom;11005.0;2850.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;404
Boom;11005.0;2850.0;09 Huid, subcutis, borstklier;Medisch;57
Boom;11005.0;2850.0;09 Huid, subcutis, borstklier;Chirurgisch;59
Boom;11005.0;2850.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;51
Boom;11005.0;2850.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;30
Boom;11005.0;2850.0;11 Nieren en urinewegen;Medisch;60
Boom;11005.0;2850.0;11 Nieren en urinewegen;Chirurgisch;61
Boom;11005.0;2850.0;12 Mannelijke geslachtsorganen;Medisch;< 5
Boom;11005.0;2850.0;12 Mannelijke geslachtsorganen;Chirurgisch;33
Boom;11005.0;2850.0;13 Vrouwelijke geslachtsorganen;Medisch;9
Boom;11005.0;2850.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;73
Boom;11005.0;2850.0;14 Zwangerschap en bevalling;Medisch;234
Boom;11005.0;2850.0;14 Zwangerschap en bevalling;Chirurgisch;50
Boom;11005.0;2850.0;15 Neonati, perinatale aandoeningen;Medisch;19
Boom;11005.0;2850.0;16 Bloed en bloedvormende organen;Medisch;26
Boom;11005.0;2850.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Boom;11005.0;2850.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;70
Boom;11005.0;2850.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Boom;11005.0;2850.0;18 Infectie en parasitaire ziekten;Medisch;34
Boom;11005.0;2850.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Boom;11005.0;2850.0;19 Psychische stoornissen;Medisch;30
Boom;11005.0;2850.0;19 Psychische stoornissen;Chirurgisch;< 5
Boom;11005.0;2850.0;20 Alcohol en druggebruik;Medisch;20
Boom;11005.0;2850.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;28
Boom;11005.0;2850.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;10
Boom;11005.0;2850.0;22 Brandwonden;Medisch;< 5
Boom;11005.0;2850.0;22 Brandwonden;Chirurgisch;< 5
Boom;11005.0;2850.0;23 Factoren die de gezondheid beïnvloeden;Medisch;119
Boom;11005.0;2850.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;15
Boom;11005.0;2850.0;25 Multipele traumata;Medisch;< 5
Boom;11005.0;2850.0;25 Multipele traumata;Chirurgisch;< 5
Boom;11005.0;2850.0;PP Pre-MDC;Chirurgisch;8
Borsbeek;11007.0;2150.0;00 Restgroep;Chirurgisch;12
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Medisch;88
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Chirurgisch;7
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Medisch;< 5
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Chirurgisch;9
Borsbeek;11007.0;2150.0;03 Neus, keel en oren;Medisch;65
Borsbeek;11007.0;2150.0;03 Neus, keel en oren;Chirurgisch;20
Borsbeek;11007.0;2150.0;04 Ademhalingsstelsel;Medisch;95
Borsbeek;11007.0;2150.0;04 Ademhalingsstelsel;Chirurgisch;7
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Medisch;120
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Chirurgisch;82
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Medisch;131
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Chirurgisch;59
Borsbeek;11007.0;2150.0;07 Lever, gal en pancreas;Medisch;33
Borsbeek;11007.0;2150.0;07 Lever, gal en pancreas;Chirurgisch;25
Borsbeek;11007.0;2150.0;08 Bewegingsstelsel en bindweefsel;Medisch;53
Borsbeek;11007.0;2150.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;207
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borstklier;Medisch;28
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borstklier;Chirurgisch;25
Borsbeek;11007.0;2150.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;19
Borsbeek;11007.0;2150.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;26
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Medisch;37
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Chirurgisch;39
Borsbeek;11007.0;2150.0;12 Mannelijke geslachtsorganen;Medisch;8
Borsbeek;11007.0;2150.0;12 Mannelijke geslachtsorganen;Chirurgisch;16
Borsbeek;11007.0;2150.0;13 Vrouwelijke geslachtsorganen;Medisch;< 5
Borsbeek;11007.0;2150.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;25
Borsbeek;11007.0;2150.0;14 Zwangerschap en bevalling;Medisch;116
Borsbeek;11007.0;2150.0;14 Zwangerschap en bevalling;Chirurgisch;34
Borsbeek;11007.0;2150.0;15 Neonati, perinatale aandoeningen;Medisch;5
Borsbeek;11007.0;2150.0;16 Bloed en bloedvormende organen;Medisch;11
Borsbeek;11007.0;2150.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;41
Borsbeek;11007.0;2150.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;18 Infectie en parasitaire ziekten;Medisch;23
Borsbeek;11007.0;2150.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;19 Psychische stoornissen;Medisch;12
Borsbeek;11007.0;2150.0;20 Alcohol en druggebruik;Medisch;7
Borsbeek;11007.0;2150.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;20
Borsbeek;11007.0;2150.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;23 Factoren die de gezondheid beïnvloeden;Medisch;50
Borsbeek;11007.0;2150.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;6
Borsbeek;11007.0;2150.0;24 HIV infecties;Medisch;< 5
Borsbeek;11007.0;2150.0;25 Multipele traumata;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;PP Pre-MDC;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;00 Restgroep;Andere;< 5
Brasschaat;11008.0;2930.0;00 Restgroep;Chirurgisch;41
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Medisch;332
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Chirurgisch;56
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Medisch;11
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Chirurgisch;51
Brasschaat;11008.0;2930.0;03 Neus, keel en oren;Medisch;195
Brasschaat;11008.0;2930.0;03 Neus, keel en oren;Chirurgisch;182
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Medisch;401
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Chirurgisch;26
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Medisch;471
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Chirurgisch;222
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Medisch;278
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Chirurgisch;204
Brasschaat;11008.0;2930.0;07 Lever, gal en pancreas;Medisch;91
Brasschaat;11008.0;2930.0;07 Lever, gal en pancreas;Chirurgisch;64
Brasschaat;11008.0;2930.0;08 Bewegingsstelsel en bindweefsel;Medisch;216
Brasschaat;11008.0;2930.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;722
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borstklier;Medisch;70
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borstklier;Chirurgisch;133
Brasschaat;11008.0;2930.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;81
Brasschaat;11008.0;2930.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;53
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Medisch;179
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Chirurgisch;106
Brasschaat;11008.0;2930.0;12 Mannelijke geslachtsorganen;Medisch;17
Brasschaat;11008.0;2930.0;12 Mannelijke geslachtsorganen;Chirurgisch;71
Brasschaat;11008.0;2930.0;13 Vrouwelijke geslachtsorganen;Medisch;23
Brasschaat;11008.0;2930.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;155
Brasschaat;11008.0;2930.0;14 Zwangerschap en bevalling;Medisch;270
Brasschaat;11008.0;2930.0;14 Zwangerschap en bevalling;Chirurgisch;65
Brasschaat;11008.0;2930.0;15 Neonati, perinatale aandoeningen;Medisch;11
Brasschaat;11008.0;2930.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;16 Bloed en bloedvormende organen;Medisch;37
Brasschaat;11008.0;2930.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;164
Brasschaat;11008.0;2930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;12
Brasschaat;11008.0;2930.0;18 Infectie en parasitaire ziekten;Medisch;90
Brasschaat;11008.0;2930.0;18 Infectie en parasitaire ziekten;Chirurgisch;9
Brasschaat;11008.0;2930.0;19 Psychische stoornissen;Medisch;49
Brasschaat;11008.0;2930.0;20 Alcohol en druggebruik;Medisch;27
Brasschaat;11008.0;2930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;74
Brasschaat;11008.0;2930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;13
Brasschaat;11008.0;2930.0;22 Brandwonden;Medisch;< 5
Brasschaat;11008.0;2930.0;22 Brandwonden;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;23 Factoren die de gezondheid beïnvloeden;Medisch;339
Brasschaat;11008.0;2930.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;16
Brasschaat;11008.0;2930.0;24 HIV infecties;Medisch;< 5
Brasschaat;11008.0;2930.0;25 Multipele traumata;Medisch;< 5
Brasschaat;11008.0;2930.0;25 Multipele traumata;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;PP Pre-MDC;Chirurgisch;13
Brecht;11009.0;2960.0;00 Restgroep;Chirurgisch;30
Brecht;11009.0;2960.0;01 Zenuwstelsel;Medisch;232
Brecht;11009.0;2960.0;01 Zenuwstelsel;Chirurgisch;35
Brecht;11009.0;2960.0;02 Oogaandoeningen;Medisch;< 5
Brecht;11009.0;2960.0;02 Oogaandoeningen;Chirurgisch;31
Brecht;11009.0;2960.0;03 Neus, keel en oren;Medisch;193
Brecht;11009.0;2960.0;03 Neus, keel en oren;Chirurgisch;96
Brecht;11009.0;2960.0;04 Ademhalingsstelsel;Medisch;345
Brecht;11009.0;2960.0;04 Ademhalingsstelsel;Chirurgisch;11
Brecht;11009.0;2960.0;05 Hart en vaatstelsel;Medisch;326
Brecht;11009.0;2960.0;05 Hart en vaatstelsel;Chirurgisch;197
Brecht;11009.0;2960.0;06 Spijsverteringsstelsel;Medisch;267
Brecht;11009.0;2960.0;06 Spijsverteringsstelsel;Chirurgisch;246
Brecht;11009.0;2960.0;07 Lever, gal en pancreas;Medisch;56
Brecht;11009.0;2960.0;07 Lever, gal en pancreas;Chirurgisch;61
Brecht;11009.0;2960.0;08 Bewegingsstelsel en bindweefsel;Medisch;115
Brecht;11009.0;2960.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;546
Brecht;11009.0;2960.0;09 Huid, subcutis, borstklier;Medisch;51
Brecht;11009.0;2960.0;09 Huid, subcutis, borstklier;Chirurgisch;75
Brecht;11009.0;2960.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;47
Brecht;11009.0;2960.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;47
Brecht;11009.0;2960.0;11 Nieren en urinewegen;Medisch;116
Brecht;11009.0;2960.0;11 Nieren en urinewegen;Chirurgisch;54
Brecht;11009.0;2960.0;12 Mannelijke geslachtsorganen;Medisch;6
Brecht;11009.0;2960.0;12 Mannelijke geslachtsorganen;Chirurgisch;33
Brecht;11009.0;2960.0;13 Vrouwelijke geslachtsorganen;Medisch;8
Brecht;11009.0;2960.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;105
Brecht;11009.0;2960.0;14 Zwangerschap en bevalling;Medisch;230
Brecht;11009.0;2960.0;14 Zwangerschap en bevalling;Chirurgisch;64
Brecht;11009.0;2960.0;15 Neonati, perinatale aandoeningen;Medisch;12
Brecht;11009.0;2960.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Brecht;11009.0;2960.0;16 Bloed en bloedvormende organen;Medisch;30
Brecht;11009.0;2960.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Brecht;11009.0;2960.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;111
Brecht;11009.0;2960.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;9
Brecht;11009.0;2960.0;18 Infectie en parasitaire ziekten;Medisch;65
Brecht;11009.0;2960.0;18 Infectie en parasitaire ziekten;Chirurgisch;6
Brecht;11009.0;2960.0;19 Psychische stoornissen;Medisch;35
Brecht;11009.0;2960.0;20 Alcohol en druggebruik;Medisch;16
Brecht;11009.0;2960.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;44
Brecht;11009.0;2960.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;11
Brecht;11009.0;2960.0;22 Brandwonden;Chirurgisch;< 5
Brecht;11009.0;2960.0;23 Factoren die de gezondheid beïnvloeden;Medisch;165
Brecht;11009.0;2960.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;5
Brecht;11009.0;2960.0;25 Multipele traumata;Medisch;< 5
Brecht;11009.0;2960.0;25 Multipele traumata;Chirurgisch;5
Brecht;11009.0;2960.0;PP Pre-MDC;Chirurgisch;9
Edegem;11013.0;2650.0;00 Restgroep;Andere;< 5
Edegem;11013.0;2650.0;00 Restgroep;Chirurgisch;23
Edegem;11013.0;2650.0;01 Zenuwstelsel;Medisch;237
