commune;code_ins;code_postal;mdc_apr-drg_34;type_de_diagnostic;nombre_de_séjours
Anvers;11002.0;2000.0;00 - Groupe résiduel;Chirurgical;435
Anvers;11002.0;2000.0;00 - Groupe résiduel;Médical;0
Anvers;11002.0;2000.0;01 - Système nerveux;Chirurgical;1.125
Anvers;11002.0;2000.0;01 - Système nerveux;Médical;179
Anvers;11002.0;2000.0;02 - Affections des yeux;Chirurgical;6.240
Anvers;11002.0;2000.0;02 - Affections des yeux;Médical;60
Anvers;11002.0;2000.0;03 - Nez, gorge, oreilles;Chirurgical;5.953
Anvers;11002.0;2000.0;03 - Nez, gorge, oreilles;Médical;8.451
Anvers;11002.0;2000.0;04 - Système respiratoire;Chirurgical;62
Anvers;11002.0;2000.0;04 - Système respiratoire;Médical;532
Anvers;11002.0;2000.0;05 - Système circulatoire;Chirurgical;1.104
Anvers;11002.0;2000.0;05 - Système circulatoire;Médical;2.116
Anvers;11002.0;2000.0;06 - Système digestif;Chirurgical;1.429
Anvers;11002.0;2000.0;06 - Système digestif;Médical;8.821
Anvers;11002.0;2000.0;07 - Foie, bile et pancréas;Chirurgical;61
Anvers;11002.0;2000.0;07 - Foie, bile et pancréas;Médical;357
Anvers;11002.0;2000.0;08 - Système musculaire et tissu conjonctif;Chirurgical;5.798
Anvers;11002.0;2000.0;08 - Système musculaire et tissu conjonctif;Médical;676
Anvers;11002.0;2000.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;1.145
Anvers;11002.0;2000.0;09 - Peau, tissu sous-cutané, sein;Médical;1.372
Anvers;11002.0;2000.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;16
Anvers;11002.0;2000.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;104
Anvers;11002.0;2000.0;11 - Reins et voies urinaires;Chirurgical;607
Anvers;11002.0;2000.0;11 - Reins et voies urinaires;Médical;1.564
Anvers;11002.0;2000.0;12 - Organes génitaux masculins;Chirurgical;343
Anvers;11002.0;2000.0;12 - Organes génitaux masculins;Médical;3.098
Anvers;11002.0;2000.0;13 - Organes génitaux féminins;Chirurgical;1.148
Anvers;11002.0;2000.0;13 - Organes génitaux féminins;Médical;731
Anvers;11002.0;2000.0;14 - Grossesse et accouchement;Chirurgical;504
Anvers;11002.0;2000.0;14 - Grossesse et accouchement;Médical;415
Anvers;11002.0;2000.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Anvers;11002.0;2000.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;< 5
Anvers;11002.0;2000.0;16 - Sang et organes hématopoïétiques;Chirurgical;42
Anvers;11002.0;2000.0;16 - Sang et organes hématopoïétiques;Médical;1.219
Anvers;11002.0;2000.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;80
Anvers;11002.0;2000.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;17.499
Anvers;11002.0;2000.0;18 - Maladies infectieuses et parasitaires;Chirurgical;26
Anvers;11002.0;2000.0;18 - Maladies infectieuses et parasitaires;Médical;26
Anvers;11002.0;2000.0;19 - Troubles mentaux;Chirurgical;12
Anvers;11002.0;2000.0;19 - Troubles mentaux;Médical;42
Anvers;11002.0;2000.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Anvers;11002.0;2000.0;20 - Alcoolisme et usage de drogue;Médical;8
Anvers;11002.0;2000.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;108
Anvers;11002.0;2000.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;65
Anvers;11002.0;2000.0;22 - Brûlures;Chirurgical;< 5
Anvers;11002.0;2000.0;22 - Brûlures;Médical;< 5
Anvers;11002.0;2000.0;23 - Facteurs influençant la santé;Chirurgical;1.915
Anvers;11002.0;2000.0;23 - Facteurs influençant la santé;Médical;17.632
Anvers;11002.0;2000.0;24 - Infections HIV;Chirurgical;0
Anvers;11002.0;2000.0;24 - Infections HIV;Médical;18
Anvers;11002.0;2000.0;25 - Traumatismes multiples;Chirurgical;0
Anvers;11002.0;2000.0;25 - Traumatismes multiples;Médical;< 5
Anvers;11002.0;2000.0;PP - Pré-MDC;Autre;0
Anvers;11002.0;2000.0;PP - Pré-MDC;Chirurgical;0
Anvers;11002.0;2000.0;PP - Pré-MDC;Médical;0
Anvers;11002.0;2000.0;SS - DRG spéciaux;Autre;293
Anvers;11002.0;2000.0;SS - DRG spéciaux;Chirurgical;0
Anvers;11002.0;2000.0;SS - DRG spéciaux;Médical;0
Boechout;11004.0;2530.0;00 - Groupe résiduel;Autre;0
Boechout;11004.0;2530.0;00 - Groupe résiduel;Chirurgical;17
Boechout;11004.0;2530.0;00 - Groupe résiduel;Médical;0
Boechout;11004.0;2530.0;01 - Système nerveux;Chirurgical;33
Boechout;11004.0;2530.0;01 - Système nerveux;Médical;5
Boechout;11004.0;2530.0;02 - Affections des yeux;Chirurgical;177
Boechout;11004.0;2530.0;02 - Affections des yeux;Médical;5
Boechout;11004.0;2530.0;03 - Nez, gorge, oreilles;Chirurgical;151
Boechout;11004.0;2530.0;03 - Nez, gorge, oreilles;Médical;200
Boechout;11004.0;2530.0;04 - Système respiratoire;Chirurgical;0
Boechout;11004.0;2530.0;04 - Système respiratoire;Médical;7
Boechout;11004.0;2530.0;05 - Système circulatoire;Chirurgical;24
Boechout;11004.0;2530.0;05 - Système circulatoire;Médical;72
Boechout;11004.0;2530.0;06 - Système digestif;Chirurgical;36
Boechout;11004.0;2530.0;06 - Système digestif;Médical;292
Boechout;11004.0;2530.0;07 - Foie, bile et pancréas;Chirurgical;< 5
Boechout;11004.0;2530.0;07 - Foie, bile et pancréas;Médical;8
Boechout;11004.0;2530.0;08 - Système musculaire et tissu conjonctif;Chirurgical;199
Boechout;11004.0;2530.0;08 - Système musculaire et tissu conjonctif;Médical;25
Boechout;11004.0;2530.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;37
Boechout;11004.0;2530.0;09 - Peau, tissu sous-cutané, sein;Médical;25
Boechout;11004.0;2530.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;0
Boechout;11004.0;2530.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;< 5
Boechout;11004.0;2530.0;11 - Reins et voies urinaires;Chirurgical;11
Boechout;11004.0;2530.0;11 - Reins et voies urinaires;Médical;43
Boechout;11004.0;2530.0;12 - Organes génitaux masculins;Chirurgical;8
Boechout;11004.0;2530.0;12 - Organes génitaux masculins;Médical;58
Boechout;11004.0;2530.0;13 - Organes génitaux féminins;Chirurgical;27
Boechout;11004.0;2530.0;13 - Organes génitaux féminins;Médical;22
Boechout;11004.0;2530.0;14 - Grossesse et accouchement;Chirurgical;8
Boechout;11004.0;2530.0;14 - Grossesse et accouchement;Médical;< 5
Boechout;11004.0;2530.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Boechout;11004.0;2530.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;0
Boechout;11004.0;2530.0;16 - Sang et organes hématopoïétiques;Chirurgical;< 5
Boechout;11004.0;2530.0;16 - Sang et organes hématopoïétiques;Médical;51
Boechout;11004.0;2530.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Boechout;11004.0;2530.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;640
Boechout;11004.0;2530.0;18 - Maladies infectieuses et parasitaires;Chirurgical;0
Boechout;11004.0;2530.0;18 - Maladies infectieuses et parasitaires;Médical;< 5
Boechout;11004.0;2530.0;19 - Troubles mentaux;Chirurgical;0
Boechout;11004.0;2530.0;19 - Troubles mentaux;Médical;0
Boechout;11004.0;2530.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Boechout;11004.0;2530.0;20 - Alcoolisme et usage de drogue;Médical;0
Boechout;11004.0;2530.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Boechout;11004.0;2530.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;0
Boechout;11004.0;2530.0;22 - Brûlures;Chirurgical;0
Boechout;11004.0;2530.0;22 - Brûlures;Médical;0
Boechout;11004.0;2530.0;23 - Facteurs influençant la santé;Chirurgical;49
Boechout;11004.0;2530.0;23 - Facteurs influençant la santé;Médical;624
Boechout;11004.0;2530.0;24 - Infections HIV;Chirurgical;0
Boechout;11004.0;2530.0;24 - Infections HIV;Médical;0
Boechout;11004.0;2530.0;25 - Traumatismes multiples;Chirurgical;0
Boechout;11004.0;2530.0;25 - Traumatismes multiples;Médical;0
Boechout;11004.0;2530.0;PP - Pré-MDC;Autre;0
Boechout;11004.0;2530.0;PP - Pré-MDC;Chirurgical;0
Boechout;11004.0;2530.0;PP - Pré-MDC;Médical;0
Boechout;11004.0;2530.0;SS - DRG spéciaux;Autre;19
Boechout;11004.0;2530.0;SS - DRG spéciaux;Chirurgical;0
Boechout;11004.0;2530.0;SS - DRG spéciaux;Médical;0
Boom;11005.0;2850.0;00 - Groupe résiduel;Autre;0
Boom;11005.0;2850.0;00 - Groupe résiduel;Chirurgical;16
Boom;11005.0;2850.0;00 - Groupe résiduel;Médical;0
Boom;11005.0;2850.0;01 - Système nerveux;Chirurgical;42
Boom;11005.0;2850.0;01 - Système nerveux;Médical;6
Boom;11005.0;2850.0;02 - Affections des yeux;Chirurgical;224
Boom;11005.0;2850.0;02 - Affections des yeux;Médical;< 5
Boom;11005.0;2850.0;03 - Nez, gorge, oreilles;Chirurgical;160
Boom;11005.0;2850.0;03 - Nez, gorge, oreilles;Médical;404
Boom;11005.0;2850.0;04 - Système respiratoire;Chirurgical;< 5
Boom;11005.0;2850.0;04 - Système respiratoire;Médical;22
Boom;11005.0;2850.0;05 - Système circulatoire;Chirurgical;90
Boom;11005.0;2850.0;05 - Système circulatoire;Médical;83
Boom;11005.0;2850.0;06 - Système digestif;Chirurgical;46
Boom;11005.0;2850.0;06 - Système digestif;Médical;537
Boom;11005.0;2850.0;07 - Foie, bile et pancréas;Chirurgical;< 5
Boom;11005.0;2850.0;07 - Foie, bile et pancréas;Médical;< 5
Boom;11005.0;2850.0;08 - Système musculaire et tissu conjonctif;Chirurgical;281
Boom;11005.0;2850.0;08 - Système musculaire et tissu conjonctif;Médical;26
Boom;11005.0;2850.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;80
Boom;11005.0;2850.0;09 - Peau, tissu sous-cutané, sein;Médical;63
Boom;11005.0;2850.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;< 5
Boom;11005.0;2850.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;< 5
Boom;11005.0;2850.0;11 - Reins et voies urinaires;Chirurgical;31
Boom;11005.0;2850.0;11 - Reins et voies urinaires;Médical;59
Boom;11005.0;2850.0;12 - Organes génitaux masculins;Chirurgical;13
Boom;11005.0;2850.0;12 - Organes génitaux masculins;Médical;111
Boom;11005.0;2850.0;13 - Organes génitaux féminins;Chirurgical;29
Boom;11005.0;2850.0;13 - Organes génitaux féminins;Médical;17
Boom;11005.0;2850.0;14 - Grossesse et accouchement;Chirurgical;12
Boom;11005.0;2850.0;14 - Grossesse et accouchement;Médical;7
Boom;11005.0;2850.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Boom;11005.0;2850.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;0
Boom;11005.0;2850.0;16 - Sang et organes hématopoïétiques;Chirurgical;< 5
Boom;11005.0;2850.0;16 - Sang et organes hématopoïétiques;Médical;51
Boom;11005.0;2850.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Boom;11005.0;2850.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;652
Boom;11005.0;2850.0;18 - Maladies infectieuses et parasitaires;Chirurgical;< 5
Boom;11005.0;2850.0;18 - Maladies infectieuses et parasitaires;Médical;< 5
Boom;11005.0;2850.0;19 - Troubles mentaux;Chirurgical;0
Boom;11005.0;2850.0;19 - Troubles mentaux;Médical;< 5
Boom;11005.0;2850.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Boom;11005.0;2850.0;20 - Alcoolisme et usage de drogue;Médical;0
Boom;11005.0;2850.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Boom;11005.0;2850.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;0
Boom;11005.0;2850.0;22 - Brûlures;Chirurgical;< 5
Boom;11005.0;2850.0;22 - Brûlures;Médical;0
Boom;11005.0;2850.0;23 - Facteurs influençant la santé;Chirurgical;62
Boom;11005.0;2850.0;23 - Facteurs influençant la santé;Médical;870
Boom;11005.0;2850.0;24 - Infections HIV;Chirurgical;0
Boom;11005.0;2850.0;24 - Infections HIV;Médical;0
Boom;11005.0;2850.0;25 - Traumatismes multiples;Chirurgical;0
Boom;11005.0;2850.0;25 - Traumatismes multiples;Médical;0
Boom;11005.0;2850.0;PP - Pré-MDC;Autre;0
Boom;11005.0;2850.0;PP - Pré-MDC;Chirurgical;0
Boom;11005.0;2850.0;PP - Pré-MDC;Médical;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Autre;15
Boom;11005.0;2850.0;SS - DRG spéciaux;Chirurgical;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Médical;0
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Autre;0
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Chirurgical;8
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Médical;0
Borsbeek;11007.0;2150.0;01 - Système nerveux;Chirurgical;31
Borsbeek;11007.0;2150.0;01 - Système nerveux;Médical;< 5
Borsbeek;11007.0;2150.0;02 - Affections des yeux;Chirurgical;193
Borsbeek;11007.0;2150.0;02 - Affections des yeux;Médical;< 5
Borsbeek;11007.0;2150.0;03 - Nez, gorge, oreilles;Chirurgical;181
Borsbeek;11007.0;2150.0;03 - Nez, gorge, oreilles;Médical;158
Borsbeek;11007.0;2150.0;04 - Système respiratoire;Chirurgical;< 5
Borsbeek;11007.0;2150.0;04 - Système respiratoire;Médical;7
Borsbeek;11007.0;2150.0;05 - Système circulatoire;Chirurgical;33
Borsbeek;11007.0;2150.0;05 - Système circulatoire;Médical;71
Borsbeek;11007.0;2150.0;06 - Système digestif;Chirurgical;30
Borsbeek;11007.0;2150.0;06 - Système digestif;Médical;311
Borsbeek;11007.0;2150.0;07 - Foie, bile et pancréas;Chirurgical;0
Borsbeek;11007.0;2150.0;07 - Foie, bile et pancréas;Médical;8
Borsbeek;11007.0;2150.0;08 - Système musculaire et tissu conjonctif;Chirurgical;161
Borsbeek;11007.0;2150.0;08 - Système musculaire et tissu conjonctif;Médical;17
Borsbeek;11007.0;2150.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;26
Borsbeek;11007.0;2150.0;09 - Peau, tissu sous-cutané, sein;Médical;27
Borsbeek;11007.0;2150.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;< 5
Borsbeek;11007.0;2150.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;< 5
Borsbeek;11007.0;2150.0;11 - Reins et voies urinaires;Chirurgical;17
Borsbeek;11007.0;2150.0;11 - Reins et voies urinaires;Médical;31
Borsbeek;11007.0;2150.0;12 - Organes génitaux masculins;Chirurgical;5
Borsbeek;11007.0;2150.0;12 - Organes génitaux masculins;Médical;64
Borsbeek;11007.0;2150.0;13 - Organes génitaux féminins;Chirurgical;33
Borsbeek;11007.0;2150.0;13 - Organes génitaux féminins;Médical;22
Borsbeek;11007.0;2150.0;14 - Grossesse et accouchement;Chirurgical;16
Borsbeek;11007.0;2150.0;14 - Grossesse et accouchement;Médical;8
Borsbeek;11007.0;2150.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Borsbeek;11007.0;2150.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;0
Borsbeek;11007.0;2150.0;16 - Sang et organes hématopoïétiques;Chirurgical;< 5
Borsbeek;11007.0;2150.0;16 - Sang et organes hématopoïétiques;Médical;32
Borsbeek;11007.0;2150.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;0
Borsbeek;11007.0;2150.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;369
Borsbeek;11007.0;2150.0;18 - Maladies infectieuses et parasitaires;Chirurgical;0
Borsbeek;11007.0;2150.0;18 - Maladies infectieuses et parasitaires;Médical;0
Borsbeek;11007.0;2150.0;19 - Troubles mentaux;Chirurgical;0
Borsbeek;11007.0;2150.0;19 - Troubles mentaux;Médical;0
Borsbeek;11007.0;2150.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Borsbeek;11007.0;2150.0;20 - Alcoolisme et usage de drogue;Médical;0
Borsbeek;11007.0;2150.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Borsbeek;11007.0;2150.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Borsbeek;11007.0;2150.0;22 - Brûlures;Chirurgical;0
Borsbeek;11007.0;2150.0;22 - Brûlures;Médical;0
Borsbeek;11007.0;2150.0;23 - Facteurs influençant la santé;Chirurgical;22
Borsbeek;11007.0;2150.0;23 - Facteurs influençant la santé;Médical;546
Borsbeek;11007.0;2150.0;24 - Infections HIV;Chirurgical;0
Borsbeek;11007.0;2150.0;24 - Infections HIV;Médical;0
Borsbeek;11007.0;2150.0;25 - Traumatismes multiples;Chirurgical;0
Borsbeek;11007.0;2150.0;25 - Traumatismes multiples;Médical;0
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Autre;0
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Chirurgical;0
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Médical;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Autre;< 5
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Chirurgical;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Médical;0
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Autre;0
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Chirurgical;27
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Médical;0
Brasschaat;11008.0;2930.0;01 - Système nerveux;Chirurgical;120
Brasschaat;11008.0;2930.0;01 - Système nerveux;Médical;6
Brasschaat;11008.0;2930.0;02 - Affections des yeux;Chirurgical;487
Brasschaat;11008.0;2930.0;02 - Affections des yeux;Médical;7
Brasschaat;11008.0;2930.0;03 - Nez, gorge, oreilles;Chirurgical;497
Brasschaat;11008.0;2930.0;03 - Nez, gorge, oreilles;Médical;503
Brasschaat;11008.0;2930.0;04 - Système respiratoire;Chirurgical;0
Brasschaat;11008.0;2930.0;04 - Système respiratoire;Médical;45
Brasschaat;11008.0;2930.0;05 - Système circulatoire;Chirurgical;87
Brasschaat;11008.0;2930.0;05 - Système circulatoire;Médical;125
Brasschaat;11008.0;2930.0;06 - Système digestif;Chirurgical;61
Brasschaat;11008.0;2930.0;06 - Système digestif;Médical;751
Brasschaat;11008.0;2930.0;07 - Foie, bile et pancréas;Chirurgical;< 5
Brasschaat;11008.0;2930.0;07 - Foie, bile et pancréas;Médical;21
Brasschaat;11008.0;2930.0;08 - Système musculaire et tissu conjonctif;Chirurgical;546
Brasschaat;11008.0;2930.0;08 - Système musculaire et tissu conjonctif;Médical;40
Brasschaat;11008.0;2930.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;103
Brasschaat;11008.0;2930.0;09 - Peau, tissu sous-cutané, sein;Médical;107
Brasschaat;11008.0;2930.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;< 5
Brasschaat;11008.0;2930.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;6
Brasschaat;11008.0;2930.0;11 - Reins et voies urinaires;Chirurgical;74
Brasschaat;11008.0;2930.0;11 - Reins et voies urinaires;Médical;183
Brasschaat;11008.0;2930.0;12 - Organes génitaux masculins;Chirurgical;26
Brasschaat;11008.0;2930.0;12 - Organes génitaux masculins;Médical;142
Brasschaat;11008.0;2930.0;13 - Organes génitaux féminins;Chirurgical;92
Brasschaat;11008.0;2930.0;13 - Organes génitaux féminins;Médical;52
Brasschaat;11008.0;2930.0;14 - Grossesse et accouchement;Chirurgical;21
Brasschaat;11008.0;2930.0;14 - Grossesse et accouchement;Médical;16
Brasschaat;11008.0;2930.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Brasschaat;11008.0;2930.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;0
Brasschaat;11008.0;2930.0;16 - Sang et organes hématopoïétiques;Chirurgical;< 5
Brasschaat;11008.0;2930.0;16 - Sang et organes hématopoïétiques;Médical;59
Brasschaat;11008.0;2930.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Brasschaat;11008.0;2930.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;1.911
Brasschaat;11008.0;2930.0;18 - Maladies infectieuses et parasitaires;Chirurgical;< 5
Brasschaat;11008.0;2930.0;18 - Maladies infectieuses et parasitaires;Médical;< 5
Brasschaat;11008.0;2930.0;19 - Troubles mentaux;Chirurgical;< 5
Brasschaat;11008.0;2930.0;19 - Troubles mentaux;Médical;0
Brasschaat;11008.0;2930.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Brasschaat;11008.0;2930.0;20 - Alcoolisme et usage de drogue;Médical;0
Brasschaat;11008.0;2930.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;9
Brasschaat;11008.0;2930.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;12
Brasschaat;11008.0;2930.0;22 - Brûlures;Chirurgical;0
Brasschaat;11008.0;2930.0;22 - Brûlures;Médical;0
Brasschaat;11008.0;2930.0;23 - Facteurs influençant la santé;Chirurgical;137
Brasschaat;11008.0;2930.0;23 - Facteurs influençant la santé;Médical;1.446
Brasschaat;11008.0;2930.0;24 - Infections HIV;Chirurgical;0
Brasschaat;11008.0;2930.0;24 - Infections HIV;Médical;0
Brasschaat;11008.0;2930.0;25 - Traumatismes multiples;Chirurgical;0
Brasschaat;11008.0;2930.0;25 - Traumatismes multiples;Médical;0
Brasschaat;11008.0;2930.0;PP - Pré-MDC;Autre;0
Brasschaat;11008.0;2930.0;PP - Pré-MDC;Chirurgical;0
Brasschaat;11008.0;2930.0;PP - Pré-MDC;Médical;0
Brasschaat;11008.0;2930.0;SS - DRG spéciaux;Autre;17
Brasschaat;11008.0;2930.0;SS - DRG spéciaux;Chirurgical;0
Brasschaat;11008.0;2930.0;SS - DRG spéciaux;Médical;0
Brecht;11009.0;2960.0;00 - Groupe résiduel;Autre;0
Brecht;11009.0;2960.0;00 - Groupe résiduel;Chirurgical;18
