gemeente;nis_code;postcode;mdc;diagnose;aantal_verblijven
Antwerpen;11002.0;2000.0;08 Bewegingsstelsel en bindweefsel;Medisch;9.830
Antwerpen;11002.0;2000.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;6.359
Antwerpen;11002.0;2000.0;09 Huid, subcutis, borstklier;Medisch;427
Antwerpen;11002.0;2000.0;09 Huid, subcutis, borstklier;Chirurgisch;1.981
Antwerpen;11002.0;2000.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;36
Antwerpen;11002.0;2000.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;23
Antwerpen;11002.0;2000.0;11 Nieren en urinewegen;Medisch;1.023
Antwerpen;11002.0;2000.0;11 Nieren en urinewegen;Chirurgisch;308
Antwerpen;11002.0;2000.0;12 Mannelijke geslachtsorganen;Medisch;606
Antwerpen;11002.0;2000.0;12 Mannelijke geslachtsorganen;Chirurgisch;2.306
Antwerpen;11002.0;2000.0;13 Vrouwelijke geslachtsorganen;Medisch;82
Antwerpen;11002.0;2000.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;1.774
Antwerpen;11002.0;2000.0;14 Zwangerschap en bevalling;Medisch;355
Antwerpen;11002.0;2000.0;14 Zwangerschap en bevalling;Chirurgisch;907
Antwerpen;11002.0;2000.0;15 Neonati, perinatale aandoeningen;Medisch;88
Antwerpen;11002.0;2000.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Antwerpen;11002.0;2000.0;16 Bloed en bloedvormende organen;Medisch;1.277
Antwerpen;11002.0;2000.0;16 Bloed en bloedvormende organen;Chirurgisch;45
Antwerpen;11002.0;2000.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;13.175
Antwerpen;11002.0;2000.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;80
Antwerpen;11002.0;2000.0;18 Infectie en parasitaire ziekten;Medisch;28
Antwerpen;11002.0;2000.0;18 Infectie en parasitaire ziekten;Chirurgisch;10
Antwerpen;11002.0;2000.0;19 Psychische stoornissen;Medisch;24
Antwerpen;11002.0;2000.0;20 Alcohol en druggebruik;Medisch;9
Antwerpen;11002.0;2000.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;178
Antwerpen;11002.0;2000.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;182
Antwerpen;11002.0;2000.0;22 Brandwonden;Chirurgisch;13
Antwerpen;11002.0;2000.0;23 Factoren die de gezondheid beïnvloeden;Medisch;3.849
Antwerpen;11002.0;2000.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;888
Antwerpen;11002.0;2000.0;24 HIV infecties;Medisch;12
Antwerpen;11002.0;2000.0;24 HIV infecties;Chirurgisch;< 5
Antwerpen;11002.0;2000.0;SS Speciale DRG's;Andere;16
Boechout;11004.0;2530.0;00 Restgroep;Chirurgisch;6
Boechout;11004.0;2530.0;01 Zenuwstelsel;Medisch;16
Boechout;11004.0;2530.0;01 Zenuwstelsel;Chirurgisch;35
Boechout;11004.0;2530.0;02 Oogaandoeningen;Chirurgisch;141
Boechout;11004.0;2530.0;03 Neus, keel en oren;Medisch;178
Boechout;11004.0;2530.0;03 Neus, keel en oren;Chirurgisch;139
Boechout;11004.0;2530.0;04 Ademhalingsstelsel;Medisch;< 5
Boechout;11004.0;2530.0;05 Hart en vaatstelsel;Medisch;11
Boechout;11004.0;2530.0;05 Hart en vaatstelsel;Chirurgisch;26
Boechout;11004.0;2530.0;06 Spijsverteringsstelsel;Medisch;142
Boechout;11004.0;2530.0;06 Spijsverteringsstelsel;Chirurgisch;17
Boechout;11004.0;2530.0;07 Lever, gal en pancreas;Medisch;< 5
Boechout;11004.0;2530.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Boechout;11004.0;2530.0;08 Bewegingsstelsel en bindweefsel;Medisch;238
Boechout;11004.0;2530.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;166
Boechout;11004.0;2530.0;09 Huid, subcutis, borstklier;Medisch;5
Boechout;11004.0;2530.0;09 Huid, subcutis, borstklier;Chirurgisch;37
Boechout;11004.0;2530.0;11 Nieren en urinewegen;Medisch;29
Boechout;11004.0;2530.0;11 Nieren en urinewegen;Chirurgisch;8
Boechout;11004.0;2530.0;12 Mannelijke geslachtsorganen;Medisch;21
Boechout;11004.0;2530.0;12 Mannelijke geslachtsorganen;Chirurgisch;20
Boechout;11004.0;2530.0;13 Vrouwelijke geslachtsorganen;Medisch;< 5
Boechout;11004.0;2530.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;36
Boechout;11004.0;2530.0;14 Zwangerschap en bevalling;Medisch;8
Boechout;11004.0;2530.0;14 Zwangerschap en bevalling;Chirurgisch;15
Boechout;11004.0;2530.0;16 Bloed en bloedvormende organen;Medisch;20
Boechout;11004.0;2530.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Boechout;11004.0;2530.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;263
Boechout;11004.0;2530.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Boechout;11004.0;2530.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Boechout;11004.0;2530.0;20 Alcohol en druggebruik;Medisch;< 5
Boechout;11004.0;2530.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Boechout;11004.0;2530.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Boechout;11004.0;2530.0;23 Factoren die de gezondheid beïnvloeden;Medisch;84
Boechout;11004.0;2530.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;20
Boom;11005.0;2850.0;00 Restgroep;Chirurgisch;6
Boom;11005.0;2850.0;01 Zenuwstelsel;Medisch;31
Boom;11005.0;2850.0;01 Zenuwstelsel;Chirurgisch;55
Boom;11005.0;2850.0;02 Oogaandoeningen;Medisch;< 5
Boom;11005.0;2850.0;02 Oogaandoeningen;Chirurgisch;219
Boom;11005.0;2850.0;03 Neus, keel en oren;Medisch;257
Boom;11005.0;2850.0;03 Neus, keel en oren;Chirurgisch;218
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Medisch;14
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Medisch;54
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Chirurgisch;58
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Medisch;460
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Chirurgisch;23
Boom;11005.0;2850.0;07 Lever, gal en pancreas;Medisch;< 5
Boom;11005.0;2850.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Boom;11005.0;2850.0;08 Bewegingsstelsel en bindweefsel;Medisch;493
Boom;11005.0;2850.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;272
Boom;11005.0;2850.0;09 Huid, subcutis, borstklier;Medisch;16
Boom;11005.0;2850.0;09 Huid, subcutis, borstklier;Chirurgisch;73
Boom;11005.0;2850.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Boom;11005.0;2850.0;11 Nieren en urinewegen;Medisch;54
Boom;11005.0;2850.0;11 Nieren en urinewegen;Chirurgisch;9
Boom;11005.0;2850.0;12 Mannelijke geslachtsorganen;Medisch;46
Boom;11005.0;2850.0;12 Mannelijke geslachtsorganen;Chirurgisch;68
Boom;11005.0;2850.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;62
Boom;11005.0;2850.0;14 Zwangerschap en bevalling;Medisch;9
Boom;11005.0;2850.0;14 Zwangerschap en bevalling;Chirurgisch;21
Boom;11005.0;2850.0;15 Neonati, perinatale aandoeningen;Medisch;< 5
Boom;11005.0;2850.0;16 Bloed en bloedvormende organen;Medisch;51
Boom;11005.0;2850.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;387
Boom;11005.0;2850.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Boom;11005.0;2850.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Boom;11005.0;2850.0;19 Psychische stoornissen;Chirurgisch;< 5
Boom;11005.0;2850.0;20 Alcohol en druggebruik;Medisch;< 5
Boom;11005.0;2850.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;12
Boom;11005.0;2850.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;6
Boom;11005.0;2850.0;23 Factoren die de gezondheid beïnvloeden;Medisch;130
Boom;11005.0;2850.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;28
Boom;11005.0;2850.0;SS Speciale DRG's;Andere;< 5
Borsbeek;11007.0;2150.0;00 Restgroep;Chirurgisch;5
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Medisch;22
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Chirurgisch;26
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Medisch;< 5
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Chirurgisch;156
Borsbeek;11007.0;2150.0;03 Neus, keel en oren;Medisch;113
Borsbeek;11007.0;2150.0;03 Neus, keel en oren;Chirurgisch;139
Borsbeek;11007.0;2150.0;04 Ademhalingsstelsel;Medisch;11
Borsbeek;11007.0;2150.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Medisch;17
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Chirurgisch;43
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Medisch;155
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Chirurgisch;26
Borsbeek;11007.0;2150.0;07 Lever, gal en pancreas;Medisch;< 5
Borsbeek;11007.0;2150.0;08 Bewegingsstelsel en bindweefsel;Medisch;213
Borsbeek;11007.0;2150.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;164
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borstklier;Medisch;15
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borstklier;Chirurgisch;64
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Medisch;26
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;12 Mannelijke geslachtsorganen;Medisch;20
Borsbeek;11007.0;2150.0;12 Mannelijke geslachtsorganen;Chirurgisch;36
Borsbeek;11007.0;2150.0;13 Vrouwelijke geslachtsorganen;Medisch;< 5
Borsbeek;11007.0;2150.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;42
Borsbeek;11007.0;2150.0;14 Zwangerschap en bevalling;Medisch;< 5
Borsbeek;11007.0;2150.0;14 Zwangerschap en bevalling;Chirurgisch;12
Borsbeek;11007.0;2150.0;15 Neonati, perinatale aandoeningen;Medisch;< 5
Borsbeek;11007.0;2150.0;16 Bloed en bloedvormende organen;Medisch;8
Borsbeek;11007.0;2150.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;337
Borsbeek;11007.0;2150.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Borsbeek;11007.0;2150.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;23 Factoren die de gezondheid beïnvloeden;Medisch;68
Borsbeek;11007.0;2150.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;25
Borsbeek;11007.0;2150.0;24 HIV infecties;Medisch;< 5
Brasschaat;11008.0;2930.0;00 Restgroep;Andere;< 5
Brasschaat;11008.0;2930.0;00 Restgroep;Chirurgisch;15
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Medisch;29
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Chirurgisch;76
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Medisch;< 5
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Chirurgisch;535
Brasschaat;11008.0;2930.0;03 Neus, keel en oren;Medisch;480
Brasschaat;11008.0;2930.0;03 Neus, keel en oren;Chirurgisch;450
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Medisch;29
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Chirurgisch;9
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Medisch;22
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Chirurgisch;87
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Medisch;432
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Chirurgisch;44
Brasschaat;11008.0;2930.0;07 Lever, gal en pancreas;Medisch;15
Brasschaat;11008.0;2930.0;08 Bewegingsstelsel en bindweefsel;Medisch;682
Brasschaat;11008.0;2930.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;501
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borstklier;Medisch;19
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borstklier;Chirurgisch;124
Brasschaat;11008.0;2930.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Brasschaat;11008.0;2930.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Medisch;107
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Chirurgisch;39
Brasschaat;11008.0;2930.0;12 Mannelijke geslachtsorganen;Medisch;106
Brasschaat;11008.0;2930.0;12 Mannelijke geslachtsorganen;Chirurgisch;72
Brasschaat;11008.0;2930.0;13 Vrouwelijke geslachtsorganen;Medisch;6
Brasschaat;11008.0;2930.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;144
Brasschaat;11008.0;2930.0;14 Zwangerschap en bevalling;Medisch;32
Brasschaat;11008.0;2930.0;14 Zwangerschap en bevalling;Chirurgisch;28
Brasschaat;11008.0;2930.0;16 Bloed en bloedvormende organen;Medisch;113
Brasschaat;11008.0;2930.0;16 Bloed en bloedvormende organen;Chirurgisch;5
Brasschaat;11008.0;2930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;1.093
Brasschaat;11008.0;2930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;8
Brasschaat;11008.0;2930.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Brasschaat;11008.0;2930.0;20 Alcohol en druggebruik;Medisch;< 5
Brasschaat;11008.0;2930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;7
Brasschaat;11008.0;2930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;20
Brasschaat;11008.0;2930.0;22 Brandwonden;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;23 Factoren die de gezondheid beïnvloeden;Medisch;386
Brasschaat;11008.0;2930.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;71
Brasschaat;11008.0;2930.0;SS Speciale DRG's;Andere;< 5
Brecht;11009.0;2960.0;00 Restgroep;Chirurgisch;15
Brecht;11009.0;2960.0;01 Zenuwstelsel;Medisch;23
Brecht;11009.0;2960.0;01 Zenuwstelsel;Chirurgisch;54
Brecht;11009.0;2960.0;02 Oogaandoeningen;Medisch;< 5
Brecht;11009.0;2960.0;02 Oogaandoeningen;Chirurgisch;268
Brecht;11009.0;2960.0;03 Neus, keel en oren;Medisch;357
Brecht;11009.0;2960.0;03 Neus, keel en oren;Chirurgisch;425
Brecht;11009.0;2960.0;04 Ademhalingsstelsel;Medisch;22
Brecht;11009.0;2960.0;04 Ademhalingsstelsel;Chirurgisch;11
Brecht;11009.0;2960.0;05 Hart en vaatstelsel;Medisch;47
Brecht;11009.0;2960.0;05 Hart en vaatstelsel;Chirurgisch;102
Brecht;11009.0;2960.0;06 Spijsverteringsstelsel;Medisch;297
Brecht;11009.0;2960.0;06 Spijsverteringsstelsel;Chirurgisch;45
Brecht;11009.0;2960.0;07 Lever, gal en pancreas;Medisch;8
Brecht;11009.0;2960.0;08 Bewegingsstelsel en bindweefsel;Medisch;662
Brecht;11009.0;2960.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;400
Brecht;11009.0;2960.0;09 Huid, subcutis, borstklier;Medisch;20
Brecht;11009.0;2960.0;09 Huid, subcutis, borstklier;Chirurgisch;91
Brecht;11009.0;2960.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Brecht;11009.0;2960.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Brecht;11009.0;2960.0;11 Nieren en urinewegen;Medisch;58
Brecht;11009.0;2960.0;11 Nieren en urinewegen;Chirurgisch;16
Brecht;11009.0;2960.0;12 Mannelijke geslachtsorganen;Medisch;48
Brecht;11009.0;2960.0;12 Mannelijke geslachtsorganen;Chirurgisch;64
Brecht;11009.0;2960.0;13 Vrouwelijke geslachtsorganen;Medisch;5
Brecht;11009.0;2960.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;103
Brecht;11009.0;2960.0;14 Zwangerschap en bevalling;Medisch;16
Brecht;11009.0;2960.0;14 Zwangerschap en bevalling;Chirurgisch;23
Brecht;11009.0;2960.0;16 Bloed en bloedvormende organen;Medisch;46
Brecht;11009.0;2960.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Brecht;11009.0;2960.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;745
Brecht;11009.0;2960.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Brecht;11009.0;2960.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Brecht;11009.0;2960.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Brecht;11009.0;2960.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;9
Brecht;11009.0;2960.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;11
Brecht;11009.0;2960.0;22 Brandwonden;Chirurgisch;< 5
Brecht;11009.0;2960.0;23 Factoren die de gezondheid beïnvloeden;Medisch;241
Brecht;11009.0;2960.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;46
Brecht;11009.0;2960.0;SS Speciale DRG's;Andere;< 5
Edegem;11013.0;2650.0;00 Restgroep;Andere;< 5
Edegem;11013.0;2650.0;00 Restgroep;Chirurgisch;8
Edegem;11013.0;2650.0;01 Zenuwstelsel;Medisch;14
Edegem;11013.0;2650.0;01 Zenuwstelsel;Chirurgisch;49
Edegem;11013.0;2650.0;02 Oogaandoeningen;Medisch;< 5
Edegem;11013.0;2650.0;02 Oogaandoeningen;Chirurgisch;355
Edegem;11013.0;2650.0;03 Neus, keel en oren;Medisch;253
Edegem;11013.0;2650.0;03 Neus, keel en oren;Chirurgisch;262
Edegem;11013.0;2650.0;04 Ademhalingsstelsel;Medisch;19
Edegem;11013.0;2650.0;05 Hart en vaatstelsel;Medisch;22
Edegem;11013.0;2650.0;05 Hart en vaatstelsel;Chirurgisch;50
Edegem;11013.0;2650.0;06 Spijsverteringsstelsel;Medisch;283
Edegem;11013.0;2650.0;06 Spijsverteringsstelsel;Chirurgisch;36
Edegem;11013.0;2650.0;07 Lever, gal en pancreas;Medisch;< 5
Edegem;11013.0;2650.0;08 Bewegingsstelsel en bindweefsel;Medisch;375
Edegem;11013.0;2650.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;290
Edegem;11013.0;2650.0;09 Huid, subcutis, borstklier;Medisch;25
Edegem;11013.0;2650.0;09 Huid, subcutis, borstklier;Chirurgisch;84
Edegem;11013.0;2650.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Edegem;11013.0;2650.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Edegem;11013.0;2650.0;11 Nieren en urinewegen;Medisch;59
Edegem;11013.0;2650.0;11 Nieren en urinewegen;Chirurgisch;13
Edegem;11013.0;2650.0;12 Mannelijke geslachtsorganen;Medisch;32
Edegem;11013.0;2650.0;12 Mannelijke geslachtsorganen;Chirurgisch;41
Edegem;11013.0;2650.0;13 Vrouwelijke geslachtsorganen;Medisch;< 5
Edegem;11013.0;2650.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;76
Edegem;11013.0;2650.0;14 Zwangerschap en bevalling;Medisch;20
Edegem;11013.0;2650.0;14 Zwangerschap en bevalling;Chirurgisch;23
Edegem;11013.0;2650.0;15 Neonati, perinatale aandoeningen;Medisch;< 5
Edegem;11013.0;2650.0;16 Bloed en bloedvormende organen;Medisch;56
Edegem;11013.0;2650.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Edegem;11013.0;2650.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;972
Edegem;11013.0;2650.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Edegem;11013.0;2650.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;8
Edegem;11013.0;2650.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;11
Edegem;11013.0;2650.0;23 Factoren die de gezondheid beïnvloeden;Medisch;192
Edegem;11013.0;2650.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;51
Edegem;11013.0;2650.0;SS Speciale DRG's;Andere;< 5
Essen;11016.0;2910.0;00 Restgroep;Chirurgisch;14
Essen;11016.0;2910.0;01 Zenuwstelsel;Medisch;15
Essen;11016.0;2910.0;01 Zenuwstelsel;Chirurgisch;48
Essen;11016.0;2910.0;02 Oogaandoeningen;Medisch;< 5
Essen;11016.0;2910.0;02 Oogaandoeningen;Chirurgisch;184
Essen;11016.0;2910.0;03 Neus, keel en oren;Medisch;169
Essen;11016.0;2910.0;03 Neus, keel en oren;Chirurgisch;213
Essen;11016.0;2910.0;04 Ademhalingsstelsel;Medisch;15
Essen;11016.0;2910.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Essen;11016.0;2910.0;05 Hart en vaatstelsel;Medisch;11
Essen;11016.0;2910.0;05 Hart en vaatstelsel;Chirurgisch;55
Essen;11016.0;2910.0;06 Spijsverteringsstelsel;Medisch;187
Essen;11016.0;2910.0;06 Spijsverteringsstelsel;Chirurgisch;17
Essen;11016.0;2910.0;07 Lever, gal en pancreas;Medisch;< 5
Essen;11016.0;2910.0;08 Bewegingsstelsel en bindweefsel;Medisch;206
Essen;11016.0;2910.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;234
Essen;11016.0;2910.0;09 Huid, subcutis, borstklier;Medisch;6
Essen;11016.0;2910.0;09 Huid, subcutis, borstklier;Chirurgisch;46
