gemeente;nis_code;postcode;mdc_apr-drg_34;diagnose;aantal_verblijven
Antwerpen;11002.0;2000.0;06 Spijsverteringsstelsel;Chirurgisch;1.353
Antwerpen;11002.0;2000.0;07 Lever, gal en pancreas;Medisch;314
Antwerpen;11002.0;2000.0;07 Lever, gal en pancreas;Chirurgisch;39
Antwerpen;11002.0;2000.0;08 Bewegingsstelsel en bindweefsel;Medisch;783
Antwerpen;11002.0;2000.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;5.977
Antwerpen;11002.0;2000.0;09 Huid, subcutis, borstklier;Medisch;1.387
Antwerpen;11002.0;2000.0;09 Huid, subcutis, borstklier;Chirurgisch;1.161
Antwerpen;11002.0;2000.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;96
Antwerpen;11002.0;2000.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;7
Antwerpen;11002.0;2000.0;11 Nieren en urinewegen;Medisch;1.526
Antwerpen;11002.0;2000.0;11 Nieren en urinewegen;Chirurgisch;561
Antwerpen;11002.0;2000.0;12 Mannelijke geslachtsorganen;Medisch;3.156
Antwerpen;11002.0;2000.0;12 Mannelijke geslachtsorganen;Chirurgisch;305
Antwerpen;11002.0;2000.0;13 Vrouwelijke geslachtsorganen;Medisch;688
Antwerpen;11002.0;2000.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;1.252
Antwerpen;11002.0;2000.0;14 Zwangerschap en bevalling;Medisch;281
Antwerpen;11002.0;2000.0;14 Zwangerschap en bevalling;Chirurgisch;642
Antwerpen;11002.0;2000.0;15 Neonati, perinatale aandoeningen;Medisch;< 5
Antwerpen;11002.0;2000.0;16 Bloed en bloedvormende organen;Medisch;1.242
Antwerpen;11002.0;2000.0;16 Bloed en bloedvormende organen;Chirurgisch;46
Antwerpen;11002.0;2000.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;16.511
Antwerpen;11002.0;2000.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;74
Antwerpen;11002.0;2000.0;18 Infectie en parasitaire ziekten;Medisch;23
Antwerpen;11002.0;2000.0;18 Infectie en parasitaire ziekten;Chirurgisch;25
Antwerpen;11002.0;2000.0;19 Psychische stoornissen;Medisch;262
Antwerpen;11002.0;2000.0;19 Psychische stoornissen;Chirurgisch;6
Antwerpen;11002.0;2000.0;20 Alcohol en druggebruik;Medisch;89
Antwerpen;11002.0;2000.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;50
Antwerpen;11002.0;2000.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;92
Antwerpen;11002.0;2000.0;22 Brandwonden;Medisch;< 5
Antwerpen;11002.0;2000.0;22 Brandwonden;Chirurgisch;< 5
Antwerpen;11002.0;2000.0;23 Factoren die de gezondheid beïnvloeden;Medisch;17.540
Antwerpen;11002.0;2000.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;1.772
Antwerpen;11002.0;2000.0;24 HIV infecties;Medisch;48
Antwerpen;11002.0;2000.0;25 Multipele traumata;Chirurgisch;< 5
Antwerpen;11002.0;2000.0;SS Speciale DRG's;Andere;627
Boechout;11004.0;2530.0;00 Restgroep;Chirurgisch;11
Boechout;11004.0;2530.0;01 Zenuwstelsel;Medisch;45
Boechout;11004.0;2530.0;01 Zenuwstelsel;Chirurgisch;26
Boechout;11004.0;2530.0;02 Oogaandoeningen;Medisch;< 5
Boechout;11004.0;2530.0;02 Oogaandoeningen;Chirurgisch;179
Boechout;11004.0;2530.0;03 Neus, keel en oren;Medisch;206
Boechout;11004.0;2530.0;03 Neus, keel en oren;Chirurgisch;146
Boechout;11004.0;2530.0;04 Ademhalingsstelsel;Medisch;9
Boechout;11004.0;2530.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Boechout;11004.0;2530.0;05 Hart en vaatstelsel;Medisch;45
Boechout;11004.0;2530.0;05 Hart en vaatstelsel;Chirurgisch;29
Boechout;11004.0;2530.0;06 Spijsverteringsstelsel;Medisch;242
Boechout;11004.0;2530.0;06 Spijsverteringsstelsel;Chirurgisch;27
Boechout;11004.0;2530.0;07 Lever, gal en pancreas;Medisch;8
Boechout;11004.0;2530.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Boechout;11004.0;2530.0;08 Bewegingsstelsel en bindweefsel;Medisch;146
Boechout;11004.0;2530.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;163
Boechout;11004.0;2530.0;09 Huid, subcutis, borstklier;Medisch;45
Boechout;11004.0;2530.0;09 Huid, subcutis, borstklier;Chirurgisch;23
Boechout;11004.0;2530.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Boechout;11004.0;2530.0;11 Nieren en urinewegen;Medisch;36
Boechout;11004.0;2530.0;11 Nieren en urinewegen;Chirurgisch;18
Boechout;11004.0;2530.0;12 Mannelijke geslachtsorganen;Medisch;57
Boechout;11004.0;2530.0;12 Mannelijke geslachtsorganen;Chirurgisch;< 5
Boechout;11004.0;2530.0;13 Vrouwelijke geslachtsorganen;Medisch;19
Boechout;11004.0;2530.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;32
Boechout;11004.0;2530.0;14 Zwangerschap en bevalling;Medisch;8
Boechout;11004.0;2530.0;14 Zwangerschap en bevalling;Chirurgisch;7
Boechout;11004.0;2530.0;16 Bloed en bloedvormende organen;Medisch;21
Boechout;11004.0;2530.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Boechout;11004.0;2530.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;539
Boechout;11004.0;2530.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Boechout;11004.0;2530.0;19 Psychische stoornissen;Medisch;52
Boechout;11004.0;2530.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Boechout;11004.0;2530.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Boechout;11004.0;2530.0;23 Factoren die de gezondheid beïnvloeden;Medisch;396
Boechout;11004.0;2530.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;43
Boechout;11004.0;2530.0;SS Speciale DRG's;Andere;< 5
Boom;11005.0;2850.0;00 Restgroep;Chirurgisch;8
Boom;11005.0;2850.0;01 Zenuwstelsel;Medisch;5
Boom;11005.0;2850.0;01 Zenuwstelsel;Chirurgisch;57
Boom;11005.0;2850.0;02 Oogaandoeningen;Medisch;9
Boom;11005.0;2850.0;02 Oogaandoeningen;Chirurgisch;197
Boom;11005.0;2850.0;03 Neus, keel en oren;Medisch;294
Boom;11005.0;2850.0;03 Neus, keel en oren;Chirurgisch;187
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Medisch;18
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Medisch;74
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Chirurgisch;64
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Medisch;519
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Chirurgisch;35
Boom;11005.0;2850.0;07 Lever, gal en pancreas;Medisch;5
Boom;11005.0;2850.0;08 Bewegingsstelsel en bindweefsel;Medisch;25
Boom;11005.0;2850.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;303
Boom;11005.0;2850.0;09 Huid, subcutis, borstklier;Medisch;60
Boom;11005.0;2850.0;09 Huid, subcutis, borstklier;Chirurgisch;65
Boom;11005.0;2850.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Boom;11005.0;2850.0;11 Nieren en urinewegen;Medisch;54
Boom;11005.0;2850.0;11 Nieren en urinewegen;Chirurgisch;13
Boom;11005.0;2850.0;12 Mannelijke geslachtsorganen;Medisch;107
Boom;11005.0;2850.0;12 Mannelijke geslachtsorganen;Chirurgisch;16
Boom;11005.0;2850.0;13 Vrouwelijke geslachtsorganen;Medisch;10
Boom;11005.0;2850.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;27
Boom;11005.0;2850.0;14 Zwangerschap en bevalling;Medisch;6
Boom;11005.0;2850.0;14 Zwangerschap en bevalling;Chirurgisch;12
Boom;11005.0;2850.0;16 Bloed en bloedvormende organen;Medisch;27
Boom;11005.0;2850.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Boom;11005.0;2850.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;468
Boom;11005.0;2850.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Boom;11005.0;2850.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Boom;11005.0;2850.0;19 Psychische stoornissen;Medisch;< 5
Boom;11005.0;2850.0;20 Alcohol en druggebruik;Medisch;< 5
Boom;11005.0;2850.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Boom;11005.0;2850.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Boom;11005.0;2850.0;23 Factoren die de gezondheid beïnvloeden;Medisch;890
Boom;11005.0;2850.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;62
Boom;11005.0;2850.0;SS Speciale DRG's;Andere;5
Borsbeek;11007.0;2150.0;00 Restgroep;Chirurgisch;9
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Medisch;5
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Chirurgisch;36
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Medisch;12
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Chirurgisch;148
Borsbeek;11007.0;2150.0;03 Neus, keel en oren;Medisch;146
Borsbeek;11007.0;2150.0;03 Neus, keel en oren;Chirurgisch;183
Borsbeek;11007.0;2150.0;04 Ademhalingsstelsel;Medisch;11
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Medisch;35
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Chirurgisch;49
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Medisch;208
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Chirurgisch;24
Borsbeek;11007.0;2150.0;07 Lever, gal en pancreas;Medisch;< 5
Borsbeek;11007.0;2150.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;08 Bewegingsstelsel en bindweefsel;Medisch;50
Borsbeek;11007.0;2150.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;161
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borstklier;Medisch;31
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borstklier;Chirurgisch;35
Borsbeek;11007.0;2150.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Medisch;36
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Chirurgisch;13
Borsbeek;11007.0;2150.0;12 Mannelijke geslachtsorganen;Medisch;69
Borsbeek;11007.0;2150.0;12 Mannelijke geslachtsorganen;Chirurgisch;7
Borsbeek;11007.0;2150.0;13 Vrouwelijke geslachtsorganen;Medisch;20
Borsbeek;11007.0;2150.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;22
Borsbeek;11007.0;2150.0;14 Zwangerschap en bevalling;Medisch;< 5
Borsbeek;11007.0;2150.0;14 Zwangerschap en bevalling;Chirurgisch;13
Borsbeek;11007.0;2150.0;16 Bloed en bloedvormende organen;Medisch;14
Borsbeek;11007.0;2150.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;428
Borsbeek;11007.0;2150.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Borsbeek;11007.0;2150.0;19 Psychische stoornissen;Medisch;< 5
Borsbeek;11007.0;2150.0;20 Alcohol en druggebruik;Medisch;< 5
Borsbeek;11007.0;2150.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Borsbeek;11007.0;2150.0;23 Factoren die de gezondheid beïnvloeden;Medisch;458
Borsbeek;11007.0;2150.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;38
Borsbeek;11007.0;2150.0;SS Speciale DRG's;Andere;6
Brasschaat;11008.0;2930.0;00 Restgroep;Chirurgisch;41
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Medisch;8
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Chirurgisch;107
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Medisch;13
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Chirurgisch;503
Brasschaat;11008.0;2930.0;03 Neus, keel en oren;Medisch;467
Brasschaat;11008.0;2930.0;03 Neus, keel en oren;Chirurgisch;478
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Medisch;44
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Medisch;85
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Chirurgisch;77
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Medisch;626
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Chirurgisch;67
Brasschaat;11008.0;2930.0;07 Lever, gal en pancreas;Medisch;20
Brasschaat;11008.0;2930.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;08 Bewegingsstelsel en bindweefsel;Medisch;39
Brasschaat;11008.0;2930.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;486
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borstklier;Medisch;65
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borstklier;Chirurgisch;85
Brasschaat;11008.0;2930.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;5
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Medisch;131
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Chirurgisch;46
Brasschaat;11008.0;2930.0;12 Mannelijke geslachtsorganen;Medisch;136
Brasschaat;11008.0;2930.0;12 Mannelijke geslachtsorganen;Chirurgisch;13
Brasschaat;11008.0;2930.0;13 Vrouwelijke geslachtsorganen;Medisch;52
Brasschaat;11008.0;2930.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;90
Brasschaat;11008.0;2930.0;14 Zwangerschap en bevalling;Medisch;5
Brasschaat;11008.0;2930.0;14 Zwangerschap en bevalling;Chirurgisch;31
Brasschaat;11008.0;2930.0;16 Bloed en bloedvormende organen;Medisch;68
Brasschaat;11008.0;2930.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;1.591
Brasschaat;11008.0;2930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;5
Brasschaat;11008.0;2930.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Brasschaat;11008.0;2930.0;19 Psychische stoornissen;Medisch;6
Brasschaat;11008.0;2930.0;20 Alcohol en druggebruik;Medisch;8
Brasschaat;11008.0;2930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;5
Brasschaat;11008.0;2930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;5
Brasschaat;11008.0;2930.0;23 Factoren die de gezondheid beïnvloeden;Medisch;1.292
Brasschaat;11008.0;2930.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;100
Brasschaat;11008.0;2930.0;SS Speciale DRG's;Andere;20
Brecht;11009.0;2960.0;00 Restgroep;Chirurgisch;32
Brecht;11009.0;2960.0;01 Zenuwstelsel;Medisch;5
Brecht;11009.0;2960.0;01 Zenuwstelsel;Chirurgisch;99
Brecht;11009.0;2960.0;02 Oogaandoeningen;Medisch;13
Brecht;11009.0;2960.0;02 Oogaandoeningen;Chirurgisch;357
Brecht;11009.0;2960.0;03 Neus, keel en oren;Medisch;382
Brecht;11009.0;2960.0;03 Neus, keel en oren;Chirurgisch;418
Brecht;11009.0;2960.0;04 Ademhalingsstelsel;Medisch;50
Brecht;11009.0;2960.0;05 Hart en vaatstelsel;Medisch;81
Brecht;11009.0;2960.0;05 Hart en vaatstelsel;Chirurgisch;91
Brecht;11009.0;2960.0;06 Spijsverteringsstelsel;Medisch;450
Brecht;11009.0;2960.0;06 Spijsverteringsstelsel;Chirurgisch;85
Brecht;11009.0;2960.0;07 Lever, gal en pancreas;Medisch;12
Brecht;11009.0;2960.0;08 Bewegingsstelsel en bindweefsel;Medisch;44
Brecht;11009.0;2960.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;392
Brecht;11009.0;2960.0;09 Huid, subcutis, borstklier;Medisch;56
Brecht;11009.0;2960.0;09 Huid, subcutis, borstklier;Chirurgisch;42
Brecht;11009.0;2960.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;5
Brecht;11009.0;2960.0;11 Nieren en urinewegen;Medisch;79
Brecht;11009.0;2960.0;11 Nieren en urinewegen;Chirurgisch;16
Brecht;11009.0;2960.0;12 Mannelijke geslachtsorganen;Medisch;95
Brecht;11009.0;2960.0;12 Mannelijke geslachtsorganen;Chirurgisch;16
Brecht;11009.0;2960.0;13 Vrouwelijke geslachtsorganen;Medisch;30
Brecht;11009.0;2960.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;71
Brecht;11009.0;2960.0;14 Zwangerschap en bevalling;Medisch;< 5
Brecht;11009.0;2960.0;14 Zwangerschap en bevalling;Chirurgisch;31
Brecht;11009.0;2960.0;16 Bloed en bloedvormende organen;Medisch;26
Brecht;11009.0;2960.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Brecht;11009.0;2960.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;995
Brecht;11009.0;2960.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;5
Brecht;11009.0;2960.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Brecht;11009.0;2960.0;20 Alcohol en druggebruik;Medisch;5
Brecht;11009.0;2960.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Brecht;11009.0;2960.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;10
Brecht;11009.0;2960.0;23 Factoren die de gezondheid beïnvloeden;Medisch;1.051
Brecht;11009.0;2960.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;81
Brecht;11009.0;2960.0;24 HIV infecties;Medisch;< 5
Brecht;11009.0;2960.0;25 Multipele traumata;Medisch;< 5
Brecht;11009.0;2960.0;SS Speciale DRG's;Andere;7
Edegem;11013.0;2650.0;00 Restgroep;Chirurgisch;17
Edegem;11013.0;2650.0;01 Zenuwstelsel;Medisch;7
Edegem;11013.0;2650.0;01 Zenuwstelsel;Chirurgisch;61
Edegem;11013.0;2650.0;02 Oogaandoeningen;Medisch;10
Edegem;11013.0;2650.0;02 Oogaandoeningen;Chirurgisch;347
Edegem;11013.0;2650.0;03 Neus, keel en oren;Medisch;326
Edegem;11013.0;2650.0;03 Neus, keel en oren;Chirurgisch;214
Edegem;11013.0;2650.0;04 Ademhalingsstelsel;Medisch;27
Edegem;11013.0;2650.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Edegem;11013.0;2650.0;05 Hart en vaatstelsel;Medisch;84
Edegem;11013.0;2650.0;05 Hart en vaatstelsel;Chirurgisch;44
Edegem;11013.0;2650.0;06 Spijsverteringsstelsel;Medisch;409
Edegem;11013.0;2650.0;06 Spijsverteringsstelsel;Chirurgisch;48
Edegem;11013.0;2650.0;07 Lever, gal en pancreas;Medisch;11
Edegem;11013.0;2650.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Edegem;11013.0;2650.0;08 Bewegingsstelsel en bindweefsel;Medisch;41
Edegem;11013.0;2650.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;277
Edegem;11013.0;2650.0;09 Huid, subcutis, borstklier;Medisch;49
Edegem;11013.0;2650.0;09 Huid, subcutis, borstklier;Chirurgisch;52
Edegem;11013.0;2650.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Edegem;11013.0;2650.0;11 Nieren en urinewegen;Medisch;62
Edegem;11013.0;2650.0;11 Nieren en urinewegen;Chirurgisch;30
Edegem;11013.0;2650.0;12 Mannelijke geslachtsorganen;Medisch;100
Edegem;11013.0;2650.0;12 Mannelijke geslachtsorganen;Chirurgisch;14
Edegem;11013.0;2650.0;13 Vrouwelijke geslachtsorganen;Medisch;30
Edegem;11013.0;2650.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;40
Edegem;11013.0;2650.0;14 Zwangerschap en bevalling;Medisch;6
Edegem;11013.0;2650.0;14 Zwangerschap en bevalling;Chirurgisch;13
Edegem;11013.0;2650.0;16 Bloed en bloedvormende organen;Medisch;75
Edegem;11013.0;2650.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Edegem;11013.0;2650.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;1.175
Edegem;11013.0;2650.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Edegem;11013.0;2650.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Edegem;11013.0;2650.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Edegem;11013.0;2650.0;19 Psychische stoornissen;Medisch;57
Edegem;11013.0;2650.0;20 Alcohol en druggebruik;Medisch;7
Edegem;11013.0;2650.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Edegem;11013.0;2650.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Edegem;11013.0;2650.0;23 Factoren die de gezondheid beïnvloeden;Medisch;903
Edegem;11013.0;2650.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;75
Edegem;11013.0;2650.0;SS Speciale DRG's;Andere;< 5
Essen;11016.0;2910.0;00 Restgroep;Chirurgisch;16
Essen;11016.0;2910.0;01 Zenuwstelsel;Medisch;5
Essen;11016.0;2910.0;01 Zenuwstelsel;Chirurgisch;64
Essen;11016.0;2910.0;02 Oogaandoeningen;Medisch;5
Essen;11016.0;2910.0;02 Oogaandoeningen;Chirurgisch;151
Essen;11016.0;2910.0;03 Neus, keel en oren;Medisch;213
Essen;11016.0;2910.0;03 Neus, keel en oren;Chirurgisch;267
Essen;11016.0;2910.0;04 Ademhalingsstelsel;Medisch;18
Essen;11016.0;2910.0;05 Hart en vaatstelsel;Medisch;41
Essen;11016.0;2910.0;05 Hart en vaatstelsel;Chirurgisch;42
Essen;11016.0;2910.0;06 Spijsverteringsstelsel;Medisch;262
Essen;11016.0;2910.0;06 Spijsverteringsstelsel;Chirurgisch;24
Essen;11016.0;2910.0;07 Lever, gal en pancreas;Medisch;< 5
Essen;11016.0;2910.0;08 Bewegingsstelsel en bindweefsel;Medisch;20
Essen;11016.0;2910.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;289
Essen;11016.0;2910.0;09 Huid, subcutis, borstklier;Medisch;22
Essen;11016.0;2910.0;09 Huid, subcutis, borstklier;Chirurgisch;44
Essen;11016.0;2910.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Essen;11016.0;2910.0;11 Nieren en urinewegen;Medisch;51
Essen;11016.0;2910.0;11 Nieren en urinewegen;Chirurgisch;22
Essen;11016.0;2910.0;12 Mannelijke geslachtsorganen;Medisch;73
