commune;code_ins;code_postal;mdc_apr-drg_36;type_de_drg;nombre_de_séjours
Anvers;11002.0;2000.0;21 - Empoisonnements, effets toxiques, autres traumatismes et complications de traitement;Médical;803
Anvers;11002.0;2000.0;22 - Brûlures;Chirurgical;< 5
Anvers;11002.0;2000.0;22 - Brûlures;Médical;36
Anvers;11002.0;2000.0;23 - Revalidation, soins de suite, autres facteurs influençant la santé;Chirurgical;274
Anvers;11002.0;2000.0;23 - Revalidation, soins de suite, autres facteurs influençant la santé;Médical;2.081
Anvers;11002.0;2000.0;24 - Infections HIV;Chirurgical;0
Anvers;11002.0;2000.0;24 - Infections HIV;Médical;34
Anvers;11002.0;2000.0;25 - Polytraumatismes significatifs;Chirurgical;0
Anvers;11002.0;2000.0;25 - Polytraumatismes significatifs;Médical;0
Anvers;11002.0;2000.0;PP - Pré-MDC;Autre;0
Anvers;11002.0;2000.0;PP - Pré-MDC;Chirurgical;214
Anvers;11002.0;2000.0;PP - Pré-MDC;Médical;0
Anvers;11002.0;2000.0;SS - DRG spéciaux;Autre;0
Anvers;11002.0;2000.0;SS - DRG spéciaux;Chirurgical;0
Anvers;11002.0;2000.0;SS - DRG spéciaux;Médical;0
Boechout;11004.0;2530.0;00 - Groupe résiduel;Autre;0
Boechout;11004.0;2530.0;00 - Groupe résiduel;Chirurgical;7
Boechout;11004.0;2530.0;00 - Groupe résiduel;Médical;0
Boechout;11004.0;2530.0;01 - Système nerveux;Chirurgical;17
Boechout;11004.0;2530.0;01 - Système nerveux;Médical;100
Boechout;11004.0;2530.0;02 - Affections des yeux;Chirurgical;11
Boechout;11004.0;2530.0;02 - Affections des yeux;Médical;0
Boechout;11004.0;2530.0;03 - Nez, gorge, oreilles, crâne et face;Chirurgical;37
Boechout;11004.0;2530.0;03 - Nez, gorge, oreilles, crâne et face;Médical;54
Boechout;11004.0;2530.0;04 - Système respiratoire;Chirurgical;6
Boechout;11004.0;2530.0;04 - Système respiratoire;Médical;114
Boechout;11004.0;2530.0;05 - Système circulatoire;Chirurgical;84
Boechout;11004.0;2530.0;05 - Système circulatoire;Médical;82
Boechout;11004.0;2530.0;06 - Système digestif;Chirurgical;56
Boechout;11004.0;2530.0;06 - Système digestif;Médical;99
Boechout;11004.0;2530.0;07 - Système hépatobiliaire et pancréas;Chirurgical;17
Boechout;11004.0;2530.0;07 - Système hépatobiliaire et pancréas;Médical;24
Boechout;11004.0;2530.0;08 - Système musculo-squelettique et tissu conjonctif;Chirurgical;212
Boechout;11004.0;2530.0;08 - Système musculo-squelettique et tissu conjonctif;Médical;53
Boechout;11004.0;2530.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;36
Boechout;11004.0;2530.0;09 - Peau, tissu sous-cutané, sein;Médical;24
Boechout;11004.0;2530.0;10 - Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;18
Boechout;11004.0;2530.0;10 - Maladies endocriniennes, nutritives et du métabolisme;Médical;27
Boechout;11004.0;2530.0;11 - Reins et voies urinaires;Chirurgical;38
Boechout;11004.0;2530.0;11 - Reins et voies urinaires;Médical;42
Boechout;11004.0;2530.0;12 - Système reproducteur masculin;Chirurgical;20
Boechout;11004.0;2530.0;12 - Système reproducteur masculin;Médical;8
Boechout;11004.0;2530.0;13 - Système reproducteur féminin;Chirurgical;17
Boechout;11004.0;2530.0;13 - Système reproducteur féminin;Médical;< 5
Boechout;11004.0;2530.0;14 - Grossesse, accouchement et puerpéralité;Chirurgical;22
Boechout;11004.0;2530.0;14 - Grossesse, accouchement et puerpéralité;Médical;86
Boechout;11004.0;2530.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Boechout;11004.0;2530.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;6
Boechout;11004.0;2530.0;16 - Sang, organes hématopoïétiques et système immunitaire;Chirurgical;< 5
Boechout;11004.0;2530.0;16 - Sang, organes hématopoïétiques et système immunitaire;Médical;16
Boechout;11004.0;2530.0;17 - Affections malignes lymphatiques, hématopoïétiques et autres, chimiothérapie et radiothérapie;Chirurgical;< 5
Boechout;11004.0;2530.0;17 - Affections malignes lymphatiques, hématopoïétiques et autres, chimiothérapie et radiothérapie;Médical;44
Boechout;11004.0;2530.0;18 - Maladies infectieuses et parasitaire;Chirurgical;5
Boechout;11004.0;2530.0;18 - Maladies infectieuses et parasitaire;Médical;18
Boechout;11004.0;2530.0;19 - Troubles mentaux;Chirurgical;< 5
Boechout;11004.0;2530.0;19 - Troubles mentaux;Médical;17
Boechout;11004.0;2530.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Boechout;11004.0;2530.0;20 - Alcoolisme et usage de drogue;Médical;11
Boechout;11004.0;2530.0;21 - Empoisonnements, effets toxiques, autres traumatismes et complications de traitement;Chirurgical;< 5
Boechout;11004.0;2530.0;21 - Empoisonnements, effets toxiques, autres traumatismes et complications de traitement;Médical;10
Boechout;11004.0;2530.0;22 - Brûlures;Chirurgical;0
Boechout;11004.0;2530.0;22 - Brûlures;Médical;< 5
Boechout;11004.0;2530.0;23 - Revalidation, soins de suite, autres facteurs influençant la santé;Chirurgical;8
Boechout;11004.0;2530.0;23 - Revalidation, soins de suite, autres facteurs influençant la santé;Médical;48
Boechout;11004.0;2530.0;24 - Infections HIV;Chirurgical;0
Boechout;11004.0;2530.0;24 - Infections HIV;Médical;0
Boechout;11004.0;2530.0;25 - Polytraumatismes significatifs;Chirurgical;0
Boechout;11004.0;2530.0;25 - Polytraumatismes significatifs;Médical;0
Boechout;11004.0;2530.0;PP - Pré-MDC;Autre;0
Boechout;11004.0;2530.0;PP - Pré-MDC;Chirurgical;< 5
Boechout;11004.0;2530.0;PP - Pré-MDC;Médical;0
Boechout;11004.0;2530.0;SS - DRG spéciaux;Autre;0
Boechout;11004.0;2530.0;SS - DRG spéciaux;Chirurgical;0
Boechout;11004.0;2530.0;SS - DRG spéciaux;Médical;0
Boom;11005.0;2850.0;00 - Groupe résiduel;Autre;0
Boom;11005.0;2850.0;00 - Groupe résiduel;Chirurgical;22
Boom;11005.0;2850.0;00 - Groupe résiduel;Médical;0
Boom;11005.0;2850.0;01 - Système nerveux;Chirurgical;23
Boom;11005.0;2850.0;01 - Système nerveux;Médical;137
Boom;11005.0;2850.0;02 - Affections des yeux;Chirurgical;< 5
Boom;11005.0;2850.0;02 - Affections des yeux;Médical;< 5
Boom;11005.0;2850.0;03 - Nez, gorge, oreilles, crâne et face;Chirurgical;30
Boom;11005.0;2850.0;03 - Nez, gorge, oreilles, crâne et face;Médical;82
Boom;11005.0;2850.0;04 - Système respiratoire;Chirurgical;7
Boom;11005.0;2850.0;04 - Système respiratoire;Médical;207
Boom;11005.0;2850.0;05 - Système circulatoire;Chirurgical;148
Boom;11005.0;2850.0;05 - Système circulatoire;Médical;164
Boom;11005.0;2850.0;06 - Système digestif;Chirurgical;93
Boom;11005.0;2850.0;06 - Système digestif;Médical;115
Boom;11005.0;2850.0;07 - Système hépatobiliaire et pancréas;Chirurgical;37
Boom;11005.0;2850.0;07 - Système hépatobiliaire et pancréas;Médical;52
Boom;11005.0;2850.0;08 - Système musculo-squelettique et tissu conjonctif;Chirurgical;255
Boom;11005.0;2850.0;08 - Système musculo-squelettique et tissu conjonctif;Médical;68
Boom;11005.0;2850.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;33
Boom;11005.0;2850.0;09 - Peau, tissu sous-cutané, sein;Médical;29
Boom;11005.0;2850.0;10 - Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;30
Boom;11005.0;2850.0;10 - Maladies endocriniennes, nutritives et du métabolisme;Médical;45
Boom;11005.0;2850.0;11 - Reins et voies urinaires;Chirurgical;45
Boom;11005.0;2850.0;11 - Reins et voies urinaires;Médical;79
Boom;11005.0;2850.0;12 - Système reproducteur masculin;Chirurgical;15
Boom;11005.0;2850.0;12 - Système reproducteur masculin;Médical;< 5
Boom;11005.0;2850.0;13 - Système reproducteur féminin;Chirurgical;33
Boom;11005.0;2850.0;13 - Système reproducteur féminin;Médical;5
Boom;11005.0;2850.0;14 - Grossesse, accouchement et puerpéralité;Chirurgical;83
Boom;11005.0;2850.0;14 - Grossesse, accouchement et puerpéralité;Médical;169
Boom;11005.0;2850.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Boom;11005.0;2850.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;13
Boom;11005.0;2850.0;16 - Sang, organes hématopoïétiques et système immunitaire;Chirurgical;0
Boom;11005.0;2850.0;16 - Sang, organes hématopoïétiques et système immunitaire;Médical;26
Boom;11005.0;2850.0;17 - Affections malignes lymphatiques, hématopoïétiques et autres, chimiothérapie et radiothérapie;Chirurgical;5
Boom;11005.0;2850.0;17 - Affections malignes lymphatiques, hématopoïétiques et autres, chimiothérapie et radiothérapie;Médical;31
Boom;11005.0;2850.0;18 - Maladies infectieuses et parasitaire;Chirurgical;< 5
Boom;11005.0;2850.0;18 - Maladies infectieuses et parasitaire;Médical;39
Boom;11005.0;2850.0;19 - Troubles mentaux;Chirurgical;< 5
Boom;11005.0;2850.0;19 - Troubles mentaux;Médical;31
Boom;11005.0;2850.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Boom;11005.0;2850.0;20 - Alcoolisme et usage de drogue;Médical;14
Boom;11005.0;2850.0;21 - Empoisonnements, effets toxiques, autres traumatismes et complications de traitement;Chirurgical;11
Boom;11005.0;2850.0;21 - Empoisonnements, effets toxiques, autres traumatismes et complications de traitement;Médical;30
Boom;11005.0;2850.0;22 - Brûlures;Chirurgical;0
Boom;11005.0;2850.0;22 - Brûlures;Médical;< 5
Boom;11005.0;2850.0;23 - Revalidation, soins de suite, autres facteurs influençant la santé;Chirurgical;13
Boom;11005.0;2850.0;23 - Revalidation, soins de suite, autres facteurs influençant la santé;Médical;71
Boom;11005.0;2850.0;24 - Infections HIV;Chirurgical;0
Boom;11005.0;2850.0;24 - Infections HIV;Médical;< 5
Boom;11005.0;2850.0;25 - Polytraumatismes significatifs;Chirurgical;0
Boom;11005.0;2850.0;25 - Polytraumatismes significatifs;Médical;0
Boom;11005.0;2850.0;PP - Pré-MDC;Autre;0
Boom;11005.0;2850.0;PP - Pré-MDC;Chirurgical;< 5
Boom;11005.0;2850.0;PP - Pré-MDC;Médical;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Autre;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Chirurgical;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Médical;0
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Autre;0
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Chirurgical;6
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Médical;0
Borsbeek;11007.0;2150.0;01 - Système nerveux;Chirurgical;14
Borsbeek;11007.0;2150.0;01 - Système nerveux;Médical;108
Borsbeek;11007.0;2150.0;02 - Affections des yeux;Chirurgical;< 5
Borsbeek;11007.0;2150.0;02 - Affections des yeux;Médical;0
Borsbeek;11007.0;2150.0;03 - Nez, gorge, oreilles, crâne et face;Chirurgical;29
Borsbeek;11007.0;2150.0;03 - Nez, gorge, oreilles, crâne et face;Médical;53
Borsbeek;11007.0;2150.0;04 - Système respiratoire;Chirurgical;6
Borsbeek;11007.0;2150.0;04 - Système respiratoire;Médical;106
Borsbeek;11007.0;2150.0;05 - Système circulatoire;Chirurgical;87
Borsbeek;11007.0;2150.0;05 - Système circulatoire;Médical;72
Borsbeek;11007.0;2150.0;06 - Système digestif;Chirurgical;59
Borsbeek;11007.0;2150.0;06 - Système digestif;Médical;81
Borsbeek;11007.0;2150.0;07 - Système hépatobiliaire et pancréas;Chirurgical;19
Borsbeek;11007.0;2150.0;07 - Système hépatobiliaire et pancréas;Médical;31
Borsbeek;11007.0;2150.0;08 - Système musculo-squelettique et tissu conjonctif;Chirurgical;171
Borsbeek;11007.0;2150.0;08 - Système musculo-squelettique et tissu conjonctif;Médical;29
Borsbeek;11007.0;2150.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;24
Borsbeek;11007.0;2150.0;09 - Peau, tissu sous-cutané, sein;Médical;17
Borsbeek;11007.0;2150.0;10 - Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;15
Borsbeek;11007.0;2150.0;10 - Maladies endocriniennes, nutritives et du métabolisme;Médical;36
Borsbeek;11007.0;2150.0;11 - Reins et voies urinaires;Chirurgical;17
Borsbeek;11007.0;2150.0;11 - Reins et voies urinaires;Médical;40
Borsbeek;11007.0;2150.0;12 - Système reproducteur masculin;Chirurgical;14
Borsbeek;11007.0;2150.0;12 - Système reproducteur masculin;Médical;< 5
Borsbeek;11007.0;2150.0;13 - Système reproducteur féminin;Chirurgical;16
Borsbeek;11007.0;2150.0;13 - Système reproducteur féminin;Médical;5
Borsbeek;11007.0;2150.0;14 - Grossesse, accouchement et puerpéralité;Chirurgical;49
Borsbeek;11007.0;2150.0;14 - Grossesse, accouchement et puerpéralité;Médical;130
Borsbeek;11007.0;2150.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Borsbeek;11007.0;2150.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;16
Borsbeek;11007.0;2150.0;16 - Sang, organes hématopoïétiques et système immunitaire;Chirurgical;< 5
Borsbeek;11007.0;2150.0;16 - Sang, organes hématopoïétiques et système immunitaire;Médical;15
Borsbeek;11007.0;2150.0;17 - Affections malignes lymphatiques, hématopoïétiques et autres, chimiothérapie et radiothérapie;Chirurgical;< 5
Borsbeek;11007.0;2150.0;17 - Affections malignes lymphatiques, hématopoïétiques et autres, chimiothérapie et radiothérapie;Médical;13
Borsbeek;11007.0;2150.0;18 - Maladies infectieuses et parasitaire;Chirurgical;< 5
Borsbeek;11007.0;2150.0;18 - Maladies infectieuses et parasitaire;Médical;35
Borsbeek;11007.0;2150.0;19 - Troubles mentaux;Chirurgical;0
Borsbeek;11007.0;2150.0;19 - Troubles mentaux;Médical;9
Borsbeek;11007.0;2150.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Borsbeek;11007.0;2150.0;20 - Alcoolisme et usage de drogue;Médical;12
Borsbeek;11007.0;2150.0;21 - Empoisonnements, effets toxiques, autres traumatismes et complications de traitement;Chirurgical;< 5
Borsbeek;11007.0;2150.0;21 - Empoisonnements, effets toxiques, autres traumatismes et complications de traitement;Médical;17
Borsbeek;11007.0;2150.0;22 - Brûlures;Chirurgical;0
Borsbeek;11007.0;2150.0;22 - Brûlures;Médical;< 5
Borsbeek;11007.0;2150.0;23 - Revalidation, soins de suite, autres facteurs influençant la santé;Chirurgical;< 5
Borsbeek;11007.0;2150.0;23 - Revalidation, soins de suite, autres facteurs influençant la santé;Médical;34
Borsbeek;11007.0;2150.0;24 - Infections HIV;Chirurgical;0
Borsbeek;11007.0;2150.0;24 - Infections HIV;Médical;0
Borsbeek;11007.0;2150.0;25 - Polytraumatismes significatifs;Chirurgical;0
Borsbeek;11007.0;2150.0;25 - Polytraumatismes significatifs;Médical;0
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Autre;0
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Chirurgical;< 5
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Médical;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Autre;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Chirurgical;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Médical;0
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Autre;0
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Chirurgical;27
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Médical;0
Brasschaat;11008.0;2930.0;01 - Système nerveux;Chirurgical;40
Brasschaat;11008.0;2930.0;01 - Système nerveux;Médical;353
Brasschaat;11008.0;2930.0;02 - Affections des yeux;Chirurgical;20
Brasschaat;11008.0;2930.0;02 - Affections des yeux;Médical;7
Brasschaat;11008.0;2930.0;03 - Nez, gorge, oreilles, crâne et face;Chirurgical;109
Brasschaat;11008.0;2930.0;03 - Nez, gorge, oreilles, crâne et face;Médical;214
Brasschaat;11008.0;2930.0;04 - Système respiratoire;Chirurgical;12
Brasschaat;11008.0;2930.0;04 - Système respiratoire;Médical;390
Brasschaat;11008.0;2930.0;05 - Système circulatoire;Chirurgical;245
Brasschaat;11008.0;2930.0;05 - Système circulatoire;Médical;360
Brasschaat;11008.0;2930.0;06 - Système digestif;Chirurgical;182
Brasschaat;11008.0;2930.0;06 - Système digestif;Médical;298
Brasschaat;11008.0;2930.0;07 - Système hépatobiliaire et pancréas;Chirurgical;82
Brasschaat;11008.0;2930.0;07 - Système hépatobiliaire et pancréas;Médical;94
Brasschaat;11008.0;2930.0;08 - Système musculo-squelettique et tissu conjonctif;Chirurgical;664
Brasschaat;11008.0;2930.0;08 - Système musculo-squelettique et tissu conjonctif;Médical;154
Brasschaat;11008.0;2930.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;95
Brasschaat;11008.0;2930.0;09 - Peau, tissu sous-cutané, sein;Médical;70
Brasschaat;11008.0;2930.0;10 - Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;33
Brasschaat;11008.0;2930.0;10 - Maladies endocriniennes, nutritives et du métabolisme;Médical;96
Brasschaat;11008.0;2930.0;11 - Reins et voies urinaires;Chirurgical;131
Brasschaat;11008.0;2930.0;11 - Reins et voies urinaires;Médical;164
Brasschaat;11008.0;2930.0;12 - Système reproducteur masculin;Chirurgical;50
Brasschaat;11008.0;2930.0;12 - Système reproducteur masculin;Médical;9
Brasschaat;11008.0;2930.0;13 - Système reproducteur féminin;Chirurgical;63
Brasschaat;11008.0;2930.0;13 - Système reproducteur féminin;Médical;6
Brasschaat;11008.0;2930.0;14 - Grossesse, accouchement et puerpéralité;Chirurgical;83
Brasschaat;11008.0;2930.0;14 - Grossesse, accouchement et puerpéralité;Médical;279
Brasschaat;11008.0;2930.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Brasschaat;11008.0;2930.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;10
Brasschaat;11008.0;2930.0;16 - Sang, organes hématopoïétiques et système immunitaire;Chirurgical;< 5
Brasschaat;11008.0;2930.0;16 - Sang, organes hématopoïétiques et système immunitaire;Médical;37
Brasschaat;11008.0;2930.0;17 - Affections malignes lymphatiques, hématopoïétiques et autres, chimiothérapie et radiothérapie;Chirurgical;11
Brasschaat;11008.0;2930.0;17 - Affections malignes lymphatiques, hématopoïétiques et autres, chimiothérapie et radiothérapie;Médical;99
Brasschaat;11008.0;2930.0;18 - Maladies infectieuses et parasitaire;Chirurgical;13
Brasschaat;11008.0;2930.0;18 - Maladies infectieuses et parasitaire;Médical;101
Brasschaat;11008.0;2930.0;19 - Troubles mentaux;Chirurgical;< 5
Brasschaat;11008.0;2930.0;19 - Troubles mentaux;Médical;41
Brasschaat;11008.0;2930.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Brasschaat;11008.0;2930.0;20 - Alcoolisme et usage de drogue;Médical;22
Brasschaat;11008.0;2930.0;21 - Empoisonnements, effets toxiques, autres traumatismes et complications de traitement;Chirurgical;17
