gemeente;nis_code;postcode;mdc_apr-drg_34;soort_diagnose;aantal_verblijven
Antwerpen;11002.0;2000.0;11 - Nieren en urinewegen;Medisch;2.416
Antwerpen;11002.0;2000.0;12 - Mannelijke geslachtsorganen;Chirurgisch;656
Antwerpen;11002.0;2000.0;12 - Mannelijke geslachtsorganen;Medisch;266
Antwerpen;11002.0;2000.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;1.036
Antwerpen;11002.0;2000.0;13 - Vrouwelijke geslachtsorganen;Medisch;197
Antwerpen;11002.0;2000.0;14 - Zwangerschap en bevalling;Chirurgisch;2.110
Antwerpen;11002.0;2000.0;14 - Zwangerschap en bevalling;Medisch;6.690
Antwerpen;11002.0;2000.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;22
Antwerpen;11002.0;2000.0;15 - Neonati, perinatale aandoeningen;Medisch;458
Antwerpen;11002.0;2000.0;16 - Bloed en bloedvormende organen;Chirurgisch;50
Antwerpen;11002.0;2000.0;16 - Bloed en bloedvormende organen;Medisch;708
Antwerpen;11002.0;2000.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Chirurgisch;186
Antwerpen;11002.0;2000.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Medisch;1.647
Antwerpen;11002.0;2000.0;18 - Infectie en parasitaire ziekten;Chirurgisch;300
Antwerpen;11002.0;2000.0;18 - Infectie en parasitaire ziekten;Medisch;1.472
Antwerpen;11002.0;2000.0;19 - Psychische stoornissen;Chirurgisch;40
Antwerpen;11002.0;2000.0;19 - Psychische stoornissen;Medisch;737
Antwerpen;11002.0;2000.0;20 - Alcohol en druggebruik;Chirurgisch;0
Antwerpen;11002.0;2000.0;20 - Alcohol en druggebruik;Medisch;651
Antwerpen;11002.0;2000.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;217
Antwerpen;11002.0;2000.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;807
Antwerpen;11002.0;2000.0;22 - Brandwonden;Chirurgisch;15
Antwerpen;11002.0;2000.0;22 - Brandwonden;Medisch;58
Antwerpen;11002.0;2000.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;467
Antwerpen;11002.0;2000.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;2.955
Antwerpen;11002.0;2000.0;24 - HIV infecties;Chirurgisch;0
Antwerpen;11002.0;2000.0;24 - HIV infecties;Medisch;100
Antwerpen;11002.0;2000.0;25 - Multipele traumata;Chirurgisch;59
Antwerpen;11002.0;2000.0;25 - Multipele traumata;Medisch;46
Antwerpen;11002.0;2000.0;PP - Pre-MDC;Andere;0
Antwerpen;11002.0;2000.0;PP - Pre-MDC;Chirurgisch;211
Antwerpen;11002.0;2000.0;PP - Pre-MDC;Medisch;0
Antwerpen;11002.0;2000.0;SS - Speciale DRG's;Andere;0
Antwerpen;11002.0;2000.0;SS - Speciale DRG's;Chirurgisch;0
Antwerpen;11002.0;2000.0;SS - Speciale DRG's;Medisch;0
Boechout;11004.0;2530.0;00 - Restgroep;Andere;< 5
Boechout;11004.0;2530.0;00 - Restgroep;Chirurgisch;18
Boechout;11004.0;2530.0;00 - Restgroep;Medisch;0
Boechout;11004.0;2530.0;01 - Zenuwstelsel;Chirurgisch;15
Boechout;11004.0;2530.0;01 - Zenuwstelsel;Medisch;148
Boechout;11004.0;2530.0;02 - Oogaandoeningen;Chirurgisch;13
Boechout;11004.0;2530.0;02 - Oogaandoeningen;Medisch;< 5
Boechout;11004.0;2530.0;03 - Neus, keel en oren;Chirurgisch;50
Boechout;11004.0;2530.0;03 - Neus, keel en oren;Medisch;74
Boechout;11004.0;2530.0;04 - Ademhalingsstelsel;Chirurgisch;10
Boechout;11004.0;2530.0;04 - Ademhalingsstelsel;Medisch;109
Boechout;11004.0;2530.0;05 - Hart en vaatstelsel;Chirurgisch;75
Boechout;11004.0;2530.0;05 - Hart en vaatstelsel;Medisch;116
Boechout;11004.0;2530.0;06 - Spijsverteringsstelsel;Chirurgisch;67
Boechout;11004.0;2530.0;06 - Spijsverteringsstelsel;Medisch;107
Boechout;11004.0;2530.0;07 - Lever, gal en pancreas;Chirurgisch;17
Boechout;11004.0;2530.0;07 - Lever, gal en pancreas;Medisch;25
Boechout;11004.0;2530.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;277
Boechout;11004.0;2530.0;08 - Bewegingsstelsel en bindweefsel;Medisch;67
Boechout;11004.0;2530.0;09 - Huid, subcutis, borstklier;Chirurgisch;41
Boechout;11004.0;2530.0;09 - Huid, subcutis, borstklier;Medisch;24
Boechout;11004.0;2530.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;14
Boechout;11004.0;2530.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;22
Boechout;11004.0;2530.0;11 - Nieren en urinewegen;Chirurgisch;23
Boechout;11004.0;2530.0;11 - Nieren en urinewegen;Medisch;59
Boechout;11004.0;2530.0;12 - Mannelijke geslachtsorganen;Chirurgisch;18
Boechout;11004.0;2530.0;12 - Mannelijke geslachtsorganen;Medisch;< 5
Boechout;11004.0;2530.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;27
Boechout;11004.0;2530.0;13 - Vrouwelijke geslachtsorganen;Medisch;< 5
Boechout;11004.0;2530.0;14 - Zwangerschap en bevalling;Chirurgisch;31
Boechout;11004.0;2530.0;14 - Zwangerschap en bevalling;Medisch;86
Boechout;11004.0;2530.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;0
Boechout;11004.0;2530.0;15 - Neonati, perinatale aandoeningen;Medisch;< 5
Boechout;11004.0;2530.0;16 - Bloed en bloedvormende organen;Chirurgisch;0
Boechout;11004.0;2530.0;16 - Bloed en bloedvormende organen;Medisch;11
Boechout;11004.0;2530.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Chirurgisch;< 5
Boechout;11004.0;2530.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Medisch;39
Boechout;11004.0;2530.0;18 - Infectie en parasitaire ziekten;Chirurgisch;< 5
Boechout;11004.0;2530.0;18 - Infectie en parasitaire ziekten;Medisch;26
Boechout;11004.0;2530.0;19 - Psychische stoornissen;Chirurgisch;0
Boechout;11004.0;2530.0;19 - Psychische stoornissen;Medisch;21
Boechout;11004.0;2530.0;20 - Alcohol en druggebruik;Chirurgisch;0
Boechout;11004.0;2530.0;20 - Alcohol en druggebruik;Medisch;15
Boechout;11004.0;2530.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Boechout;11004.0;2530.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;19
Boechout;11004.0;2530.0;22 - Brandwonden;Chirurgisch;0
Boechout;11004.0;2530.0;22 - Brandwonden;Medisch;< 5
Boechout;11004.0;2530.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;13
Boechout;11004.0;2530.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;55
Boechout;11004.0;2530.0;24 - HIV infecties;Chirurgisch;0
Boechout;11004.0;2530.0;24 - HIV infecties;Medisch;< 5
Boechout;11004.0;2530.0;25 - Multipele traumata;Chirurgisch;< 5
Boechout;11004.0;2530.0;25 - Multipele traumata;Medisch;< 5
Boechout;11004.0;2530.0;PP - Pre-MDC;Andere;0
Boechout;11004.0;2530.0;PP - Pre-MDC;Chirurgisch;< 5
Boechout;11004.0;2530.0;PP - Pre-MDC;Medisch;0
Boechout;11004.0;2530.0;SS - Speciale DRG's;Andere;0
Boechout;11004.0;2530.0;SS - Speciale DRG's;Chirurgisch;0
Boechout;11004.0;2530.0;SS - Speciale DRG's;Medisch;0
Boom;11005.0;2850.0;00 - Restgroep;Andere;< 5
Boom;11005.0;2850.0;00 - Restgroep;Chirurgisch;53
Boom;11005.0;2850.0;00 - Restgroep;Medisch;0
Boom;11005.0;2850.0;01 - Zenuwstelsel;Chirurgisch;45
Boom;11005.0;2850.0;01 - Zenuwstelsel;Medisch;192
Boom;11005.0;2850.0;02 - Oogaandoeningen;Chirurgisch;11
Boom;11005.0;2850.0;02 - Oogaandoeningen;Medisch;8
Boom;11005.0;2850.0;03 - Neus, keel en oren;Chirurgisch;49
Boom;11005.0;2850.0;03 - Neus, keel en oren;Medisch;92
Boom;11005.0;2850.0;04 - Ademhalingsstelsel;Chirurgisch;12
Boom;11005.0;2850.0;04 - Ademhalingsstelsel;Medisch;245
Boom;11005.0;2850.0;05 - Hart en vaatstelsel;Chirurgisch;231
Boom;11005.0;2850.0;05 - Hart en vaatstelsel;Medisch;192
Boom;11005.0;2850.0;06 - Spijsverteringsstelsel;Chirurgisch;134
Boom;11005.0;2850.0;06 - Spijsverteringsstelsel;Medisch;176
Boom;11005.0;2850.0;07 - Lever, gal en pancreas;Chirurgisch;43
Boom;11005.0;2850.0;07 - Lever, gal en pancreas;Medisch;46
Boom;11005.0;2850.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;364
Boom;11005.0;2850.0;08 - Bewegingsstelsel en bindweefsel;Medisch;98
Boom;11005.0;2850.0;09 - Huid, subcutis, borstklier;Chirurgisch;59
Boom;11005.0;2850.0;09 - Huid, subcutis, borstklier;Medisch;57
Boom;11005.0;2850.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;49
Boom;11005.0;2850.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;49
Boom;11005.0;2850.0;11 - Nieren en urinewegen;Chirurgisch;61
Boom;11005.0;2850.0;11 - Nieren en urinewegen;Medisch;76
Boom;11005.0;2850.0;12 - Mannelijke geslachtsorganen;Chirurgisch;28
Boom;11005.0;2850.0;12 - Mannelijke geslachtsorganen;Medisch;7
Boom;11005.0;2850.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;33
Boom;11005.0;2850.0;13 - Vrouwelijke geslachtsorganen;Medisch;< 5
Boom;11005.0;2850.0;14 - Zwangerschap en bevalling;Chirurgisch;70
Boom;11005.0;2850.0;14 - Zwangerschap en bevalling;Medisch;187
Boom;11005.0;2850.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;< 5
Boom;11005.0;2850.0;15 - Neonati, perinatale aandoeningen;Medisch;19
Boom;11005.0;2850.0;16 - Bloed en bloedvormende organen;Chirurgisch;< 5
Boom;11005.0;2850.0;16 - Bloed en bloedvormende organen;Medisch;24
Boom;11005.0;2850.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Chirurgisch;7
Boom;11005.0;2850.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Medisch;38
Boom;11005.0;2850.0;18 - Infectie en parasitaire ziekten;Chirurgisch;10
Boom;11005.0;2850.0;18 - Infectie en parasitaire ziekten;Medisch;45
Boom;11005.0;2850.0;19 - Psychische stoornissen;Chirurgisch;< 5
Boom;11005.0;2850.0;19 - Psychische stoornissen;Medisch;20
Boom;11005.0;2850.0;20 - Alcohol en druggebruik;Chirurgisch;0
Boom;11005.0;2850.0;20 - Alcohol en druggebruik;Medisch;13
Boom;11005.0;2850.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;15
Boom;11005.0;2850.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;36
Boom;11005.0;2850.0;22 - Brandwonden;Chirurgisch;0
Boom;11005.0;2850.0;22 - Brandwonden;Medisch;0
Boom;11005.0;2850.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;26
Boom;11005.0;2850.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;120
Boom;11005.0;2850.0;24 - HIV infecties;Chirurgisch;0
Boom;11005.0;2850.0;24 - HIV infecties;Medisch;0
Boom;11005.0;2850.0;25 - Multipele traumata;Chirurgisch;5
Boom;11005.0;2850.0;25 - Multipele traumata;Medisch;< 5
Boom;11005.0;2850.0;PP - Pre-MDC;Andere;0
Boom;11005.0;2850.0;PP - Pre-MDC;Chirurgisch;< 5
Boom;11005.0;2850.0;PP - Pre-MDC;Medisch;0
Boom;11005.0;2850.0;SS - Speciale DRG's;Andere;0
Boom;11005.0;2850.0;SS - Speciale DRG's;Chirurgisch;0
Boom;11005.0;2850.0;SS - Speciale DRG's;Medisch;0
Borsbeek;11007.0;2150.0;00 - Restgroep;Andere;0
Borsbeek;11007.0;2150.0;00 - Restgroep;Chirurgisch;27
Borsbeek;11007.0;2150.0;00 - Restgroep;Medisch;0
Borsbeek;11007.0;2150.0;01 - Zenuwstelsel;Chirurgisch;14
Borsbeek;11007.0;2150.0;01 - Zenuwstelsel;Medisch;108
Borsbeek;11007.0;2150.0;02 - Oogaandoeningen;Chirurgisch;6
Borsbeek;11007.0;2150.0;02 - Oogaandoeningen;Medisch;< 5
Borsbeek;11007.0;2150.0;03 - Neus, keel en oren;Chirurgisch;43
Borsbeek;11007.0;2150.0;03 - Neus, keel en oren;Medisch;82
Borsbeek;11007.0;2150.0;04 - Ademhalingsstelsel;Chirurgisch;6
Borsbeek;11007.0;2150.0;04 - Ademhalingsstelsel;Medisch;121
Borsbeek;11007.0;2150.0;05 - Hart en vaatstelsel;Chirurgisch;75
Borsbeek;11007.0;2150.0;05 - Hart en vaatstelsel;Medisch;100
Borsbeek;11007.0;2150.0;06 - Spijsverteringsstelsel;Chirurgisch;67
Borsbeek;11007.0;2150.0;06 - Spijsverteringsstelsel;Medisch;138
Borsbeek;11007.0;2150.0;07 - Lever, gal en pancreas;Chirurgisch;28
Borsbeek;11007.0;2150.0;07 - Lever, gal en pancreas;Medisch;32
Borsbeek;11007.0;2150.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;193
Borsbeek;11007.0;2150.0;08 - Bewegingsstelsel en bindweefsel;Medisch;39
Borsbeek;11007.0;2150.0;09 - Huid, subcutis, borstklier;Chirurgisch;36
Borsbeek;11007.0;2150.0;09 - Huid, subcutis, borstklier;Medisch;34
Borsbeek;11007.0;2150.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;26
Borsbeek;11007.0;2150.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;37
Borsbeek;11007.0;2150.0;11 - Nieren en urinewegen;Chirurgisch;35
Borsbeek;11007.0;2150.0;11 - Nieren en urinewegen;Medisch;60
Borsbeek;11007.0;2150.0;12 - Mannelijke geslachtsorganen;Chirurgisch;20
Borsbeek;11007.0;2150.0;12 - Mannelijke geslachtsorganen;Medisch;< 5
Borsbeek;11007.0;2150.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;33
Borsbeek;11007.0;2150.0;13 - Vrouwelijke geslachtsorganen;Medisch;< 5
Borsbeek;11007.0;2150.0;14 - Zwangerschap en bevalling;Chirurgisch;48
Borsbeek;11007.0;2150.0;14 - Zwangerschap en bevalling;Medisch;110
Borsbeek;11007.0;2150.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;0
Borsbeek;11007.0;2150.0;15 - Neonati, perinatale aandoeningen;Medisch;10
Borsbeek;11007.0;2150.0;16 - Bloed en bloedvormende organen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;16 - Bloed en bloedvormende organen;Medisch;14
Borsbeek;11007.0;2150.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Chirurgisch;6
Borsbeek;11007.0;2150.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Medisch;24
Borsbeek;11007.0;2150.0;18 - Infectie en parasitaire ziekten;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;18 - Infectie en parasitaire ziekten;Medisch;33
Borsbeek;11007.0;2150.0;19 - Psychische stoornissen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;19 - Psychische stoornissen;Medisch;24
Borsbeek;11007.0;2150.0;20 - Alcohol en druggebruik;Chirurgisch;0
Borsbeek;11007.0;2150.0;20 - Alcohol en druggebruik;Medisch;13
Borsbeek;11007.0;2150.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;10
Borsbeek;11007.0;2150.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;15
Borsbeek;11007.0;2150.0;22 - Brandwonden;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;22 - Brandwonden;Medisch;< 5
Borsbeek;11007.0;2150.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;10
Borsbeek;11007.0;2150.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;58
Borsbeek;11007.0;2150.0;24 - HIV infecties;Chirurgisch;0
Borsbeek;11007.0;2150.0;24 - HIV infecties;Medisch;0
Borsbeek;11007.0;2150.0;25 - Multipele traumata;Chirurgisch;0
Borsbeek;11007.0;2150.0;25 - Multipele traumata;Medisch;0
Borsbeek;11007.0;2150.0;PP - Pre-MDC;Andere;0
Borsbeek;11007.0;2150.0;PP - Pre-MDC;Chirurgisch;0
Borsbeek;11007.0;2150.0;PP - Pre-MDC;Medisch;0
Borsbeek;11007.0;2150.0;SS - Speciale DRG's;Andere;0
Borsbeek;11007.0;2150.0;SS - Speciale DRG's;Chirurgisch;0
Borsbeek;11007.0;2150.0;SS - Speciale DRG's;Medisch;0
Brasschaat;11008.0;2930.0;00 - Restgroep;Andere;0
Brasschaat;11008.0;2930.0;00 - Restgroep;Chirurgisch;85
Brasschaat;11008.0;2930.0;00 - Restgroep;Medisch;0
Brasschaat;11008.0;2930.0;01 - Zenuwstelsel;Chirurgisch;65
Brasschaat;11008.0;2930.0;01 - Zenuwstelsel;Medisch;407
Brasschaat;11008.0;2930.0;02 - Oogaandoeningen;Chirurgisch;33
Brasschaat;11008.0;2930.0;02 - Oogaandoeningen;Medisch;12
Brasschaat;11008.0;2930.0;03 - Neus, keel en oren;Chirurgisch;165
Brasschaat;11008.0;2930.0;03 - Neus, keel en oren;Medisch;264
Brasschaat;11008.0;2930.0;04 - Ademhalingsstelsel;Chirurgisch;18
Brasschaat;11008.0;2930.0;04 - Ademhalingsstelsel;Medisch;430
Brasschaat;11008.0;2930.0;05 - Hart en vaatstelsel;Chirurgisch;272
Brasschaat;11008.0;2930.0;05 - Hart en vaatstelsel;Medisch;511
Brasschaat;11008.0;2930.0;06 - Spijsverteringsstelsel;Chirurgisch;251
Brasschaat;11008.0;2930.0;06 - Spijsverteringsstelsel;Medisch;390
Brasschaat;11008.0;2930.0;07 - Lever, gal en pancreas;Chirurgisch;79
Brasschaat;11008.0;2930.0;07 - Lever, gal en pancreas;Medisch;73
Brasschaat;11008.0;2930.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;808
Brasschaat;11008.0;2930.0;08 - Bewegingsstelsel en bindweefsel;Medisch;208
Brasschaat;11008.0;2930.0;09 - Huid, subcutis, borstklier;Chirurgisch;100
Brasschaat;11008.0;2930.0;09 - Huid, subcutis, borstklier;Medisch;93
Brasschaat;11008.0;2930.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;57
Brasschaat;11008.0;2930.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;79
Brasschaat;11008.0;2930.0;11 - Nieren en urinewegen;Chirurgisch;120
Brasschaat;11008.0;2930.0;11 - Nieren en urinewegen;Medisch;206
Brasschaat;11008.0;2930.0;12 - Mannelijke geslachtsorganen;Chirurgisch;58
Brasschaat;11008.0;2930.0;12 - Mannelijke geslachtsorganen;Medisch;17
Brasschaat;11008.0;2930.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;91
Brasschaat;11008.0;2930.0;13 - Vrouwelijke geslachtsorganen;Medisch;10
Brasschaat;11008.0;2930.0;14 - Zwangerschap en bevalling;Chirurgisch;71
Brasschaat;11008.0;2930.0;14 - Zwangerschap en bevalling;Medisch;246
Brasschaat;11008.0;2930.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;0
Brasschaat;11008.0;2930.0;15 - Neonati, perinatale aandoeningen;Medisch;10
Brasschaat;11008.0;2930.0;16 - Bloed en bloedvormende organen;Chirurgisch;5
Brasschaat;11008.0;2930.0;16 - Bloed en bloedvormende organen;Medisch;42
Brasschaat;11008.0;2930.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Chirurgisch;19
Brasschaat;11008.0;2930.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Medisch;116
Brasschaat;11008.0;2930.0;18 - Infectie en parasitaire ziekten;Chirurgisch;24
Brasschaat;11008.0;2930.0;18 - Infectie en parasitaire ziekten;Medisch;123
Brasschaat;11008.0;2930.0;19 - Psychische stoornissen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;19 - Psychische stoornissen;Medisch;44
