commune;code_ins;code_postal;mdc_apr-drg_28;diagnostic;nombre_de_séjours
Boechout;11004.0;2530.0;08 Système musculaire et tissu conjonctif;Chirurgical;224
Boechout;11004.0;2530.0;09 Peau, tissu sous-cutané, sein;Médical;35
Boechout;11004.0;2530.0;09 Peau, tissu sous-cutané, sein;Chirurgical;30
Boechout;11004.0;2530.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;31
Boechout;11004.0;2530.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;20
Boechout;11004.0;2530.0;11 Reins et voies urinaires;Médical;50
Boechout;11004.0;2530.0;11 Reins et voies urinaires;Chirurgical;38
Boechout;11004.0;2530.0;12 Organes génitaux masculins;Médical;5
Boechout;11004.0;2530.0;12 Organes génitaux masculins;Chirurgical;18
Boechout;11004.0;2530.0;13 Organes génitaux féminins;Médical;< 5
Boechout;11004.0;2530.0;13 Organes génitaux féminins;Chirurgical;30
Boechout;11004.0;2530.0;14 Grossesse et accouchement;Médical;112
Boechout;11004.0;2530.0;14 Grossesse et accouchement;Chirurgical;16
Boechout;11004.0;2530.0;15 Nouveau-nés, affections d'origine périnatale;Médical;< 5
Boechout;11004.0;2530.0;15 Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Boechout;11004.0;2530.0;16 Sang et organes hématopoïétiques;Médical;22
Boechout;11004.0;2530.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;77
Boechout;11004.0;2530.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Boechout;11004.0;2530.0;18 Maladies infectieuses et parasitaires;Médical;29
Boechout;11004.0;2530.0;18 Maladies infectieuses et parasitaires;Chirurgical;7
Boechout;11004.0;2530.0;19 Troubles mentaux;Médical;14
Boechout;11004.0;2530.0;19 Troubles mentaux;Chirurgical;< 5
Boechout;11004.0;2530.0;20 Alcoolisme et usage de drogue;Médical;6
Boechout;11004.0;2530.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;12
Boechout;11004.0;2530.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;5
Boechout;11004.0;2530.0;23 Facteurs influençant la santé;Médical;68
Boechout;11004.0;2530.0;23 Facteurs influençant la santé;Chirurgical;< 5
Boechout;11004.0;2530.0;25 Traumatismes multiples;Chirurgical;< 5
Boechout;11004.0;2530.0;PP Pré-MDC;Chirurgical;< 5
Boom;11005.0;2850.0;00 Groupe résiduel;Chirurgical;18
Boom;11005.0;2850.0;01 Système nerveux;Médical;176
Boom;11005.0;2850.0;01 Système nerveux;Chirurgical;24
Boom;11005.0;2850.0;02 Affections des yeux;Médical;7
Boom;11005.0;2850.0;02 Affections des yeux;Chirurgical;25
Boom;11005.0;2850.0;03 Nez, gorge, oreilles;Médical;85
Boom;11005.0;2850.0;03 Nez, gorge, oreilles;Chirurgical;64
Boom;11005.0;2850.0;04 Système respiratoire;Médical;263
Boom;11005.0;2850.0;04 Système respiratoire;Chirurgical;< 5
Boom;11005.0;2850.0;05 Système circulatoire;Médical;223
Boom;11005.0;2850.0;05 Système circulatoire;Chirurgical;175
Boom;11005.0;2850.0;06 Système digestif;Médical;194
Boom;11005.0;2850.0;06 Système digestif;Chirurgical;127
Boom;11005.0;2850.0;07 Foie, bile et pancréas;Médical;68
Boom;11005.0;2850.0;07 Foie, bile et pancréas;Chirurgical;43
Boom;11005.0;2850.0;08 Système musculaire et tissu conjonctif;Médical;138
Boom;11005.0;2850.0;08 Système musculaire et tissu conjonctif;Chirurgical;404
Boom;11005.0;2850.0;09 Peau, tissu sous-cutané, sein;Médical;57
Boom;11005.0;2850.0;09 Peau, tissu sous-cutané, sein;Chirurgical;59
Boom;11005.0;2850.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;51
Boom;11005.0;2850.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;30
Boom;11005.0;2850.0;11 Reins et voies urinaires;Médical;60
Boom;11005.0;2850.0;11 Reins et voies urinaires;Chirurgical;61
Boom;11005.0;2850.0;12 Organes génitaux masculins;Médical;< 5
Boom;11005.0;2850.0;12 Organes génitaux masculins;Chirurgical;33
Boom;11005.0;2850.0;13 Organes génitaux féminins;Médical;9
Boom;11005.0;2850.0;13 Organes génitaux féminins;Chirurgical;73
Boom;11005.0;2850.0;14 Grossesse et accouchement;Médical;234
Boom;11005.0;2850.0;14 Grossesse et accouchement;Chirurgical;50
Boom;11005.0;2850.0;15 Nouveau-nés, affections d'origine périnatale;Médical;19
Boom;11005.0;2850.0;16 Sang et organes hématopoïétiques;Médical;26
Boom;11005.0;2850.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Boom;11005.0;2850.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;70
Boom;11005.0;2850.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Boom;11005.0;2850.0;18 Maladies infectieuses et parasitaires;Médical;34
Boom;11005.0;2850.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Boom;11005.0;2850.0;19 Troubles mentaux;Médical;30
Boom;11005.0;2850.0;19 Troubles mentaux;Chirurgical;< 5
Boom;11005.0;2850.0;20 Alcoolisme et usage de drogue;Médical;20
Boom;11005.0;2850.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;28
Boom;11005.0;2850.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;10
Boom;11005.0;2850.0;22 Brûlures;Médical;< 5
Boom;11005.0;2850.0;22 Brûlures;Chirurgical;< 5
Boom;11005.0;2850.0;23 Facteurs influençant la santé;Médical;119
Boom;11005.0;2850.0;23 Facteurs influençant la santé;Chirurgical;15
Boom;11005.0;2850.0;25 Traumatismes multiples;Médical;< 5
Boom;11005.0;2850.0;25 Traumatismes multiples;Chirurgical;< 5
Boom;11005.0;2850.0;PP Pré-MDC;Chirurgical;8
Borsbeek;11007.0;2150.0;00 Groupe résiduel;Chirurgical;12
Borsbeek;11007.0;2150.0;01 Système nerveux;Médical;88
Borsbeek;11007.0;2150.0;01 Système nerveux;Chirurgical;7
Borsbeek;11007.0;2150.0;02 Affections des yeux;Médical;< 5
Borsbeek;11007.0;2150.0;02 Affections des yeux;Chirurgical;9
Borsbeek;11007.0;2150.0;03 Nez, gorge, oreilles;Médical;65
Borsbeek;11007.0;2150.0;03 Nez, gorge, oreilles;Chirurgical;20
Borsbeek;11007.0;2150.0;04 Système respiratoire;Médical;95
Borsbeek;11007.0;2150.0;04 Système respiratoire;Chirurgical;7
Borsbeek;11007.0;2150.0;05 Système circulatoire;Médical;120
Borsbeek;11007.0;2150.0;05 Système circulatoire;Chirurgical;82
Borsbeek;11007.0;2150.0;06 Système digestif;Médical;131
Borsbeek;11007.0;2150.0;06 Système digestif;Chirurgical;59
Borsbeek;11007.0;2150.0;07 Foie, bile et pancréas;Médical;33
Borsbeek;11007.0;2150.0;07 Foie, bile et pancréas;Chirurgical;25
Borsbeek;11007.0;2150.0;08 Système musculaire et tissu conjonctif;Médical;53
Borsbeek;11007.0;2150.0;08 Système musculaire et tissu conjonctif;Chirurgical;207
Borsbeek;11007.0;2150.0;09 Peau, tissu sous-cutané, sein;Médical;28
Borsbeek;11007.0;2150.0;09 Peau, tissu sous-cutané, sein;Chirurgical;25
Borsbeek;11007.0;2150.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;19
Borsbeek;11007.0;2150.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;26
Borsbeek;11007.0;2150.0;11 Reins et voies urinaires;Médical;37
Borsbeek;11007.0;2150.0;11 Reins et voies urinaires;Chirurgical;39
Borsbeek;11007.0;2150.0;12 Organes génitaux masculins;Médical;8
Borsbeek;11007.0;2150.0;12 Organes génitaux masculins;Chirurgical;16
Borsbeek;11007.0;2150.0;13 Organes génitaux féminins;Médical;< 5
Borsbeek;11007.0;2150.0;13 Organes génitaux féminins;Chirurgical;25
Borsbeek;11007.0;2150.0;14 Grossesse et accouchement;Médical;116
Borsbeek;11007.0;2150.0;14 Grossesse et accouchement;Chirurgical;34
Borsbeek;11007.0;2150.0;15 Nouveau-nés, affections d'origine périnatale;Médical;5
Borsbeek;11007.0;2150.0;16 Sang et organes hématopoïétiques;Médical;11
Borsbeek;11007.0;2150.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Borsbeek;11007.0;2150.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;41
Borsbeek;11007.0;2150.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Borsbeek;11007.0;2150.0;18 Maladies infectieuses et parasitaires;Médical;23
Borsbeek;11007.0;2150.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Borsbeek;11007.0;2150.0;19 Troubles mentaux;Médical;12
Borsbeek;11007.0;2150.0;20 Alcoolisme et usage de drogue;Médical;7
Borsbeek;11007.0;2150.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;20
Borsbeek;11007.0;2150.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Borsbeek;11007.0;2150.0;23 Facteurs influençant la santé;Médical;50
Borsbeek;11007.0;2150.0;23 Facteurs influençant la santé;Chirurgical;6
Borsbeek;11007.0;2150.0;24 Infections HIV;Médical;< 5
Borsbeek;11007.0;2150.0;25 Traumatismes multiples;Chirurgical;< 5
Borsbeek;11007.0;2150.0;PP Pré-MDC;Chirurgical;< 5
Brasschaat;11008.0;2930.0;00 Groupe résiduel;Autre;< 5
Brasschaat;11008.0;2930.0;00 Groupe résiduel;Chirurgical;41
Brasschaat;11008.0;2930.0;01 Système nerveux;Médical;332
Brasschaat;11008.0;2930.0;01 Système nerveux;Chirurgical;56
Brasschaat;11008.0;2930.0;02 Affections des yeux;Médical;11
Brasschaat;11008.0;2930.0;02 Affections des yeux;Chirurgical;51
Brasschaat;11008.0;2930.0;03 Nez, gorge, oreilles;Médical;195
Brasschaat;11008.0;2930.0;03 Nez, gorge, oreilles;Chirurgical;182
Brasschaat;11008.0;2930.0;04 Système respiratoire;Médical;401
Brasschaat;11008.0;2930.0;04 Système respiratoire;Chirurgical;26
Brasschaat;11008.0;2930.0;05 Système circulatoire;Médical;471
Brasschaat;11008.0;2930.0;05 Système circulatoire;Chirurgical;222
Brasschaat;11008.0;2930.0;06 Système digestif;Médical;278
Brasschaat;11008.0;2930.0;06 Système digestif;Chirurgical;204
Brasschaat;11008.0;2930.0;07 Foie, bile et pancréas;Médical;91
Brasschaat;11008.0;2930.0;07 Foie, bile et pancréas;Chirurgical;64
Brasschaat;11008.0;2930.0;08 Système musculaire et tissu conjonctif;Médical;216
Brasschaat;11008.0;2930.0;08 Système musculaire et tissu conjonctif;Chirurgical;722
Brasschaat;11008.0;2930.0;09 Peau, tissu sous-cutané, sein;Médical;70
Brasschaat;11008.0;2930.0;09 Peau, tissu sous-cutané, sein;Chirurgical;133
Brasschaat;11008.0;2930.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;81
Brasschaat;11008.0;2930.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;53
Brasschaat;11008.0;2930.0;11 Reins et voies urinaires;Médical;179
Brasschaat;11008.0;2930.0;11 Reins et voies urinaires;Chirurgical;106
Brasschaat;11008.0;2930.0;12 Organes génitaux masculins;Médical;17
Brasschaat;11008.0;2930.0;12 Organes génitaux masculins;Chirurgical;71
Brasschaat;11008.0;2930.0;13 Organes génitaux féminins;Médical;23
Brasschaat;11008.0;2930.0;13 Organes génitaux féminins;Chirurgical;155
Brasschaat;11008.0;2930.0;14 Grossesse et accouchement;Médical;270
Brasschaat;11008.0;2930.0;14 Grossesse et accouchement;Chirurgical;65
Brasschaat;11008.0;2930.0;15 Nouveau-nés, affections d'origine périnatale;Médical;11
Brasschaat;11008.0;2930.0;15 Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Brasschaat;11008.0;2930.0;16 Sang et organes hématopoïétiques;Médical;37
Brasschaat;11008.0;2930.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Brasschaat;11008.0;2930.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;164
Brasschaat;11008.0;2930.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;12
Brasschaat;11008.0;2930.0;18 Maladies infectieuses et parasitaires;Médical;90
Brasschaat;11008.0;2930.0;18 Maladies infectieuses et parasitaires;Chirurgical;9
Brasschaat;11008.0;2930.0;19 Troubles mentaux;Médical;49
Brasschaat;11008.0;2930.0;20 Alcoolisme et usage de drogue;Médical;27
Brasschaat;11008.0;2930.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;74
Brasschaat;11008.0;2930.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;13
Brasschaat;11008.0;2930.0;22 Brûlures;Médical;< 5
Brasschaat;11008.0;2930.0;22 Brûlures;Chirurgical;< 5
Brasschaat;11008.0;2930.0;23 Facteurs influençant la santé;Médical;339
Brasschaat;11008.0;2930.0;23 Facteurs influençant la santé;Chirurgical;16
Brasschaat;11008.0;2930.0;24 Infections HIV;Médical;< 5
Brasschaat;11008.0;2930.0;25 Traumatismes multiples;Médical;< 5
Brasschaat;11008.0;2930.0;25 Traumatismes multiples;Chirurgical;< 5
Brasschaat;11008.0;2930.0;PP Pré-MDC;Chirurgical;13
Brecht;11009.0;2960.0;00 Groupe résiduel;Chirurgical;30
Brecht;11009.0;2960.0;01 Système nerveux;Médical;232
Brecht;11009.0;2960.0;01 Système nerveux;Chirurgical;35
Brecht;11009.0;2960.0;02 Affections des yeux;Médical;< 5
Brecht;11009.0;2960.0;02 Affections des yeux;Chirurgical;31
Brecht;11009.0;2960.0;03 Nez, gorge, oreilles;Médical;193
Brecht;11009.0;2960.0;03 Nez, gorge, oreilles;Chirurgical;96
Brecht;11009.0;2960.0;04 Système respiratoire;Médical;345
Brecht;11009.0;2960.0;04 Système respiratoire;Chirurgical;11
Brecht;11009.0;2960.0;05 Système circulatoire;Médical;326
Brecht;11009.0;2960.0;05 Système circulatoire;Chirurgical;197
Brecht;11009.0;2960.0;06 Système digestif;Médical;267
Brecht;11009.0;2960.0;06 Système digestif;Chirurgical;246
Brecht;11009.0;2960.0;07 Foie, bile et pancréas;Médical;56
Brecht;11009.0;2960.0;07 Foie, bile et pancréas;Chirurgical;61
Brecht;11009.0;2960.0;08 Système musculaire et tissu conjonctif;Médical;115
Brecht;11009.0;2960.0;08 Système musculaire et tissu conjonctif;Chirurgical;546
Brecht;11009.0;2960.0;09 Peau, tissu sous-cutané, sein;Médical;51
Brecht;11009.0;2960.0;09 Peau, tissu sous-cutané, sein;Chirurgical;75
Brecht;11009.0;2960.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;47
Brecht;11009.0;2960.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;47
Brecht;11009.0;2960.0;11 Reins et voies urinaires;Médical;116
Brecht;11009.0;2960.0;11 Reins et voies urinaires;Chirurgical;54
Brecht;11009.0;2960.0;12 Organes génitaux masculins;Médical;6
Brecht;11009.0;2960.0;12 Organes génitaux masculins;Chirurgical;33
Brecht;11009.0;2960.0;13 Organes génitaux féminins;Médical;8
Brecht;11009.0;2960.0;13 Organes génitaux féminins;Chirurgical;105
Brecht;11009.0;2960.0;14 Grossesse et accouchement;Médical;230
Brecht;11009.0;2960.0;14 Grossesse et accouchement;Chirurgical;64
Brecht;11009.0;2960.0;15 Nouveau-nés, affections d'origine périnatale;Médical;12
Brecht;11009.0;2960.0;15 Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Brecht;11009.0;2960.0;16 Sang et organes hématopoïétiques;Médical;30
Brecht;11009.0;2960.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Brecht;11009.0;2960.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;111
Brecht;11009.0;2960.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;9
Brecht;11009.0;2960.0;18 Maladies infectieuses et parasitaires;Médical;65
Brecht;11009.0;2960.0;18 Maladies infectieuses et parasitaires;Chirurgical;6
Brecht;11009.0;2960.0;19 Troubles mentaux;Médical;35
Brecht;11009.0;2960.0;20 Alcoolisme et usage de drogue;Médical;16
Brecht;11009.0;2960.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;44
Brecht;11009.0;2960.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;11
Brecht;11009.0;2960.0;22 Brûlures;Chirurgical;< 5
Brecht;11009.0;2960.0;23 Facteurs influençant la santé;Médical;165
Brecht;11009.0;2960.0;23 Facteurs influençant la santé;Chirurgical;5
Brecht;11009.0;2960.0;25 Traumatismes multiples;Médical;< 5
Brecht;11009.0;2960.0;25 Traumatismes multiples;Chirurgical;5
Brecht;11009.0;2960.0;PP Pré-MDC;Chirurgical;9
Edegem;11013.0;2650.0;00 Groupe résiduel;Autre;< 5
Edegem;11013.0;2650.0;00 Groupe résiduel;Chirurgical;23
Edegem;11013.0;2650.0;01 Système nerveux;Médical;237
Edegem;11013.0;2650.0;01 Système nerveux;Chirurgical;26
Edegem;11013.0;2650.0;02 Affections des yeux;Médical;7
Edegem;11013.0;2650.0;02 Affections des yeux;Chirurgical;38
Edegem;11013.0;2650.0;03 Nez, gorge, oreilles;Médical;120
Edegem;11013.0;2650.0;03 Nez, gorge, oreilles;Chirurgical;71
Edegem;11013.0;2650.0;04 Système respiratoire;Médical;226
Edegem;11013.0;2650.0;04 Système respiratoire;Chirurgical;15
Edegem;11013.0;2650.0;05 Système circulatoire;Médical;269
Edegem;11013.0;2650.0;05 Système circulatoire;Chirurgical;175
Edegem;11013.0;2650.0;06 Système digestif;Médical;183
Edegem;11013.0;2650.0;06 Système digestif;Chirurgical;117
Edegem;11013.0;2650.0;07 Foie, bile et pancréas;Médical;38
Edegem;11013.0;2650.0;07 Foie, bile et pancréas;Chirurgical;36
Edegem;11013.0;2650.0;08 Système musculaire et tissu conjonctif;Médical;140
Edegem;11013.0;2650.0;08 Système musculaire et tissu conjonctif;Chirurgical;400
Edegem;11013.0;2650.0;09 Peau, tissu sous-cutané, sein;Médical;81
Edegem;11013.0;2650.0;09 Peau, tissu sous-cutané, sein;Chirurgical;73
Edegem;11013.0;2650.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;45
Edegem;11013.0;2650.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;25
Edegem;11013.0;2650.0;11 Reins et voies urinaires;Médical;77
Edegem;11013.0;2650.0;11 Reins et voies urinaires;Chirurgical;72
Edegem;11013.0;2650.0;12 Organes génitaux masculins;Médical;10
Edegem;11013.0;2650.0;12 Organes génitaux masculins;Chirurgical;45
Edegem;11013.0;2650.0;13 Organes génitaux féminins;Médical;7
Edegem;11013.0;2650.0;13 Organes génitaux féminins;Chirurgical;65
Edegem;11013.0;2650.0;14 Grossesse et accouchement;Médical;165
