gemeente;nis_code;postcode;mdc_apr-drg_28;diagnose;aantal_verblijven
Antwerpen;11002.0;2000.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;171
Antwerpen;11002.0;2000.0;18 Infectie en parasitaire ziekten;Medisch;1.426
Antwerpen;11002.0;2000.0;18 Infectie en parasitaire ziekten;Chirurgisch;107
Antwerpen;11002.0;2000.0;19 Psychische stoornissen;Medisch;750
Antwerpen;11002.0;2000.0;19 Psychische stoornissen;Chirurgisch;20
Antwerpen;11002.0;2000.0;20 Alcohol en druggebruik;Medisch;571
Antwerpen;11002.0;2000.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;913
Antwerpen;11002.0;2000.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;177
Antwerpen;11002.0;2000.0;22 Brandwonden;Medisch;71
Antwerpen;11002.0;2000.0;22 Brandwonden;Chirurgisch;17
Antwerpen;11002.0;2000.0;23 Factoren die de gezondheid beïnvloeden;Medisch;3.705
Antwerpen;11002.0;2000.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;186
Antwerpen;11002.0;2000.0;24 HIV infecties;Medisch;73
Antwerpen;11002.0;2000.0;25 Multipele traumata;Medisch;36
Antwerpen;11002.0;2000.0;25 Multipele traumata;Chirurgisch;61
Antwerpen;11002.0;2000.0;PP Pre-MDC;Chirurgisch;180
Boechout;11004.0;2530.0;00 Restgroep;Chirurgisch;14
Boechout;11004.0;2530.0;01 Zenuwstelsel;Medisch;122
Boechout;11004.0;2530.0;01 Zenuwstelsel;Chirurgisch;25
Boechout;11004.0;2530.0;02 Oogaandoeningen;Medisch;< 5
Boechout;11004.0;2530.0;02 Oogaandoeningen;Chirurgisch;13
Boechout;11004.0;2530.0;03 Neus, keel en oren;Medisch;86
Boechout;11004.0;2530.0;03 Neus, keel en oren;Chirurgisch;40
Boechout;11004.0;2530.0;04 Ademhalingsstelsel;Medisch;117
Boechout;11004.0;2530.0;04 Ademhalingsstelsel;Chirurgisch;7
Boechout;11004.0;2530.0;05 Hart en vaatstelsel;Medisch;132
Boechout;11004.0;2530.0;05 Hart en vaatstelsel;Chirurgisch;64
Boechout;11004.0;2530.0;06 Spijsverteringsstelsel;Medisch;120
Boechout;11004.0;2530.0;06 Spijsverteringsstelsel;Chirurgisch;88
Boechout;11004.0;2530.0;07 Lever, gal en pancreas;Medisch;31
Boechout;11004.0;2530.0;07 Lever, gal en pancreas;Chirurgisch;21
Boechout;11004.0;2530.0;08 Bewegingsstelsel en bindweefsel;Medisch;63
Boechout;11004.0;2530.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;250
Boechout;11004.0;2530.0;09 Huid, subcutis, borstklier;Medisch;45
Boechout;11004.0;2530.0;09 Huid, subcutis, borstklier;Chirurgisch;31
Boechout;11004.0;2530.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;19
Boechout;11004.0;2530.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;13
Boechout;11004.0;2530.0;11 Nieren en urinewegen;Medisch;62
Boechout;11004.0;2530.0;11 Nieren en urinewegen;Chirurgisch;50
Boechout;11004.0;2530.0;12 Mannelijke geslachtsorganen;Medisch;5
Boechout;11004.0;2530.0;12 Mannelijke geslachtsorganen;Chirurgisch;24
Boechout;11004.0;2530.0;13 Vrouwelijke geslachtsorganen;Medisch;< 5
Boechout;11004.0;2530.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;28
Boechout;11004.0;2530.0;14 Zwangerschap en bevalling;Medisch;117
Boechout;11004.0;2530.0;14 Zwangerschap en bevalling;Chirurgisch;28
Boechout;11004.0;2530.0;15 Neonati, perinatale aandoeningen;Medisch;9
Boechout;11004.0;2530.0;16 Bloed en bloedvormende organen;Medisch;15
Boechout;11004.0;2530.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Boechout;11004.0;2530.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;36
Boechout;11004.0;2530.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Boechout;11004.0;2530.0;18 Infectie en parasitaire ziekten;Medisch;33
Boechout;11004.0;2530.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Boechout;11004.0;2530.0;19 Psychische stoornissen;Medisch;17
Boechout;11004.0;2530.0;20 Alcohol en druggebruik;Medisch;11
Boechout;11004.0;2530.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;13
Boechout;11004.0;2530.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Boechout;11004.0;2530.0;22 Brandwonden;Medisch;< 5
Boechout;11004.0;2530.0;23 Factoren die de gezondheid beïnvloeden;Medisch;77
Boechout;11004.0;2530.0;25 Multipele traumata;Medisch;< 5
Boechout;11004.0;2530.0;PP Pre-MDC;Chirurgisch;< 5
Boom;11005.0;2850.0;00 Restgroep;Andere;< 5
Boom;11005.0;2850.0;00 Restgroep;Chirurgisch;30
Boom;11005.0;2850.0;01 Zenuwstelsel;Medisch;192
Boom;11005.0;2850.0;01 Zenuwstelsel;Chirurgisch;31
Boom;11005.0;2850.0;02 Oogaandoeningen;Medisch;< 5
Boom;11005.0;2850.0;02 Oogaandoeningen;Chirurgisch;12
Boom;11005.0;2850.0;03 Neus, keel en oren;Medisch;103
Boom;11005.0;2850.0;03 Neus, keel en oren;Chirurgisch;45
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Medisch;258
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Chirurgisch;21
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Medisch;210
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Chirurgisch;199
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Medisch;176
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Chirurgisch;108
Boom;11005.0;2850.0;07 Lever, gal en pancreas;Medisch;41
Boom;11005.0;2850.0;07 Lever, gal en pancreas;Chirurgisch;38
Boom;11005.0;2850.0;08 Bewegingsstelsel en bindweefsel;Medisch;110
Boom;11005.0;2850.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;395
Boom;11005.0;2850.0;09 Huid, subcutis, borstklier;Medisch;73
Boom;11005.0;2850.0;09 Huid, subcutis, borstklier;Chirurgisch;55
Boom;11005.0;2850.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;55
Boom;11005.0;2850.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;27
Boom;11005.0;2850.0;11 Nieren en urinewegen;Medisch;88
Boom;11005.0;2850.0;11 Nieren en urinewegen;Chirurgisch;69
Boom;11005.0;2850.0;12 Mannelijke geslachtsorganen;Medisch;< 5
Boom;11005.0;2850.0;12 Mannelijke geslachtsorganen;Chirurgisch;26
Boom;11005.0;2850.0;13 Vrouwelijke geslachtsorganen;Medisch;< 5
Boom;11005.0;2850.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;44
Boom;11005.0;2850.0;14 Zwangerschap en bevalling;Medisch;216
Boom;11005.0;2850.0;14 Zwangerschap en bevalling;Chirurgisch;52
Boom;11005.0;2850.0;15 Neonati, perinatale aandoeningen;Medisch;21
Boom;11005.0;2850.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Boom;11005.0;2850.0;16 Bloed en bloedvormende organen;Medisch;25
Boom;11005.0;2850.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Boom;11005.0;2850.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;119
Boom;11005.0;2850.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Boom;11005.0;2850.0;18 Infectie en parasitaire ziekten;Medisch;63
Boom;11005.0;2850.0;18 Infectie en parasitaire ziekten;Chirurgisch;7
Boom;11005.0;2850.0;19 Psychische stoornissen;Medisch;26
Boom;11005.0;2850.0;20 Alcohol en druggebruik;Medisch;11
Boom;11005.0;2850.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;43
Boom;11005.0;2850.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;12
Boom;11005.0;2850.0;22 Brandwonden;Medisch;< 5
Boom;11005.0;2850.0;23 Factoren die de gezondheid beïnvloeden;Medisch;149
Boom;11005.0;2850.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;7
Boom;11005.0;2850.0;25 Multipele traumata;Medisch;< 5
Boom;11005.0;2850.0;PP Pre-MDC;Chirurgisch;5
Borsbeek;11007.0;2150.0;00 Restgroep;Andere;< 5
Borsbeek;11007.0;2150.0;00 Restgroep;Chirurgisch;7
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Medisch;100
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Chirurgisch;8
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Medisch;< 5
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Chirurgisch;7
Borsbeek;11007.0;2150.0;03 Neus, keel en oren;Medisch;65
Borsbeek;11007.0;2150.0;03 Neus, keel en oren;Chirurgisch;40
Borsbeek;11007.0;2150.0;04 Ademhalingsstelsel;Medisch;117
Borsbeek;11007.0;2150.0;04 Ademhalingsstelsel;Chirurgisch;5
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Medisch;111
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Chirurgisch;93
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Medisch;133
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Chirurgisch;88
Borsbeek;11007.0;2150.0;07 Lever, gal en pancreas;Medisch;25
Borsbeek;11007.0;2150.0;07 Lever, gal en pancreas;Chirurgisch;24
Borsbeek;11007.0;2150.0;08 Bewegingsstelsel en bindweefsel;Medisch;64
Borsbeek;11007.0;2150.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;230
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borstklier;Medisch;25
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borstklier;Chirurgisch;29
Borsbeek;11007.0;2150.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;23
Borsbeek;11007.0;2150.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;20
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Medisch;46
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Chirurgisch;31
Borsbeek;11007.0;2150.0;12 Mannelijke geslachtsorganen;Medisch;< 5
Borsbeek;11007.0;2150.0;12 Mannelijke geslachtsorganen;Chirurgisch;13
Borsbeek;11007.0;2150.0;13 Vrouwelijke geslachtsorganen;Medisch;< 5
Borsbeek;11007.0;2150.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;37
Borsbeek;11007.0;2150.0;14 Zwangerschap en bevalling;Medisch;129
Borsbeek;11007.0;2150.0;14 Zwangerschap en bevalling;Chirurgisch;38
Borsbeek;11007.0;2150.0;15 Neonati, perinatale aandoeningen;Medisch;10
Borsbeek;11007.0;2150.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;16 Bloed en bloedvormende organen;Medisch;15
Borsbeek;11007.0;2150.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;18
Borsbeek;11007.0;2150.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;18 Infectie en parasitaire ziekten;Medisch;25
Borsbeek;11007.0;2150.0;19 Psychische stoornissen;Medisch;9
Borsbeek;11007.0;2150.0;19 Psychische stoornissen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;20 Alcohol en druggebruik;Medisch;9
Borsbeek;11007.0;2150.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;16
Borsbeek;11007.0;2150.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;6
Borsbeek;11007.0;2150.0;22 Brandwonden;Medisch;< 5
Borsbeek;11007.0;2150.0;22 Brandwonden;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;23 Factoren die de gezondheid beïnvloeden;Medisch;67
Borsbeek;11007.0;2150.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;24 HIV infecties;Medisch;< 5
Borsbeek;11007.0;2150.0;25 Multipele traumata;Medisch;< 5
Borsbeek;11007.0;2150.0;25 Multipele traumata;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;PP Pre-MDC;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;00 Restgroep;Andere;< 5
Brasschaat;11008.0;2930.0;00 Restgroep;Chirurgisch;31
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Medisch;355
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Chirurgisch;45
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Medisch;10
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Chirurgisch;41
Brasschaat;11008.0;2930.0;03 Neus, keel en oren;Medisch;222
Brasschaat;11008.0;2930.0;03 Neus, keel en oren;Chirurgisch;177
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Medisch;423
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Chirurgisch;13
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Medisch;490
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Chirurgisch;245
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Medisch;354
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Chirurgisch;226
Brasschaat;11008.0;2930.0;07 Lever, gal en pancreas;Medisch;90
Brasschaat;11008.0;2930.0;07 Lever, gal en pancreas;Chirurgisch;62
Brasschaat;11008.0;2930.0;08 Bewegingsstelsel en bindweefsel;Medisch;236
Brasschaat;11008.0;2930.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;757
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borstklier;Medisch;88
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borstklier;Chirurgisch;125
Brasschaat;11008.0;2930.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;58
Brasschaat;11008.0;2930.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;39
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Medisch;186
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Chirurgisch;100
Brasschaat;11008.0;2930.0;12 Mannelijke geslachtsorganen;Medisch;22
Brasschaat;11008.0;2930.0;12 Mannelijke geslachtsorganen;Chirurgisch;68
Brasschaat;11008.0;2930.0;13 Vrouwelijke geslachtsorganen;Medisch;28
Brasschaat;11008.0;2930.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;116
Brasschaat;11008.0;2930.0;14 Zwangerschap en bevalling;Medisch;275
Brasschaat;11008.0;2930.0;14 Zwangerschap en bevalling;Chirurgisch;67
Brasschaat;11008.0;2930.0;15 Neonati, perinatale aandoeningen;Medisch;8
Brasschaat;11008.0;2930.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;16 Bloed en bloedvormende organen;Medisch;34
Brasschaat;11008.0;2930.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;166
Brasschaat;11008.0;2930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;10
Brasschaat;11008.0;2930.0;18 Infectie en parasitaire ziekten;Medisch;101
Brasschaat;11008.0;2930.0;18 Infectie en parasitaire ziekten;Chirurgisch;10
Brasschaat;11008.0;2930.0;19 Psychische stoornissen;Medisch;58
Brasschaat;11008.0;2930.0;19 Psychische stoornissen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;20 Alcohol en druggebruik;Medisch;33
Brasschaat;11008.0;2930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;64
Brasschaat;11008.0;2930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;12
Brasschaat;11008.0;2930.0;22 Brandwonden;Medisch;< 5
Brasschaat;11008.0;2930.0;23 Factoren die de gezondheid beïnvloeden;Medisch;345
Brasschaat;11008.0;2930.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;16
Brasschaat;11008.0;2930.0;25 Multipele traumata;Medisch;< 5
Brasschaat;11008.0;2930.0;25 Multipele traumata;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;PP Pre-MDC;Chirurgisch;8
Brecht;11009.0;2960.0;00 Restgroep;Chirurgisch;20
Brecht;11009.0;2960.0;01 Zenuwstelsel;Medisch;314
Brecht;11009.0;2960.0;01 Zenuwstelsel;Chirurgisch;37
Brecht;11009.0;2960.0;02 Oogaandoeningen;Medisch;8
Brecht;11009.0;2960.0;02 Oogaandoeningen;Chirurgisch;20
Brecht;11009.0;2960.0;03 Neus, keel en oren;Medisch;237
Brecht;11009.0;2960.0;03 Neus, keel en oren;Chirurgisch;97
Brecht;11009.0;2960.0;04 Ademhalingsstelsel;Medisch;302
Brecht;11009.0;2960.0;04 Ademhalingsstelsel;Chirurgisch;19
Brecht;11009.0;2960.0;05 Hart en vaatstelsel;Medisch;345
Brecht;11009.0;2960.0;05 Hart en vaatstelsel;Chirurgisch;191
Brecht;11009.0;2960.0;06 Spijsverteringsstelsel;Medisch;310
Brecht;11009.0;2960.0;06 Spijsverteringsstelsel;Chirurgisch;195
Brecht;11009.0;2960.0;07 Lever, gal en pancreas;Medisch;74
Brecht;11009.0;2960.0;07 Lever, gal en pancreas;Chirurgisch;56
Brecht;11009.0;2960.0;08 Bewegingsstelsel en bindweefsel;Medisch;125
Brecht;11009.0;2960.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;548
Brecht;11009.0;2960.0;09 Huid, subcutis, borstklier;Medisch;52
Brecht;11009.0;2960.0;09 Huid, subcutis, borstklier;Chirurgisch;89
Brecht;11009.0;2960.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;52
Brecht;11009.0;2960.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;30
Brecht;11009.0;2960.0;11 Nieren en urinewegen;Medisch;115
Brecht;11009.0;2960.0;11 Nieren en urinewegen;Chirurgisch;71
Brecht;11009.0;2960.0;12 Mannelijke geslachtsorganen;Medisch;7
Brecht;11009.0;2960.0;12 Mannelijke geslachtsorganen;Chirurgisch;39
Brecht;11009.0;2960.0;13 Vrouwelijke geslachtsorganen;Medisch;12
Brecht;11009.0;2960.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;74
Brecht;11009.0;2960.0;14 Zwangerschap en bevalling;Medisch;252
Brecht;11009.0;2960.0;14 Zwangerschap en bevalling;Chirurgisch;56
Brecht;11009.0;2960.0;15 Neonati, perinatale aandoeningen;Medisch;8
Brecht;11009.0;2960.0;16 Bloed en bloedvormende organen;Medisch;44
Brecht;11009.0;2960.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Brecht;11009.0;2960.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;155
Brecht;11009.0;2960.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;8
Brecht;11009.0;2960.0;18 Infectie en parasitaire ziekten;Medisch;96
Brecht;11009.0;2960.0;18 Infectie en parasitaire ziekten;Chirurgisch;11
Brecht;11009.0;2960.0;19 Psychische stoornissen;Medisch;37
Brecht;11009.0;2960.0;20 Alcohol en druggebruik;Medisch;20
Brecht;11009.0;2960.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;43
Brecht;11009.0;2960.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;9
Brecht;11009.0;2960.0;22 Brandwonden;Medisch;< 5
Brecht;11009.0;2960.0;22 Brandwonden;Chirurgisch;< 5
Brecht;11009.0;2960.0;23 Factoren die de gezondheid beïnvloeden;Medisch;197
Brecht;11009.0;2960.0;24 HIV infecties;Medisch;< 5
Brecht;11009.0;2960.0;25 Multipele traumata;Medisch;< 5
Brecht;11009.0;2960.0;25 Multipele traumata;Chirurgisch;< 5
Brecht;11009.0;2960.0;PP Pre-MDC;Chirurgisch;7
Edegem;11013.0;2650.0;00 Restgroep;Chirurgisch;19
Edegem;11013.0;2650.0;01 Zenuwstelsel;Medisch;269
Edegem;11013.0;2650.0;01 Zenuwstelsel;Chirurgisch;17
