gemeente;nis_code;postcode;mdc_apr-drg_34;soort_diagnose;aantal_verblijven
Antwerpen;11002.0;2000.0;04 - Ademhalingsstelsel;Chirurgisch;317
Antwerpen;11002.0;2000.0;04 - Ademhalingsstelsel;Medisch;5.959
Antwerpen;11002.0;2000.0;05 - Hart en vaatstelsel;Chirurgisch;3.612
Antwerpen;11002.0;2000.0;05 - Hart en vaatstelsel;Medisch;4.441
Antwerpen;11002.0;2000.0;06 - Spijsverteringsstelsel;Chirurgisch;2.905
Antwerpen;11002.0;2000.0;06 - Spijsverteringsstelsel;Medisch;5.244
Antwerpen;11002.0;2000.0;07 - Lever, gal en pancreas;Chirurgisch;1.120
Antwerpen;11002.0;2000.0;07 - Lever, gal en pancreas;Medisch;1.252
Antwerpen;11002.0;2000.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;7.922
Antwerpen;11002.0;2000.0;08 - Bewegingsstelsel en bindweefsel;Medisch;2.277
Antwerpen;11002.0;2000.0;09 - Huid, subcutis, borstklier;Chirurgisch;1.306
Antwerpen;11002.0;2000.0;09 - Huid, subcutis, borstklier;Medisch;1.321
Antwerpen;11002.0;2000.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;840
Antwerpen;11002.0;2000.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;1.626
Antwerpen;11002.0;2000.0;11 - Nieren en urinewegen;Chirurgisch;1.336
Antwerpen;11002.0;2000.0;11 - Nieren en urinewegen;Medisch;2.398
Antwerpen;11002.0;2000.0;12 - Mannelijke geslachtsorganen;Chirurgisch;585
Antwerpen;11002.0;2000.0;12 - Mannelijke geslachtsorganen;Medisch;269
Antwerpen;11002.0;2000.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;1.000
Antwerpen;11002.0;2000.0;13 - Vrouwelijke geslachtsorganen;Medisch;174
Antwerpen;11002.0;2000.0;14 - Zwangerschap en bevalling;Chirurgisch;2.036
Antwerpen;11002.0;2000.0;14 - Zwangerschap en bevalling;Medisch;6.525
Antwerpen;11002.0;2000.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;22
Antwerpen;11002.0;2000.0;15 - Neonati, perinatale aandoeningen;Medisch;409
Antwerpen;11002.0;2000.0;16 - Bloed en bloedvormende organen;Chirurgisch;33
Antwerpen;11002.0;2000.0;16 - Bloed en bloedvormende organen;Medisch;717
Antwerpen;11002.0;2000.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Chirurgisch;169
Antwerpen;11002.0;2000.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Medisch;1.394
Antwerpen;11002.0;2000.0;18 - Infectie en parasitaire ziekten;Chirurgisch;316
Antwerpen;11002.0;2000.0;18 - Infectie en parasitaire ziekten;Medisch;1.603
Antwerpen;11002.0;2000.0;19 - Psychische stoornissen;Chirurgisch;42
Antwerpen;11002.0;2000.0;19 - Psychische stoornissen;Medisch;837
Antwerpen;11002.0;2000.0;20 - Alcohol en druggebruik;Chirurgisch;0
Antwerpen;11002.0;2000.0;20 - Alcohol en druggebruik;Medisch;696
Antwerpen;11002.0;2000.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;191
Antwerpen;11002.0;2000.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;885
Antwerpen;11002.0;2000.0;22 - Brandwonden;Chirurgisch;13
Antwerpen;11002.0;2000.0;22 - Brandwonden;Medisch;39
Antwerpen;11002.0;2000.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;466
Antwerpen;11002.0;2000.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;3.029
Antwerpen;11002.0;2000.0;24 - HIV infecties;Chirurgisch;0
Antwerpen;11002.0;2000.0;24 - HIV infecties;Medisch;86
Antwerpen;11002.0;2000.0;25 - Multipele traumata;Chirurgisch;74
Antwerpen;11002.0;2000.0;25 - Multipele traumata;Medisch;54
Antwerpen;11002.0;2000.0;PP - Pre-MDC;Andere;0
Antwerpen;11002.0;2000.0;PP - Pre-MDC;Chirurgisch;170
Antwerpen;11002.0;2000.0;PP - Pre-MDC;Medisch;0
Antwerpen;11002.0;2000.0;SS - Speciale DRG's;Andere;0
Antwerpen;11002.0;2000.0;SS - Speciale DRG's;Chirurgisch;0
Antwerpen;11002.0;2000.0;SS - Speciale DRG's;Medisch;0
Boechout;11004.0;2530.0;00 - Restgroep;Andere;0
Boechout;11004.0;2530.0;00 - Restgroep;Chirurgisch;27
Boechout;11004.0;2530.0;00 - Restgroep;Medisch;0
Boechout;11004.0;2530.0;01 - Zenuwstelsel;Chirurgisch;26
Boechout;11004.0;2530.0;01 - Zenuwstelsel;Medisch;134
Boechout;11004.0;2530.0;02 - Oogaandoeningen;Chirurgisch;12
Boechout;11004.0;2530.0;02 - Oogaandoeningen;Medisch;< 5
Boechout;11004.0;2530.0;03 - Neus, keel en oren;Chirurgisch;55
Boechout;11004.0;2530.0;03 - Neus, keel en oren;Medisch;71
Boechout;11004.0;2530.0;04 - Ademhalingsstelsel;Chirurgisch;8
Boechout;11004.0;2530.0;04 - Ademhalingsstelsel;Medisch;142
Boechout;11004.0;2530.0;05 - Hart en vaatstelsel;Chirurgisch;86
Boechout;11004.0;2530.0;05 - Hart en vaatstelsel;Medisch;100
Boechout;11004.0;2530.0;06 - Spijsverteringsstelsel;Chirurgisch;47
Boechout;11004.0;2530.0;06 - Spijsverteringsstelsel;Medisch;91
Boechout;11004.0;2530.0;07 - Lever, gal en pancreas;Chirurgisch;27
Boechout;11004.0;2530.0;07 - Lever, gal en pancreas;Medisch;30
Boechout;11004.0;2530.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;267
Boechout;11004.0;2530.0;08 - Bewegingsstelsel en bindweefsel;Medisch;63
Boechout;11004.0;2530.0;09 - Huid, subcutis, borstklier;Chirurgisch;40
Boechout;11004.0;2530.0;09 - Huid, subcutis, borstklier;Medisch;36
Boechout;11004.0;2530.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;17
Boechout;11004.0;2530.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;21
Boechout;11004.0;2530.0;11 - Nieren en urinewegen;Chirurgisch;46
Boechout;11004.0;2530.0;11 - Nieren en urinewegen;Medisch;53
Boechout;11004.0;2530.0;12 - Mannelijke geslachtsorganen;Chirurgisch;16
Boechout;11004.0;2530.0;12 - Mannelijke geslachtsorganen;Medisch;< 5
Boechout;11004.0;2530.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;30
Boechout;11004.0;2530.0;13 - Vrouwelijke geslachtsorganen;Medisch;< 5
Boechout;11004.0;2530.0;14 - Zwangerschap en bevalling;Chirurgisch;27
Boechout;11004.0;2530.0;14 - Zwangerschap en bevalling;Medisch;94
Boechout;11004.0;2530.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;0
Boechout;11004.0;2530.0;15 - Neonati, perinatale aandoeningen;Medisch;< 5
Boechout;11004.0;2530.0;16 - Bloed en bloedvormende organen;Chirurgisch;< 5
Boechout;11004.0;2530.0;16 - Bloed en bloedvormende organen;Medisch;13
Boechout;11004.0;2530.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Chirurgisch;< 5
Boechout;11004.0;2530.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Medisch;42
Boechout;11004.0;2530.0;18 - Infectie en parasitaire ziekten;Chirurgisch;6
Boechout;11004.0;2530.0;18 - Infectie en parasitaire ziekten;Medisch;36
Boechout;11004.0;2530.0;19 - Psychische stoornissen;Chirurgisch;0
Boechout;11004.0;2530.0;19 - Psychische stoornissen;Medisch;15
Boechout;11004.0;2530.0;20 - Alcohol en druggebruik;Chirurgisch;0
Boechout;11004.0;2530.0;20 - Alcohol en druggebruik;Medisch;22
Boechout;11004.0;2530.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Boechout;11004.0;2530.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;25
Boechout;11004.0;2530.0;22 - Brandwonden;Chirurgisch;0
Boechout;11004.0;2530.0;22 - Brandwonden;Medisch;0
Boechout;11004.0;2530.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;7
Boechout;11004.0;2530.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;46
Boechout;11004.0;2530.0;24 - HIV infecties;Chirurgisch;0
Boechout;11004.0;2530.0;24 - HIV infecties;Medisch;0
Boechout;11004.0;2530.0;25 - Multipele traumata;Chirurgisch;< 5
Boechout;11004.0;2530.0;25 - Multipele traumata;Medisch;< 5
Boechout;11004.0;2530.0;PP - Pre-MDC;Andere;0
Boechout;11004.0;2530.0;PP - Pre-MDC;Chirurgisch;< 5
Boechout;11004.0;2530.0;PP - Pre-MDC;Medisch;0
Boechout;11004.0;2530.0;SS - Speciale DRG's;Andere;0
Boechout;11004.0;2530.0;SS - Speciale DRG's;Chirurgisch;0
Boechout;11004.0;2530.0;SS - Speciale DRG's;Medisch;0
Boom;11005.0;2850.0;00 - Restgroep;Andere;0
Boom;11005.0;2850.0;00 - Restgroep;Chirurgisch;44
Boom;11005.0;2850.0;00 - Restgroep;Medisch;0
Boom;11005.0;2850.0;01 - Zenuwstelsel;Chirurgisch;35
Boom;11005.0;2850.0;01 - Zenuwstelsel;Medisch;187
Boom;11005.0;2850.0;02 - Oogaandoeningen;Chirurgisch;15
Boom;11005.0;2850.0;02 - Oogaandoeningen;Medisch;< 5
Boom;11005.0;2850.0;03 - Neus, keel en oren;Chirurgisch;72
Boom;11005.0;2850.0;03 - Neus, keel en oren;Medisch;139
Boom;11005.0;2850.0;04 - Ademhalingsstelsel;Chirurgisch;12
Boom;11005.0;2850.0;04 - Ademhalingsstelsel;Medisch;222
Boom;11005.0;2850.0;05 - Hart en vaatstelsel;Chirurgisch;209
Boom;11005.0;2850.0;05 - Hart en vaatstelsel;Medisch;211
Boom;11005.0;2850.0;06 - Spijsverteringsstelsel;Chirurgisch;114
Boom;11005.0;2850.0;06 - Spijsverteringsstelsel;Medisch;175
Boom;11005.0;2850.0;07 - Lever, gal en pancreas;Chirurgisch;60
Boom;11005.0;2850.0;07 - Lever, gal en pancreas;Medisch;69
Boom;11005.0;2850.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;366
Boom;11005.0;2850.0;08 - Bewegingsstelsel en bindweefsel;Medisch;108
Boom;11005.0;2850.0;09 - Huid, subcutis, borstklier;Chirurgisch;62
Boom;11005.0;2850.0;09 - Huid, subcutis, borstklier;Medisch;53
Boom;11005.0;2850.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;49
Boom;11005.0;2850.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;72
Boom;11005.0;2850.0;11 - Nieren en urinewegen;Chirurgisch;61
Boom;11005.0;2850.0;11 - Nieren en urinewegen;Medisch;84
Boom;11005.0;2850.0;12 - Mannelijke geslachtsorganen;Chirurgisch;32
Boom;11005.0;2850.0;12 - Mannelijke geslachtsorganen;Medisch;< 5
Boom;11005.0;2850.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;47
Boom;11005.0;2850.0;13 - Vrouwelijke geslachtsorganen;Medisch;5
Boom;11005.0;2850.0;14 - Zwangerschap en bevalling;Chirurgisch;78
Boom;11005.0;2850.0;14 - Zwangerschap en bevalling;Medisch;208
Boom;11005.0;2850.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;0
Boom;11005.0;2850.0;15 - Neonati, perinatale aandoeningen;Medisch;20
Boom;11005.0;2850.0;16 - Bloed en bloedvormende organen;Chirurgisch;< 5
Boom;11005.0;2850.0;16 - Bloed en bloedvormende organen;Medisch;19
Boom;11005.0;2850.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Chirurgisch;6
Boom;11005.0;2850.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Medisch;67
Boom;11005.0;2850.0;18 - Infectie en parasitaire ziekten;Chirurgisch;10
Boom;11005.0;2850.0;18 - Infectie en parasitaire ziekten;Medisch;50
Boom;11005.0;2850.0;19 - Psychische stoornissen;Chirurgisch;< 5
Boom;11005.0;2850.0;19 - Psychische stoornissen;Medisch;40
Boom;11005.0;2850.0;20 - Alcohol en druggebruik;Chirurgisch;0
Boom;11005.0;2850.0;20 - Alcohol en druggebruik;Medisch;21
Boom;11005.0;2850.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;7
Boom;11005.0;2850.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;37
Boom;11005.0;2850.0;22 - Brandwonden;Chirurgisch;0
Boom;11005.0;2850.0;22 - Brandwonden;Medisch;0
Boom;11005.0;2850.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;20
Boom;11005.0;2850.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;115
Boom;11005.0;2850.0;24 - HIV infecties;Chirurgisch;0
Boom;11005.0;2850.0;24 - HIV infecties;Medisch;< 5
Boom;11005.0;2850.0;25 - Multipele traumata;Chirurgisch;< 5
Boom;11005.0;2850.0;25 - Multipele traumata;Medisch;< 5
Boom;11005.0;2850.0;PP - Pre-MDC;Andere;0
Boom;11005.0;2850.0;PP - Pre-MDC;Chirurgisch;< 5
Boom;11005.0;2850.0;PP - Pre-MDC;Medisch;0
Boom;11005.0;2850.0;SS - Speciale DRG's;Andere;0
Boom;11005.0;2850.0;SS - Speciale DRG's;Chirurgisch;0
Boom;11005.0;2850.0;SS - Speciale DRG's;Medisch;0
Borsbeek;11007.0;2150.0;00 - Restgroep;Andere;0
Borsbeek;11007.0;2150.0;00 - Restgroep;Chirurgisch;27
Borsbeek;11007.0;2150.0;00 - Restgroep;Medisch;0
Borsbeek;11007.0;2150.0;01 - Zenuwstelsel;Chirurgisch;14
Borsbeek;11007.0;2150.0;01 - Zenuwstelsel;Medisch;96
Borsbeek;11007.0;2150.0;02 - Oogaandoeningen;Chirurgisch;6
Borsbeek;11007.0;2150.0;02 - Oogaandoeningen;Medisch;< 5
Borsbeek;11007.0;2150.0;03 - Neus, keel en oren;Chirurgisch;41
Borsbeek;11007.0;2150.0;03 - Neus, keel en oren;Medisch;83
Borsbeek;11007.0;2150.0;04 - Ademhalingsstelsel;Chirurgisch;14
Borsbeek;11007.0;2150.0;04 - Ademhalingsstelsel;Medisch;104
Borsbeek;11007.0;2150.0;05 - Hart en vaatstelsel;Chirurgisch;90
Borsbeek;11007.0;2150.0;05 - Hart en vaatstelsel;Medisch;113
Borsbeek;11007.0;2150.0;06 - Spijsverteringsstelsel;Chirurgisch;71
Borsbeek;11007.0;2150.0;06 - Spijsverteringsstelsel;Medisch;146
Borsbeek;11007.0;2150.0;07 - Lever, gal en pancreas;Chirurgisch;26
Borsbeek;11007.0;2150.0;07 - Lever, gal en pancreas;Medisch;43
Borsbeek;11007.0;2150.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;202
Borsbeek;11007.0;2150.0;08 - Bewegingsstelsel en bindweefsel;Medisch;37
Borsbeek;11007.0;2150.0;09 - Huid, subcutis, borstklier;Chirurgisch;40
Borsbeek;11007.0;2150.0;09 - Huid, subcutis, borstklier;Medisch;33
Borsbeek;11007.0;2150.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;15
Borsbeek;11007.0;2150.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;26
Borsbeek;11007.0;2150.0;11 - Nieren en urinewegen;Chirurgisch;32
Borsbeek;11007.0;2150.0;11 - Nieren en urinewegen;Medisch;61
Borsbeek;11007.0;2150.0;12 - Mannelijke geslachtsorganen;Chirurgisch;24
Borsbeek;11007.0;2150.0;12 - Mannelijke geslachtsorganen;Medisch;9
Borsbeek;11007.0;2150.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;20
Borsbeek;11007.0;2150.0;13 - Vrouwelijke geslachtsorganen;Medisch;6
Borsbeek;11007.0;2150.0;14 - Zwangerschap en bevalling;Chirurgisch;37
Borsbeek;11007.0;2150.0;14 - Zwangerschap en bevalling;Medisch;117
Borsbeek;11007.0;2150.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;15 - Neonati, perinatale aandoeningen;Medisch;0
Borsbeek;11007.0;2150.0;16 - Bloed en bloedvormende organen;Chirurgisch;0
Borsbeek;11007.0;2150.0;16 - Bloed en bloedvormende organen;Medisch;19
Borsbeek;11007.0;2150.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Chirurgisch;6
Borsbeek;11007.0;2150.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Medisch;33
Borsbeek;11007.0;2150.0;18 - Infectie en parasitaire ziekten;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;18 - Infectie en parasitaire ziekten;Medisch;29
Borsbeek;11007.0;2150.0;19 - Psychische stoornissen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;19 - Psychische stoornissen;Medisch;19
Borsbeek;11007.0;2150.0;20 - Alcohol en druggebruik;Chirurgisch;0
Borsbeek;11007.0;2150.0;20 - Alcohol en druggebruik;Medisch;10
Borsbeek;11007.0;2150.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;14
Borsbeek;11007.0;2150.0;22 - Brandwonden;Chirurgisch;0
Borsbeek;11007.0;2150.0;22 - Brandwonden;Medisch;< 5
Borsbeek;11007.0;2150.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;6
Borsbeek;11007.0;2150.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;64
Borsbeek;11007.0;2150.0;24 - HIV infecties;Chirurgisch;0
Borsbeek;11007.0;2150.0;24 - HIV infecties;Medisch;< 5
Borsbeek;11007.0;2150.0;25 - Multipele traumata;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;25 - Multipele traumata;Medisch;< 5
Borsbeek;11007.0;2150.0;PP - Pre-MDC;Andere;0
Borsbeek;11007.0;2150.0;PP - Pre-MDC;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;PP - Pre-MDC;Medisch;0
Borsbeek;11007.0;2150.0;SS - Speciale DRG's;Andere;0
Borsbeek;11007.0;2150.0;SS - Speciale DRG's;Chirurgisch;0
Borsbeek;11007.0;2150.0;SS - Speciale DRG's;Medisch;0
Brasschaat;11008.0;2930.0;00 - Restgroep;Andere;0
Brasschaat;11008.0;2930.0;00 - Restgroep;Chirurgisch;68
Brasschaat;11008.0;2930.0;00 - Restgroep;Medisch;0
Brasschaat;11008.0;2930.0;01 - Zenuwstelsel;Chirurgisch;51
Brasschaat;11008.0;2930.0;01 - Zenuwstelsel;Medisch;388
Brasschaat;11008.0;2930.0;02 - Oogaandoeningen;Chirurgisch;25
Brasschaat;11008.0;2930.0;02 - Oogaandoeningen;Medisch;13
Brasschaat;11008.0;2930.0;03 - Neus, keel en oren;Chirurgisch;171
Brasschaat;11008.0;2930.0;03 - Neus, keel en oren;Medisch;265
Brasschaat;11008.0;2930.0;04 - Ademhalingsstelsel;Chirurgisch;35
Brasschaat;11008.0;2930.0;04 - Ademhalingsstelsel;Medisch;469
Brasschaat;11008.0;2930.0;05 - Hart en vaatstelsel;Chirurgisch;292
Brasschaat;11008.0;2930.0;05 - Hart en vaatstelsel;Medisch;481
Brasschaat;11008.0;2930.0;06 - Spijsverteringsstelsel;Chirurgisch;239
Brasschaat;11008.0;2930.0;06 - Spijsverteringsstelsel;Medisch;343
Brasschaat;11008.0;2930.0;07 - Lever, gal en pancreas;Chirurgisch;91
Brasschaat;11008.0;2930.0;07 - Lever, gal en pancreas;Medisch;107
Brasschaat;11008.0;2930.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;777
Brasschaat;11008.0;2930.0;08 - Bewegingsstelsel en bindweefsel;Medisch;215
Brasschaat;11008.0;2930.0;09 - Huid, subcutis, borstklier;Chirurgisch;126
Brasschaat;11008.0;2930.0;09 - Huid, subcutis, borstklier;Medisch;85
Brasschaat;11008.0;2930.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;48
Brasschaat;11008.0;2930.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;103
Brasschaat;11008.0;2930.0;11 - Nieren en urinewegen;Chirurgisch;132
Brasschaat;11008.0;2930.0;11 - Nieren en urinewegen;Medisch;203
Brasschaat;11008.0;2930.0;12 - Mannelijke geslachtsorganen;Chirurgisch;61
Brasschaat;11008.0;2930.0;12 - Mannelijke geslachtsorganen;Medisch;21
Brasschaat;11008.0;2930.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;94
Brasschaat;11008.0;2930.0;13 - Vrouwelijke geslachtsorganen;Medisch;11
Brasschaat;11008.0;2930.0;14 - Zwangerschap en bevalling;Chirurgisch;89
Brasschaat;11008.0;2930.0;14 - Zwangerschap en bevalling;Medisch;259
Brasschaat;11008.0;2930.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;15 - Neonati, perinatale aandoeningen;Medisch;11
Brasschaat;11008.0;2930.0;16 - Bloed en bloedvormende organen;Chirurgisch;5
Brasschaat;11008.0;2930.0;16 - Bloed en bloedvormende organen;Medisch;46
Brasschaat;11008.0;2930.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Chirurgisch;14
Brasschaat;11008.0;2930.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Medisch;112
Brasschaat;11008.0;2930.0;18 - Infectie en parasitaire ziekten;Chirurgisch;21
Brasschaat;11008.0;2930.0;18 - Infectie en parasitaire ziekten;Medisch;123
Brasschaat;11008.0;2930.0;19 - Psychische stoornissen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;19 - Psychische stoornissen;Medisch;64
