gemeente;nis_code;postcode;mdc_apr-drg_28;diagnose;aantal_verblijven
Antwerpen;11002.0;2000.0;03 Neus, keel en oren;Chirurgisch;6.693
Antwerpen;11002.0;2000.0;04 Ademhalingsstelsel;Medisch;416
Antwerpen;11002.0;2000.0;04 Ademhalingsstelsel;Chirurgisch;46
Antwerpen;11002.0;2000.0;05 Hart en vaatstelsel;Medisch;774
Antwerpen;11002.0;2000.0;05 Hart en vaatstelsel;Chirurgisch;1.066
Antwerpen;11002.0;2000.0;06 Spijsverteringsstelsel;Medisch;6.162
Antwerpen;11002.0;2000.0;06 Spijsverteringsstelsel;Chirurgisch;1.126
Antwerpen;11002.0;2000.0;07 Lever, gal en pancreas;Medisch;408
Antwerpen;11002.0;2000.0;07 Lever, gal en pancreas;Chirurgisch;33
Antwerpen;11002.0;2000.0;08 Bewegingsstelsel en bindweefsel;Medisch;5.266
Antwerpen;11002.0;2000.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;6.215
Antwerpen;11002.0;2000.0;09 Huid, subcutis, borstklier;Medisch;1.590
Antwerpen;11002.0;2000.0;09 Huid, subcutis, borstklier;Chirurgisch;1.174
Antwerpen;11002.0;2000.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;68
Antwerpen;11002.0;2000.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;11
Antwerpen;11002.0;2000.0;11 Nieren en urinewegen;Medisch;1.136
Antwerpen;11002.0;2000.0;11 Nieren en urinewegen;Chirurgisch;322
Antwerpen;11002.0;2000.0;12 Mannelijke geslachtsorganen;Medisch;620
Antwerpen;11002.0;2000.0;12 Mannelijke geslachtsorganen;Chirurgisch;2.450
Antwerpen;11002.0;2000.0;13 Vrouwelijke geslachtsorganen;Medisch;605
Antwerpen;11002.0;2000.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;1.412
Antwerpen;11002.0;2000.0;14 Zwangerschap en bevalling;Medisch;348
Antwerpen;11002.0;2000.0;14 Zwangerschap en bevalling;Chirurgisch;814
Antwerpen;11002.0;2000.0;16 Bloed en bloedvormende organen;Medisch;1.150
Antwerpen;11002.0;2000.0;16 Bloed en bloedvormende organen;Chirurgisch;61
Antwerpen;11002.0;2000.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;15.351
Antwerpen;11002.0;2000.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;58
Antwerpen;11002.0;2000.0;18 Infectie en parasitaire ziekten;Medisch;33
Antwerpen;11002.0;2000.0;18 Infectie en parasitaire ziekten;Chirurgisch;21
Antwerpen;11002.0;2000.0;19 Psychische stoornissen;Medisch;46
Antwerpen;11002.0;2000.0;19 Psychische stoornissen;Chirurgisch;< 5
Antwerpen;11002.0;2000.0;20 Alcohol en druggebruik;Medisch;76
Antwerpen;11002.0;2000.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;131
Antwerpen;11002.0;2000.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;112
Antwerpen;11002.0;2000.0;22 Brandwonden;Medisch;< 5
Antwerpen;11002.0;2000.0;22 Brandwonden;Chirurgisch;14
Antwerpen;11002.0;2000.0;23 Factoren die de gezondheid beïnvloeden;Medisch;10.779
Antwerpen;11002.0;2000.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;1.049
Antwerpen;11002.0;2000.0;24 HIV infecties;Medisch;20
Antwerpen;11002.0;2000.0;SS Speciale DRG's;Andere;365
Boechout;11004.0;2530.0;00 Restgroep;Chirurgisch;< 5
Boechout;11004.0;2530.0;01 Zenuwstelsel;Medisch;19
Boechout;11004.0;2530.0;01 Zenuwstelsel;Chirurgisch;35
Boechout;11004.0;2530.0;02 Oogaandoeningen;Medisch;< 5
Boechout;11004.0;2530.0;02 Oogaandoeningen;Chirurgisch;116
Boechout;11004.0;2530.0;03 Neus, keel en oren;Medisch;178
Boechout;11004.0;2530.0;03 Neus, keel en oren;Chirurgisch;117
Boechout;11004.0;2530.0;04 Ademhalingsstelsel;Medisch;14
Boechout;11004.0;2530.0;05 Hart en vaatstelsel;Medisch;27
Boechout;11004.0;2530.0;05 Hart en vaatstelsel;Chirurgisch;29
Boechout;11004.0;2530.0;06 Spijsverteringsstelsel;Medisch;198
Boechout;11004.0;2530.0;06 Spijsverteringsstelsel;Chirurgisch;30
Boechout;11004.0;2530.0;07 Lever, gal en pancreas;Medisch;8
Boechout;11004.0;2530.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Boechout;11004.0;2530.0;08 Bewegingsstelsel en bindweefsel;Medisch;266
Boechout;11004.0;2530.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;165
Boechout;11004.0;2530.0;09 Huid, subcutis, borstklier;Medisch;29
Boechout;11004.0;2530.0;09 Huid, subcutis, borstklier;Chirurgisch;31
Boechout;11004.0;2530.0;11 Nieren en urinewegen;Medisch;27
Boechout;11004.0;2530.0;11 Nieren en urinewegen;Chirurgisch;6
Boechout;11004.0;2530.0;12 Mannelijke geslachtsorganen;Medisch;28
Boechout;11004.0;2530.0;12 Mannelijke geslachtsorganen;Chirurgisch;25
Boechout;11004.0;2530.0;13 Vrouwelijke geslachtsorganen;Medisch;22
Boechout;11004.0;2530.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;32
Boechout;11004.0;2530.0;14 Zwangerschap en bevalling;Medisch;11
Boechout;11004.0;2530.0;14 Zwangerschap en bevalling;Chirurgisch;12
Boechout;11004.0;2530.0;16 Bloed en bloedvormende organen;Medisch;14
Boechout;11004.0;2530.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Boechout;11004.0;2530.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;355
Boechout;11004.0;2530.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Boechout;11004.0;2530.0;19 Psychische stoornissen;Medisch;< 5
Boechout;11004.0;2530.0;20 Alcohol en druggebruik;Medisch;< 5
Boechout;11004.0;2530.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Boechout;11004.0;2530.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Boechout;11004.0;2530.0;23 Factoren die de gezondheid beïnvloeden;Medisch;186
Boechout;11004.0;2530.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;19
Boechout;11004.0;2530.0;SS Speciale DRG's;Andere;< 5
Boom;11005.0;2850.0;00 Restgroep;Chirurgisch;7
Boom;11005.0;2850.0;01 Zenuwstelsel;Medisch;38
Boom;11005.0;2850.0;01 Zenuwstelsel;Chirurgisch;68
Boom;11005.0;2850.0;02 Oogaandoeningen;Medisch;5
Boom;11005.0;2850.0;02 Oogaandoeningen;Chirurgisch;207
Boom;11005.0;2850.0;03 Neus, keel en oren;Medisch;305
Boom;11005.0;2850.0;03 Neus, keel en oren;Chirurgisch;222
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Medisch;14
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Medisch;68
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Chirurgisch;68
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Medisch;496
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Chirurgisch;14
Boom;11005.0;2850.0;07 Lever, gal en pancreas;Medisch;5
Boom;11005.0;2850.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Boom;11005.0;2850.0;08 Bewegingsstelsel en bindweefsel;Medisch;504
Boom;11005.0;2850.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;314
Boom;11005.0;2850.0;09 Huid, subcutis, borstklier;Medisch;68
Boom;11005.0;2850.0;09 Huid, subcutis, borstklier;Chirurgisch;52
Boom;11005.0;2850.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Boom;11005.0;2850.0;11 Nieren en urinewegen;Medisch;78
Boom;11005.0;2850.0;11 Nieren en urinewegen;Chirurgisch;7
Boom;11005.0;2850.0;12 Mannelijke geslachtsorganen;Medisch;47
Boom;11005.0;2850.0;12 Mannelijke geslachtsorganen;Chirurgisch;92
Boom;11005.0;2850.0;13 Vrouwelijke geslachtsorganen;Medisch;20
Boom;11005.0;2850.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;41
Boom;11005.0;2850.0;14 Zwangerschap en bevalling;Medisch;10
Boom;11005.0;2850.0;14 Zwangerschap en bevalling;Chirurgisch;24
Boom;11005.0;2850.0;16 Bloed en bloedvormende organen;Medisch;27
Boom;11005.0;2850.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Boom;11005.0;2850.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;621
Boom;11005.0;2850.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Boom;11005.0;2850.0;19 Psychische stoornissen;Medisch;< 5
Boom;11005.0;2850.0;20 Alcohol en druggebruik;Medisch;< 5
Boom;11005.0;2850.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Boom;11005.0;2850.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;5
Boom;11005.0;2850.0;23 Factoren die de gezondheid beïnvloeden;Medisch;249
Boom;11005.0;2850.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;44
Boom;11005.0;2850.0;25 Multipele traumata;Medisch;< 5
Boom;11005.0;2850.0;SS Speciale DRG's;Andere;< 5
Borsbeek;11007.0;2150.0;00 Restgroep;Chirurgisch;10
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Medisch;20
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Chirurgisch;33
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Chirurgisch;140
Borsbeek;11007.0;2150.0;03 Neus, keel en oren;Medisch;119
Borsbeek;11007.0;2150.0;03 Neus, keel en oren;Chirurgisch;179
Borsbeek;11007.0;2150.0;04 Ademhalingsstelsel;Medisch;6
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Medisch;11
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Chirurgisch;41
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Medisch;158
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Chirurgisch;21
Borsbeek;11007.0;2150.0;07 Lever, gal en pancreas;Medisch;6
Borsbeek;11007.0;2150.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;08 Bewegingsstelsel en bindweefsel;Medisch;145
Borsbeek;11007.0;2150.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;176
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borstklier;Medisch;42
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borstklier;Chirurgisch;19
Borsbeek;11007.0;2150.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Borsbeek;11007.0;2150.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Medisch;27
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Chirurgisch;6
Borsbeek;11007.0;2150.0;12 Mannelijke geslachtsorganen;Medisch;19
Borsbeek;11007.0;2150.0;12 Mannelijke geslachtsorganen;Chirurgisch;30
Borsbeek;11007.0;2150.0;13 Vrouwelijke geslachtsorganen;Medisch;10
Borsbeek;11007.0;2150.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;25
Borsbeek;11007.0;2150.0;14 Zwangerschap en bevalling;Medisch;6
Borsbeek;11007.0;2150.0;14 Zwangerschap en bevalling;Chirurgisch;16
Borsbeek;11007.0;2150.0;16 Bloed en bloedvormende organen;Medisch;18
Borsbeek;11007.0;2150.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;383
Borsbeek;11007.0;2150.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Borsbeek;11007.0;2150.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;20 Alcohol en druggebruik;Medisch;< 5
Borsbeek;11007.0;2150.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;5
Borsbeek;11007.0;2150.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;22 Brandwonden;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;23 Factoren die de gezondheid beïnvloeden;Medisch;230
Borsbeek;11007.0;2150.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;10
Borsbeek;11007.0;2150.0;24 HIV infecties;Medisch;< 5
Borsbeek;11007.0;2150.0;SS Speciale DRG's;Andere;11
Brasschaat;11008.0;2930.0;00 Restgroep;Chirurgisch;26
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Medisch;22
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Chirurgisch;107
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Medisch;15
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Chirurgisch;570
Brasschaat;11008.0;2930.0;03 Neus, keel en oren;Medisch;440
Brasschaat;11008.0;2930.0;03 Neus, keel en oren;Chirurgisch;472
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Medisch;42
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Medisch;39
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Chirurgisch;96
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Medisch;579
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Chirurgisch;46
Brasschaat;11008.0;2930.0;07 Lever, gal en pancreas;Medisch;10
Brasschaat;11008.0;2930.0;08 Bewegingsstelsel en bindweefsel;Medisch;185
Brasschaat;11008.0;2930.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;402
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borstklier;Medisch;77
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borstklier;Chirurgisch;76
Brasschaat;11008.0;2930.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Medisch;129
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Chirurgisch;33
Brasschaat;11008.0;2930.0;12 Mannelijke geslachtsorganen;Medisch;83
Brasschaat;11008.0;2930.0;12 Mannelijke geslachtsorganen;Chirurgisch;67
Brasschaat;11008.0;2930.0;13 Vrouwelijke geslachtsorganen;Medisch;50
Brasschaat;11008.0;2930.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;133
Brasschaat;11008.0;2930.0;14 Zwangerschap en bevalling;Medisch;26
Brasschaat;11008.0;2930.0;14 Zwangerschap en bevalling;Chirurgisch;42
Brasschaat;11008.0;2930.0;16 Bloed en bloedvormende organen;Medisch;97
Brasschaat;11008.0;2930.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;1.281
Brasschaat;11008.0;2930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;5
Brasschaat;11008.0;2930.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Brasschaat;11008.0;2930.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;19 Psychische stoornissen;Medisch;< 5
Brasschaat;11008.0;2930.0;20 Alcohol en druggebruik;Medisch;5
Brasschaat;11008.0;2930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;5
Brasschaat;11008.0;2930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;6
Brasschaat;11008.0;2930.0;22 Brandwonden;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;23 Factoren die de gezondheid beïnvloeden;Medisch;933
Brasschaat;11008.0;2930.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;70
Brasschaat;11008.0;2930.0;24 HIV infecties;Medisch;< 5
Brasschaat;11008.0;2930.0;SS Speciale DRG's;Andere;9
Brecht;11009.0;2960.0;00 Restgroep;Chirurgisch;15
Brecht;11009.0;2960.0;01 Zenuwstelsel;Medisch;62
Brecht;11009.0;2960.0;01 Zenuwstelsel;Chirurgisch;80
Brecht;11009.0;2960.0;02 Oogaandoeningen;Medisch;< 5
Brecht;11009.0;2960.0;02 Oogaandoeningen;Chirurgisch;342
Brecht;11009.0;2960.0;03 Neus, keel en oren;Medisch;368
Brecht;11009.0;2960.0;03 Neus, keel en oren;Chirurgisch;446
Brecht;11009.0;2960.0;04 Ademhalingsstelsel;Medisch;33
Brecht;11009.0;2960.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Brecht;11009.0;2960.0;05 Hart en vaatstelsel;Medisch;66
Brecht;11009.0;2960.0;05 Hart en vaatstelsel;Chirurgisch;108
Brecht;11009.0;2960.0;06 Spijsverteringsstelsel;Medisch;318
Brecht;11009.0;2960.0;06 Spijsverteringsstelsel;Chirurgisch;32
Brecht;11009.0;2960.0;07 Lever, gal en pancreas;Medisch;10
Brecht;11009.0;2960.0;08 Bewegingsstelsel en bindweefsel;Medisch;299
Brecht;11009.0;2960.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;409
Brecht;11009.0;2960.0;09 Huid, subcutis, borstklier;Medisch;63
Brecht;11009.0;2960.0;09 Huid, subcutis, borstklier;Chirurgisch;53
Brecht;11009.0;2960.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;7
Brecht;11009.0;2960.0;11 Nieren en urinewegen;Medisch;34
Brecht;11009.0;2960.0;11 Nieren en urinewegen;Chirurgisch;10
Brecht;11009.0;2960.0;12 Mannelijke geslachtsorganen;Medisch;55
Brecht;11009.0;2960.0;12 Mannelijke geslachtsorganen;Chirurgisch;72
Brecht;11009.0;2960.0;13 Vrouwelijke geslachtsorganen;Medisch;37
Brecht;11009.0;2960.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;90
Brecht;11009.0;2960.0;14 Zwangerschap en bevalling;Medisch;18
Brecht;11009.0;2960.0;14 Zwangerschap en bevalling;Chirurgisch;17
Brecht;11009.0;2960.0;16 Bloed en bloedvormende organen;Medisch;31
Brecht;11009.0;2960.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Brecht;11009.0;2960.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;1.106
Brecht;11009.0;2960.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;5
Brecht;11009.0;2960.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Brecht;11009.0;2960.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Brecht;11009.0;2960.0;19 Psychische stoornissen;Medisch;< 5
Brecht;11009.0;2960.0;19 Psychische stoornissen;Chirurgisch;< 5
Brecht;11009.0;2960.0;20 Alcohol en druggebruik;Medisch;< 5
Brecht;11009.0;2960.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;9
Brecht;11009.0;2960.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;10
Brecht;11009.0;2960.0;22 Brandwonden;Chirurgisch;< 5
Brecht;11009.0;2960.0;23 Factoren die de gezondheid beïnvloeden;Medisch;837
Brecht;11009.0;2960.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;50
Brecht;11009.0;2960.0;SS Speciale DRG's;Andere;130
Edegem;11013.0;2650.0;00 Restgroep;Chirurgisch;8
Edegem;11013.0;2650.0;01 Zenuwstelsel;Medisch;21
Edegem;11013.0;2650.0;01 Zenuwstelsel;Chirurgisch;43
Edegem;11013.0;2650.0;02 Oogaandoeningen;Medisch;8
Edegem;11013.0;2650.0;02 Oogaandoeningen;Chirurgisch;366
Edegem;11013.0;2650.0;03 Neus, keel en oren;Medisch;299
Edegem;11013.0;2650.0;03 Neus, keel en oren;Chirurgisch;257
Edegem;11013.0;2650.0;04 Ademhalingsstelsel;Medisch;18
Edegem;11013.0;2650.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Edegem;11013.0;2650.0;05 Hart en vaatstelsel;Medisch;31
Edegem;11013.0;2650.0;05 Hart en vaatstelsel;Chirurgisch;37
Edegem;11013.0;2650.0;06 Spijsverteringsstelsel;Medisch;347
Edegem;11013.0;2650.0;06 Spijsverteringsstelsel;Chirurgisch;41
Edegem;11013.0;2650.0;07 Lever, gal en pancreas;Medisch;11
Edegem;11013.0;2650.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Edegem;11013.0;2650.0;08 Bewegingsstelsel en bindweefsel;Medisch;393
Edegem;11013.0;2650.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;273
Edegem;11013.0;2650.0;09 Huid, subcutis, borstklier;Medisch;51
Edegem;11013.0;2650.0;09 Huid, subcutis, borstklier;Chirurgisch;52
Edegem;11013.0;2650.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Edegem;11013.0;2650.0;11 Nieren en urinewegen;Medisch;62
Edegem;11013.0;2650.0;11 Nieren en urinewegen;Chirurgisch;14
Edegem;11013.0;2650.0;12 Mannelijke geslachtsorganen;Medisch;34
Edegem;11013.0;2650.0;12 Mannelijke geslachtsorganen;Chirurgisch;56
Edegem;11013.0;2650.0;13 Vrouwelijke geslachtsorganen;Medisch;36
Edegem;11013.0;2650.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;55
Edegem;11013.0;2650.0;14 Zwangerschap en bevalling;Medisch;10
Edegem;11013.0;2650.0;14 Zwangerschap en bevalling;Chirurgisch;26
Edegem;11013.0;2650.0;16 Bloed en bloedvormende organen;Medisch;44
Edegem;11013.0;2650.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Edegem;11013.0;2650.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;744
Edegem;11013.0;2650.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Edegem;11013.0;2650.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Edegem;11013.0;2650.0;20 Alcohol en druggebruik;Medisch;< 5
Edegem;11013.0;2650.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Edegem;11013.0;2650.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Edegem;11013.0;2650.0;23 Factoren die de gezondheid beïnvloeden;Medisch;425
Edegem;11013.0;2650.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;27
Edegem;11013.0;2650.0;SS Speciale DRG's;Andere;8
Essen;11016.0;2910.0;00 Restgroep;Chirurgisch;6
Essen;11016.0;2910.0;01 Zenuwstelsel;Medisch;10
Essen;11016.0;2910.0;01 Zenuwstelsel;Chirurgisch;61
Essen;11016.0;2910.0;02 Oogaandoeningen;Medisch;< 5
Essen;11016.0;2910.0;02 Oogaandoeningen;Chirurgisch;162
Essen;11016.0;2910.0;03 Neus, keel en oren;Medisch;216
Essen;11016.0;2910.0;03 Neus, keel en oren;Chirurgisch;260
Essen;11016.0;2910.0;04 Ademhalingsstelsel;Medisch;20
Essen;11016.0;2910.0;05 Hart en vaatstelsel;Medisch;7
Essen;11016.0;2910.0;05 Hart en vaatstelsel;Chirurgisch;48
Essen;11016.0;2910.0;06 Spijsverteringsstelsel;Medisch;194
Essen;11016.0;2910.0;06 Spijsverteringsstelsel;Chirurgisch;20
