gemeente;nis_code;postcode;mdc_apr-drg_36;soort_drg;aantal_verblijven
Antwerpen;11002.0;2000.0;06 - Spijsverteringsstelsel;Chirurgisch;2.237
Antwerpen;11002.0;2000.0;06 - Spijsverteringsstelsel;Medisch;3.827
Antwerpen;11002.0;2000.0;07 - Hepatobiliair stelsel en pancreas;Chirurgisch;818
Antwerpen;11002.0;2000.0;07 - Hepatobiliair stelsel en pancreas;Medisch;1.202
Antwerpen;11002.0;2000.0;08 - Musculoskeletaal stelsel en bindweefsel;Chirurgisch;6.102
Antwerpen;11002.0;2000.0;08 - Musculoskeletaal stelsel en bindweefsel;Medisch;1.789
Antwerpen;11002.0;2000.0;09 - Huid, subcutis, borst;Chirurgisch;1.040
Antwerpen;11002.0;2000.0;09 - Huid, subcutis, borst;Medisch;979
Antwerpen;11002.0;2000.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;650
Antwerpen;11002.0;2000.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;1.493
Antwerpen;11002.0;2000.0;11 - Nieren en urinewegen;Chirurgisch;1.044
Antwerpen;11002.0;2000.0;11 - Nieren en urinewegen;Medisch;2.201
Antwerpen;11002.0;2000.0;12 - Mannelijk voortplantingsstelsel;Chirurgisch;498
Antwerpen;11002.0;2000.0;12 - Mannelijk voortplantingsstelsel;Medisch;188
Antwerpen;11002.0;2000.0;13 - Vrouwelijk voortplantingsstelsel;Chirurgisch;700
Antwerpen;11002.0;2000.0;13 - Vrouwelijk voortplantingsstelsel;Medisch;127
Antwerpen;11002.0;2000.0;14 - Zwangerschap, bevalling en puerperium;Chirurgisch;2.329
Antwerpen;11002.0;2000.0;14 - Zwangerschap, bevalling en puerperium;Medisch;5.277
Antwerpen;11002.0;2000.0;15 - Neonati - Perinatale aandoeningen;Chirurgisch;26
Antwerpen;11002.0;2000.0;15 - Neonati - Perinatale aandoeningen;Medisch;470
Antwerpen;11002.0;2000.0;16 - Bloed, bloedvormende organen en immuunsysteem;Chirurgisch;26
Antwerpen;11002.0;2000.0;16 - Bloed, bloedvormende organen en immuunsysteem;Medisch;656
Antwerpen;11002.0;2000.0;17 - Lymfatische, hematopoëtische en andere maligne aandoeningen, chemo- en radiotherapie;Chirurgisch;124
Antwerpen;11002.0;2000.0;17 - Lymfatische, hematopoëtische en andere maligne aandoeningen, chemo- en radiotherapie;Medisch;1.092
Antwerpen;11002.0;2000.0;18 - Infectieuze en parasitaire ziekten;Chirurgisch;133
Antwerpen;11002.0;2000.0;18 - Infectieuze en parasitaire ziekten;Medisch;1.430
Antwerpen;11002.0;2000.0;19 - Psychische stoornissen;Chirurgisch;45
Antwerpen;11002.0;2000.0;19 - Psychische stoornissen;Medisch;559
Antwerpen;11002.0;2000.0;20 - Alcohol en druggebruik;Chirurgisch;0
Antwerpen;11002.0;2000.0;20 - Alcohol en druggebruik;Medisch;640
Antwerpen;11002.0;2000.0;21 - Vergiftigingen, toxische effecten en andere letsels en complicaties van behandeling;Chirurgisch;152
Antwerpen;11002.0;2000.0;21 - Vergiftigingen, toxische effecten en andere letsels en complicaties van behandeling;Medisch;803
Antwerpen;11002.0;2000.0;22 - Brandwonden;Chirurgisch;< 5
Antwerpen;11002.0;2000.0;22 - Brandwonden;Medisch;36
Antwerpen;11002.0;2000.0;23 - Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Chirurgisch;274
Antwerpen;11002.0;2000.0;23 - Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Medisch;2.081
Antwerpen;11002.0;2000.0;24 - HIV infecties;Chirurgisch;0
Antwerpen;11002.0;2000.0;24 - HIV infecties;Medisch;34
Antwerpen;11002.0;2000.0;25 - Multipele significante traumata;Chirurgisch;0
Antwerpen;11002.0;2000.0;25 - Multipele significante traumata;Medisch;0
Antwerpen;11002.0;2000.0;PP - pre-MDC;Andere;0
Antwerpen;11002.0;2000.0;PP - pre-MDC;Chirurgisch;214
Antwerpen;11002.0;2000.0;PP - pre-MDC;Medisch;0
Antwerpen;11002.0;2000.0;SS - Speciale DRG's;Andere;0
Antwerpen;11002.0;2000.0;SS - Speciale DRG's;Chirurgisch;0
Antwerpen;11002.0;2000.0;SS - Speciale DRG's;Medisch;0
Boechout;11004.0;2530.0;00 - Restgroep;Andere;0
Boechout;11004.0;2530.0;00 - Restgroep;Chirurgisch;7
Boechout;11004.0;2530.0;00 - Restgroep;Medisch;0
Boechout;11004.0;2530.0;01 - Zenuwstelsel;Chirurgisch;17
Boechout;11004.0;2530.0;01 - Zenuwstelsel;Medisch;100
Boechout;11004.0;2530.0;02 - Oogaandoeningen;Chirurgisch;11
Boechout;11004.0;2530.0;02 - Oogaandoeningen;Medisch;0
Boechout;11004.0;2530.0;03 - Neus, keel, oren, schedel en aangezicht;Chirurgisch;37
Boechout;11004.0;2530.0;03 - Neus, keel, oren, schedel en aangezicht;Medisch;54
Boechout;11004.0;2530.0;04 - Ademhalingsstelsel;Chirurgisch;6
Boechout;11004.0;2530.0;04 - Ademhalingsstelsel;Medisch;114
Boechout;11004.0;2530.0;05 - Hart en vaatstelsel;Chirurgisch;84
Boechout;11004.0;2530.0;05 - Hart en vaatstelsel;Medisch;82
Boechout;11004.0;2530.0;06 - Spijsverteringsstelsel;Chirurgisch;56
Boechout;11004.0;2530.0;06 - Spijsverteringsstelsel;Medisch;99
Boechout;11004.0;2530.0;07 - Hepatobiliair stelsel en pancreas;Chirurgisch;17
Boechout;11004.0;2530.0;07 - Hepatobiliair stelsel en pancreas;Medisch;24
Boechout;11004.0;2530.0;08 - Musculoskeletaal stelsel en bindweefsel;Chirurgisch;212
Boechout;11004.0;2530.0;08 - Musculoskeletaal stelsel en bindweefsel;Medisch;53
Boechout;11004.0;2530.0;09 - Huid, subcutis, borst;Chirurgisch;36
Boechout;11004.0;2530.0;09 - Huid, subcutis, borst;Medisch;24
Boechout;11004.0;2530.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;18
Boechout;11004.0;2530.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;27
Boechout;11004.0;2530.0;11 - Nieren en urinewegen;Chirurgisch;38
Boechout;11004.0;2530.0;11 - Nieren en urinewegen;Medisch;42
Boechout;11004.0;2530.0;12 - Mannelijk voortplantingsstelsel;Chirurgisch;20
Boechout;11004.0;2530.0;12 - Mannelijk voortplantingsstelsel;Medisch;8
Boechout;11004.0;2530.0;13 - Vrouwelijk voortplantingsstelsel;Chirurgisch;17
Boechout;11004.0;2530.0;13 - Vrouwelijk voortplantingsstelsel;Medisch;< 5
Boechout;11004.0;2530.0;14 - Zwangerschap, bevalling en puerperium;Chirurgisch;22
Boechout;11004.0;2530.0;14 - Zwangerschap, bevalling en puerperium;Medisch;86
Boechout;11004.0;2530.0;15 - Neonati - Perinatale aandoeningen;Chirurgisch;0
Boechout;11004.0;2530.0;15 - Neonati - Perinatale aandoeningen;Medisch;6
Boechout;11004.0;2530.0;16 - Bloed, bloedvormende organen en immuunsysteem;Chirurgisch;< 5
Boechout;11004.0;2530.0;16 - Bloed, bloedvormende organen en immuunsysteem;Medisch;16
Boechout;11004.0;2530.0;17 - Lymfatische, hematopoëtische en andere maligne aandoeningen, chemo- en radiotherapie;Chirurgisch;< 5
Boechout;11004.0;2530.0;17 - Lymfatische, hematopoëtische en andere maligne aandoeningen, chemo- en radiotherapie;Medisch;44
Boechout;11004.0;2530.0;18 - Infectieuze en parasitaire ziekten;Chirurgisch;5
Boechout;11004.0;2530.0;18 - Infectieuze en parasitaire ziekten;Medisch;18
Boechout;11004.0;2530.0;19 - Psychische stoornissen;Chirurgisch;< 5
Boechout;11004.0;2530.0;19 - Psychische stoornissen;Medisch;17
Boechout;11004.0;2530.0;20 - Alcohol en druggebruik;Chirurgisch;0
Boechout;11004.0;2530.0;20 - Alcohol en druggebruik;Medisch;11
Boechout;11004.0;2530.0;21 - Vergiftigingen, toxische effecten en andere letsels en complicaties van behandeling;Chirurgisch;< 5
Boechout;11004.0;2530.0;21 - Vergiftigingen, toxische effecten en andere letsels en complicaties van behandeling;Medisch;10
Boechout;11004.0;2530.0;22 - Brandwonden;Chirurgisch;0
Boechout;11004.0;2530.0;22 - Brandwonden;Medisch;< 5
Boechout;11004.0;2530.0;23 - Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Chirurgisch;8
Boechout;11004.0;2530.0;23 - Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Medisch;48
Boechout;11004.0;2530.0;24 - HIV infecties;Chirurgisch;0
Boechout;11004.0;2530.0;24 - HIV infecties;Medisch;0
Boechout;11004.0;2530.0;25 - Multipele significante traumata;Chirurgisch;0
Boechout;11004.0;2530.0;25 - Multipele significante traumata;Medisch;0
Boechout;11004.0;2530.0;PP - pre-MDC;Andere;0
Boechout;11004.0;2530.0;PP - pre-MDC;Chirurgisch;< 5
Boechout;11004.0;2530.0;PP - pre-MDC;Medisch;0
Boechout;11004.0;2530.0;SS - Speciale DRG's;Andere;0
Boechout;11004.0;2530.0;SS - Speciale DRG's;Chirurgisch;0
Boechout;11004.0;2530.0;SS - Speciale DRG's;Medisch;0
Boom;11005.0;2850.0;00 - Restgroep;Andere;0
Boom;11005.0;2850.0;00 - Restgroep;Chirurgisch;22
Boom;11005.0;2850.0;00 - Restgroep;Medisch;0
Boom;11005.0;2850.0;01 - Zenuwstelsel;Chirurgisch;23
Boom;11005.0;2850.0;01 - Zenuwstelsel;Medisch;137
Boom;11005.0;2850.0;02 - Oogaandoeningen;Chirurgisch;< 5
Boom;11005.0;2850.0;02 - Oogaandoeningen;Medisch;< 5
Boom;11005.0;2850.0;03 - Neus, keel, oren, schedel en aangezicht;Chirurgisch;30
Boom;11005.0;2850.0;03 - Neus, keel, oren, schedel en aangezicht;Medisch;82
Boom;11005.0;2850.0;04 - Ademhalingsstelsel;Chirurgisch;7
Boom;11005.0;2850.0;04 - Ademhalingsstelsel;Medisch;207
Boom;11005.0;2850.0;05 - Hart en vaatstelsel;Chirurgisch;148
Boom;11005.0;2850.0;05 - Hart en vaatstelsel;Medisch;164
Boom;11005.0;2850.0;06 - Spijsverteringsstelsel;Chirurgisch;93
Boom;11005.0;2850.0;06 - Spijsverteringsstelsel;Medisch;115
Boom;11005.0;2850.0;07 - Hepatobiliair stelsel en pancreas;Chirurgisch;37
Boom;11005.0;2850.0;07 - Hepatobiliair stelsel en pancreas;Medisch;52
Boom;11005.0;2850.0;08 - Musculoskeletaal stelsel en bindweefsel;Chirurgisch;255
Boom;11005.0;2850.0;08 - Musculoskeletaal stelsel en bindweefsel;Medisch;68
Boom;11005.0;2850.0;09 - Huid, subcutis, borst;Chirurgisch;33
Boom;11005.0;2850.0;09 - Huid, subcutis, borst;Medisch;29
Boom;11005.0;2850.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;30
Boom;11005.0;2850.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;45
Boom;11005.0;2850.0;11 - Nieren en urinewegen;Chirurgisch;45
Boom;11005.0;2850.0;11 - Nieren en urinewegen;Medisch;79
Boom;11005.0;2850.0;12 - Mannelijk voortplantingsstelsel;Chirurgisch;15
Boom;11005.0;2850.0;12 - Mannelijk voortplantingsstelsel;Medisch;< 5
Boom;11005.0;2850.0;13 - Vrouwelijk voortplantingsstelsel;Chirurgisch;33
Boom;11005.0;2850.0;13 - Vrouwelijk voortplantingsstelsel;Medisch;5
Boom;11005.0;2850.0;14 - Zwangerschap, bevalling en puerperium;Chirurgisch;83
Boom;11005.0;2850.0;14 - Zwangerschap, bevalling en puerperium;Medisch;169
Boom;11005.0;2850.0;15 - Neonati - Perinatale aandoeningen;Chirurgisch;0
Boom;11005.0;2850.0;15 - Neonati - Perinatale aandoeningen;Medisch;13
Boom;11005.0;2850.0;16 - Bloed, bloedvormende organen en immuunsysteem;Chirurgisch;0
Boom;11005.0;2850.0;16 - Bloed, bloedvormende organen en immuunsysteem;Medisch;26
Boom;11005.0;2850.0;17 - Lymfatische, hematopoëtische en andere maligne aandoeningen, chemo- en radiotherapie;Chirurgisch;5
Boom;11005.0;2850.0;17 - Lymfatische, hematopoëtische en andere maligne aandoeningen, chemo- en radiotherapie;Medisch;31
Boom;11005.0;2850.0;18 - Infectieuze en parasitaire ziekten;Chirurgisch;< 5
Boom;11005.0;2850.0;18 - Infectieuze en parasitaire ziekten;Medisch;39
Boom;11005.0;2850.0;19 - Psychische stoornissen;Chirurgisch;< 5
Boom;11005.0;2850.0;19 - Psychische stoornissen;Medisch;31
Boom;11005.0;2850.0;20 - Alcohol en druggebruik;Chirurgisch;0
Boom;11005.0;2850.0;20 - Alcohol en druggebruik;Medisch;14
Boom;11005.0;2850.0;21 - Vergiftigingen, toxische effecten en andere letsels en complicaties van behandeling;Chirurgisch;11
Boom;11005.0;2850.0;21 - Vergiftigingen, toxische effecten en andere letsels en complicaties van behandeling;Medisch;30
Boom;11005.0;2850.0;22 - Brandwonden;Chirurgisch;0
Boom;11005.0;2850.0;22 - Brandwonden;Medisch;< 5
Boom;11005.0;2850.0;23 - Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Chirurgisch;13
Boom;11005.0;2850.0;23 - Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Medisch;71
Boom;11005.0;2850.0;24 - HIV infecties;Chirurgisch;0
Boom;11005.0;2850.0;24 - HIV infecties;Medisch;< 5
Boom;11005.0;2850.0;25 - Multipele significante traumata;Chirurgisch;0
Boom;11005.0;2850.0;25 - Multipele significante traumata;Medisch;0
Boom;11005.0;2850.0;PP - pre-MDC;Andere;0
Boom;11005.0;2850.0;PP - pre-MDC;Chirurgisch;< 5
Boom;11005.0;2850.0;PP - pre-MDC;Medisch;0
Boom;11005.0;2850.0;SS - Speciale DRG's;Andere;0
Boom;11005.0;2850.0;SS - Speciale DRG's;Chirurgisch;0
Boom;11005.0;2850.0;SS - Speciale DRG's;Medisch;0
Borsbeek;11007.0;2150.0;00 - Restgroep;Andere;0
Borsbeek;11007.0;2150.0;00 - Restgroep;Chirurgisch;6
Borsbeek;11007.0;2150.0;00 - Restgroep;Medisch;0
Borsbeek;11007.0;2150.0;01 - Zenuwstelsel;Chirurgisch;14
Borsbeek;11007.0;2150.0;01 - Zenuwstelsel;Medisch;108
Borsbeek;11007.0;2150.0;02 - Oogaandoeningen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;02 - Oogaandoeningen;Medisch;0
Borsbeek;11007.0;2150.0;03 - Neus, keel, oren, schedel en aangezicht;Chirurgisch;29
Borsbeek;11007.0;2150.0;03 - Neus, keel, oren, schedel en aangezicht;Medisch;53
Borsbeek;11007.0;2150.0;04 - Ademhalingsstelsel;Chirurgisch;6
Borsbeek;11007.0;2150.0;04 - Ademhalingsstelsel;Medisch;106
Borsbeek;11007.0;2150.0;05 - Hart en vaatstelsel;Chirurgisch;87
Borsbeek;11007.0;2150.0;05 - Hart en vaatstelsel;Medisch;72
Borsbeek;11007.0;2150.0;06 - Spijsverteringsstelsel;Chirurgisch;59
Borsbeek;11007.0;2150.0;06 - Spijsverteringsstelsel;Medisch;81
Borsbeek;11007.0;2150.0;07 - Hepatobiliair stelsel en pancreas;Chirurgisch;19
Borsbeek;11007.0;2150.0;07 - Hepatobiliair stelsel en pancreas;Medisch;31
Borsbeek;11007.0;2150.0;08 - Musculoskeletaal stelsel en bindweefsel;Chirurgisch;171
Borsbeek;11007.0;2150.0;08 - Musculoskeletaal stelsel en bindweefsel;Medisch;29
Borsbeek;11007.0;2150.0;09 - Huid, subcutis, borst;Chirurgisch;24
Borsbeek;11007.0;2150.0;09 - Huid, subcutis, borst;Medisch;17
Borsbeek;11007.0;2150.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;15
Borsbeek;11007.0;2150.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;36
Borsbeek;11007.0;2150.0;11 - Nieren en urinewegen;Chirurgisch;17
Borsbeek;11007.0;2150.0;11 - Nieren en urinewegen;Medisch;40
Borsbeek;11007.0;2150.0;12 - Mannelijk voortplantingsstelsel;Chirurgisch;14
Borsbeek;11007.0;2150.0;12 - Mannelijk voortplantingsstelsel;Medisch;< 5
Borsbeek;11007.0;2150.0;13 - Vrouwelijk voortplantingsstelsel;Chirurgisch;16
Borsbeek;11007.0;2150.0;13 - Vrouwelijk voortplantingsstelsel;Medisch;5
Borsbeek;11007.0;2150.0;14 - Zwangerschap, bevalling en puerperium;Chirurgisch;49
Borsbeek;11007.0;2150.0;14 - Zwangerschap, bevalling en puerperium;Medisch;130
Borsbeek;11007.0;2150.0;15 - Neonati - Perinatale aandoeningen;Chirurgisch;0
Borsbeek;11007.0;2150.0;15 - Neonati - Perinatale aandoeningen;Medisch;16
Borsbeek;11007.0;2150.0;16 - Bloed, bloedvormende organen en immuunsysteem;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;16 - Bloed, bloedvormende organen en immuunsysteem;Medisch;15
Borsbeek;11007.0;2150.0;17 - Lymfatische, hematopoëtische en andere maligne aandoeningen, chemo- en radiotherapie;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;17 - Lymfatische, hematopoëtische en andere maligne aandoeningen, chemo- en radiotherapie;Medisch;13
Borsbeek;11007.0;2150.0;18 - Infectieuze en parasitaire ziekten;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;18 - Infectieuze en parasitaire ziekten;Medisch;35
Borsbeek;11007.0;2150.0;19 - Psychische stoornissen;Chirurgisch;0
Borsbeek;11007.0;2150.0;19 - Psychische stoornissen;Medisch;9
Borsbeek;11007.0;2150.0;20 - Alcohol en druggebruik;Chirurgisch;0
Borsbeek;11007.0;2150.0;20 - Alcohol en druggebruik;Medisch;12
Borsbeek;11007.0;2150.0;21 - Vergiftigingen, toxische effecten en andere letsels en complicaties van behandeling;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;21 - Vergiftigingen, toxische effecten en andere letsels en complicaties van behandeling;Medisch;17
Borsbeek;11007.0;2150.0;22 - Brandwonden;Chirurgisch;0
Borsbeek;11007.0;2150.0;22 - Brandwonden;Medisch;< 5
Borsbeek;11007.0;2150.0;23 - Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;23 - Revalidatie, nazorg, andere factoren die de gezondheid beïnvloeden;Medisch;34
Borsbeek;11007.0;2150.0;24 - HIV infecties;Chirurgisch;0
Borsbeek;11007.0;2150.0;24 - HIV infecties;Medisch;0
Borsbeek;11007.0;2150.0;25 - Multipele significante traumata;Chirurgisch;0
Borsbeek;11007.0;2150.0;25 - Multipele significante traumata;Medisch;0
Borsbeek;11007.0;2150.0;PP - pre-MDC;Andere;0
Borsbeek;11007.0;2150.0;PP - pre-MDC;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;PP - pre-MDC;Medisch;0
Borsbeek;11007.0;2150.0;SS - Speciale DRG's;Andere;0
Borsbeek;11007.0;2150.0;SS - Speciale DRG's;Chirurgisch;0
Borsbeek;11007.0;2150.0;SS - Speciale DRG's;Medisch;0
Brasschaat;11008.0;2930.0;00 - Restgroep;Andere;0
Brasschaat;11008.0;2930.0;00 - Restgroep;Chirurgisch;27
Brasschaat;11008.0;2930.0;00 - Restgroep;Medisch;0
Brasschaat;11008.0;2930.0;01 - Zenuwstelsel;Chirurgisch;40
Brasschaat;11008.0;2930.0;01 - Zenuwstelsel;Medisch;353
Brasschaat;11008.0;2930.0;02 - Oogaandoeningen;Chirurgisch;20
Brasschaat;11008.0;2930.0;02 - Oogaandoeningen;Medisch;7
Brasschaat;11008.0;2930.0;03 - Neus, keel, oren, schedel en aangezicht;Chirurgisch;109
Brasschaat;11008.0;2930.0;03 - Neus, keel, oren, schedel en aangezicht;Medisch;214
Brasschaat;11008.0;2930.0;04 - Ademhalingsstelsel;Chirurgisch;12
Brasschaat;11008.0;2930.0;04 - Ademhalingsstelsel;Medisch;390
Brasschaat;11008.0;2930.0;05 - Hart en vaatstelsel;Chirurgisch;245
Brasschaat;11008.0;2930.0;05 - Hart en vaatstelsel;Medisch;360
Brasschaat;11008.0;2930.0;06 - Spijsverteringsstelsel;Chirurgisch;182
Brasschaat;11008.0;2930.0;06 - Spijsverteringsstelsel;Medisch;298
Brasschaat;11008.0;2930.0;07 - Hepatobiliair stelsel en pancreas;Chirurgisch;82
Brasschaat;11008.0;2930.0;07 - Hepatobiliair stelsel en pancreas;Medisch;94
Brasschaat;11008.0;2930.0;08 - Musculoskeletaal stelsel en bindweefsel;Chirurgisch;664
Brasschaat;11008.0;2930.0;08 - Musculoskeletaal stelsel en bindweefsel;Medisch;154
Brasschaat;11008.0;2930.0;09 - Huid, subcutis, borst;Chirurgisch;95
Brasschaat;11008.0;2930.0;09 - Huid, subcutis, borst;Medisch;70
Brasschaat;11008.0;2930.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;33
Brasschaat;11008.0;2930.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;96
Brasschaat;11008.0;2930.0;11 - Nieren en urinewegen;Chirurgisch;131
Brasschaat;11008.0;2930.0;11 - Nieren en urinewegen;Medisch;164
Brasschaat;11008.0;2930.0;12 - Mannelijk voortplantingsstelsel;Chirurgisch;50
Brasschaat;11008.0;2930.0;12 - Mannelijk voortplantingsstelsel;Medisch;9
Brasschaat;11008.0;2930.0;13 - Vrouwelijk voortplantingsstelsel;Chirurgisch;63
