commune;code_ins;code_postal;mdc;diagnostic;nombre_de_séjours
Aartselaar;11001.0;2630.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Aartselaar;11001.0;2630.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Aartselaar;11001.0;2630.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Aartselaar;11001.0;2630.0;19 Troubles mentaux;Médical;< 5
Aartselaar;11001.0;2630.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;10
Aartselaar;11001.0;2630.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Aartselaar;11001.0;2630.0;23 Facteurs influençant la santé;Médical;123
Aartselaar;11001.0;2630.0;23 Facteurs influençant la santé;Chirurgical;26
Anvers;11002.0;2000.0;00 Groupe résiduel;Autre;< 5
Anvers;11002.0;2000.0;00 Groupe résiduel;Chirurgical;211
Anvers;11002.0;2000.0;01 Système nerveux;Médical;635
Anvers;11002.0;2000.0;01 Système nerveux;Chirurgical;957
Anvers;11002.0;2000.0;02 Affections des yeux;Médical;38
Anvers;11002.0;2000.0;02 Affections des yeux;Chirurgical;6 489
Anvers;11002.0;2000.0;03 Nez, gorge, oreilles;Médical;5 793
Anvers;11002.0;2000.0;03 Nez, gorge, oreilles;Chirurgical;6 104
Anvers;11002.0;2000.0;04 Système respiratoire;Médical;434
Anvers;11002.0;2000.0;04 Système respiratoire;Chirurgical;60
Anvers;11002.0;2000.0;05 Système circulatoire;Médical;440
Anvers;11002.0;2000.0;05 Système circulatoire;Chirurgical;1 006
Anvers;11002.0;2000.0;06 Système digestif;Médical;5 406
Anvers;11002.0;2000.0;06 Système digestif;Chirurgical;1 001
Anvers;11002.0;2000.0;07 Foie, bile et pancréas;Médical;289
Anvers;11002.0;2000.0;07 Foie, bile et pancréas;Chirurgical;7
Anvers;11002.0;2000.0;08 Système musculaire et tissu conjonctif;Médical;9 830
Anvers;11002.0;2000.0;08 Système musculaire et tissu conjonctif;Chirurgical;6 359
Anvers;11002.0;2000.0;09 Peau, tissu sous-cutané, sein;Médical;427
Anvers;11002.0;2000.0;09 Peau, tissu sous-cutané, sein;Chirurgical;1 981
Anvers;11002.0;2000.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;36
Anvers;11002.0;2000.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;23
Anvers;11002.0;2000.0;11 Reins et voies urinaires;Médical;1 023
Anvers;11002.0;2000.0;11 Reins et voies urinaires;Chirurgical;308
Anvers;11002.0;2000.0;12 Organes génitaux masculins;Médical;606
Anvers;11002.0;2000.0;12 Organes génitaux masculins;Chirurgical;2 306
Anvers;11002.0;2000.0;13 Organes génitaux féminins;Médical;82
Anvers;11002.0;2000.0;13 Organes génitaux féminins;Chirurgical;1 774
Anvers;11002.0;2000.0;14 Grossesse et accouchement;Médical;355
Anvers;11002.0;2000.0;14 Grossesse et accouchement;Chirurgical;907
Anvers;11002.0;2000.0;15 Nouveau-nés, affections d'origine périnatale;Médical;88
Anvers;11002.0;2000.0;15 Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Anvers;11002.0;2000.0;16 Sang et organes hématopoïétiques;Médical;1 277
Anvers;11002.0;2000.0;16 Sang et organes hématopoïétiques;Chirurgical;45
Anvers;11002.0;2000.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;13 175
Anvers;11002.0;2000.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;80
Anvers;11002.0;2000.0;18 Maladies infectieuses et parasitaires;Médical;28
Anvers;11002.0;2000.0;18 Maladies infectieuses et parasitaires;Chirurgical;10
Anvers;11002.0;2000.0;19 Troubles mentaux;Médical;24
Anvers;11002.0;2000.0;20 Alcoolisme et usage de drogue;Médical;9
Anvers;11002.0;2000.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;178
Anvers;11002.0;2000.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;182
Anvers;11002.0;2000.0;22 Brûlures;Chirurgical;13
Anvers;11002.0;2000.0;23 Facteurs influençant la santé;Médical;3 849
Anvers;11002.0;2000.0;23 Facteurs influençant la santé;Chirurgical;888
Anvers;11002.0;2000.0;24 Infections HIV;Médical;12
Anvers;11002.0;2000.0;24 Infections HIV;Chirurgical;< 5
Anvers;11002.0;2000.0;SS DRG spéciaux;Autre;16
Boechout;11004.0;2530.0;00 Groupe résiduel;Chirurgical;6
Boechout;11004.0;2530.0;01 Système nerveux;Médical;16
Boechout;11004.0;2530.0;01 Système nerveux;Chirurgical;35
Boechout;11004.0;2530.0;02 Affections des yeux;Chirurgical;141
Boechout;11004.0;2530.0;03 Nez, gorge, oreilles;Médical;178
Boechout;11004.0;2530.0;03 Nez, gorge, oreilles;Chirurgical;139
Boechout;11004.0;2530.0;04 Système respiratoire;Médical;< 5
Boechout;11004.0;2530.0;05 Système circulatoire;Médical;11
Boechout;11004.0;2530.0;05 Système circulatoire;Chirurgical;26
Boechout;11004.0;2530.0;06 Système digestif;Médical;142
Boechout;11004.0;2530.0;06 Système digestif;Chirurgical;17
Boechout;11004.0;2530.0;07 Foie, bile et pancréas;Médical;< 5
Boechout;11004.0;2530.0;07 Foie, bile et pancréas;Chirurgical;< 5
Boechout;11004.0;2530.0;08 Système musculaire et tissu conjonctif;Médical;238
Boechout;11004.0;2530.0;08 Système musculaire et tissu conjonctif;Chirurgical;166
Boechout;11004.0;2530.0;09 Peau, tissu sous-cutané, sein;Médical;5
Boechout;11004.0;2530.0;09 Peau, tissu sous-cutané, sein;Chirurgical;37
Boechout;11004.0;2530.0;11 Reins et voies urinaires;Médical;29
Boechout;11004.0;2530.0;11 Reins et voies urinaires;Chirurgical;8
Boechout;11004.0;2530.0;12 Organes génitaux masculins;Médical;21
Boechout;11004.0;2530.0;12 Organes génitaux masculins;Chirurgical;20
Boechout;11004.0;2530.0;13 Organes génitaux féminins;Médical;< 5
Boechout;11004.0;2530.0;13 Organes génitaux féminins;Chirurgical;36
Boechout;11004.0;2530.0;14 Grossesse et accouchement;Médical;8
Boechout;11004.0;2530.0;14 Grossesse et accouchement;Chirurgical;15
Boechout;11004.0;2530.0;16 Sang et organes hématopoïétiques;Médical;20
Boechout;11004.0;2530.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Boechout;11004.0;2530.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;263
Boechout;11004.0;2530.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Boechout;11004.0;2530.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Boechout;11004.0;2530.0;20 Alcoolisme et usage de drogue;Médical;< 5
Boechout;11004.0;2530.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Boechout;11004.0;2530.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Boechout;11004.0;2530.0;23 Facteurs influençant la santé;Médical;84
Boechout;11004.0;2530.0;23 Facteurs influençant la santé;Chirurgical;20
Boom;11005.0;2850.0;00 Groupe résiduel;Chirurgical;6
Boom;11005.0;2850.0;01 Système nerveux;Médical;31
Boom;11005.0;2850.0;01 Système nerveux;Chirurgical;55
Boom;11005.0;2850.0;02 Affections des yeux;Médical;< 5
Boom;11005.0;2850.0;02 Affections des yeux;Chirurgical;219
Boom;11005.0;2850.0;03 Nez, gorge, oreilles;Médical;257
Boom;11005.0;2850.0;03 Nez, gorge, oreilles;Chirurgical;218
Boom;11005.0;2850.0;04 Système respiratoire;Médical;14
Boom;11005.0;2850.0;04 Système respiratoire;Chirurgical;< 5
Boom;11005.0;2850.0;05 Système circulatoire;Médical;54
Boom;11005.0;2850.0;05 Système circulatoire;Chirurgical;58
Boom;11005.0;2850.0;06 Système digestif;Médical;460
Boom;11005.0;2850.0;06 Système digestif;Chirurgical;23
Boom;11005.0;2850.0;07 Foie, bile et pancréas;Médical;< 5
Boom;11005.0;2850.0;07 Foie, bile et pancréas;Chirurgical;< 5
Boom;11005.0;2850.0;08 Système musculaire et tissu conjonctif;Médical;493
Boom;11005.0;2850.0;08 Système musculaire et tissu conjonctif;Chirurgical;272
Boom;11005.0;2850.0;09 Peau, tissu sous-cutané, sein;Médical;16
Boom;11005.0;2850.0;09 Peau, tissu sous-cutané, sein;Chirurgical;73
Boom;11005.0;2850.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;< 5
Boom;11005.0;2850.0;11 Reins et voies urinaires;Médical;54
Boom;11005.0;2850.0;11 Reins et voies urinaires;Chirurgical;9
Boom;11005.0;2850.0;12 Organes génitaux masculins;Médical;46
Boom;11005.0;2850.0;12 Organes génitaux masculins;Chirurgical;68
Boom;11005.0;2850.0;13 Organes génitaux féminins;Chirurgical;62
Boom;11005.0;2850.0;14 Grossesse et accouchement;Médical;9
Boom;11005.0;2850.0;14 Grossesse et accouchement;Chirurgical;21
Boom;11005.0;2850.0;15 Nouveau-nés, affections d'origine périnatale;Médical;< 5
Boom;11005.0;2850.0;16 Sang et organes hématopoïétiques;Médical;51
Boom;11005.0;2850.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;387
Boom;11005.0;2850.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Boom;11005.0;2850.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Boom;11005.0;2850.0;19 Troubles mentaux;Chirurgical;< 5
Boom;11005.0;2850.0;20 Alcoolisme et usage de drogue;Médical;< 5
Boom;11005.0;2850.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;12
Boom;11005.0;2850.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;6
Boom;11005.0;2850.0;23 Facteurs influençant la santé;Médical;130
Boom;11005.0;2850.0;23 Facteurs influençant la santé;Chirurgical;28
Boom;11005.0;2850.0;SS DRG spéciaux;Autre;< 5
Borsbeek;11007.0;2150.0;00 Groupe résiduel;Chirurgical;5
Borsbeek;11007.0;2150.0;01 Système nerveux;Médical;22
Borsbeek;11007.0;2150.0;01 Système nerveux;Chirurgical;26
Borsbeek;11007.0;2150.0;02 Affections des yeux;Médical;< 5
Borsbeek;11007.0;2150.0;02 Affections des yeux;Chirurgical;156
Borsbeek;11007.0;2150.0;03 Nez, gorge, oreilles;Médical;113
Borsbeek;11007.0;2150.0;03 Nez, gorge, oreilles;Chirurgical;139
Borsbeek;11007.0;2150.0;04 Système respiratoire;Médical;11
Borsbeek;11007.0;2150.0;04 Système respiratoire;Chirurgical;< 5
Borsbeek;11007.0;2150.0;05 Système circulatoire;Médical;17
Borsbeek;11007.0;2150.0;05 Système circulatoire;Chirurgical;43
Borsbeek;11007.0;2150.0;06 Système digestif;Médical;155
Borsbeek;11007.0;2150.0;06 Système digestif;Chirurgical;26
Borsbeek;11007.0;2150.0;07 Foie, bile et pancréas;Médical;< 5
Borsbeek;11007.0;2150.0;08 Système musculaire et tissu conjonctif;Médical;213
Borsbeek;11007.0;2150.0;08 Système musculaire et tissu conjonctif;Chirurgical;164
Borsbeek;11007.0;2150.0;09 Peau, tissu sous-cutané, sein;Médical;15
Borsbeek;11007.0;2150.0;09 Peau, tissu sous-cutané, sein;Chirurgical;64
Borsbeek;11007.0;2150.0;11 Reins et voies urinaires;Médical;26
Borsbeek;11007.0;2150.0;11 Reins et voies urinaires;Chirurgical;< 5
Borsbeek;11007.0;2150.0;12 Organes génitaux masculins;Médical;20
Borsbeek;11007.0;2150.0;12 Organes génitaux masculins;Chirurgical;36
Borsbeek;11007.0;2150.0;13 Organes génitaux féminins;Médical;< 5
Borsbeek;11007.0;2150.0;13 Organes génitaux féminins;Chirurgical;42
Borsbeek;11007.0;2150.0;14 Grossesse et accouchement;Médical;< 5
Borsbeek;11007.0;2150.0;14 Grossesse et accouchement;Chirurgical;12
Borsbeek;11007.0;2150.0;15 Nouveau-nés, affections d'origine périnatale;Médical;< 5
Borsbeek;11007.0;2150.0;16 Sang et organes hématopoïétiques;Médical;8
Borsbeek;11007.0;2150.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Borsbeek;11007.0;2150.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;337
Borsbeek;11007.0;2150.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Borsbeek;11007.0;2150.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Borsbeek;11007.0;2150.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Borsbeek;11007.0;2150.0;23 Facteurs influençant la santé;Médical;68
Borsbeek;11007.0;2150.0;23 Facteurs influençant la santé;Chirurgical;25
Borsbeek;11007.0;2150.0;24 Infections HIV;Médical;< 5
Brasschaat;11008.0;2930.0;00 Groupe résiduel;Autre;< 5
Brasschaat;11008.0;2930.0;00 Groupe résiduel;Chirurgical;15
Brasschaat;11008.0;2930.0;01 Système nerveux;Médical;29
Brasschaat;11008.0;2930.0;01 Système nerveux;Chirurgical;76
Brasschaat;11008.0;2930.0;02 Affections des yeux;Médical;< 5
Brasschaat;11008.0;2930.0;02 Affections des yeux;Chirurgical;535
Brasschaat;11008.0;2930.0;03 Nez, gorge, oreilles;Médical;480
Brasschaat;11008.0;2930.0;03 Nez, gorge, oreilles;Chirurgical;450
Brasschaat;11008.0;2930.0;04 Système respiratoire;Médical;29
Brasschaat;11008.0;2930.0;04 Système respiratoire;Chirurgical;9
Brasschaat;11008.0;2930.0;05 Système circulatoire;Médical;22
Brasschaat;11008.0;2930.0;05 Système circulatoire;Chirurgical;87
Brasschaat;11008.0;2930.0;06 Système digestif;Médical;432
Brasschaat;11008.0;2930.0;06 Système digestif;Chirurgical;44
Brasschaat;11008.0;2930.0;07 Foie, bile et pancréas;Médical;15
Brasschaat;11008.0;2930.0;08 Système musculaire et tissu conjonctif;Médical;682
Brasschaat;11008.0;2930.0;08 Système musculaire et tissu conjonctif;Chirurgical;501
Brasschaat;11008.0;2930.0;09 Peau, tissu sous-cutané, sein;Médical;19
Brasschaat;11008.0;2930.0;09 Peau, tissu sous-cutané, sein;Chirurgical;124
Brasschaat;11008.0;2930.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Brasschaat;11008.0;2930.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;< 5
Brasschaat;11008.0;2930.0;11 Reins et voies urinaires;Médical;107
Brasschaat;11008.0;2930.0;11 Reins et voies urinaires;Chirurgical;39
Brasschaat;11008.0;2930.0;12 Organes génitaux masculins;Médical;106
Brasschaat;11008.0;2930.0;12 Organes génitaux masculins;Chirurgical;72
Brasschaat;11008.0;2930.0;13 Organes génitaux féminins;Médical;6
Brasschaat;11008.0;2930.0;13 Organes génitaux féminins;Chirurgical;144
Brasschaat;11008.0;2930.0;14 Grossesse et accouchement;Médical;32
Brasschaat;11008.0;2930.0;14 Grossesse et accouchement;Chirurgical;28
Brasschaat;11008.0;2930.0;16 Sang et organes hématopoïétiques;Médical;113
Brasschaat;11008.0;2930.0;16 Sang et organes hématopoïétiques;Chirurgical;5
Brasschaat;11008.0;2930.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;1 093
Brasschaat;11008.0;2930.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;8
Brasschaat;11008.0;2930.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Brasschaat;11008.0;2930.0;20 Alcoolisme et usage de drogue;Médical;< 5
Brasschaat;11008.0;2930.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;7
Brasschaat;11008.0;2930.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;20
Brasschaat;11008.0;2930.0;22 Brûlures;Chirurgical;< 5
Brasschaat;11008.0;2930.0;23 Facteurs influençant la santé;Médical;386
Brasschaat;11008.0;2930.0;23 Facteurs influençant la santé;Chirurgical;71
Brasschaat;11008.0;2930.0;SS DRG spéciaux;Autre;< 5
Brecht;11009.0;2960.0;00 Groupe résiduel;Chirurgical;15
Brecht;11009.0;2960.0;01 Système nerveux;Médical;23
Brecht;11009.0;2960.0;01 Système nerveux;Chirurgical;54
Brecht;11009.0;2960.0;02 Affections des yeux;Médical;< 5
Brecht;11009.0;2960.0;02 Affections des yeux;Chirurgical;268
Brecht;11009.0;2960.0;03 Nez, gorge, oreilles;Médical;357
Brecht;11009.0;2960.0;03 Nez, gorge, oreilles;Chirurgical;425
Brecht;11009.0;2960.0;04 Système respiratoire;Médical;22
Brecht;11009.0;2960.0;04 Système respiratoire;Chirurgical;11
Brecht;11009.0;2960.0;05 Système circulatoire;Médical;47
Brecht;11009.0;2960.0;05 Système circulatoire;Chirurgical;102
Brecht;11009.0;2960.0;06 Système digestif;Médical;297
Brecht;11009.0;2960.0;06 Système digestif;Chirurgical;45
Brecht;11009.0;2960.0;07 Foie, bile et pancréas;Médical;8
Brecht;11009.0;2960.0;08 Système musculaire et tissu conjonctif;Médical;662
Brecht;11009.0;2960.0;08 Système musculaire et tissu conjonctif;Chirurgical;400
Brecht;11009.0;2960.0;09 Peau, tissu sous-cutané, sein;Médical;20
Brecht;11009.0;2960.0;09 Peau, tissu sous-cutané, sein;Chirurgical;91
Brecht;11009.0;2960.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Brecht;11009.0;2960.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;< 5
Brecht;11009.0;2960.0;11 Reins et voies urinaires;Médical;58
Brecht;11009.0;2960.0;11 Reins et voies urinaires;Chirurgical;16
Brecht;11009.0;2960.0;12 Organes génitaux masculins;Médical;48
Brecht;11009.0;2960.0;12 Organes génitaux masculins;Chirurgical;64
Brecht;11009.0;2960.0;13 Organes génitaux féminins;Médical;5
Brecht;11009.0;2960.0;13 Organes génitaux féminins;Chirurgical;103
Brecht;11009.0;2960.0;14 Grossesse et accouchement;Médical;16
Brecht;11009.0;2960.0;14 Grossesse et accouchement;Chirurgical;23
Brecht;11009.0;2960.0;16 Sang et organes hématopoïétiques;Médical;46
Brecht;11009.0;2960.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Brecht;11009.0;2960.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;745
Brecht;11009.0;2960.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Brecht;11009.0;2960.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Brecht;11009.0;2960.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Brecht;11009.0;2960.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;9
Brecht;11009.0;2960.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;11
Brecht;11009.0;2960.0;22 Brûlures;Chirurgical;< 5
Brecht;11009.0;2960.0;23 Facteurs influençant la santé;Médical;241
Brecht;11009.0;2960.0;23 Facteurs influençant la santé;Chirurgical;46
Brecht;11009.0;2960.0;SS DRG spéciaux;Autre;< 5
Edegem;11013.0;2650.0;00 Groupe résiduel;Autre;< 5
Edegem;11013.0;2650.0;00 Groupe résiduel;Chirurgical;8
Edegem;11013.0;2650.0;01 Système nerveux;Médical;14
Edegem;11013.0;2650.0;01 Système nerveux;Chirurgical;49
Edegem;11013.0;2650.0;02 Affections des yeux;Médical;< 5
Edegem;11013.0;2650.0;02 Affections des yeux;Chirurgical;355
Edegem;11013.0;2650.0;03 Nez, gorge, oreilles;Médical;253
Edegem;11013.0;2650.0;03 Nez, gorge, oreilles;Chirurgical;262
Edegem;11013.0;2650.0;04 Système respiratoire;Médical;19
Edegem;11013.0;2650.0;05 Système circulatoire;Médical;22
Edegem;11013.0;2650.0;05 Système circulatoire;Chirurgical;50
Edegem;11013.0;2650.0;06 Système digestif;Médical;283
Edegem;11013.0;2650.0;06 Système digestif;Chirurgical;36
Edegem;11013.0;2650.0;07 Foie, bile et pancréas;Médical;< 5
Edegem;11013.0;2650.0;08 Système musculaire et tissu conjonctif;Médical;375
Edegem;11013.0;2650.0;08 Système musculaire et tissu conjonctif;Chirurgical;290
Edegem;11013.0;2650.0;09 Peau, tissu sous-cutané, sein;Médical;25
Edegem;11013.0;2650.0;09 Peau, tissu sous-cutané, sein;Chirurgical;84
Edegem;11013.0;2650.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Edegem;11013.0;2650.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;< 5
Edegem;11013.0;2650.0;11 Reins et voies urinaires;Médical;59
Edegem;11013.0;2650.0;11 Reins et voies urinaires;Chirurgical;13
Edegem;11013.0;2650.0;12 Organes génitaux masculins;Médical;32
Edegem;11013.0;2650.0;12 Organes génitaux masculins;Chirurgical;41
Edegem;11013.0;2650.0;13 Organes génitaux féminins;Médical;< 5
Edegem;11013.0;2650.0;13 Organes génitaux féminins;Chirurgical;76
Edegem;11013.0;2650.0;14 Grossesse et accouchement;Médical;20
Edegem;11013.0;2650.0;14 Grossesse et accouchement;Chirurgical;23
Edegem;11013.0;2650.0;15 Nouveau-nés, affections d'origine périnatale;Médical;< 5
Edegem;11013.0;2650.0;16 Sang et organes hématopoïétiques;Médical;56
Edegem;11013.0;2650.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Edegem;11013.0;2650.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;972
Edegem;11013.0;2650.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Edegem;11013.0;2650.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;8
Edegem;11013.0;2650.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;11
Edegem;11013.0;2650.0;23 Facteurs influençant la santé;Médical;192
Edegem;11013.0;2650.0;23 Facteurs influençant la santé;Chirurgical;51
Edegem;11013.0;2650.0;SS DRG spéciaux;Autre;< 5
Essen;11016.0;2910.0;00 Groupe résiduel;Chirurgical;14
Essen;11016.0;2910.0;01 Système nerveux;Médical;15
Essen;11016.0;2910.0;01 Système nerveux;Chirurgical;48
Essen;11016.0;2910.0;02 Affections des yeux;Médical;< 5
Essen;11016.0;2910.0;02 Affections des yeux;Chirurgical;184
Essen;11016.0;2910.0;03 Nez, gorge, oreilles;Médical;169
Essen;11016.0;2910.0;03 Nez, gorge, oreilles;Chirurgical;213
Essen;11016.0;2910.0;04 Système respiratoire;Médical;15
Essen;11016.0;2910.0;04 Système respiratoire;Chirurgical;< 5
Essen;11016.0;2910.0;05 Système circulatoire;Médical;11
Essen;11016.0;2910.0;05 Système circulatoire;Chirurgical;55
Essen;11016.0;2910.0;06 Système digestif;Médical;187
Essen;11016.0;2910.0;06 Système digestif;Chirurgical;17
Essen;11016.0;2910.0;07 Foie, bile et pancréas;Médical;< 5
Essen;11016.0;2910.0;08 Système musculaire et tissu conjonctif;Médical;206
Essen;11016.0;2910.0;08 Système musculaire et tissu conjonctif;Chirurgical;234
Essen;11016.0;2910.0;09 Peau, tissu sous-cutané, sein;Médical;6
Essen;11016.0;2910.0;09 Peau, tissu sous-cutané, sein;Chirurgical;46
Essen;11016.0;2910.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;< 5
Essen;11016.0;2910.0;11 Reins et voies urinaires;Médical;59
Essen;11016.0;2910.0;11 Reins et voies urinaires;Chirurgical;16
Essen;11016.0;2910.0;12 Organes génitaux masculins;Médical;43
Essen;11016.0;2910.0;12 Organes génitaux masculins;Chirurgical;34
Essen;11016.0;2910.0;13 Organes génitaux féminins;Médical;< 5
Essen;11016.0;2910.0;13 Organes génitaux féminins;Chirurgical;47
Essen;11016.0;2910.0;14 Grossesse et accouchement;Médical;7
Essen;11016.0;2910.0;14 Grossesse et accouchement;Chirurgical;14
Essen;11016.0;2910.0;15 Nouveau-nés, affections d'origine périnatale;Médical;< 5
Essen;11016.0;2910.0;16 Sang et organes hématopoïétiques;Médical;27
Essen;11016.0;2910.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Essen;11016.0;2910.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;442
Essen;11016.0;2910.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Essen;11016.0;2910.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Essen;11016.0;2910.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;16
Essen;11016.0;2910.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;10
Essen;11016.0;2910.0;22 Brûlures;Chirurgical;< 5
Essen;11016.0;2910.0;23 Facteurs influençant la santé;Médical;150
Essen;11016.0;2910.0;23 Facteurs influençant la santé;Chirurgical;35
Hemiksem;11018.0;2620.0;00 Groupe résiduel;Chirurgical;< 5
Hemiksem;11018.0;2620.0;01 Système nerveux;Médical;30
Hemiksem;11018.0;2620.0;01 Système nerveux;Chirurgical;36
Hemiksem;11018.0;2620.0;02 Affections des yeux;Chirurgical;82
Hemiksem;11018.0;2620.0;03 Nez, gorge, oreilles;Médical;149
Hemiksem;11018.0;2620.0;03 Nez, gorge, oreilles;Chirurgical;152
Hemiksem;11018.0;2620.0;04 Système respiratoire;Médical;5
Hemiksem;11018.0;2620.0;05 Système circulatoire;Médical;18
Hemiksem;11018.0;2620.0;05 Système circulatoire;Chirurgical;41
