gemeente;nis_code;postcode;mdc_apr-drg_34;soort_diagnose;aantal_verblijven
Boechout;11004.0;2530.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Medisch;533
Boechout;11004.0;2530.0;18 - Infectie en parasitaire ziekten;Chirurgisch;0
Boechout;11004.0;2530.0;18 - Infectie en parasitaire ziekten;Medisch;< 5
Boechout;11004.0;2530.0;19 - Psychische stoornissen;Chirurgisch;< 5
Boechout;11004.0;2530.0;19 - Psychische stoornissen;Medisch;0
Boechout;11004.0;2530.0;20 - Alcohol en druggebruik;Chirurgisch;0
Boechout;11004.0;2530.0;20 - Alcohol en druggebruik;Medisch;0
Boechout;11004.0;2530.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;0
Boechout;11004.0;2530.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Boechout;11004.0;2530.0;22 - Brandwonden;Chirurgisch;0
Boechout;11004.0;2530.0;22 - Brandwonden;Medisch;0
Boechout;11004.0;2530.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;41
Boechout;11004.0;2530.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;511
Boechout;11004.0;2530.0;24 - HIV infecties;Chirurgisch;0
Boechout;11004.0;2530.0;24 - HIV infecties;Medisch;0
Boechout;11004.0;2530.0;25 - Multipele traumata;Chirurgisch;0
Boechout;11004.0;2530.0;25 - Multipele traumata;Medisch;0
Boechout;11004.0;2530.0;PP - Pre-MDC;Andere;0
Boechout;11004.0;2530.0;PP - Pre-MDC;Chirurgisch;0
Boechout;11004.0;2530.0;PP - Pre-MDC;Medisch;0
Boechout;11004.0;2530.0;SS - Speciale DRG's;Andere;11
Boechout;11004.0;2530.0;SS - Speciale DRG's;Chirurgisch;0
Boechout;11004.0;2530.0;SS - Speciale DRG's;Medisch;0
Boom;11005.0;2850.0;00 - Restgroep;Andere;0
Boom;11005.0;2850.0;00 - Restgroep;Chirurgisch;18
Boom;11005.0;2850.0;00 - Restgroep;Medisch;0
Boom;11005.0;2850.0;01 - Zenuwstelsel;Chirurgisch;59
Boom;11005.0;2850.0;01 - Zenuwstelsel;Medisch;< 5
Boom;11005.0;2850.0;02 - Oogaandoeningen;Chirurgisch;237
Boom;11005.0;2850.0;02 - Oogaandoeningen;Medisch;< 5
Boom;11005.0;2850.0;03 - Neus, keel en oren;Chirurgisch;180
Boom;11005.0;2850.0;03 - Neus, keel en oren;Medisch;355
Boom;11005.0;2850.0;04 - Ademhalingsstelsel;Chirurgisch;< 5
Boom;11005.0;2850.0;04 - Ademhalingsstelsel;Medisch;23
Boom;11005.0;2850.0;05 - Hart en vaatstelsel;Chirurgisch;78
Boom;11005.0;2850.0;05 - Hart en vaatstelsel;Medisch;79
Boom;11005.0;2850.0;06 - Spijsverteringsstelsel;Chirurgisch;25
Boom;11005.0;2850.0;06 - Spijsverteringsstelsel;Medisch;534
Boom;11005.0;2850.0;07 - Lever, gal en pancreas;Chirurgisch;< 5
Boom;11005.0;2850.0;07 - Lever, gal en pancreas;Medisch;9
Boom;11005.0;2850.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;309
Boom;11005.0;2850.0;08 - Bewegingsstelsel en bindweefsel;Medisch;26
Boom;11005.0;2850.0;09 - Huid, subcutis, borstklier;Chirurgisch;70
Boom;11005.0;2850.0;09 - Huid, subcutis, borstklier;Medisch;54
Boom;11005.0;2850.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Boom;11005.0;2850.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;8
Boom;11005.0;2850.0;11 - Nieren en urinewegen;Chirurgisch;25
Boom;11005.0;2850.0;11 - Nieren en urinewegen;Medisch;46
Boom;11005.0;2850.0;12 - Mannelijke geslachtsorganen;Chirurgisch;9
Boom;11005.0;2850.0;12 - Mannelijke geslachtsorganen;Medisch;94
Boom;11005.0;2850.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;25
Boom;11005.0;2850.0;13 - Vrouwelijke geslachtsorganen;Medisch;23
Boom;11005.0;2850.0;14 - Zwangerschap en bevalling;Chirurgisch;14
Boom;11005.0;2850.0;14 - Zwangerschap en bevalling;Medisch;6
Boom;11005.0;2850.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;0
Boom;11005.0;2850.0;15 - Neonati, perinatale aandoeningen;Medisch;0
Boom;11005.0;2850.0;16 - Bloed en bloedvormende organen;Chirurgisch;< 5
Boom;11005.0;2850.0;16 - Bloed en bloedvormende organen;Medisch;48
Boom;11005.0;2850.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Chirurgisch;< 5
Boom;11005.0;2850.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Medisch;649
Boom;11005.0;2850.0;18 - Infectie en parasitaire ziekten;Chirurgisch;0
Boom;11005.0;2850.0;18 - Infectie en parasitaire ziekten;Medisch;< 5
Boom;11005.0;2850.0;19 - Psychische stoornissen;Chirurgisch;< 5
Boom;11005.0;2850.0;19 - Psychische stoornissen;Medisch;0
Boom;11005.0;2850.0;20 - Alcohol en druggebruik;Chirurgisch;0
Boom;11005.0;2850.0;20 - Alcohol en druggebruik;Medisch;0
Boom;11005.0;2850.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Boom;11005.0;2850.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Boom;11005.0;2850.0;22 - Brandwonden;Chirurgisch;< 5
Boom;11005.0;2850.0;22 - Brandwonden;Medisch;0
Boom;11005.0;2850.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;63
Boom;11005.0;2850.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;766
Boom;11005.0;2850.0;24 - HIV infecties;Chirurgisch;0
Boom;11005.0;2850.0;24 - HIV infecties;Medisch;0
Boom;11005.0;2850.0;25 - Multipele traumata;Chirurgisch;0
Boom;11005.0;2850.0;25 - Multipele traumata;Medisch;0
Boom;11005.0;2850.0;PP - Pre-MDC;Andere;0
Boom;11005.0;2850.0;PP - Pre-MDC;Chirurgisch;0
Boom;11005.0;2850.0;PP - Pre-MDC;Medisch;0
Boom;11005.0;2850.0;SS - Speciale DRG's;Andere;10
Boom;11005.0;2850.0;SS - Speciale DRG's;Chirurgisch;0
Boom;11005.0;2850.0;SS - Speciale DRG's;Medisch;0
Borsbeek;11007.0;2150.0;00 - Restgroep;Andere;< 5
Borsbeek;11007.0;2150.0;00 - Restgroep;Chirurgisch;13
Borsbeek;11007.0;2150.0;00 - Restgroep;Medisch;0
Borsbeek;11007.0;2150.0;01 - Zenuwstelsel;Chirurgisch;23
Borsbeek;11007.0;2150.0;01 - Zenuwstelsel;Medisch;< 5
Borsbeek;11007.0;2150.0;02 - Oogaandoeningen;Chirurgisch;185
Borsbeek;11007.0;2150.0;02 - Oogaandoeningen;Medisch;< 5
Borsbeek;11007.0;2150.0;03 - Neus, keel en oren;Chirurgisch;192
Borsbeek;11007.0;2150.0;03 - Neus, keel en oren;Medisch;170
Borsbeek;11007.0;2150.0;04 - Ademhalingsstelsel;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;04 - Ademhalingsstelsel;Medisch;6
Borsbeek;11007.0;2150.0;05 - Hart en vaatstelsel;Chirurgisch;37
Borsbeek;11007.0;2150.0;05 - Hart en vaatstelsel;Medisch;40
Borsbeek;11007.0;2150.0;06 - Spijsverteringsstelsel;Chirurgisch;15
Borsbeek;11007.0;2150.0;06 - Spijsverteringsstelsel;Medisch;279
Borsbeek;11007.0;2150.0;07 - Lever, gal en pancreas;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;07 - Lever, gal en pancreas;Medisch;9
Borsbeek;11007.0;2150.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;152
Borsbeek;11007.0;2150.0;08 - Bewegingsstelsel en bindweefsel;Medisch;21
Borsbeek;11007.0;2150.0;09 - Huid, subcutis, borstklier;Chirurgisch;29
Borsbeek;11007.0;2150.0;09 - Huid, subcutis, borstklier;Medisch;47
Borsbeek;11007.0;2150.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Borsbeek;11007.0;2150.0;11 - Nieren en urinewegen;Chirurgisch;18
Borsbeek;11007.0;2150.0;11 - Nieren en urinewegen;Medisch;38
Borsbeek;11007.0;2150.0;12 - Mannelijke geslachtsorganen;Chirurgisch;11
Borsbeek;11007.0;2150.0;12 - Mannelijke geslachtsorganen;Medisch;90
Borsbeek;11007.0;2150.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;26
Borsbeek;11007.0;2150.0;13 - Vrouwelijke geslachtsorganen;Medisch;23
Borsbeek;11007.0;2150.0;14 - Zwangerschap en bevalling;Chirurgisch;9
Borsbeek;11007.0;2150.0;14 - Zwangerschap en bevalling;Medisch;8
Borsbeek;11007.0;2150.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;0
Borsbeek;11007.0;2150.0;15 - Neonati, perinatale aandoeningen;Medisch;0
Borsbeek;11007.0;2150.0;16 - Bloed en bloedvormende organen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;16 - Bloed en bloedvormende organen;Medisch;28
Borsbeek;11007.0;2150.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Medisch;423
Borsbeek;11007.0;2150.0;18 - Infectie en parasitaire ziekten;Chirurgisch;0
Borsbeek;11007.0;2150.0;18 - Infectie en parasitaire ziekten;Medisch;< 5
Borsbeek;11007.0;2150.0;19 - Psychische stoornissen;Chirurgisch;0
Borsbeek;11007.0;2150.0;19 - Psychische stoornissen;Medisch;0
Borsbeek;11007.0;2150.0;20 - Alcohol en druggebruik;Chirurgisch;0
Borsbeek;11007.0;2150.0;20 - Alcohol en druggebruik;Medisch;0
Borsbeek;11007.0;2150.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Borsbeek;11007.0;2150.0;22 - Brandwonden;Chirurgisch;0
Borsbeek;11007.0;2150.0;22 - Brandwonden;Medisch;0
Borsbeek;11007.0;2150.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;43
Borsbeek;11007.0;2150.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;524
Borsbeek;11007.0;2150.0;24 - HIV infecties;Chirurgisch;0
Borsbeek;11007.0;2150.0;24 - HIV infecties;Medisch;0
Borsbeek;11007.0;2150.0;25 - Multipele traumata;Chirurgisch;0
Borsbeek;11007.0;2150.0;25 - Multipele traumata;Medisch;0
Borsbeek;11007.0;2150.0;PP - Pre-MDC;Andere;0
Borsbeek;11007.0;2150.0;PP - Pre-MDC;Chirurgisch;0
Borsbeek;11007.0;2150.0;PP - Pre-MDC;Medisch;0
Borsbeek;11007.0;2150.0;SS - Speciale DRG's;Andere;5
Borsbeek;11007.0;2150.0;SS - Speciale DRG's;Chirurgisch;0
Borsbeek;11007.0;2150.0;SS - Speciale DRG's;Medisch;0
Brasschaat;11008.0;2930.0;00 - Restgroep;Andere;0
Brasschaat;11008.0;2930.0;00 - Restgroep;Chirurgisch;29
Brasschaat;11008.0;2930.0;00 - Restgroep;Medisch;0
Brasschaat;11008.0;2930.0;01 - Zenuwstelsel;Chirurgisch;124
Brasschaat;11008.0;2930.0;01 - Zenuwstelsel;Medisch;< 5
Brasschaat;11008.0;2930.0;02 - Oogaandoeningen;Chirurgisch;454
Brasschaat;11008.0;2930.0;02 - Oogaandoeningen;Medisch;5
Brasschaat;11008.0;2930.0;03 - Neus, keel en oren;Chirurgisch;503
Brasschaat;11008.0;2930.0;03 - Neus, keel en oren;Medisch;524
Brasschaat;11008.0;2930.0;04 - Ademhalingsstelsel;Chirurgisch;6
Brasschaat;11008.0;2930.0;04 - Ademhalingsstelsel;Medisch;40
Brasschaat;11008.0;2930.0;05 - Hart en vaatstelsel;Chirurgisch;83
Brasschaat;11008.0;2930.0;05 - Hart en vaatstelsel;Medisch;115
Brasschaat;11008.0;2930.0;06 - Spijsverteringsstelsel;Chirurgisch;75
Brasschaat;11008.0;2930.0;06 - Spijsverteringsstelsel;Medisch;691
Brasschaat;11008.0;2930.0;07 - Lever, gal en pancreas;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;07 - Lever, gal en pancreas;Medisch;32
Brasschaat;11008.0;2930.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;475
Brasschaat;11008.0;2930.0;08 - Bewegingsstelsel en bindweefsel;Medisch;33
Brasschaat;11008.0;2930.0;09 - Huid, subcutis, borstklier;Chirurgisch;76
Brasschaat;11008.0;2930.0;09 - Huid, subcutis, borstklier;Medisch;94
Brasschaat;11008.0;2930.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Brasschaat;11008.0;2930.0;11 - Nieren en urinewegen;Chirurgisch;62
Brasschaat;11008.0;2930.0;11 - Nieren en urinewegen;Medisch;134
Brasschaat;11008.0;2930.0;12 - Mannelijke geslachtsorganen;Chirurgisch;18
Brasschaat;11008.0;2930.0;12 - Mannelijke geslachtsorganen;Medisch;146
Brasschaat;11008.0;2930.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;93
Brasschaat;11008.0;2930.0;13 - Vrouwelijke geslachtsorganen;Medisch;36
Brasschaat;11008.0;2930.0;14 - Zwangerschap en bevalling;Chirurgisch;33
Brasschaat;11008.0;2930.0;14 - Zwangerschap en bevalling;Medisch;12
Brasschaat;11008.0;2930.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;0
Brasschaat;11008.0;2930.0;15 - Neonati, perinatale aandoeningen;Medisch;0
Brasschaat;11008.0;2930.0;16 - Bloed en bloedvormende organen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;16 - Bloed en bloedvormende organen;Medisch;82
Brasschaat;11008.0;2930.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasma;Medisch;2.099
Brasschaat;11008.0;2930.0;18 - Infectie en parasitaire ziekten;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;18 - Infectie en parasitaire ziekten;Medisch;5
Brasschaat;11008.0;2930.0;19 - Psychische stoornissen;Chirurgisch;0
Brasschaat;11008.0;2930.0;19 - Psychische stoornissen;Medisch;< 5
