gemeente;nis_code;postcode;mdc_apr-drg_34;soort_diagnose;aantal_verblijven
Aartselaar;11001.0;2630.0;20 - Alcohol en druggebruik;Chirurgisch;0
Aartselaar;11001.0;2630.0;20 - Alcohol en druggebruik;Medisch;0
Aartselaar;11001.0;2630.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Aartselaar;11001.0;2630.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Aartselaar;11001.0;2630.0;22 - Brandwonden;Chirurgisch;0
Aartselaar;11001.0;2630.0;22 - Brandwonden;Medisch;0
Aartselaar;11001.0;2630.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;40
Aartselaar;11001.0;2630.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;605
Aartselaar;11001.0;2630.0;24 - HIV infecties;Chirurgisch;0
Aartselaar;11001.0;2630.0;24 - HIV infecties;Medisch;0
Aartselaar;11001.0;2630.0;25 - Multipele traumata;Chirurgisch;0
Aartselaar;11001.0;2630.0;25 - Multipele traumata;Medisch;0
Aartselaar;11001.0;2630.0;PP - Pre-MDC;Andere;0
Aartselaar;11001.0;2630.0;PP - Pre-MDC;Chirurgisch;0
Aartselaar;11001.0;2630.0;PP - Pre-MDC;Medisch;0
Aartselaar;11001.0;2630.0;SS - Speciale DRG's;Andere;0
Aartselaar;11001.0;2630.0;SS - Speciale DRG's;Chirurgisch;0
Aartselaar;11001.0;2630.0;SS - Speciale DRG's;Medisch;0
Antwerpen;11002.0;2000.0;00 - Restgroep;Andere;< 5
Antwerpen;11002.0;2000.0;00 - Restgroep;Chirurgisch;404
Antwerpen;11002.0;2000.0;00 - Restgroep;Medisch;0
Antwerpen;11002.0;2000.0;01 - Zenuwstelsel;Chirurgisch;1.183
Antwerpen;11002.0;2000.0;01 - Zenuwstelsel;Medisch;146
Antwerpen;11002.0;2000.0;02 - Oogaandoeningen;Chirurgisch;6.100
Antwerpen;11002.0;2000.0;02 - Oogaandoeningen;Medisch;127
Antwerpen;11002.0;2000.0;03 - Neus, keel en oren;Chirurgisch;6.297
Antwerpen;11002.0;2000.0;03 - Neus, keel en oren;Medisch;7.678
Antwerpen;11002.0;2000.0;04 - Ademhalingsstelsel;Chirurgisch;45
Antwerpen;11002.0;2000.0;04 - Ademhalingsstelsel;Medisch;638
Antwerpen;11002.0;2000.0;05 - Hart en vaatstelsel;Chirurgisch;1.007
Antwerpen;11002.0;2000.0;05 - Hart en vaatstelsel;Medisch;1.522
Antwerpen;11002.0;2000.0;06 - Spijsverteringsstelsel;Chirurgisch;1.353
Antwerpen;11002.0;2000.0;06 - Spijsverteringsstelsel;Medisch;8.348
Antwerpen;11002.0;2000.0;07 - Lever, gal en pancreas;Chirurgisch;61
Antwerpen;11002.0;2000.0;07 - Lever, gal en pancreas;Medisch;354
Antwerpen;11002.0;2000.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;5.753
Antwerpen;11002.0;2000.0;08 - Bewegingsstelsel en bindweefsel;Medisch;763
Antwerpen;11002.0;2000.0;09 - Huid, subcutis, borstklier;Chirurgisch;1.104
Antwerpen;11002.0;2000.0;09 - Huid, subcutis, borstklier;Medisch;1.408
Antwerpen;11002.0;2000.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;42
Antwerpen;11002.0;2000.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;107
Antwerpen;11002.0;2000.0;11 - Nieren en urinewegen;Chirurgisch;511
Antwerpen;11002.0;2000.0;11 - Nieren en urinewegen;Medisch;1.539
Antwerpen;11002.0;2000.0;12 - Mannelijke geslachtsorganen;Chirurgisch;299
Antwerpen;11002.0;2000.0;12 - Mannelijke geslachtsorganen;Medisch;3.191
Antwerpen;11002.0;2000.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;1.089
Antwerpen;11002.0;2000.0;13 - Vrouwelijke geslachtsorganen;Medisch;650
Antwerpen;11002.0;2000.0;14 - Zwangerschap en bevalling;Chirurgisch;664
Antwerpen;11002.0;2000.0;14 - Zwangerschap en bevalling;Medisch;309
Antwerpen;11002.0;2000.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;0
Antwerpen;11002.0;2000.0;15 - Neonati, perinatale aandoeningen;Medisch;0
Antwerpen;11002.0;2000.0;16 - Bloed en bloedvormende organen;Chirurgisch;36
Antwerpen;11002.0;2000.0;16 - Bloed en bloedvormende organen;Medisch;1.156
Antwerpen;11002.0;2000.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Chirurgisch;66
Antwerpen;11002.0;2000.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Medisch;16.822
Antwerpen;11002.0;2000.0;18 - Infectie en parasitaire ziekten;Chirurgisch;24
Antwerpen;11002.0;2000.0;18 - Infectie en parasitaire ziekten;Medisch;17
Antwerpen;11002.0;2000.0;19 - Psychische stoornissen;Chirurgisch;6
Antwerpen;11002.0;2000.0;19 - Psychische stoornissen;Medisch;224
Antwerpen;11002.0;2000.0;20 - Alcohol en druggebruik;Chirurgisch;0
Antwerpen;11002.0;2000.0;20 - Alcohol en druggebruik;Medisch;9
Antwerpen;11002.0;2000.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;91
Antwerpen;11002.0;2000.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;40
Antwerpen;11002.0;2000.0;22 - Brandwonden;Chirurgisch;5
Antwerpen;11002.0;2000.0;22 - Brandwonden;Medisch;< 5
Antwerpen;11002.0;2000.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;1.757
Antwerpen;11002.0;2000.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;16.836
Antwerpen;11002.0;2000.0;24 - HIV infecties;Chirurgisch;0
Antwerpen;11002.0;2000.0;24 - HIV infecties;Medisch;51
Antwerpen;11002.0;2000.0;25 - Multipele traumata;Chirurgisch;0
Antwerpen;11002.0;2000.0;25 - Multipele traumata;Medisch;0
Antwerpen;11002.0;2000.0;PP - Pre-MDC;Andere;0
Antwerpen;11002.0;2000.0;PP - Pre-MDC;Chirurgisch;0
Antwerpen;11002.0;2000.0;PP - Pre-MDC;Medisch;0
Antwerpen;11002.0;2000.0;SS - Speciale DRG's;Andere;541
Antwerpen;11002.0;2000.0;SS - Speciale DRG's;Chirurgisch;0
Antwerpen;11002.0;2000.0;SS - Speciale DRG's;Medisch;0
Boechout;11004.0;2530.0;00 - Restgroep;Andere;< 5
Boechout;11004.0;2530.0;00 - Restgroep;Chirurgisch;7
Boechout;11004.0;2530.0;00 - Restgroep;Medisch;0
Boechout;11004.0;2530.0;01 - Zenuwstelsel;Chirurgisch;50
Boechout;11004.0;2530.0;01 - Zenuwstelsel;Medisch;37
Boechout;11004.0;2530.0;02 - Oogaandoeningen;Chirurgisch;155
Boechout;11004.0;2530.0;02 - Oogaandoeningen;Medisch;< 5
Boechout;11004.0;2530.0;03 - Neus, keel en oren;Chirurgisch;124
Boechout;11004.0;2530.0;03 - Neus, keel en oren;Medisch;168
Boechout;11004.0;2530.0;04 - Ademhalingsstelsel;Chirurgisch;< 5
Boechout;11004.0;2530.0;04 - Ademhalingsstelsel;Medisch;15
Boechout;11004.0;2530.0;05 - Hart en vaatstelsel;Chirurgisch;32
Boechout;11004.0;2530.0;05 - Hart en vaatstelsel;Medisch;53
Boechout;11004.0;2530.0;06 - Spijsverteringsstelsel;Chirurgisch;38
Boechout;11004.0;2530.0;06 - Spijsverteringsstelsel;Medisch;269
Boechout;11004.0;2530.0;07 - Lever, gal en pancreas;Chirurgisch;< 5
Boechout;11004.0;2530.0;07 - Lever, gal en pancreas;Medisch;< 5
Boechout;11004.0;2530.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;175
Boechout;11004.0;2530.0;08 - Bewegingsstelsel en bindweefsel;Medisch;125
Boechout;11004.0;2530.0;09 - Huid, subcutis, borstklier;Chirurgisch;33
Boechout;11004.0;2530.0;09 - Huid, subcutis, borstklier;Medisch;46
Boechout;11004.0;2530.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;0
Boechout;11004.0;2530.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Boechout;11004.0;2530.0;11 - Nieren en urinewegen;Chirurgisch;14
Boechout;11004.0;2530.0;11 - Nieren en urinewegen;Medisch;40
Boechout;11004.0;2530.0;12 - Mannelijke geslachtsorganen;Chirurgisch;7
Boechout;11004.0;2530.0;12 - Mannelijke geslachtsorganen;Medisch;53
Boechout;11004.0;2530.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;27
Boechout;11004.0;2530.0;13 - Vrouwelijke geslachtsorganen;Medisch;17
Boechout;11004.0;2530.0;14 - Zwangerschap en bevalling;Chirurgisch;11
Boechout;11004.0;2530.0;14 - Zwangerschap en bevalling;Medisch;< 5
Boechout;11004.0;2530.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;0
Boechout;11004.0;2530.0;15 - Neonati, perinatale aandoeningen;Medisch;0
Boechout;11004.0;2530.0;16 - Bloed en bloedvormende organen;Chirurgisch;0
Boechout;11004.0;2530.0;16 - Bloed en bloedvormende organen;Medisch;15
Boechout;11004.0;2530.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Chirurgisch;< 5
Boechout;11004.0;2530.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Medisch;544
Boechout;11004.0;2530.0;18 - Infectie en parasitaire ziekten;Chirurgisch;0
Boechout;11004.0;2530.0;18 - Infectie en parasitaire ziekten;Medisch;< 5
Boechout;11004.0;2530.0;19 - Psychische stoornissen;Chirurgisch;0
Boechout;11004.0;2530.0;19 - Psychische stoornissen;Medisch;< 5
Boechout;11004.0;2530.0;20 - Alcohol en druggebruik;Chirurgisch;0
Boechout;11004.0;2530.0;20 - Alcohol en druggebruik;Medisch;0
Boechout;11004.0;2530.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;5
Boechout;11004.0;2530.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Boechout;11004.0;2530.0;22 - Brandwonden;Chirurgisch;0
Boechout;11004.0;2530.0;22 - Brandwonden;Medisch;0
Boechout;11004.0;2530.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;35
Boechout;11004.0;2530.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;435
Boechout;11004.0;2530.0;24 - HIV infecties;Chirurgisch;0
Boechout;11004.0;2530.0;24 - HIV infecties;Medisch;0
Boechout;11004.0;2530.0;25 - Multipele traumata;Chirurgisch;0
Boechout;11004.0;2530.0;25 - Multipele traumata;Medisch;0
Boechout;11004.0;2530.0;PP - Pre-MDC;Andere;0
Boechout;11004.0;2530.0;PP - Pre-MDC;Chirurgisch;0
Boechout;11004.0;2530.0;PP - Pre-MDC;Medisch;0
Boechout;11004.0;2530.0;SS - Speciale DRG's;Andere;7
Boechout;11004.0;2530.0;SS - Speciale DRG's;Chirurgisch;0
Boechout;11004.0;2530.0;SS - Speciale DRG's;Medisch;0
Boom;11005.0;2850.0;00 - Restgroep;Andere;0
Boom;11005.0;2850.0;00 - Restgroep;Chirurgisch;23
Boom;11005.0;2850.0;00 - Restgroep;Medisch;0
Boom;11005.0;2850.0;01 - Zenuwstelsel;Chirurgisch;64
Boom;11005.0;2850.0;01 - Zenuwstelsel;Medisch;5
Boom;11005.0;2850.0;02 - Oogaandoeningen;Chirurgisch;210
Boom;11005.0;2850.0;02 - Oogaandoeningen;Medisch;8
Boom;11005.0;2850.0;03 - Neus, keel en oren;Chirurgisch;186
Boom;11005.0;2850.0;03 - Neus, keel en oren;Medisch;282
Boom;11005.0;2850.0;04 - Ademhalingsstelsel;Chirurgisch;< 5
Boom;11005.0;2850.0;04 - Ademhalingsstelsel;Medisch;19
Boom;11005.0;2850.0;05 - Hart en vaatstelsel;Chirurgisch;52
Boom;11005.0;2850.0;05 - Hart en vaatstelsel;Medisch;79
Boom;11005.0;2850.0;06 - Spijsverteringsstelsel;Chirurgisch;30
Boom;11005.0;2850.0;06 - Spijsverteringsstelsel;Medisch;584
Boom;11005.0;2850.0;07 - Lever, gal en pancreas;Chirurgisch;0
Boom;11005.0;2850.0;07 - Lever, gal en pancreas;Medisch;< 5
Boom;11005.0;2850.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;283
Boom;11005.0;2850.0;08 - Bewegingsstelsel en bindweefsel;Medisch;25
Boom;11005.0;2850.0;09 - Huid, subcutis, borstklier;Chirurgisch;66
Boom;11005.0;2850.0;09 - Huid, subcutis, borstklier;Medisch;52
Boom;11005.0;2850.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Boom;11005.0;2850.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Boom;11005.0;2850.0;11 - Nieren en urinewegen;Chirurgisch;22
Boom;11005.0;2850.0;11 - Nieren en urinewegen;Medisch;54
Boom;11005.0;2850.0;12 - Mannelijke geslachtsorganen;Chirurgisch;15
Boom;11005.0;2850.0;12 - Mannelijke geslachtsorganen;Medisch;121
Boom;11005.0;2850.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;31
Boom;11005.0;2850.0;13 - Vrouwelijke geslachtsorganen;Medisch;23
Boom;11005.0;2850.0;14 - Zwangerschap en bevalling;Chirurgisch;20
Boom;11005.0;2850.0;14 - Zwangerschap en bevalling;Medisch;7
Boom;11005.0;2850.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;0
Boom;11005.0;2850.0;15 - Neonati, perinatale aandoeningen;Medisch;0
Boom;11005.0;2850.0;16 - Bloed en bloedvormende organen;Chirurgisch;< 5
Boom;11005.0;2850.0;16 - Bloed en bloedvormende organen;Medisch;37
Boom;11005.0;2850.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Chirurgisch;0
Boom;11005.0;2850.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Medisch;685
Boom;11005.0;2850.0;18 - Infectie en parasitaire ziekten;Chirurgisch;0
Boom;11005.0;2850.0;18 - Infectie en parasitaire ziekten;Medisch;0
Boom;11005.0;2850.0;19 - Psychische stoornissen;Chirurgisch;0
Boom;11005.0;2850.0;19 - Psychische stoornissen;Medisch;< 5
Boom;11005.0;2850.0;20 - Alcohol en druggebruik;Chirurgisch;0
Boom;11005.0;2850.0;20 - Alcohol en druggebruik;Medisch;0
Boom;11005.0;2850.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Boom;11005.0;2850.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Boom;11005.0;2850.0;22 - Brandwonden;Chirurgisch;0
Boom;11005.0;2850.0;22 - Brandwonden;Medisch;0
Boom;11005.0;2850.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;60
Boom;11005.0;2850.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;779
Boom;11005.0;2850.0;24 - HIV infecties;Chirurgisch;0
Boom;11005.0;2850.0;24 - HIV infecties;Medisch;0
Boom;11005.0;2850.0;25 - Multipele traumata;Chirurgisch;0
Boom;11005.0;2850.0;25 - Multipele traumata;Medisch;0
Boom;11005.0;2850.0;PP - Pre-MDC;Andere;0
Boom;11005.0;2850.0;PP - Pre-MDC;Chirurgisch;0
Boom;11005.0;2850.0;PP - Pre-MDC;Medisch;0
Boom;11005.0;2850.0;SS - Speciale DRG's;Andere;5
Boom;11005.0;2850.0;SS - Speciale DRG's;Chirurgisch;0
Boom;11005.0;2850.0;SS - Speciale DRG's;Medisch;0
Borsbeek;11007.0;2150.0;00 - Restgroep;Andere;< 5
Borsbeek;11007.0;2150.0;00 - Restgroep;Chirurgisch;11
Borsbeek;11007.0;2150.0;00 - Restgroep;Medisch;0
Borsbeek;11007.0;2150.0;01 - Zenuwstelsel;Chirurgisch;33
Borsbeek;11007.0;2150.0;01 - Zenuwstelsel;Medisch;14
Borsbeek;11007.0;2150.0;02 - Oogaandoeningen;Chirurgisch;169
Borsbeek;11007.0;2150.0;02 - Oogaandoeningen;Medisch;14
Borsbeek;11007.0;2150.0;03 - Neus, keel en oren;Chirurgisch;184
Borsbeek;11007.0;2150.0;03 - Neus, keel en oren;Medisch;136
Borsbeek;11007.0;2150.0;04 - Ademhalingsstelsel;Chirurgisch;0
Borsbeek;11007.0;2150.0;04 - Ademhalingsstelsel;Medisch;18
Borsbeek;11007.0;2150.0;05 - Hart en vaatstelsel;Chirurgisch;39
Borsbeek;11007.0;2150.0;05 - Hart en vaatstelsel;Medisch;38
Borsbeek;11007.0;2150.0;06 - Spijsverteringsstelsel;Chirurgisch;21
Borsbeek;11007.0;2150.0;06 - Spijsverteringsstelsel;Medisch;247
Borsbeek;11007.0;2150.0;07 - Lever, gal en pancreas;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;07 - Lever, gal en pancreas;Medisch;11
Borsbeek;11007.0;2150.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;147
Borsbeek;11007.0;2150.0;08 - Bewegingsstelsel en bindweefsel;Medisch;23
Borsbeek;11007.0;2150.0;09 - Huid, subcutis, borstklier;Chirurgisch;21
Borsbeek;11007.0;2150.0;09 - Huid, subcutis, borstklier;Medisch;39
Borsbeek;11007.0;2150.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;0
Borsbeek;11007.0;2150.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;5
Borsbeek;11007.0;2150.0;11 - Nieren en urinewegen;Chirurgisch;26
Borsbeek;11007.0;2150.0;11 - Nieren en urinewegen;Medisch;40
Borsbeek;11007.0;2150.0;12 - Mannelijke geslachtsorganen;Chirurgisch;7
Borsbeek;11007.0;2150.0;12 - Mannelijke geslachtsorganen;Medisch;71
Borsbeek;11007.0;2150.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;29
Borsbeek;11007.0;2150.0;13 - Vrouwelijke geslachtsorganen;Medisch;11
Borsbeek;11007.0;2150.0;14 - Zwangerschap en bevalling;Chirurgisch;18
Borsbeek;11007.0;2150.0;14 - Zwangerschap en bevalling;Medisch;5
Borsbeek;11007.0;2150.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;0
Borsbeek;11007.0;2150.0;15 - Neonati, perinatale aandoeningen;Medisch;0
Borsbeek;11007.0;2150.0;16 - Bloed en bloedvormende organen;Chirurgisch;0
Borsbeek;11007.0;2150.0;16 - Bloed en bloedvormende organen;Medisch;20
Borsbeek;11007.0;2150.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Medisch;318
Borsbeek;11007.0;2150.0;18 - Infectie en parasitaire ziekten;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;18 - Infectie en parasitaire ziekten;Medisch;< 5
Borsbeek;11007.0;2150.0;19 - Psychische stoornissen;Chirurgisch;0
Borsbeek;11007.0;2150.0;19 - Psychische stoornissen;Medisch;0
Borsbeek;11007.0;2150.0;20 - Alcohol en druggebruik;Chirurgisch;0
Borsbeek;11007.0;2150.0;20 - Alcohol en druggebruik;Medisch;< 5
Borsbeek;11007.0;2150.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;21 - Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;0
Borsbeek;11007.0;2150.0;22 - Brandwonden;Chirurgisch;0
Borsbeek;11007.0;2150.0;22 - Brandwonden;Medisch;0
Borsbeek;11007.0;2150.0;23 - Factoren die de gezondheid beïnvloeden;Chirurgisch;20
Borsbeek;11007.0;2150.0;23 - Factoren die de gezondheid beïnvloeden;Medisch;395
Borsbeek;11007.0;2150.0;24 - HIV infecties;Chirurgisch;0
Borsbeek;11007.0;2150.0;24 - HIV infecties;Medisch;0
Borsbeek;11007.0;2150.0;25 - Multipele traumata;Chirurgisch;0
Borsbeek;11007.0;2150.0;25 - Multipele traumata;Medisch;0
Borsbeek;11007.0;2150.0;PP - Pre-MDC;Andere;0
Borsbeek;11007.0;2150.0;PP - Pre-MDC;Chirurgisch;0
Borsbeek;11007.0;2150.0;PP - Pre-MDC;Medisch;0
Borsbeek;11007.0;2150.0;SS - Speciale DRG's;Andere;< 5
Borsbeek;11007.0;2150.0;SS - Speciale DRG's;Chirurgisch;0
Borsbeek;11007.0;2150.0;SS - Speciale DRG's;Medisch;0
Brasschaat;11008.0;2930.0;00 - Restgroep;Andere;0
Brasschaat;11008.0;2930.0;00 - Restgroep;Chirurgisch;35
Brasschaat;11008.0;2930.0;00 - Restgroep;Medisch;0
Brasschaat;11008.0;2930.0;01 - Zenuwstelsel;Chirurgisch;153
Brasschaat;11008.0;2930.0;01 - Zenuwstelsel;Medisch;8
Brasschaat;11008.0;2930.0;02 - Oogaandoeningen;Chirurgisch;495
Brasschaat;11008.0;2930.0;02 - Oogaandoeningen;Medisch;7
Brasschaat;11008.0;2930.0;03 - Neus, keel en oren;Chirurgisch;462
Brasschaat;11008.0;2930.0;03 - Neus, keel en oren;Medisch;545
Brasschaat;11008.0;2930.0;04 - Ademhalingsstelsel;Chirurgisch;0
Brasschaat;11008.0;2930.0;04 - Ademhalingsstelsel;Medisch;38
Brasschaat;11008.0;2930.0;05 - Hart en vaatstelsel;Chirurgisch;110
Brasschaat;11008.0;2930.0;05 - Hart en vaatstelsel;Medisch;113
Brasschaat;11008.0;2930.0;06 - Spijsverteringsstelsel;Chirurgisch;57
Brasschaat;11008.0;2930.0;06 - Spijsverteringsstelsel;Medisch;729
Brasschaat;11008.0;2930.0;07 - Lever, gal en pancreas;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;07 - Lever, gal en pancreas;Medisch;21
Brasschaat;11008.0;2930.0;08 - Bewegingsstelsel en bindweefsel;Chirurgisch;496
Brasschaat;11008.0;2930.0;08 - Bewegingsstelsel en bindweefsel;Medisch;59
Brasschaat;11008.0;2930.0;09 - Huid, subcutis, borstklier;Chirurgisch;77
Brasschaat;11008.0;2930.0;09 - Huid, subcutis, borstklier;Medisch;78
Brasschaat;11008.0;2930.0;10 - Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;10 - Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Brasschaat;11008.0;2930.0;11 - Nieren en urinewegen;Chirurgisch;38
Brasschaat;11008.0;2930.0;11 - Nieren en urinewegen;Medisch;136
Brasschaat;11008.0;2930.0;12 - Mannelijke geslachtsorganen;Chirurgisch;23
Brasschaat;11008.0;2930.0;12 - Mannelijke geslachtsorganen;Medisch;148
Brasschaat;11008.0;2930.0;13 - Vrouwelijke geslachtsorganen;Chirurgisch;93
Brasschaat;11008.0;2930.0;13 - Vrouwelijke geslachtsorganen;Medisch;56
Brasschaat;11008.0;2930.0;14 - Zwangerschap en bevalling;Chirurgisch;38
Brasschaat;11008.0;2930.0;14 - Zwangerschap en bevalling;Medisch;11
Brasschaat;11008.0;2930.0;15 - Neonati, perinatale aandoeningen;Chirurgisch;0
Brasschaat;11008.0;2930.0;15 - Neonati, perinatale aandoeningen;Medisch;0
Brasschaat;11008.0;2930.0;16 - Bloed en bloedvormende organen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;16 - Bloed en bloedvormende organen;Medisch;73
Brasschaat;11008.0;2930.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Chirurgisch;7
Brasschaat;11008.0;2930.0;17 - Myeloproliferatieve ziekten en weinig gedifferentieerde neoplasmata;Medisch;1.802
Brasschaat;11008.0;2930.0;18 - Infectie en parasitaire ziekten;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;18 - Infectie en parasitaire ziekten;Medisch;< 5
Brasschaat;11008.0;2930.0;19 - Psychische stoornissen;Chirurgisch;0
Brasschaat;11008.0;2930.0;19 - Psychische stoornissen;Medisch;34
