gemeente;nis_code;postcode;mdc;diagnose;aantal_verblijven
Aartselaar;11001.0;2630.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;7
Aartselaar;11001.0;2630.0;23  Factoren die de gezondheid beïnvloeden;Medisch;59
Aartselaar;11001.0;2630.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;20
Aartselaar;11001.0;2630.0;24  HIV infecties;Medisch;< 5
Antwerpen;11002.0;2000.0;00  Restgroep;Andere;< 5
Antwerpen;11002.0;2000.0;00  Restgroep;Chirurgisch;< 5
Antwerpen;11002.0;2000.0;01  Zenuwstelsel;Medisch;494
Antwerpen;11002.0;2000.0;01  Zenuwstelsel;Chirurgisch;903
Antwerpen;11002.0;2000.0;02  Oogaandoeningen;Medisch;37
Antwerpen;11002.0;2000.0;02  Oogaandoeningen;Chirurgisch;6.599
Antwerpen;11002.0;2000.0;03  Neus, keel en oren;Medisch;4.896
Antwerpen;11002.0;2000.0;03  Neus, keel en oren;Chirurgisch;5.164
Antwerpen;11002.0;2000.0;04  Ademhalingsstelsel;Medisch;408
Antwerpen;11002.0;2000.0;04  Ademhalingsstelsel;Chirurgisch;96
Antwerpen;11002.0;2000.0;05  Hart en vaatstelsel;Medisch;558
Antwerpen;11002.0;2000.0;05  Hart en vaatstelsel;Chirurgisch;1.017
Antwerpen;11002.0;2000.0;06  Spijsverteringsstelsel;Medisch;5.221
Antwerpen;11002.0;2000.0;06  Spijsverteringsstelsel;Chirurgisch;772
Antwerpen;11002.0;2000.0;07  Lever, gal en pancreas;Medisch;284
Antwerpen;11002.0;2000.0;07  Lever, gal en pancreas;Chirurgisch;9
Antwerpen;11002.0;2000.0;08  Bewegingsstelsel en bindweefsel;Medisch;10.439
Antwerpen;11002.0;2000.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;5.837
Antwerpen;11002.0;2000.0;09  Huid, subcutis, borstklier;Medisch;454
Antwerpen;11002.0;2000.0;09  Huid, subcutis, borstklier;Chirurgisch;1.867
Antwerpen;11002.0;2000.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;78
Antwerpen;11002.0;2000.0;10  Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;33
Antwerpen;11002.0;2000.0;11  Nieren en urinewegen;Medisch;942
Antwerpen;11002.0;2000.0;11  Nieren en urinewegen;Chirurgisch;270
Antwerpen;11002.0;2000.0;12  Mannelijke geslachtsorganen;Medisch;665
Antwerpen;11002.0;2000.0;12  Mannelijke geslachtsorganen;Chirurgisch;2.119
Antwerpen;11002.0;2000.0;13  Vrouwelijke geslachtsorganen;Medisch;130
Antwerpen;11002.0;2000.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;1.758
Antwerpen;11002.0;2000.0;14  Zwangerschap en bevalling;Andere;< 5
Antwerpen;11002.0;2000.0;14  Zwangerschap en bevalling;Medisch;426
Antwerpen;11002.0;2000.0;14  Zwangerschap en bevalling;Chirurgisch;869
Antwerpen;11002.0;2000.0;15  Neonati, perinatale aandoeningen;Medisch;44
Antwerpen;11002.0;2000.0;15  Neonati, perinatale aandoeningen;Chirurgisch;5
Antwerpen;11002.0;2000.0;16  Bloed en bloedvormende organen;Medisch;1.321
Antwerpen;11002.0;2000.0;16  Bloed en bloedvormende organen;Chirurgisch;68
Antwerpen;11002.0;2000.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;13.878
Antwerpen;11002.0;2000.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;44
Antwerpen;11002.0;2000.0;18  Infectie en parasitaire ziekten;Medisch;14
Antwerpen;11002.0;2000.0;18  Infectie en parasitaire ziekten;Chirurgisch;10
Antwerpen;11002.0;2000.0;19  Psychische stoornissen;Medisch;14
Antwerpen;11002.0;2000.0;19  Psychische stoornissen;Chirurgisch;< 5
Antwerpen;11002.0;2000.0;20  Alcohol en druggebruik;Medisch;26
Antwerpen;11002.0;2000.0;20  Alcohol en druggebruik;Chirurgisch;31
Antwerpen;11002.0;2000.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;193
Antwerpen;11002.0;2000.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;170
Antwerpen;11002.0;2000.0;22  Brandwonden;Medisch;< 5
Antwerpen;11002.0;2000.0;22  Brandwonden;Chirurgisch;6
Antwerpen;11002.0;2000.0;23  Factoren die de gezondheid beïnvloeden;Andere;9
Antwerpen;11002.0;2000.0;23  Factoren die de gezondheid beïnvloeden;Medisch;2.004
Antwerpen;11002.0;2000.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;828
Antwerpen;11002.0;2000.0;24  HIV infecties;Medisch;20
Antwerpen;11002.0;2000.0;24  HIV infecties;Chirurgisch;< 5
Antwerpen;11002.0;2000.0;25  Multipele traumata;Chirurgisch;< 5
Boechout;11004.0;2530.0;01  Zenuwstelsel;Medisch;30
Boechout;11004.0;2530.0;01  Zenuwstelsel;Chirurgisch;34
Boechout;11004.0;2530.0;02  Oogaandoeningen;Medisch;< 5
Boechout;11004.0;2530.0;02  Oogaandoeningen;Chirurgisch;129
Boechout;11004.0;2530.0;03  Neus, keel en oren;Medisch;151
Boechout;11004.0;2530.0;03  Neus, keel en oren;Chirurgisch;102
Boechout;11004.0;2530.0;04  Ademhalingsstelsel;Medisch;< 5
Boechout;11004.0;2530.0;04  Ademhalingsstelsel;Chirurgisch;< 5
Boechout;11004.0;2530.0;05  Hart en vaatstelsel;Medisch;17
Boechout;11004.0;2530.0;05  Hart en vaatstelsel;Chirurgisch;19
Boechout;11004.0;2530.0;06  Spijsverteringsstelsel;Medisch;121
Boechout;11004.0;2530.0;06  Spijsverteringsstelsel;Chirurgisch;19
Boechout;11004.0;2530.0;07  Lever, gal en pancreas;Medisch;< 5
Boechout;11004.0;2530.0;08  Bewegingsstelsel en bindweefsel;Medisch;229
Boechout;11004.0;2530.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;153
Boechout;11004.0;2530.0;09  Huid, subcutis, borstklier;Medisch;8
Boechout;11004.0;2530.0;09  Huid, subcutis, borstklier;Chirurgisch;48
Boechout;11004.0;2530.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Boechout;11004.0;2530.0;10  Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Boechout;11004.0;2530.0;11  Nieren en urinewegen;Medisch;13
Boechout;11004.0;2530.0;11  Nieren en urinewegen;Chirurgisch;10
Boechout;11004.0;2530.0;12  Mannelijke geslachtsorganen;Medisch;24
Boechout;11004.0;2530.0;12  Mannelijke geslachtsorganen;Chirurgisch;30
Boechout;11004.0;2530.0;13  Vrouwelijke geslachtsorganen;Medisch;< 5
Boechout;11004.0;2530.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;46
Boechout;11004.0;2530.0;14  Zwangerschap en bevalling;Medisch;7
Boechout;11004.0;2530.0;14  Zwangerschap en bevalling;Chirurgisch;19
Boechout;11004.0;2530.0;16  Bloed en bloedvormende organen;Medisch;38
Boechout;11004.0;2530.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;304
Boechout;11004.0;2530.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Boechout;11004.0;2530.0;19  Psychische stoornissen;Medisch;< 5
Boechout;11004.0;2530.0;20  Alcohol en druggebruik;Chirurgisch;< 5
Boechout;11004.0;2530.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;5
Boechout;11004.0;2530.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Boechout;11004.0;2530.0;23  Factoren die de gezondheid beïnvloeden;Medisch;56
Boechout;11004.0;2530.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;28
Boom;11005.0;2850.0;01  Zenuwstelsel;Medisch;21
Boom;11005.0;2850.0;01  Zenuwstelsel;Chirurgisch;43
Boom;11005.0;2850.0;02  Oogaandoeningen;Medisch;5
Boom;11005.0;2850.0;02  Oogaandoeningen;Chirurgisch;207
Boom;11005.0;2850.0;03  Neus, keel en oren;Medisch;174
Boom;11005.0;2850.0;03  Neus, keel en oren;Chirurgisch;221
Boom;11005.0;2850.0;04  Ademhalingsstelsel;Medisch;7
Boom;11005.0;2850.0;04  Ademhalingsstelsel;Chirurgisch;5
Boom;11005.0;2850.0;05  Hart en vaatstelsel;Medisch;50
Boom;11005.0;2850.0;05  Hart en vaatstelsel;Chirurgisch;55
Boom;11005.0;2850.0;06  Spijsverteringsstelsel;Medisch;505
Boom;11005.0;2850.0;06  Spijsverteringsstelsel;Chirurgisch;10
Boom;11005.0;2850.0;07  Lever, gal en pancreas;Medisch;15
Boom;11005.0;2850.0;08  Bewegingsstelsel en bindweefsel;Medisch;506
Boom;11005.0;2850.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;287
Boom;11005.0;2850.0;09  Huid, subcutis, borstklier;Medisch;17
Boom;11005.0;2850.0;09  Huid, subcutis, borstklier;Chirurgisch;73
Boom;11005.0;2850.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Boom;11005.0;2850.0;10  Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Boom;11005.0;2850.0;11  Nieren en urinewegen;Medisch;46
Boom;11005.0;2850.0;11  Nieren en urinewegen;Chirurgisch;10
Boom;11005.0;2850.0;12  Mannelijke geslachtsorganen;Medisch;45
Boom;11005.0;2850.0;12  Mannelijke geslachtsorganen;Chirurgisch;71
Boom;11005.0;2850.0;13  Vrouwelijke geslachtsorganen;Medisch;9
Boom;11005.0;2850.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;52
Boom;11005.0;2850.0;14  Zwangerschap en bevalling;Medisch;15
Boom;11005.0;2850.0;14  Zwangerschap en bevalling;Chirurgisch;31
Boom;11005.0;2850.0;15  Neonati, perinatale aandoeningen;Medisch;< 5
Boom;11005.0;2850.0;16  Bloed en bloedvormende organen;Medisch;21
Boom;11005.0;2850.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;631
Boom;11005.0;2850.0;18  Infectie en parasitaire ziekten;Medisch;7
Boom;11005.0;2850.0;18  Infectie en parasitaire ziekten;Chirurgisch;< 5
Boom;11005.0;2850.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;16
Boom;11005.0;2850.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;5
Boom;11005.0;2850.0;23  Factoren die de gezondheid beïnvloeden;Medisch;61
Boom;11005.0;2850.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;23
Borsbeek;11007.0;2150.0;01  Zenuwstelsel;Medisch;12
Borsbeek;11007.0;2150.0;01  Zenuwstelsel;Chirurgisch;23
Borsbeek;11007.0;2150.0;02  Oogaandoeningen;Chirurgisch;171
Borsbeek;11007.0;2150.0;03  Neus, keel en oren;Medisch;118
Borsbeek;11007.0;2150.0;03  Neus, keel en oren;Chirurgisch;127
Borsbeek;11007.0;2150.0;04  Ademhalingsstelsel;Medisch;< 5
Borsbeek;11007.0;2150.0;04  Ademhalingsstelsel;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;05  Hart en vaatstelsel;Medisch;19
Borsbeek;11007.0;2150.0;05  Hart en vaatstelsel;Chirurgisch;30
Borsbeek;11007.0;2150.0;06  Spijsverteringsstelsel;Medisch;123
Borsbeek;11007.0;2150.0;06  Spijsverteringsstelsel;Chirurgisch;16
Borsbeek;11007.0;2150.0;07  Lever, gal en pancreas;Medisch;5
Borsbeek;11007.0;2150.0;08  Bewegingsstelsel en bindweefsel;Medisch;259
Borsbeek;11007.0;2150.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;156
Borsbeek;11007.0;2150.0;09  Huid, subcutis, borstklier;Medisch;15
Borsbeek;11007.0;2150.0;09  Huid, subcutis, borstklier;Chirurgisch;57
Borsbeek;11007.0;2150.0;10  Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;11  Nieren en urinewegen;Medisch;26
Borsbeek;11007.0;2150.0;11  Nieren en urinewegen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;12  Mannelijke geslachtsorganen;Medisch;19
Borsbeek;11007.0;2150.0;12  Mannelijke geslachtsorganen;Chirurgisch;15
Borsbeek;11007.0;2150.0;13  Vrouwelijke geslachtsorganen;Medisch;< 5
Borsbeek;11007.0;2150.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;43
Borsbeek;11007.0;2150.0;14  Zwangerschap en bevalling;Medisch;9
Borsbeek;11007.0;2150.0;14  Zwangerschap en bevalling;Chirurgisch;18
Borsbeek;11007.0;2150.0;16  Bloed en bloedvormende organen;Medisch;11
Borsbeek;11007.0;2150.0;16  Bloed en bloedvormende organen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;347
Borsbeek;11007.0;2150.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;19  Psychische stoornissen;Medisch;< 5
Borsbeek;11007.0;2150.0;20  Alcohol en druggebruik;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Borsbeek;11007.0;2150.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;23  Factoren die de gezondheid beïnvloeden;Medisch;38
Borsbeek;11007.0;2150.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;15
Brasschaat;11008.0;2930.0;01  Zenuwstelsel;Medisch;42
Brasschaat;11008.0;2930.0;01  Zenuwstelsel;Chirurgisch;73
Brasschaat;11008.0;2930.0;02  Oogaandoeningen;Chirurgisch;547
Brasschaat;11008.0;2930.0;03  Neus, keel en oren;Medisch;449
Brasschaat;11008.0;2930.0;03  Neus, keel en oren;Chirurgisch;362
Brasschaat;11008.0;2930.0;04  Ademhalingsstelsel;Medisch;35
Brasschaat;11008.0;2930.0;04  Ademhalingsstelsel;Chirurgisch;11
Brasschaat;11008.0;2930.0;05  Hart en vaatstelsel;Medisch;23
Brasschaat;11008.0;2930.0;05  Hart en vaatstelsel;Chirurgisch;106
Brasschaat;11008.0;2930.0;06  Spijsverteringsstelsel;Medisch;443
Brasschaat;11008.0;2930.0;06  Spijsverteringsstelsel;Chirurgisch;43
Brasschaat;11008.0;2930.0;07  Lever, gal en pancreas;Medisch;19
Brasschaat;11008.0;2930.0;07  Lever, gal en pancreas;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;08  Bewegingsstelsel en bindweefsel;Medisch;764
Brasschaat;11008.0;2930.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;445
Brasschaat;11008.0;2930.0;09  Huid, subcutis, borstklier;Medisch;24
Brasschaat;11008.0;2930.0;09  Huid, subcutis, borstklier;Chirurgisch;134
Brasschaat;11008.0;2930.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Brasschaat;11008.0;2930.0;10  Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;11  Nieren en urinewegen;Medisch;123
Brasschaat;11008.0;2930.0;11  Nieren en urinewegen;Chirurgisch;38
Brasschaat;11008.0;2930.0;12  Mannelijke geslachtsorganen;Medisch;120
Brasschaat;11008.0;2930.0;12  Mannelijke geslachtsorganen;Chirurgisch;77
Brasschaat;11008.0;2930.0;13  Vrouwelijke geslachtsorganen;Medisch;9
Brasschaat;11008.0;2930.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;181
Brasschaat;11008.0;2930.0;14  Zwangerschap en bevalling;Medisch;34
Brasschaat;11008.0;2930.0;14  Zwangerschap en bevalling;Chirurgisch;34
Brasschaat;11008.0;2930.0;16  Bloed en bloedvormende organen;Medisch;122
Brasschaat;11008.0;2930.0;16  Bloed en bloedvormende organen;Chirurgisch;8
Brasschaat;11008.0;2930.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;1.404
Brasschaat;11008.0;2930.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;6
Brasschaat;11008.0;2930.0;18  Infectie en parasitaire ziekten;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;19  Psychische stoornissen;Medisch;< 5
Brasschaat;11008.0;2930.0;20  Alcohol en druggebruik;Medisch;< 5
Brasschaat;11008.0;2930.0;20  Alcohol en druggebruik;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;14
Brasschaat;11008.0;2930.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;19
Brasschaat;11008.0;2930.0;23  Factoren die de gezondheid beïnvloeden;Andere;< 5
Brasschaat;11008.0;2930.0;23  Factoren die de gezondheid beïnvloeden;Medisch;181
Brasschaat;11008.0;2930.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;75
Brecht;11009.0;2960.0;01  Zenuwstelsel;Medisch;28
Brecht;11009.0;2960.0;01  Zenuwstelsel;Chirurgisch;72
Brecht;11009.0;2960.0;02  Oogaandoeningen;Medisch;< 5
Brecht;11009.0;2960.0;02  Oogaandoeningen;Chirurgisch;246
Brecht;11009.0;2960.0;03  Neus, keel en oren;Medisch;376
Brecht;11009.0;2960.0;03  Neus, keel en oren;Chirurgisch;459
Brecht;11009.0;2960.0;04  Ademhalingsstelsel;Medisch;21
Brecht;11009.0;2960.0;04  Ademhalingsstelsel;Chirurgisch;10
Brecht;11009.0;2960.0;05  Hart en vaatstelsel;Medisch;35
Brecht;11009.0;2960.0;05  Hart en vaatstelsel;Chirurgisch;86
Brecht;11009.0;2960.0;06  Spijsverteringsstelsel;Medisch;226
Brecht;11009.0;2960.0;06  Spijsverteringsstelsel;Chirurgisch;33
Brecht;11009.0;2960.0;07  Lever, gal en pancreas;Medisch;18
Brecht;11009.0;2960.0;08  Bewegingsstelsel en bindweefsel;Medisch;671
Brecht;11009.0;2960.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;379
Brecht;11009.0;2960.0;09  Huid, subcutis, borstklier;Medisch;19
Brecht;11009.0;2960.0;09  Huid, subcutis, borstklier;Chirurgisch;97
Brecht;11009.0;2960.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;6
Brecht;11009.0;2960.0;10  Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Brecht;11009.0;2960.0;11  Nieren en urinewegen;Medisch;45
Brecht;11009.0;2960.0;11  Nieren en urinewegen;Chirurgisch;18
Brecht;11009.0;2960.0;12  Mannelijke geslachtsorganen;Medisch;56
Brecht;11009.0;2960.0;12  Mannelijke geslachtsorganen;Chirurgisch;61
Brecht;11009.0;2960.0;13  Vrouwelijke geslachtsorganen;Medisch;< 5
Brecht;11009.0;2960.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;94
Brecht;11009.0;2960.0;14  Zwangerschap en bevalling;Medisch;23
Brecht;11009.0;2960.0;14  Zwangerschap en bevalling;Chirurgisch;27
Brecht;11009.0;2960.0;16  Bloed en bloedvormende organen;Medisch;73
Brecht;11009.0;2960.0;16  Bloed en bloedvormende organen;Chirurgisch;< 5
Brecht;11009.0;2960.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;996
Brecht;11009.0;2960.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Brecht;11009.0;2960.0;18  Infectie en parasitaire ziekten;Chirurgisch;< 5
Brecht;11009.0;2960.0;19  Psychische stoornissen;Chirurgisch;< 5
Brecht;11009.0;2960.0;20  Alcohol en druggebruik;Medisch;< 5
Brecht;11009.0;2960.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;8
Brecht;11009.0;2960.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;12
Brecht;11009.0;2960.0;23  Factoren die de gezondheid beïnvloeden;Andere;< 5
Brecht;11009.0;2960.0;23  Factoren die de gezondheid beïnvloeden;Medisch;127
Brecht;11009.0;2960.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;45
Edegem;11013.0;2650.0;01  Zenuwstelsel;Medisch;15
Edegem;11013.0;2650.0;01  Zenuwstelsel;Chirurgisch;47
Edegem;11013.0;2650.0;02  Oogaandoeningen;Chirurgisch;293
Edegem;11013.0;2650.0;03  Neus, keel en oren;Medisch;224
Edegem;11013.0;2650.0;03  Neus, keel en oren;Chirurgisch;152
Edegem;11013.0;2650.0;04  Ademhalingsstelsel;Medisch;10
Edegem;11013.0;2650.0;05  Hart en vaatstelsel;Medisch;26
Edegem;11013.0;2650.0;05  Hart en vaatstelsel;Chirurgisch;46
Edegem;11013.0;2650.0;06  Spijsverteringsstelsel;Medisch;309
Edegem;11013.0;2650.0;06  Spijsverteringsstelsel;Chirurgisch;29
Edegem;11013.0;2650.0;07  Lever, gal en pancreas;Medisch;13
Edegem;11013.0;2650.0;08  Bewegingsstelsel en bindweefsel;Medisch;411
Edegem;11013.0;2650.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;256
Edegem;11013.0;2650.0;09  Huid, subcutis, borstklier;Medisch;16
Edegem;11013.0;2650.0;09  Huid, subcutis, borstklier;Chirurgisch;61
Edegem;11013.0;2650.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Edegem;11013.0;2650.0;10  Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Edegem;11013.0;2650.0;11  Nieren en urinewegen;Medisch;46
Edegem;11013.0;2650.0;11  Nieren en urinewegen;Chirurgisch;16
Edegem;11013.0;2650.0;12  Mannelijke geslachtsorganen;Medisch;41
Edegem;11013.0;2650.0;12  Mannelijke geslachtsorganen;Chirurgisch;40
Edegem;11013.0;2650.0;13  Vrouwelijke geslachtsorganen;Medisch;< 5
Edegem;11013.0;2650.0;13  Vrouwelijke geslachtsorganen;Chirurgisch;89
Edegem;11013.0;2650.0;14  Zwangerschap en bevalling;Medisch;20
Edegem;11013.0;2650.0;14  Zwangerschap en bevalling;Chirurgisch;16
Edegem;11013.0;2650.0;16  Bloed en bloedvormende organen;Medisch;126
Edegem;11013.0;2650.0;16  Bloed en bloedvormende organen;Chirurgisch;< 5
Edegem;11013.0;2650.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;903
Edegem;11013.0;2650.0;17  Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Edegem;11013.0;2650.0;18  Infectie en parasitaire ziekten;Chirurgisch;< 5
Edegem;11013.0;2650.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;10
Edegem;11013.0;2650.0;21  Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;8
Edegem;11013.0;2650.0;23  Factoren die de gezondheid beïnvloeden;Andere;< 5
Edegem;11013.0;2650.0;23  Factoren die de gezondheid beïnvloeden;Medisch;130
Edegem;11013.0;2650.0;23  Factoren die de gezondheid beïnvloeden;Chirurgisch;33
Essen;11016.0;2910.0;01  Zenuwstelsel;Medisch;30
Essen;11016.0;2910.0;01  Zenuwstelsel;Chirurgisch;38
Essen;11016.0;2910.0;02  Oogaandoeningen;Chirurgisch;153
Essen;11016.0;2910.0;03  Neus, keel en oren;Medisch;137
Essen;11016.0;2910.0;03  Neus, keel en oren;Chirurgisch;215
Essen;11016.0;2910.0;04  Ademhalingsstelsel;Medisch;15
Essen;11016.0;2910.0;04  Ademhalingsstelsel;Chirurgisch;< 5
Essen;11016.0;2910.0;05  Hart en vaatstelsel;Medisch;7
Essen;11016.0;2910.0;05  Hart en vaatstelsel;Chirurgisch;59
Essen;11016.0;2910.0;06  Spijsverteringsstelsel;Medisch;194
Essen;11016.0;2910.0;06  Spijsverteringsstelsel;Chirurgisch;22
Essen;11016.0;2910.0;07  Lever, gal en pancreas;Medisch;< 5
Essen;11016.0;2910.0;08  Bewegingsstelsel en bindweefsel;Medisch;239
Essen;11016.0;2910.0;08  Bewegingsstelsel en bindweefsel;Chirurgisch;219
Essen;11016.0;2910.0;09  Huid, subcutis, borstklier;Medisch;6
Essen;11016.0;2910.0;09  Huid, subcutis, borstklier;Chirurgisch;53
Essen;11016.0;2910.0;10  Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Essen;11016.0;2910.0;11  Nieren en urinewegen;Medisch;48
Essen;11016.0;2910.0;11  Nieren en urinewegen;Chirurgisch;9
Essen;11016.0;2910.0;12  Mannelijke geslachtsorganen;Medisch;50
Essen;11016.0;2910.0;12  Mannelijke geslachtsorganen;Chirurgisch;35
