commune;code_ins;code_postal;mdc_apr-drg_36;type_de_drg;nombre_de_séjours
Boom;11005.0;2850.0;PP - Pré-MDC;Chirurgical;0
Boom;11005.0;2850.0;PP - Pré-MDC;Médical;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Autre;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Chirurgical;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Médical;0
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Autre;0
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Chirurgical;< 5
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Médical;0
Borsbeek;11007.0;2150.0;01 - Système nerveux;Chirurgical;16
Borsbeek;11007.0;2150.0;01 - Système nerveux;Médical;< 5
Borsbeek;11007.0;2150.0;02 - Affections des yeux;Chirurgical;130
Borsbeek;11007.0;2150.0;02 - Affections des yeux;Médical;< 5
Borsbeek;11007.0;2150.0;03 - Nez, gorge, oreilles, crâne et face;Chirurgical;125
Borsbeek;11007.0;2150.0;03 - Nez, gorge, oreilles, crâne et face;Médical;143
Borsbeek;11007.0;2150.0;04 - Système respiratoire;Chirurgical;< 5
Borsbeek;11007.0;2150.0;04 - Système respiratoire;Médical;< 5
Borsbeek;11007.0;2150.0;05 - Système circulatoire;Chirurgical;21
Borsbeek;11007.0;2150.0;05 - Système circulatoire;Médical;54
Borsbeek;11007.0;2150.0;06 - Système digestif;Chirurgical;21
Borsbeek;11007.0;2150.0;06 - Système digestif;Médical;263
Borsbeek;11007.0;2150.0;07 - Système hépatobiliaire et pancréas;Chirurgical;< 5
Borsbeek;11007.0;2150.0;07 - Système hépatobiliaire et pancréas;Médical;5
Borsbeek;11007.0;2150.0;08 - Système musculo-squelettique et tissu conjonctif;Chirurgical;127
Borsbeek;11007.0;2150.0;08 - Système musculo-squelettique et tissu conjonctif;Médical;6
Borsbeek;11007.0;2150.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;13
Borsbeek;11007.0;2150.0;09 - Peau, tissu sous-cutané, sein;Médical;37
Borsbeek;11007.0;2150.0;10 - Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;< 5
Borsbeek;11007.0;2150.0;10 - Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Borsbeek;11007.0;2150.0;11 - Reins et voies urinaires;Chirurgical;7
Borsbeek;11007.0;2150.0;11 - Reins et voies urinaires;Médical;47
Borsbeek;11007.0;2150.0;12 - Système reproducteur masculin;Chirurgical;< 5
Borsbeek;11007.0;2150.0;12 - Système reproducteur masculin;Médical;47
Borsbeek;11007.0;2150.0;13 - Système reproducteur féminin;Chirurgical;23
Borsbeek;11007.0;2150.0;13 - Système reproducteur féminin;Médical;17
Borsbeek;11007.0;2150.0;14 - Grossesse, accouchement et puerpéralité;Chirurgical;12
Borsbeek;11007.0;2150.0;14 - Grossesse, accouchement et puerpéralité;Médical;13
Borsbeek;11007.0;2150.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Borsbeek;11007.0;2150.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;0
Borsbeek;11007.0;2150.0;16 - Sang, organes hématopoïétiques et système immunitaire;Chirurgical;0
Borsbeek;11007.0;2150.0;16 - Sang, organes hématopoïétiques et système immunitaire;Médical;21
Borsbeek;11007.0;2150.0;17 - Affections malignes lymphatiques, hématopoïétiques et autres, chimiothérapie et radiothérapie;Chirurgical;< 5
Borsbeek;11007.0;2150.0;17 - Affections malignes lymphatiques, hématopoïétiques et autres, chimiothérapie et radiothérapie;Médical;305
Borsbeek;11007.0;2150.0;18 - Maladies infectieuses et parasitaire;Chirurgical;0
Borsbeek;11007.0;2150.0;18 - Maladies infectieuses et parasitaire;Médical;0
Borsbeek;11007.0;2150.0;19 - Troubles mentaux;Chirurgical;0
Borsbeek;11007.0;2150.0;19 - Troubles mentaux;Médical;0
Borsbeek;11007.0;2150.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Borsbeek;11007.0;2150.0;20 - Alcoolisme et usage de drogue;Médical;0
Borsbeek;11007.0;2150.0;21 - Empoisonnements, effets toxiques, autres traumatismes et complications de traitement;Chirurgical;< 5
Borsbeek;11007.0;2150.0;21 - Empoisonnements, effets toxiques, autres traumatismes et complications de traitement;Médical;< 5
Borsbeek;11007.0;2150.0;22 - Brûlures;Chirurgical;0
Borsbeek;11007.0;2150.0;22 - Brûlures;Médical;0
Borsbeek;11007.0;2150.0;23 - Revalidation, soins de suite, autres facteurs influençant la santé;Chirurgical;27
Borsbeek;11007.0;2150.0;23 - Revalidation, soins de suite, autres facteurs influençant la santé;Médical;442
Borsbeek;11007.0;2150.0;24 - Infections HIV;Chirurgical;0
Borsbeek;11007.0;2150.0;24 - Infections HIV;Médical;< 5
Borsbeek;11007.0;2150.0;25 - Polytraumatismes significatifs;Chirurgical;0
Borsbeek;11007.0;2150.0;25 - Polytraumatismes significatifs;Médical;0
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Autre;0
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Chirurgical;0
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Médical;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Autre;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Chirurgical;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Médical;0
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Autre;0
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Chirurgical;22
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Médical;0
Brasschaat;11008.0;2930.0;01 - Système nerveux;Chirurgical;106
Brasschaat;11008.0;2930.0;01 - Système nerveux;Médical;9
Brasschaat;11008.0;2930.0;02 - Affections des yeux;Chirurgical;377
Brasschaat;11008.0;2930.0;02 - Affections des yeux;Médical;< 5
Brasschaat;11008.0;2930.0;03 - Nez, gorge, oreilles, crâne et face;Chirurgical;312
Brasschaat;11008.0;2930.0;03 - Nez, gorge, oreilles, crâne et face;Médical;442
Brasschaat;11008.0;2930.0;04 - Système respiratoire;Chirurgical;0
Brasschaat;11008.0;2930.0;04 - Système respiratoire;Médical;39
Brasschaat;11008.0;2930.0;05 - Système circulatoire;Chirurgical;43
Brasschaat;11008.0;2930.0;05 - Système circulatoire;Médical;136
Brasschaat;11008.0;2930.0;06 - Système digestif;Chirurgical;61
Brasschaat;11008.0;2930.0;06 - Système digestif;Médical;567
Brasschaat;11008.0;2930.0;07 - Système hépatobiliaire et pancréas;Chirurgical;< 5
Brasschaat;11008.0;2930.0;07 - Système hépatobiliaire et pancréas;Médical;15
Brasschaat;11008.0;2930.0;08 - Système musculo-squelettique et tissu conjonctif;Chirurgical;408
Brasschaat;11008.0;2930.0;08 - Système musculo-squelettique et tissu conjonctif;Médical;41
Brasschaat;11008.0;2930.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;74
Brasschaat;11008.0;2930.0;09 - Peau, tissu sous-cutané, sein;Médical;74
Brasschaat;11008.0;2930.0;10 - Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;0
Brasschaat;11008.0;2930.0;10 - Maladies endocriniennes, nutritives et du métabolisme;Médical;6
Brasschaat;11008.0;2930.0;11 - Reins et voies urinaires;Chirurgical;49
Brasschaat;11008.0;2930.0;11 - Reins et voies urinaires;Médical;203
Brasschaat;11008.0;2930.0;12 - Système reproducteur masculin;Chirurgical;23
Brasschaat;11008.0;2930.0;12 - Système reproducteur masculin;Médical;59
Brasschaat;11008.0;2930.0;13 - Système reproducteur féminin;Chirurgical;63
Brasschaat;11008.0;2930.0;13 - Système reproducteur féminin;Médical;26
Brasschaat;11008.0;2930.0;14 - Grossesse, accouchement et puerpéralité;Chirurgical;25
Brasschaat;11008.0;2930.0;14 - Grossesse, accouchement et puerpéralité;Médical;21
Brasschaat;11008.0;2930.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;0
Brasschaat;11008.0;2930.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;0
Brasschaat;11008.0;2930.0;16 - Sang, organes hématopoïétiques et système immunitaire;Chirurgical;< 5
Brasschaat;11008.0;2930.0;16 - Sang, organes hématopoïétiques et système immunitaire;Médical;67
Brasschaat;11008.0;2930.0;17 - Affections malignes lymphatiques, hématopoïétiques et autres, chimiothérapie et radiothérapie;Chirurgical;< 5
Brasschaat;11008.0;2930.0;17 - Affections malignes lymphatiques, hématopoïétiques et autres, chimiothérapie et radiothérapie;Médical;1.956
Brasschaat;11008.0;2930.0;18 - Maladies infectieuses et parasitaire;Chirurgical;< 5
Brasschaat;11008.0;2930.0;18 - Maladies infectieuses et parasitaire;Médical;< 5
Brasschaat;11008.0;2930.0;19 - Troubles mentaux;Chirurgical;0
Brasschaat;11008.0;2930.0;19 - Troubles mentaux;Médical;< 5
Brasschaat;11008.0;2930.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Brasschaat;11008.0;2930.0;20 - Alcoolisme et usage de drogue;Médical;< 5
