commune;code_ins;code_postal;mdc_apr-drg_28;diagnostic;nombre_de_séjours
Anvers;11002.0;2000.0;00 Groupe résiduel;Chirurgical;189
Anvers;11002.0;2000.0;01 Système nerveux;Médical;534
Anvers;11002.0;2000.0;01 Système nerveux;Chirurgical;1.007
Anvers;11002.0;2000.0;02 Affections des yeux;Médical;45
Anvers;11002.0;2000.0;02 Affections des yeux;Chirurgical;6.527
Anvers;11002.0;2000.0;03 Nez, gorge, oreilles;Médical;6.049
Anvers;11002.0;2000.0;03 Nez, gorge, oreilles;Chirurgical;6.860
Anvers;11002.0;2000.0;04 Système respiratoire;Médical;517
Anvers;11002.0;2000.0;04 Système respiratoire;Chirurgical;27
Anvers;11002.0;2000.0;05 Système circulatoire;Médical;596
Anvers;11002.0;2000.0;05 Système circulatoire;Chirurgical;1.117
Anvers;11002.0;2000.0;06 Système digestif;Médical;5.873
Anvers;11002.0;2000.0;06 Système digestif;Chirurgical;1.086
Anvers;11002.0;2000.0;07 Foie, bile et pancréas;Médical;316
Anvers;11002.0;2000.0;07 Foie, bile et pancréas;Chirurgical;16
Anvers;11002.0;2000.0;08 Système musculaire et tissu conjonctif;Médical;5.545
Anvers;11002.0;2000.0;08 Système musculaire et tissu conjonctif;Chirurgical;6.364
Anvers;11002.0;2000.0;09 Peau, tissu sous-cutané, sein;Médical;1.501
Anvers;11002.0;2000.0;09 Peau, tissu sous-cutané, sein;Chirurgical;1.145
Anvers;11002.0;2000.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;52
Anvers;11002.0;2000.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;17
Anvers;11002.0;2000.0;11 Reins et voies urinaires;Médical;1.054
Anvers;11002.0;2000.0;11 Reins et voies urinaires;Chirurgical;344
Anvers;11002.0;2000.0;12 Organes génitaux masculins;Médical;633
Anvers;11002.0;2000.0;12 Organes génitaux masculins;Chirurgical;2.487
Anvers;11002.0;2000.0;13 Organes génitaux féminins;Médical;667
Anvers;11002.0;2000.0;13 Organes génitaux féminins;Chirurgical;1.343
Anvers;11002.0;2000.0;14 Grossesse et accouchement;Médical;344
Anvers;11002.0;2000.0;14 Grossesse et accouchement;Chirurgical;902
Anvers;11002.0;2000.0;15 Nouveau-nés, affections d'origine périnatale;Médical;< 5
Anvers;11002.0;2000.0;16 Sang et organes hématopoïétiques;Médical;1.263
Anvers;11002.0;2000.0;16 Sang et organes hématopoïétiques;Chirurgical;50
Anvers;11002.0;2000.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;14.348
Anvers;11002.0;2000.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;59
Anvers;11002.0;2000.0;18 Maladies infectieuses et parasitaires;Médical;26
Anvers;11002.0;2000.0;18 Maladies infectieuses et parasitaires;Chirurgical;20
Anvers;11002.0;2000.0;19 Troubles mentaux;Médical;47
Anvers;11002.0;2000.0;19 Troubles mentaux;Chirurgical;5
Anvers;11002.0;2000.0;20 Alcoolisme et usage de drogue;Médical;54
Anvers;11002.0;2000.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;180
Anvers;11002.0;2000.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;120
Anvers;11002.0;2000.0;22 Brûlures;Médical;< 5
Anvers;11002.0;2000.0;22 Brûlures;Chirurgical;8
Anvers;11002.0;2000.0;23 Facteurs influençant la santé;Médical;9.324
Anvers;11002.0;2000.0;23 Facteurs influençant la santé;Chirurgical;1.090
Anvers;11002.0;2000.0;24 Infections HIV;Médical;22
Anvers;11002.0;2000.0;SS DRG spéciaux;Autre;193
Boechout;11004.0;2530.0;00 Groupe résiduel;Chirurgical;5
Boechout;11004.0;2530.0;01 Système nerveux;Médical;25
Boechout;11004.0;2530.0;01 Système nerveux;Chirurgical;34
Boechout;11004.0;2530.0;02 Affections des yeux;Médical;< 5
Boechout;11004.0;2530.0;02 Affections des yeux;Chirurgical;117
Boechout;11004.0;2530.0;03 Nez, gorge, oreilles;Médical;179
Boechout;11004.0;2530.0;03 Nez, gorge, oreilles;Chirurgical;156
Boechout;11004.0;2530.0;04 Système respiratoire;Médical;14
Boechout;11004.0;2530.0;05 Système circulatoire;Médical;17
Boechout;11004.0;2530.0;05 Système circulatoire;Chirurgical;28
Boechout;11004.0;2530.0;06 Système digestif;Médical;159
Boechout;11004.0;2530.0;06 Système digestif;Chirurgical;22
Boechout;11004.0;2530.0;07 Foie, bile et pancréas;Médical;< 5
Boechout;11004.0;2530.0;08 Système musculaire et tissu conjonctif;Médical;291
Boechout;11004.0;2530.0;08 Système musculaire et tissu conjonctif;Chirurgical;168
Boechout;11004.0;2530.0;09 Peau, tissu sous-cutané, sein;Médical;35
Boechout;11004.0;2530.0;09 Peau, tissu sous-cutané, sein;Chirurgical;26
Boechout;11004.0;2530.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Boechout;11004.0;2530.0;11 Reins et voies urinaires;Médical;39
Boechout;11004.0;2530.0;11 Reins et voies urinaires;Chirurgical;< 5
Boechout;11004.0;2530.0;12 Organes génitaux masculins;Médical;25
Boechout;11004.0;2530.0;12 Organes génitaux masculins;Chirurgical;12
Boechout;11004.0;2530.0;13 Organes génitaux féminins;Médical;15
Boechout;11004.0;2530.0;13 Organes génitaux féminins;Chirurgical;43
Boechout;11004.0;2530.0;14 Grossesse et accouchement;Médical;9
Boechout;11004.0;2530.0;14 Grossesse et accouchement;Chirurgical;16
Boechout;11004.0;2530.0;16 Sang et organes hématopoïétiques;Médical;7
Boechout;11004.0;2530.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;308
Boechout;11004.0;2530.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Boechout;11004.0;2530.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Boechout;11004.0;2530.0;19 Troubles mentaux;Médical;< 5
Boechout;11004.0;2530.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Boechout;11004.0;2530.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Boechout;11004.0;2530.0;23 Facteurs influençant la santé;Médical;132
Boechout;11004.0;2530.0;23 Facteurs influençant la santé;Chirurgical;22
Boechout;11004.0;2530.0;SS DRG spéciaux;Autre;< 5
Boom;11005.0;2850.0;00 Groupe résiduel;Autre;< 5
Boom;11005.0;2850.0;00 Groupe résiduel;Chirurgical;6
Boom;11005.0;2850.0;01 Système nerveux;Médical;21
Boom;11005.0;2850.0;01 Système nerveux;Chirurgical;61
Boom;11005.0;2850.0;02 Affections des yeux;Médical;6
Boom;11005.0;2850.0;02 Affections des yeux;Chirurgical;208
Boom;11005.0;2850.0;03 Nez, gorge, oreilles;Médical;296
Boom;11005.0;2850.0;03 Nez, gorge, oreilles;Chirurgical;220
Boom;11005.0;2850.0;04 Système respiratoire;Médical;15
Boom;11005.0;2850.0;04 Système respiratoire;Chirurgical;< 5
Boom;11005.0;2850.0;05 Système circulatoire;Médical;63
Boom;11005.0;2850.0;05 Système circulatoire;Chirurgical;87
Boom;11005.0;2850.0;06 Système digestif;Médical;450
Boom;11005.0;2850.0;06 Système digestif;Chirurgical;14
Boom;11005.0;2850.0;07 Foie, bile et pancréas;Médical;10
Boom;11005.0;2850.0;07 Foie, bile et pancréas;Chirurgical;< 5
Boom;11005.0;2850.0;08 Système musculaire et tissu conjonctif;Médical;408
Boom;11005.0;2850.0;08 Système musculaire et tissu conjonctif;Chirurgical;273
Boom;11005.0;2850.0;09 Peau, tissu sous-cutané, sein;Médical;69
Boom;11005.0;2850.0;09 Peau, tissu sous-cutané, sein;Chirurgical;34
Boom;11005.0;2850.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Boom;11005.0;2850.0;11 Reins et voies urinaires;Médical;61
Boom;11005.0;2850.0;11 Reins et voies urinaires;Chirurgical;8
Boom;11005.0;2850.0;12 Organes génitaux masculins;Médical;46
Boom;11005.0;2850.0;12 Organes génitaux masculins;Chirurgical;87
Boom;11005.0;2850.0;13 Organes génitaux féminins;Médical;18
Boom;11005.0;2850.0;13 Organes génitaux féminins;Chirurgical;39
Boom;11005.0;2850.0;14 Grossesse et accouchement;Médical;5
Boom;11005.0;2850.0;14 Grossesse et accouchement;Chirurgical;22
Boom;11005.0;2850.0;16 Sang et organes hématopoïétiques;Médical;49
Boom;11005.0;2850.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Boom;11005.0;2850.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;651
Boom;11005.0;2850.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;7
Boom;11005.0;2850.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Boom;11005.0;2850.0;19 Troubles mentaux;Médical;< 5
Boom;11005.0;2850.0;20 Alcoolisme et usage de drogue;Médical;< 5
Boom;11005.0;2850.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Boom;11005.0;2850.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Boom;11005.0;2850.0;23 Facteurs influençant la santé;Médical;210
Boom;11005.0;2850.0;23 Facteurs influençant la santé;Chirurgical;33
Boom;11005.0;2850.0;SS DRG spéciaux;Autre;< 5
Borsbeek;11007.0;2150.0;00 Groupe résiduel;Chirurgical;< 5
Borsbeek;11007.0;2150.0;01 Système nerveux;Médical;13
Borsbeek;11007.0;2150.0;01 Système nerveux;Chirurgical;20
Borsbeek;11007.0;2150.0;02 Affections des yeux;Médical;< 5
Borsbeek;11007.0;2150.0;02 Affections des yeux;Chirurgical;129
Borsbeek;11007.0;2150.0;03 Nez, gorge, oreilles;Médical;119
Borsbeek;11007.0;2150.0;03 Nez, gorge, oreilles;Chirurgical;182
Borsbeek;11007.0;2150.0;04 Système respiratoire;Médical;6
Borsbeek;11007.0;2150.0;04 Système respiratoire;Chirurgical;< 5
Borsbeek;11007.0;2150.0;05 Système circulatoire;Médical;20
Borsbeek;11007.0;2150.0;05 Système circulatoire;Chirurgical;35
Borsbeek;11007.0;2150.0;06 Système digestif;Médical;154
Borsbeek;11007.0;2150.0;06 Système digestif;Chirurgical;18
Borsbeek;11007.0;2150.0;07 Foie, bile et pancréas;Médical;< 5
Borsbeek;11007.0;2150.0;08 Système musculaire et tissu conjonctif;Médical;172
Borsbeek;11007.0;2150.0;08 Système musculaire et tissu conjonctif;Chirurgical;167
Borsbeek;11007.0;2150.0;09 Peau, tissu sous-cutané, sein;Médical;32
Borsbeek;11007.0;2150.0;09 Peau, tissu sous-cutané, sein;Chirurgical;33
Borsbeek;11007.0;2150.0;11 Reins et voies urinaires;Médical;32
Borsbeek;11007.0;2150.0;11 Reins et voies urinaires;Chirurgical;< 5
Borsbeek;11007.0;2150.0;12 Organes génitaux masculins;Médical;23
Borsbeek;11007.0;2150.0;12 Organes génitaux masculins;Chirurgical;27
Borsbeek;11007.0;2150.0;13 Organes génitaux féminins;Médical;17
Borsbeek;11007.0;2150.0;13 Organes génitaux féminins;Chirurgical;19
Borsbeek;11007.0;2150.0;14 Grossesse et accouchement;Médical;7
Borsbeek;11007.0;2150.0;14 Grossesse et accouchement;Chirurgical;18
Borsbeek;11007.0;2150.0;16 Sang et organes hématopoïétiques;Médical;13
Borsbeek;11007.0;2150.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;374
Borsbeek;11007.0;2150.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Borsbeek;11007.0;2150.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Borsbeek;11007.0;2150.0;19 Troubles mentaux;Médical;< 5
Borsbeek;11007.0;2150.0;20 Alcoolisme et usage de drogue;Médical;< 5
Borsbeek;11007.0;2150.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Borsbeek;11007.0;2150.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Borsbeek;11007.0;2150.0;23 Facteurs influençant la santé;Médical;157
Borsbeek;11007.0;2150.0;23 Facteurs influençant la santé;Chirurgical;19
Borsbeek;11007.0;2150.0;24 Infections HIV;Médical;< 5
Borsbeek;11007.0;2150.0;SS DRG spéciaux;Autre;14
Brasschaat;11008.0;2930.0;00 Groupe résiduel;Autre;< 5
Brasschaat;11008.0;2930.0;00 Groupe résiduel;Chirurgical;19
Brasschaat;11008.0;2930.0;01 Système nerveux;Médical;27
Brasschaat;11008.0;2930.0;01 Système nerveux;Chirurgical;84
Brasschaat;11008.0;2930.0;02 Affections des yeux;Médical;< 5
Brasschaat;11008.0;2930.0;02 Affections des yeux;Chirurgical;548
Brasschaat;11008.0;2930.0;03 Nez, gorge, oreilles;Médical;522
Brasschaat;11008.0;2930.0;03 Nez, gorge, oreilles;Chirurgical;430
Brasschaat;11008.0;2930.0;04 Système respiratoire;Médical;49
Brasschaat;11008.0;2930.0;04 Système respiratoire;Chirurgical;< 5
Brasschaat;11008.0;2930.0;05 Système circulatoire;Médical;29
Brasschaat;11008.0;2930.0;05 Système circulatoire;Chirurgical;80
Brasschaat;11008.0;2930.0;06 Système digestif;Médical;465
Brasschaat;11008.0;2930.0;06 Système digestif;Chirurgical;68
Brasschaat;11008.0;2930.0;07 Foie, bile et pancréas;Médical;13
Brasschaat;11008.0;2930.0;08 Système musculaire et tissu conjonctif;Médical;232
Brasschaat;11008.0;2930.0;08 Système musculaire et tissu conjonctif;Chirurgical;435
Brasschaat;11008.0;2930.0;09 Peau, tissu sous-cutané, sein;Médical;79
Brasschaat;11008.0;2930.0;09 Peau, tissu sous-cutané, sein;Chirurgical;80
Brasschaat;11008.0;2930.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Brasschaat;11008.0;2930.0;11 Reins et voies urinaires;Médical;132
Brasschaat;11008.0;2930.0;11 Reins et voies urinaires;Chirurgical;39
Brasschaat;11008.0;2930.0;12 Organes génitaux masculins;Médical;75
Brasschaat;11008.0;2930.0;12 Organes génitaux masculins;Chirurgical;73
Brasschaat;11008.0;2930.0;13 Organes génitaux féminins;Médical;50
Brasschaat;11008.0;2930.0;13 Organes génitaux féminins;Chirurgical;116
Brasschaat;11008.0;2930.0;14 Grossesse et accouchement;Médical;27
Brasschaat;11008.0;2930.0;14 Grossesse et accouchement;Chirurgical;41
Brasschaat;11008.0;2930.0;16 Sang et organes hématopoïétiques;Médical;124
Brasschaat;11008.0;2930.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Brasschaat;11008.0;2930.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;1.451
Brasschaat;11008.0;2930.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;6
Brasschaat;11008.0;2930.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Brasschaat;11008.0;2930.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Brasschaat;11008.0;2930.0;19 Troubles mentaux;Médical;< 5
Brasschaat;11008.0;2930.0;20 Alcoolisme et usage de drogue;Médical;< 5
Brasschaat;11008.0;2930.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;7
Brasschaat;11008.0;2930.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;14
Brasschaat;11008.0;2930.0;22 Brûlures;Médical;< 5
Brasschaat;11008.0;2930.0;22 Brûlures;Chirurgical;< 5
Brasschaat;11008.0;2930.0;23 Facteurs influençant la santé;Médical;822
Brasschaat;11008.0;2930.0;23 Facteurs influençant la santé;Chirurgical;65
Brasschaat;11008.0;2930.0;24 Infections HIV;Médical;< 5
Brasschaat;11008.0;2930.0;SS DRG spéciaux;Autre;< 5
Brecht;11009.0;2960.0;00 Groupe résiduel;Chirurgical;7
Brecht;11009.0;2960.0;01 Système nerveux;Médical;30
Brecht;11009.0;2960.0;01 Système nerveux;Chirurgical;64
Brecht;11009.0;2960.0;02 Affections des yeux;Médical;< 5
Brecht;11009.0;2960.0;02 Affections des yeux;Chirurgical;308
Brecht;11009.0;2960.0;03 Nez, gorge, oreilles;Médical;407
Brecht;11009.0;2960.0;03 Nez, gorge, oreilles;Chirurgical;489
Brecht;11009.0;2960.0;04 Système respiratoire;Médical;31
Brecht;11009.0;2960.0;04 Système respiratoire;Chirurgical;< 5
Brecht;11009.0;2960.0;05 Système circulatoire;Médical;86
Brecht;11009.0;2960.0;05 Système circulatoire;Chirurgical;114
Brecht;11009.0;2960.0;06 Système digestif;Médical;326
Brecht;11009.0;2960.0;06 Système digestif;Chirurgical;32
Brecht;11009.0;2960.0;07 Foie, bile et pancréas;Médical;16
Brecht;11009.0;2960.0;08 Système musculaire et tissu conjonctif;Médical;519
Brecht;11009.0;2960.0;08 Système musculaire et tissu conjonctif;Chirurgical;410
Brecht;11009.0;2960.0;09 Peau, tissu sous-cutané, sein;Médical;70
Brecht;11009.0;2960.0;09 Peau, tissu sous-cutané, sein;Chirurgical;39
Brecht;11009.0;2960.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Brecht;11009.0;2960.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;< 5
Brecht;11009.0;2960.0;11 Reins et voies urinaires;Médical;44
Brecht;11009.0;2960.0;11 Reins et voies urinaires;Chirurgical;5
Brecht;11009.0;2960.0;12 Organes génitaux masculins;Médical;65
Brecht;11009.0;2960.0;12 Organes génitaux masculins;Chirurgical;56
Brecht;11009.0;2960.0;13 Organes génitaux féminins;Médical;28
Brecht;11009.0;2960.0;13 Organes génitaux féminins;Chirurgical;80
Brecht;11009.0;2960.0;14 Grossesse et accouchement;Médical;15
Brecht;11009.0;2960.0;14 Grossesse et accouchement;Chirurgical;26
Brecht;11009.0;2960.0;16 Sang et organes hématopoïétiques;Médical;59
Brecht;11009.0;2960.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;903
Brecht;11009.0;2960.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Brecht;11009.0;2960.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Brecht;11009.0;2960.0;20 Alcoolisme et usage de drogue;Médical;< 5
Brecht;11009.0;2960.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Brecht;11009.0;2960.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;10
Brecht;11009.0;2960.0;23 Facteurs influençant la santé;Médical;508
Brecht;11009.0;2960.0;23 Facteurs influençant la santé;Chirurgical;47
Brecht;11009.0;2960.0;SS DRG spéciaux;Autre;< 5
Edegem;11013.0;2650.0;00 Groupe résiduel;Chirurgical;6
Edegem;11013.0;2650.0;01 Système nerveux;Médical;19
Edegem;11013.0;2650.0;01 Système nerveux;Chirurgical;64
Edegem;11013.0;2650.0;02 Affections des yeux;Médical;< 5
Edegem;11013.0;2650.0;02 Affections des yeux;Chirurgical;338
Edegem;11013.0;2650.0;03 Nez, gorge, oreilles;Médical;276
Edegem;11013.0;2650.0;03 Nez, gorge, oreilles;Chirurgical;250
Edegem;11013.0;2650.0;04 Système respiratoire;Médical;14
Edegem;11013.0;2650.0;04 Système respiratoire;Chirurgical;< 5
Edegem;11013.0;2650.0;05 Système circulatoire;Médical;30
Edegem;11013.0;2650.0;05 Système circulatoire;Chirurgical;36
Edegem;11013.0;2650.0;06 Système digestif;Médical;353
Edegem;11013.0;2650.0;06 Système digestif;Chirurgical;29
Edegem;11013.0;2650.0;07 Foie, bile et pancréas;Médical;6
Edegem;11013.0;2650.0;08 Système musculaire et tissu conjonctif;Médical;380
Edegem;11013.0;2650.0;08 Système musculaire et tissu conjonctif;Chirurgical;275
Edegem;11013.0;2650.0;09 Peau, tissu sous-cutané, sein;Médical;48
Edegem;11013.0;2650.0;09 Peau, tissu sous-cutané, sein;Chirurgical;49
Edegem;11013.0;2650.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Edegem;11013.0;2650.0;11 Reins et voies urinaires;Médical;60
Edegem;11013.0;2650.0;11 Reins et voies urinaires;Chirurgical;15
Edegem;11013.0;2650.0;12 Organes génitaux masculins;Médical;37
Edegem;11013.0;2650.0;12 Organes génitaux masculins;Chirurgical;47
Edegem;11013.0;2650.0;13 Organes génitaux féminins;Médical;30
Edegem;11013.0;2650.0;13 Organes génitaux féminins;Chirurgical;53
Edegem;11013.0;2650.0;14 Grossesse et accouchement;Médical;11
Edegem;11013.0;2650.0;14 Grossesse et accouchement;Chirurgical;27
Edegem;11013.0;2650.0;16 Sang et organes hématopoïétiques;Médical;40
Edegem;11013.0;2650.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Edegem;11013.0;2650.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;807
Edegem;11013.0;2650.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Edegem;11013.0;2650.0;18 Maladies infectieuses et parasitaires;Médical;< 5
Edegem;11013.0;2650.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Edegem;11013.0;2650.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;8
Edegem;11013.0;2650.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Edegem;11013.0;2650.0;23 Facteurs influençant la santé;Médical;355
Edegem;11013.0;2650.0;23 Facteurs influençant la santé;Chirurgical;46
Edegem;11013.0;2650.0;SS DRG spéciaux;Autre;< 5
Essen;11016.0;2910.0;00 Groupe résiduel;Chirurgical;6
Essen;11016.0;2910.0;01 Système nerveux;Médical;18
Essen;11016.0;2910.0;01 Système nerveux;Chirurgical;38
Essen;11016.0;2910.0;02 Affections des yeux;Médical;< 5
Essen;11016.0;2910.0;02 Affections des yeux;Chirurgical;161
Essen;11016.0;2910.0;03 Nez, gorge, oreilles;Médical;190
Essen;11016.0;2910.0;03 Nez, gorge, oreilles;Chirurgical;221
Essen;11016.0;2910.0;04 Système respiratoire;Médical;10
Essen;11016.0;2910.0;05 Système circulatoire;Médical;12
Essen;11016.0;2910.0;05 Système circulatoire;Chirurgical;56
Essen;11016.0;2910.0;06 Système digestif;Médical;176
Essen;11016.0;2910.0;06 Système digestif;Chirurgical;23
Essen;11016.0;2910.0;07 Foie, bile et pancréas;Médical;< 5
Essen;11016.0;2910.0;08 Système musculaire et tissu conjonctif;Médical;93
Essen;11016.0;2910.0;08 Système musculaire et tissu conjonctif;Chirurgical;222
Essen;11016.0;2910.0;09 Peau, tissu sous-cutané, sein;Médical;32
Essen;11016.0;2910.0;09 Peau, tissu sous-cutané, sein;Chirurgical;35
Essen;11016.0;2910.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;< 5
Essen;11016.0;2910.0;11 Reins et voies urinaires;Médical;44
Essen;11016.0;2910.0;11 Reins et voies urinaires;Chirurgical;9
Essen;11016.0;2910.0;12 Organes génitaux masculins;Médical;50
Essen;11016.0;2910.0;12 Organes génitaux masculins;Chirurgical;37
Essen;11016.0;2910.0;13 Organes génitaux féminins;Médical;23
Essen;11016.0;2910.0;13 Organes génitaux féminins;Chirurgical;54
Essen;11016.0;2910.0;14 Grossesse et accouchement;Médical;10
Essen;11016.0;2910.0;14 Grossesse et accouchement;Chirurgical;24
Essen;11016.0;2910.0;16 Sang et organes hématopoïétiques;Médical;38
Essen;11016.0;2910.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Essen;11016.0;2910.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;594
Essen;11016.0;2910.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Essen;11016.0;2910.0;19 Troubles mentaux;Médical;< 5
Essen;11016.0;2910.0;20 Alcoolisme et usage de drogue;Médical;< 5
Essen;11016.0;2910.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;< 5
Essen;11016.0;2910.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;8
Essen;11016.0;2910.0;22 Brûlures;Médical;< 5
Essen;11016.0;2910.0;22 Brûlures;Chirurgical;< 5
Essen;11016.0;2910.0;23 Facteurs influençant la santé;Médical;353
Essen;11016.0;2910.0;23 Facteurs influençant la santé;Chirurgical;38
Essen;11016.0;2910.0;SS DRG spéciaux;Autre;< 5
Hemiksem;11018.0;2620.0;00 Groupe résiduel;Chirurgical;5
Hemiksem;11018.0;2620.0;01 Système nerveux;Médical;27
Hemiksem;11018.0;2620.0;01 Système nerveux;Chirurgical;30
Hemiksem;11018.0;2620.0;02 Affections des yeux;Médical;< 5
Hemiksem;11018.0;2620.0;02 Affections des yeux;Chirurgical;147
