gemeente;nis_code;postcode;mdc_apr-drg_28;diagnose;aantal_verblijven
Boechout;11004.0;2530.0;PP Pre-MDC;Chirurgisch;< 5
Boom;11005.0;2850.0;00 Restgroep;Chirurgisch;25
Boom;11005.0;2850.0;01 Zenuwstelsel;Medisch;169
Boom;11005.0;2850.0;01 Zenuwstelsel;Chirurgisch;41
Boom;11005.0;2850.0;02 Oogaandoeningen;Medisch;6
Boom;11005.0;2850.0;02 Oogaandoeningen;Chirurgisch;34
Boom;11005.0;2850.0;03 Neus, keel en oren;Medisch;97
Boom;11005.0;2850.0;03 Neus, keel en oren;Chirurgisch;42
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Medisch;232
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Chirurgisch;14
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Medisch;217
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Chirurgisch;178
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Medisch;192
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Chirurgisch;134
Boom;11005.0;2850.0;07 Lever, gal en pancreas;Medisch;73
Boom;11005.0;2850.0;07 Lever, gal en pancreas;Chirurgisch;51
Boom;11005.0;2850.0;08 Bewegingsstelsel en bindweefsel;Medisch;133
Boom;11005.0;2850.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;405
Boom;11005.0;2850.0;09 Huid, subcutis, borstklier;Medisch;58
Boom;11005.0;2850.0;09 Huid, subcutis, borstklier;Chirurgisch;53
Boom;11005.0;2850.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;66
Boom;11005.0;2850.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;37
Boom;11005.0;2850.0;11 Nieren en urinewegen;Medisch;77
Boom;11005.0;2850.0;11 Nieren en urinewegen;Chirurgisch;90
Boom;11005.0;2850.0;12 Mannelijke geslachtsorganen;Medisch;14
Boom;11005.0;2850.0;12 Mannelijke geslachtsorganen;Chirurgisch;29
Boom;11005.0;2850.0;13 Vrouwelijke geslachtsorganen;Medisch;8
Boom;11005.0;2850.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;68
Boom;11005.0;2850.0;14 Zwangerschap en bevalling;Medisch;205
Boom;11005.0;2850.0;14 Zwangerschap en bevalling;Chirurgisch;63
Boom;11005.0;2850.0;15 Neonati, perinatale aandoeningen;Medisch;20
Boom;11005.0;2850.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Boom;11005.0;2850.0;16 Bloed en bloedvormende organen;Medisch;16
Boom;11005.0;2850.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Boom;11005.0;2850.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;78
Boom;11005.0;2850.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;9
Boom;11005.0;2850.0;18 Infectie en parasitaire ziekten;Medisch;37
Boom;11005.0;2850.0;18 Infectie en parasitaire ziekten;Chirurgisch;8
Boom;11005.0;2850.0;19 Psychische stoornissen;Medisch;32
Boom;11005.0;2850.0;19 Psychische stoornissen;Chirurgisch;< 5
Boom;11005.0;2850.0;20 Alcohol en druggebruik;Medisch;14
Boom;11005.0;2850.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;28
Boom;11005.0;2850.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;9
Boom;11005.0;2850.0;22 Brandwonden;Medisch;< 5
Boom;11005.0;2850.0;22 Brandwonden;Chirurgisch;< 5
Boom;11005.0;2850.0;23 Factoren die de gezondheid beïnvloeden;Medisch;129
Boom;11005.0;2850.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;15
Boom;11005.0;2850.0;24 HIV infecties;Medisch;< 5
Boom;11005.0;2850.0;25 Multipele traumata;Medisch;< 5
Boom;11005.0;2850.0;25 Multipele traumata;Chirurgisch;< 5
Boom;11005.0;2850.0;PP Pre-MDC;Chirurgisch;9
Borsbeek;11007.0;2150.0;00 Restgroep;Chirurgisch;19
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Medisch;81
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Chirurgisch;12
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Medisch;8
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Chirurgisch;6
Borsbeek;11007.0;2150.0;03 Neus, keel en oren;Medisch;53
Borsbeek;11007.0;2150.0;03 Neus, keel en oren;Chirurgisch;28
Borsbeek;11007.0;2150.0;04 Ademhalingsstelsel;Medisch;118
Borsbeek;11007.0;2150.0;04 Ademhalingsstelsel;Chirurgisch;13
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Medisch;125
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Chirurgisch;77
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Medisch;148
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Chirurgisch;83
Borsbeek;11007.0;2150.0;07 Lever, gal en pancreas;Medisch;21
Borsbeek;11007.0;2150.0;07 Lever, gal en pancreas;Chirurgisch;30
Borsbeek;11007.0;2150.0;08 Bewegingsstelsel en bindweefsel;Medisch;39
Borsbeek;11007.0;2150.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;193
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borstklier;Medisch;27
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borstklier;Chirurgisch;33
Borsbeek;11007.0;2150.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;21
Borsbeek;11007.0;2150.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;14
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Medisch;28
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Chirurgisch;40
Borsbeek;11007.0;2150.0;12 Mannelijke geslachtsorganen;Chirurgisch;16
Borsbeek;11007.0;2150.0;13 Vrouwelijke geslachtsorganen;Medisch;< 5
Borsbeek;11007.0;2150.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;23
Borsbeek;11007.0;2150.0;14 Zwangerschap en bevalling;Medisch;121
Borsbeek;11007.0;2150.0;14 Zwangerschap en bevalling;Chirurgisch;23
Borsbeek;11007.0;2150.0;15 Neonati, perinatale aandoeningen;Medisch;7
Borsbeek;11007.0;2150.0;16 Bloed en bloedvormende organen;Medisch;15
Borsbeek;11007.0;2150.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;62
Borsbeek;11007.0;2150.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;18 Infectie en parasitaire ziekten;Medisch;36
Borsbeek;11007.0;2150.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;19 Psychische stoornissen;Medisch;29
Borsbeek;11007.0;2150.0;20 Alcohol en druggebruik;Medisch;7
Borsbeek;11007.0;2150.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;22
Borsbeek;11007.0;2150.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;6
Borsbeek;11007.0;2150.0;22 Brandwonden;Medisch;< 5
Borsbeek;11007.0;2150.0;22 Brandwonden;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;23 Factoren die de gezondheid beïnvloeden;Medisch;72
Borsbeek;11007.0;2150.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;24 HIV infecties;Medisch;< 5
Borsbeek;11007.0;2150.0;25 Multipele traumata;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;PP Pre-MDC;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;00 Restgroep;Chirurgisch;35
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Medisch;321
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Chirurgisch;41
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Medisch;10
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Chirurgisch;47
Brasschaat;11008.0;2930.0;03 Neus, keel en oren;Medisch;205
Brasschaat;11008.0;2930.0;03 Neus, keel en oren;Chirurgisch;184
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Medisch;421
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Chirurgisch;29
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Medisch;452
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Chirurgisch;244
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Medisch;375
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Chirurgisch;217
Brasschaat;11008.0;2930.0;07 Lever, gal en pancreas;Medisch;89
Brasschaat;11008.0;2930.0;07 Lever, gal en pancreas;Chirurgisch;73
Brasschaat;11008.0;2930.0;08 Bewegingsstelsel en bindweefsel;Medisch;204
Brasschaat;11008.0;2930.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;741
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borstklier;Medisch;83
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borstklier;Chirurgisch;114
Brasschaat;11008.0;2930.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;76
Brasschaat;11008.0;2930.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;58
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Medisch;137
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Chirurgisch;100
Brasschaat;11008.0;2930.0;12 Mannelijke geslachtsorganen;Medisch;23
Brasschaat;11008.0;2930.0;12 Mannelijke geslachtsorganen;Chirurgisch;71
Brasschaat;11008.0;2930.0;13 Vrouwelijke geslachtsorganen;Medisch;13
Brasschaat;11008.0;2930.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;134
Brasschaat;11008.0;2930.0;14 Zwangerschap en bevalling;Medisch;316
Brasschaat;11008.0;2930.0;14 Zwangerschap en bevalling;Chirurgisch;61
Brasschaat;11008.0;2930.0;15 Neonati, perinatale aandoeningen;Medisch;9
Brasschaat;11008.0;2930.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;16 Bloed en bloedvormende organen;Medisch;33
Brasschaat;11008.0;2930.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;151
Brasschaat;11008.0;2930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;14
Brasschaat;11008.0;2930.0;18 Infectie en parasitaire ziekten;Medisch;101
Brasschaat;11008.0;2930.0;18 Infectie en parasitaire ziekten;Chirurgisch;10
Brasschaat;11008.0;2930.0;19 Psychische stoornissen;Medisch;48
Brasschaat;11008.0;2930.0;19 Psychische stoornissen;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;20 Alcohol en druggebruik;Medisch;26
Brasschaat;11008.0;2930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;59
Brasschaat;11008.0;2930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;11
Brasschaat;11008.0;2930.0;22 Brandwonden;Medisch;< 5
Brasschaat;11008.0;2930.0;23 Factoren die de gezondheid beïnvloeden;Medisch;349
Brasschaat;11008.0;2930.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;10
Brasschaat;11008.0;2930.0;24 HIV infecties;Medisch;< 5
Brasschaat;11008.0;2930.0;25 Multipele traumata;Medisch;< 5
Brasschaat;11008.0;2930.0;25 Multipele traumata;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;PP Pre-MDC;Chirurgisch;13
Brecht;11009.0;2960.0;00 Restgroep;Chirurgisch;25
Brecht;11009.0;2960.0;01 Zenuwstelsel;Medisch;258
Brecht;11009.0;2960.0;01 Zenuwstelsel;Chirurgisch;35
Brecht;11009.0;2960.0;02 Oogaandoeningen;Medisch;< 5
Brecht;11009.0;2960.0;02 Oogaandoeningen;Chirurgisch;32
Brecht;11009.0;2960.0;03 Neus, keel en oren;Medisch;171
Brecht;11009.0;2960.0;03 Neus, keel en oren;Chirurgisch;110
Brecht;11009.0;2960.0;04 Ademhalingsstelsel;Medisch;304
Brecht;11009.0;2960.0;04 Ademhalingsstelsel;Chirurgisch;12
Brecht;11009.0;2960.0;05 Hart en vaatstelsel;Medisch;324
Brecht;11009.0;2960.0;05 Hart en vaatstelsel;Chirurgisch;202
Brecht;11009.0;2960.0;06 Spijsverteringsstelsel;Medisch;286
Brecht;11009.0;2960.0;06 Spijsverteringsstelsel;Chirurgisch;220
Brecht;11009.0;2960.0;07 Lever, gal en pancreas;Medisch;68
Brecht;11009.0;2960.0;07 Lever, gal en pancreas;Chirurgisch;60
Brecht;11009.0;2960.0;08 Bewegingsstelsel en bindweefsel;Medisch;102
Brecht;11009.0;2960.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;548
Brecht;11009.0;2960.0;09 Huid, subcutis, borstklier;Medisch;66
Brecht;11009.0;2960.0;09 Huid, subcutis, borstklier;Chirurgisch;77
Brecht;11009.0;2960.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;54
Brecht;11009.0;2960.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;39
Brecht;11009.0;2960.0;11 Nieren en urinewegen;Medisch;112
Brecht;11009.0;2960.0;11 Nieren en urinewegen;Chirurgisch;88
Brecht;11009.0;2960.0;12 Mannelijke geslachtsorganen;Medisch;11
Brecht;11009.0;2960.0;12 Mannelijke geslachtsorganen;Chirurgisch;47
Brecht;11009.0;2960.0;13 Vrouwelijke geslachtsorganen;Medisch;8
Brecht;11009.0;2960.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;109
Brecht;11009.0;2960.0;14 Zwangerschap en bevalling;Medisch;216
Brecht;11009.0;2960.0;14 Zwangerschap en bevalling;Chirurgisch;55
Brecht;11009.0;2960.0;15 Neonati, perinatale aandoeningen;Medisch;13
Brecht;11009.0;2960.0;15 Neonati, perinatale aandoeningen;Chirurgisch;< 5
Brecht;11009.0;2960.0;16 Bloed en bloedvormende organen;Medisch;24
Brecht;11009.0;2960.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;132
Brecht;11009.0;2960.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;7
Brecht;11009.0;2960.0;18 Infectie en parasitaire ziekten;Medisch;78
Brecht;11009.0;2960.0;18 Infectie en parasitaire ziekten;Chirurgisch;5
Brecht;11009.0;2960.0;19 Psychische stoornissen;Medisch;57
Brecht;11009.0;2960.0;19 Psychische stoornissen;Chirurgisch;< 5
Brecht;11009.0;2960.0;20 Alcohol en druggebruik;Medisch;24
Brecht;11009.0;2960.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;33
Brecht;11009.0;2960.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;20
Brecht;11009.0;2960.0;22 Brandwonden;Medisch;< 5
Brecht;11009.0;2960.0;23 Factoren die de gezondheid beïnvloeden;Medisch;206
Brecht;11009.0;2960.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;13
Brecht;11009.0;2960.0;25 Multipele traumata;Medisch;< 5
Brecht;11009.0;2960.0;PP Pre-MDC;Chirurgisch;14
Edegem;11013.0;2650.0;00 Restgroep;Chirurgisch;14
Edegem;11013.0;2650.0;01 Zenuwstelsel;Medisch;272
Edegem;11013.0;2650.0;01 Zenuwstelsel;Chirurgisch;29
Edegem;11013.0;2650.0;02 Oogaandoeningen;Medisch;5
Edegem;11013.0;2650.0;02 Oogaandoeningen;Chirurgisch;42
Edegem;11013.0;2650.0;03 Neus, keel en oren;Medisch;130
Edegem;11013.0;2650.0;03 Neus, keel en oren;Chirurgisch;68
