commune;code_ins;code_postal;mdc_apr-drg_36;type_de_drg;nombre_de_séjours
Aartselaar;11001.0;2630.0;13 Système reproducteur féminin;Chirurgical;32
Aartselaar;11001.0;2630.0;13 Système reproducteur féminin;Médical;< 5
Aartselaar;11001.0;2630.0;14 Grossesse, accouchement et puerpéralité;Chirurgical;41
Aartselaar;11001.0;2630.0;14 Grossesse, accouchement et puerpéralité;Médical;119
Aartselaar;11001.0;2630.0;15 Nouveau-nés - Affections d'origine périnatale;Chirurgical;0
Aartselaar;11001.0;2630.0;15 Nouveau-nés - Affections d'origine périnatale;Médical;15
Aartselaar;11001.0;2630.0;16 Sang, organes hématopoïétiques et système immunitaire;Chirurgical;< 5
Aartselaar;11001.0;2630.0;16 Sang, organes hématopoïétiques et système immunitaire;Médical;14
Aartselaar;11001.0;2630.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Chirurgical;5
Aartselaar;11001.0;2630.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Médical;39
Aartselaar;11001.0;2630.0;18 Maladies infectieuses et parasitaire;Chirurgical;< 5
Aartselaar;11001.0;2630.0;18 Maladies infectieuses et parasitaire;Médical;33
Aartselaar;11001.0;2630.0;19 Troubles mentaux;Chirurgical;< 5
Aartselaar;11001.0;2630.0;19 Troubles mentaux;Médical;14
Aartselaar;11001.0;2630.0;20 Alcoolisme et usage de drogue;Chirurgical;0
Aartselaar;11001.0;2630.0;20 Alcoolisme et usage de drogue;Médical;9
Aartselaar;11001.0;2630.0;21 Empois., effets tox., autres traum. et compl. du traitement;Chirurgical;< 5
Aartselaar;11001.0;2630.0;21 Empois., effets tox., autres traum. et compl. du traitement;Médical;13
Aartselaar;11001.0;2630.0;22 Brulures;Chirurgical;< 5
Aartselaar;11001.0;2630.0;22 Brulures;Médical;< 5
Aartselaar;11001.0;2630.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Chirurgical;16
Aartselaar;11001.0;2630.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Médical;41
Aartselaar;11001.0;2630.0;24 Infections HIV;Chirurgical;0
Aartselaar;11001.0;2630.0;24 Infections HIV;Médical;0
Aartselaar;11001.0;2630.0;25 Polytraumatismes significatifs;Chirurgical;< 5
Aartselaar;11001.0;2630.0;25 Polytraumatismes significatifs;Médical;< 5
Aartselaar;11001.0;2630.0;PP pre-MDC;Autre;0
Aartselaar;11001.0;2630.0;PP pre-MDC;Chirurgical;< 5
Aartselaar;11001.0;2630.0;PP pre-MDC;Médical;0
Aartselaar;11001.0;2630.0;SS DRGs spéciaux;Autre;0
Aartselaar;11001.0;2630.0;SS DRGs spéciaux;Chirurgical;0
Aartselaar;11001.0;2630.0;SS DRGs spéciaux;Médical;0
Anvers;11002.0;2000.0;00 Groupe residuel;Autre;0
Anvers;11002.0;2000.0;00 Groupe residuel;Chirurgical;538
Anvers;11002.0;2000.0;00 Groupe residuel;Médical;0
Anvers;11002.0;2000.0;01 Système nerveux;Chirurgical;530
Anvers;11002.0;2000.0;01 Système nerveux;Médical;4 516
Anvers;11002.0;2000.0;02 Affections des yeux;Chirurgical;222
Anvers;11002.0;2000.0;02 Affections des yeux;Médical;177
Anvers;11002.0;2000.0;03 Nez, gorge, oreilles, crâne et face;Chirurgical;1 748
Anvers;11002.0;2000.0;03 Nez, gorge, oreilles, crâne et face;Médical;3 200
Anvers;11002.0;2000.0;04 Système respiratoire;Chirurgical;272
Anvers;11002.0;2000.0;04 Système respiratoire;Médical;6 647
Anvers;11002.0;2000.0;05 Système circulatoire;Chirurgical;3 510
Anvers;11002.0;2000.0;05 Système circulatoire;Médical;3 597
Anvers;11002.0;2000.0;06 Système digestif;Chirurgical;2 346
Anvers;11002.0;2000.0;06 Système digestif;Médical;4 322
Anvers;11002.0;2000.0;07 Système hépatobiliaire et pancréas;Chirurgical;950
Anvers;11002.0;2000.0;07 Système hépatobiliaire et pancréas;Médical;1 249
Anvers;11002.0;2000.0;08 Système musculo-squelettique et tissu conjonctif;Chirurgical;6 988
Anvers;11002.0;2000.0;08 Système musculo-squelettique et tissu conjonctif;Médical;1 765
Anvers;11002.0;2000.0;09 Peau, tissu sous-cutané, sein;Chirurgical;1 260
Anvers;11002.0;2000.0;09 Peau, tissu sous-cutané, sein;Médical;1 070
Anvers;11002.0;2000.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;740
Anvers;11002.0;2000.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;1 423
Anvers;11002.0;2000.0;11 Reins et voies urinaires;Chirurgical;1 095
Anvers;11002.0;2000.0;11 Reins et voies urinaires;Médical;2 264
Anvers;11002.0;2000.0;12 Système reproducteur masculin;Chirurgical;616
Anvers;11002.0;2000.0;12 Système reproducteur masculin;Médical;190
Anvers;11002.0;2000.0;13 Système reproducteur féminin;Chirurgical;844
Anvers;11002.0;2000.0;13 Système reproducteur féminin;Médical;147
Anvers;11002.0;2000.0;14 Grossesse, accouchement et puerpéralité;Chirurgical;2 015
Anvers;11002.0;2000.0;14 Grossesse, accouchement et puerpéralité;Médical;6 025
Anvers;11002.0;2000.0;15 Nouveau-nés - Affections d'origine périnatale;Chirurgical;16
Anvers;11002.0;2000.0;15 Nouveau-nés - Affections d'origine périnatale;Médical;479
Anvers;11002.0;2000.0;16 Sang, organes hématopoïétiques et système immunitaire;Chirurgical;27
Anvers;11002.0;2000.0;16 Sang, organes hématopoïétiques et système immunitaire;Médical;715
Anvers;11002.0;2000.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Chirurgical;127
Anvers;11002.0;2000.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Médical;997
Anvers;11002.0;2000.0;18 Maladies infectieuses et parasitaire;Chirurgical;157
Anvers;11002.0;2000.0;18 Maladies infectieuses et parasitaire;Médical;1 301
Anvers;11002.0;2000.0;19 Troubles mentaux;Chirurgical;46
Anvers;11002.0;2000.0;19 Troubles mentaux;Médical;573
Anvers;11002.0;2000.0;20 Alcoolisme et usage de drogue;Chirurgical;0
Anvers;11002.0;2000.0;20 Alcoolisme et usage de drogue;Médical;630
Anvers;11002.0;2000.0;21 Empois., effets tox., autres traum. et compl. du traitement;Chirurgical;196
Anvers;11002.0;2000.0;21 Empois., effets tox., autres traum. et compl. du traitement;Médical;821
Anvers;11002.0;2000.0;22 Brulures;Chirurgical;15
Anvers;11002.0;2000.0;22 Brulures;Médical;35
Anvers;11002.0;2000.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Chirurgical;308
Anvers;11002.0;2000.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Médical;2 137
Anvers;11002.0;2000.0;24 Infections HIV;Chirurgical;0
Anvers;11002.0;2000.0;24 Infections HIV;Médical;76
Anvers;11002.0;2000.0;25 Polytraumatismes significatifs;Chirurgical;67
Anvers;11002.0;2000.0;25 Polytraumatismes significatifs;Médical;53
Anvers;11002.0;2000.0;PP pre-MDC;Autre;0
Anvers;11002.0;2000.0;PP pre-MDC;Chirurgical;195
Anvers;11002.0;2000.0;PP pre-MDC;Médical;0
Anvers;11002.0;2000.0;SS DRGs spéciaux;Autre;0
Anvers;11002.0;2000.0;SS DRGs spéciaux;Chirurgical;0
Anvers;11002.0;2000.0;SS DRGs spéciaux;Médical;0
Boechout;11004.0;2530.0;00 Groupe residuel;Autre;0
Boechout;11004.0;2530.0;00 Groupe residuel;Chirurgical;14
Boechout;11004.0;2530.0;00 Groupe residuel;Médical;0
Boechout;11004.0;2530.0;01 Système nerveux;Chirurgical;19
Boechout;11004.0;2530.0;01 Système nerveux;Médical;141
Boechout;11004.0;2530.0;02 Affections des yeux;Chirurgical;6
Boechout;11004.0;2530.0;02 Affections des yeux;Médical;< 5
Boechout;11004.0;2530.0;03 Nez, gorge, oreilles, crâne et face;Chirurgical;51
Boechout;11004.0;2530.0;03 Nez, gorge, oreilles, crâne et face;Médical;85
Boechout;11004.0;2530.0;04 Système respiratoire;Chirurgical;0
Boechout;11004.0;2530.0;04 Système respiratoire;Médical;141
Boechout;11004.0;2530.0;05 Système circulatoire;Chirurgical;84
Boechout;11004.0;2530.0;05 Système circulatoire;Médical;88
Boechout;11004.0;2530.0;06 Système digestif;Chirurgical;62
Boechout;11004.0;2530.0;06 Système digestif;Médical;90
Boechout;11004.0;2530.0;07 Système hépatobiliaire et pancréas;Chirurgical;20
Boechout;11004.0;2530.0;07 Système hépatobiliaire et pancréas;Médical;25
Boechout;11004.0;2530.0;08 Système musculo-squelettique et tissu conjonctif;Chirurgical;219
Boechout;11004.0;2530.0;08 Système musculo-squelettique et tissu conjonctif;Médical;42
Boechout;11004.0;2530.0;09 Peau, tissu sous-cutané, sein;Chirurgical;42
Boechout;11004.0;2530.0;09 Peau, tissu sous-cutané, sein;Médical;19
Boechout;11004.0;2530.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;11
Boechout;11004.0;2530.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;44
Boechout;11004.0;2530.0;11 Reins et voies urinaires;Chirurgical;34
Boechout;11004.0;2530.0;11 Reins et voies urinaires;Médical;59
Boechout;11004.0;2530.0;12 Système reproducteur masculin;Chirurgical;19
Boechout;11004.0;2530.0;12 Système reproducteur masculin;Médical;< 5
Boechout;11004.0;2530.0;13 Système reproducteur féminin;Chirurgical;32
Boechout;11004.0;2530.0;13 Système reproducteur féminin;Médical;< 5
Boechout;11004.0;2530.0;14 Grossesse, accouchement et puerpéralité;Chirurgical;43
Boechout;11004.0;2530.0;14 Grossesse, accouchement et puerpéralité;Médical;110
Boechout;11004.0;2530.0;15 Nouveau-nés - Affections d'origine périnatale;Chirurgical;0
Boechout;11004.0;2530.0;15 Nouveau-nés - Affections d'origine périnatale;Médical;6
Boechout;11004.0;2530.0;16 Sang, organes hématopoïétiques et système immunitaire;Chirurgical;< 5
Boechout;11004.0;2530.0;16 Sang, organes hématopoïétiques et système immunitaire;Médical;10
Boechout;11004.0;2530.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Chirurgical;< 5
Boechout;11004.0;2530.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Médical;37
Boechout;11004.0;2530.0;18 Maladies infectieuses et parasitaire;Chirurgical;< 5
Boechout;11004.0;2530.0;18 Maladies infectieuses et parasitaire;Médical;32
Boechout;11004.0;2530.0;19 Troubles mentaux;Chirurgical;< 5
Boechout;11004.0;2530.0;19 Troubles mentaux;Médical;12
Boechout;11004.0;2530.0;20 Alcoolisme et usage de drogue;Chirurgical;0
Boechout;11004.0;2530.0;20 Alcoolisme et usage de drogue;Médical;9
Boechout;11004.0;2530.0;21 Empois., effets tox., autres traum. et compl. du traitement;Chirurgical;< 5
Boechout;11004.0;2530.0;21 Empois., effets tox., autres traum. et compl. du traitement;Médical;22
Boechout;11004.0;2530.0;22 Brulures;Chirurgical;< 5
Boechout;11004.0;2530.0;22 Brulures;Médical;0
Boechout;11004.0;2530.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Chirurgical;< 5
Boechout;11004.0;2530.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Médical;47
Boechout;11004.0;2530.0;24 Infections HIV;Chirurgical;0
Boechout;11004.0;2530.0;24 Infections HIV;Médical;0
Boechout;11004.0;2530.0;25 Polytraumatismes significatifs;Chirurgical;< 5
Boechout;11004.0;2530.0;25 Polytraumatismes significatifs;Médical;0
Boechout;11004.0;2530.0;PP pre-MDC;Autre;0
Boechout;11004.0;2530.0;PP pre-MDC;Chirurgical;6
Boechout;11004.0;2530.0;PP pre-MDC;Médical;0
Boechout;11004.0;2530.0;SS DRGs spéciaux;Autre;0
Boechout;11004.0;2530.0;SS DRGs spéciaux;Chirurgical;0
Boechout;11004.0;2530.0;SS DRGs spéciaux;Médical;0
Boom;11005.0;2850.0;00 Groupe residuel;Autre;0
Boom;11005.0;2850.0;00 Groupe residuel;Chirurgical;16
Boom;11005.0;2850.0;00 Groupe residuel;Médical;0
Boom;11005.0;2850.0;01 Système nerveux;Chirurgical;23
Boom;11005.0;2850.0;01 Système nerveux;Médical;138
Boom;11005.0;2850.0;02 Affections des yeux;Chirurgical;16
Boom;11005.0;2850.0;02 Affections des yeux;Médical;< 5
Boom;11005.0;2850.0;03 Nez, gorge, oreilles, crâne et face;Chirurgical;53
Boom;11005.0;2850.0;03 Nez, gorge, oreilles, crâne et face;Médical;86
Boom;11005.0;2850.0;04 Système respiratoire;Chirurgical;8
Boom;11005.0;2850.0;04 Système respiratoire;Médical;189
Boom;11005.0;2850.0;05 Système circulatoire;Chirurgical;178
Boom;11005.0;2850.0;05 Système circulatoire;Médical;194
Boom;11005.0;2850.0;06 Système digestif;Chirurgical;96
Boom;11005.0;2850.0;06 Système digestif;Médical;133
Boom;11005.0;2850.0;07 Système hépatobiliaire et pancréas;Chirurgical;57
Boom;11005.0;2850.0;07 Système hépatobiliaire et pancréas;Médical;40
Boom;11005.0;2850.0;08 Système musculo-squelettique et tissu conjonctif;Chirurgical;289
Boom;11005.0;2850.0;08 Système musculo-squelettique et tissu conjonctif;Médical;65
Boom;11005.0;2850.0;09 Peau, tissu sous-cutané, sein;Chirurgical;42
Boom;11005.0;2850.0;09 Peau, tissu sous-cutané, sein;Médical;45
Boom;11005.0;2850.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;39
Boom;11005.0;2850.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;48
Boom;11005.0;2850.0;11 Reins et voies urinaires;Chirurgical;64
Boom;11005.0;2850.0;11 Reins et voies urinaires;Médical;89
Boom;11005.0;2850.0;12 Système reproducteur masculin;Chirurgical;32
Boom;11005.0;2850.0;12 Système reproducteur masculin;Médical;5
Boom;11005.0;2850.0;13 Système reproducteur féminin;Chirurgical;36
Boom;11005.0;2850.0;13 Système reproducteur féminin;Médical;< 5
Boom;11005.0;2850.0;14 Grossesse, accouchement et puerpéralité;Chirurgical;73
Boom;11005.0;2850.0;14 Grossesse, accouchement et puerpéralité;Médical;181
Boom;11005.0;2850.0;15 Nouveau-nés - Affections d'origine périnatale;Chirurgical;0
Boom;11005.0;2850.0;15 Nouveau-nés - Affections d'origine périnatale;Médical;12
Boom;11005.0;2850.0;16 Sang, organes hématopoïétiques et système immunitaire;Chirurgical;< 5
Boom;11005.0;2850.0;16 Sang, organes hématopoïétiques et système immunitaire;Médical;22
Boom;11005.0;2850.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Chirurgical;5
Boom;11005.0;2850.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Médical;33
Boom;11005.0;2850.0;18 Maladies infectieuses et parasitaire;Chirurgical;6
Boom;11005.0;2850.0;18 Maladies infectieuses et parasitaire;Médical;41
Boom;11005.0;2850.0;19 Troubles mentaux;Chirurgical;< 5
Boom;11005.0;2850.0;19 Troubles mentaux;Médical;17
Boom;11005.0;2850.0;20 Alcoolisme et usage de drogue;Chirurgical;0
Boom;11005.0;2850.0;20 Alcoolisme et usage de drogue;Médical;7
Boom;11005.0;2850.0;21 Empois., effets tox., autres traum. et compl. du traitement;Chirurgical;8
Boom;11005.0;2850.0;21 Empois., effets tox., autres traum. et compl. du traitement;Médical;28
Boom;11005.0;2850.0;22 Brulures;Chirurgical;0
Boom;11005.0;2850.0;22 Brulures;Médical;< 5
Boom;11005.0;2850.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Chirurgical;18
Boom;11005.0;2850.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Médical;58
Boom;11005.0;2850.0;24 Infections HIV;Chirurgical;0
Boom;11005.0;2850.0;24 Infections HIV;Médical;< 5
Boom;11005.0;2850.0;25 Polytraumatismes significatifs;Chirurgical;< 5
Boom;11005.0;2850.0;25 Polytraumatismes significatifs;Médical;< 5
Boom;11005.0;2850.0;PP pre-MDC;Autre;0
Boom;11005.0;2850.0;PP pre-MDC;Chirurgical;< 5
Boom;11005.0;2850.0;PP pre-MDC;Médical;0
Boom;11005.0;2850.0;SS DRGs spéciaux;Autre;0
Boom;11005.0;2850.0;SS DRGs spéciaux;Chirurgical;0
Boom;11005.0;2850.0;SS DRGs spéciaux;Médical;0
Borsbeek;11007.0;2150.0;00 Groupe residuel;Autre;0
Borsbeek;11007.0;2150.0;00 Groupe residuel;Chirurgical;12
Borsbeek;11007.0;2150.0;00 Groupe residuel;Médical;0
Borsbeek;11007.0;2150.0;01 Système nerveux;Chirurgical;17
Borsbeek;11007.0;2150.0;01 Système nerveux;Médical;91
Borsbeek;11007.0;2150.0;02 Affections des yeux;Chirurgical;< 5
Borsbeek;11007.0;2150.0;02 Affections des yeux;Médical;< 5
Borsbeek;11007.0;2150.0;03 Nez, gorge, oreilles, crâne et face;Chirurgical;38
Borsbeek;11007.0;2150.0;03 Nez, gorge, oreilles, crâne et face;Médical;56
Borsbeek;11007.0;2150.0;04 Système respiratoire;Chirurgical;6
Borsbeek;11007.0;2150.0;04 Système respiratoire;Médical;115
Borsbeek;11007.0;2150.0;05 Système circulatoire;Chirurgical;100
Borsbeek;11007.0;2150.0;05 Système circulatoire;Médical;89
Borsbeek;11007.0;2150.0;06 Système digestif;Chirurgical;65
Borsbeek;11007.0;2150.0;06 Système digestif;Médical;121
Borsbeek;11007.0;2150.0;07 Système hépatobiliaire et pancréas;Chirurgical;30
Borsbeek;11007.0;2150.0;07 Système hépatobiliaire et pancréas;Médical;40
Borsbeek;11007.0;2150.0;08 Système musculo-squelettique et tissu conjonctif;Chirurgical;187
Borsbeek;11007.0;2150.0;08 Système musculo-squelettique et tissu conjonctif;Médical;23
Borsbeek;11007.0;2150.0;09 Peau, tissu sous-cutané, sein;Chirurgical;22
Borsbeek;11007.0;2150.0;09 Peau, tissu sous-cutané, sein;Médical;25
Borsbeek;11007.0;2150.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;24
Borsbeek;11007.0;2150.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;31
Borsbeek;11007.0;2150.0;11 Reins et voies urinaires;Chirurgical;31
Borsbeek;11007.0;2150.0;11 Reins et voies urinaires;Médical;51
Borsbeek;11007.0;2150.0;12 Système reproducteur masculin;Chirurgical;20
Borsbeek;11007.0;2150.0;12 Système reproducteur masculin;Médical;0
Borsbeek;11007.0;2150.0;13 Système reproducteur féminin;Chirurgical;27
Borsbeek;11007.0;2150.0;13 Système reproducteur féminin;Médical;< 5
Borsbeek;11007.0;2150.0;14 Grossesse, accouchement et puerpéralité;Chirurgical;43
Borsbeek;11007.0;2150.0;14 Grossesse, accouchement et puerpéralité;Médical;135
Borsbeek;11007.0;2150.0;15 Nouveau-nés - Affections d'origine périnatale;Chirurgical;0
Borsbeek;11007.0;2150.0;15 Nouveau-nés - Affections d'origine périnatale;Médical;14
Borsbeek;11007.0;2150.0;16 Sang, organes hématopoïétiques et système immunitaire;Chirurgical;0
Borsbeek;11007.0;2150.0;16 Sang, organes hématopoïétiques et système immunitaire;Médical;11
Borsbeek;11007.0;2150.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Chirurgical;< 5
Borsbeek;11007.0;2150.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Médical;25
Borsbeek;11007.0;2150.0;18 Maladies infectieuses et parasitaire;Chirurgical;< 5
Borsbeek;11007.0;2150.0;18 Maladies infectieuses et parasitaire;Médical;32
Borsbeek;11007.0;2150.0;19 Troubles mentaux;Chirurgical;0
Borsbeek;11007.0;2150.0;19 Troubles mentaux;Médical;7
Borsbeek;11007.0;2150.0;20 Alcoolisme et usage de drogue;Chirurgical;0
Borsbeek;11007.0;2150.0;20 Alcoolisme et usage de drogue;Médical;19
Borsbeek;11007.0;2150.0;21 Empois., effets tox., autres traum. et compl. du traitement;Chirurgical;< 5
Borsbeek;11007.0;2150.0;21 Empois., effets tox., autres traum. et compl. du traitement;Médical;12
Borsbeek;11007.0;2150.0;22 Brulures;Chirurgical;0
Borsbeek;11007.0;2150.0;22 Brulures;Médical;< 5
Borsbeek;11007.0;2150.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Chirurgical;12
Borsbeek;11007.0;2150.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Médical;47
Borsbeek;11007.0;2150.0;24 Infections HIV;Chirurgical;0
Borsbeek;11007.0;2150.0;24 Infections HIV;Médical;0
Borsbeek;11007.0;2150.0;25 Polytraumatismes significatifs;Chirurgical;< 5
Borsbeek;11007.0;2150.0;25 Polytraumatismes significatifs;Médical;0
Borsbeek;11007.0;2150.0;PP pre-MDC;Autre;0
Borsbeek;11007.0;2150.0;PP pre-MDC;Chirurgical;< 5
Borsbeek;11007.0;2150.0;PP pre-MDC;Médical;< 5
Borsbeek;11007.0;2150.0;SS DRGs spéciaux;Autre;0
Borsbeek;11007.0;2150.0;SS DRGs spéciaux;Chirurgical;0
Borsbeek;11007.0;2150.0;SS DRGs spéciaux;Médical;0
Brasschaat;11008.0;2930.0;00 Groupe residuel;Autre;0
Brasschaat;11008.0;2930.0;00 Groupe residuel;Chirurgical;38
Brasschaat;11008.0;2930.0;00 Groupe residuel;Médical;0
Brasschaat;11008.0;2930.0;01 Système nerveux;Chirurgical;48
Brasschaat;11008.0;2930.0;01 Système nerveux;Médical;332
Brasschaat;11008.0;2930.0;02 Affections des yeux;Chirurgical;20
Brasschaat;11008.0;2930.0;02 Affections des yeux;Médical;11
Brasschaat;11008.0;2930.0;03 Nez, gorge, oreilles, crâne et face;Chirurgical;139
Brasschaat;11008.0;2930.0;03 Nez, gorge, oreilles, crâne et face;Médical;254
Brasschaat;11008.0;2930.0;04 Système respiratoire;Chirurgical;19
Brasschaat;11008.0;2930.0;04 Système respiratoire;Médical;377
Brasschaat;11008.0;2930.0;05 Système circulatoire;Chirurgical;276
Brasschaat;11008.0;2930.0;05 Système circulatoire;Médical;378
Brasschaat;11008.0;2930.0;06 Système digestif;Chirurgical;199
Brasschaat;11008.0;2930.0;06 Système digestif;Médical;309
Brasschaat;11008.0;2930.0;07 Système hépatobiliaire et pancréas;Chirurgical;65
Brasschaat;11008.0;2930.0;07 Système hépatobiliaire et pancréas;Médical;87
Brasschaat;11008.0;2930.0;08 Système musculo-squelettique et tissu conjonctif;Chirurgical;727
Brasschaat;11008.0;2930.0;08 Système musculo-squelettique et tissu conjonctif;Médical;170
Brasschaat;11008.0;2930.0;09 Peau, tissu sous-cutané, sein;Chirurgical;106
Brasschaat;11008.0;2930.0;09 Peau, tissu sous-cutané, sein;Médical;63
Brasschaat;11008.0;2930.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;65
Brasschaat;11008.0;2930.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;86
Brasschaat;11008.0;2930.0;11 Reins et voies urinaires;Chirurgical;138
Brasschaat;11008.0;2930.0;11 Reins et voies urinaires;Médical;188
Brasschaat;11008.0;2930.0;12 Système reproducteur masculin;Chirurgical;71
Brasschaat;11008.0;2930.0;12 Système reproducteur masculin;Médical;14
Brasschaat;11008.0;2930.0;13 Système reproducteur féminin;Chirurgical;100
Brasschaat;11008.0;2930.0;13 Système reproducteur féminin;Médical;6
Brasschaat;11008.0;2930.0;14 Grossesse, accouchement et puerpéralité;Chirurgical;86
Brasschaat;11008.0;2930.0;14 Grossesse, accouchement et puerpéralité;Médical;250
Brasschaat;11008.0;2930.0;15 Nouveau-nés - Affections d'origine périnatale;Chirurgical;0
Brasschaat;11008.0;2930.0;15 Nouveau-nés - Affections d'origine périnatale;Médical;12
Brasschaat;11008.0;2930.0;16 Sang, organes hématopoïétiques et système immunitaire;Chirurgical;0
Brasschaat;11008.0;2930.0;16 Sang, organes hématopoïétiques et système immunitaire;Médical;55
Brasschaat;11008.0;2930.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Chirurgical;12
Brasschaat;11008.0;2930.0;17 Affections malignes lymph., hématop. et autres, chimio et radiothérapie;Médical;106
Brasschaat;11008.0;2930.0;18 Maladies infectieuses et parasitaire;Chirurgical;13
Brasschaat;11008.0;2930.0;18 Maladies infectieuses et parasitaire;Médical;100
Brasschaat;11008.0;2930.0;19 Troubles mentaux;Chirurgical;< 5
Brasschaat;11008.0;2930.0;19 Troubles mentaux;Médical;41
Brasschaat;11008.0;2930.0;20 Alcoolisme et usage de drogue;Chirurgical;0
Brasschaat;11008.0;2930.0;20 Alcoolisme et usage de drogue;Médical;15
Brasschaat;11008.0;2930.0;21 Empois., effets tox., autres traum. et compl. du traitement;Chirurgical;15
Brasschaat;11008.0;2930.0;21 Empois., effets tox., autres traum. et compl. du traitement;Médical;50
Brasschaat;11008.0;2930.0;22 Brulures;Chirurgical;< 5
Brasschaat;11008.0;2930.0;22 Brulures;Médical;< 5
Brasschaat;11008.0;2930.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Chirurgical;19
Brasschaat;11008.0;2930.0;23 Revalidation, soins de suite, autres facteurs influencant la santé;Médical;157
Brasschaat;11008.0;2930.0;24 Infections HIV;Chirurgical;0
Brasschaat;11008.0;2930.0;24 Infections HIV;Médical;0
Brasschaat;11008.0;2930.0;25 Polytraumatismes significatifs;Chirurgical;< 5
Brasschaat;11008.0;2930.0;25 Polytraumatismes significatifs;Médical;9
Brasschaat;11008.0;2930.0;PP pre-MDC;Autre;0
Brasschaat;11008.0;2930.0;PP pre-MDC;Chirurgical;9
Brasschaat;11008.0;2930.0;PP pre-MDC;Médical;< 5
Brasschaat;11008.0;2930.0;SS DRGs spéciaux;Autre;0
Brasschaat;11008.0;2930.0;SS DRGs spéciaux;Chirurgical;0
