commune;code_ins;code_postal;mdc_apr-drg_34;type_de_diagnostic;nombre_de_séjours
Boechout;11004.0;2530.0;19 - Troubles mentaux;Chirurgical;< 5
Boechout;11004.0;2530.0;19 - Troubles mentaux;Médical;20
Boechout;11004.0;2530.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Boechout;11004.0;2530.0;20 - Alcoolisme et usage de drogue;Médical;16
Boechout;11004.0;2530.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;6
Boechout;11004.0;2530.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;24
Boechout;11004.0;2530.0;22 - Brûlures;Chirurgical;0
Boechout;11004.0;2530.0;22 - Brûlures;Médical;0
Boechout;11004.0;2530.0;23 - Facteurs influençant la santé;Chirurgical;12
Boechout;11004.0;2530.0;23 - Facteurs influençant la santé;Médical;48
Boechout;11004.0;2530.0;24 - Infections HIV;Chirurgical;0
Boechout;11004.0;2530.0;24 - Infections HIV;Médical;0
Boechout;11004.0;2530.0;25 - Traumatismes multiples;Chirurgical;< 5
Boechout;11004.0;2530.0;25 - Traumatismes multiples;Médical;< 5
Boechout;11004.0;2530.0;PP - Pré-MDC;Autre;0
Boechout;11004.0;2530.0;PP - Pré-MDC;Chirurgical;< 5
Boechout;11004.0;2530.0;PP - Pré-MDC;Médical;0
Boechout;11004.0;2530.0;SS - DRG spéciaux;Autre;0
Boechout;11004.0;2530.0;SS - DRG spéciaux;Chirurgical;0
Boechout;11004.0;2530.0;SS - DRG spéciaux;Médical;0
Boom;11005.0;2850.0;00 - Groupe résiduel;Autre;0
Boom;11005.0;2850.0;00 - Groupe résiduel;Chirurgical;46
Boom;11005.0;2850.0;00 - Groupe résiduel;Médical;0
Boom;11005.0;2850.0;01 - Système nerveux;Chirurgical;38
Boom;11005.0;2850.0;01 - Système nerveux;Médical;190
Boom;11005.0;2850.0;02 - Affections des yeux;Chirurgical;8
Boom;11005.0;2850.0;02 - Affections des yeux;Médical;7
Boom;11005.0;2850.0;03 - Nez, gorge, oreilles;Chirurgical;54
Boom;11005.0;2850.0;03 - Nez, gorge, oreilles;Médical;133
Boom;11005.0;2850.0;04 - Système respiratoire;Chirurgical;14
Boom;11005.0;2850.0;04 - Système respiratoire;Médical;239
Boom;11005.0;2850.0;05 - Système circulatoire;Chirurgical;223
Boom;11005.0;2850.0;05 - Système circulatoire;Médical;188
Boom;11005.0;2850.0;06 - Système digestif;Chirurgical;129
Boom;11005.0;2850.0;06 - Système digestif;Médical;171
Boom;11005.0;2850.0;07 - Foie, bile et pancréas;Chirurgical;38
Boom;11005.0;2850.0;07 - Foie, bile et pancréas;Médical;39
Boom;11005.0;2850.0;08 - Système musculaire et tissu conjonctif;Chirurgical;369
Boom;11005.0;2850.0;08 - Système musculaire et tissu conjonctif;Médical;105
Boom;11005.0;2850.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;57
Boom;11005.0;2850.0;09 - Peau, tissu sous-cutané, sein;Médical;41
Boom;11005.0;2850.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;32
Boom;11005.0;2850.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;72
Boom;11005.0;2850.0;11 - Reins et voies urinaires;Chirurgical;54
Boom;11005.0;2850.0;11 - Reins et voies urinaires;Médical;95
Boom;11005.0;2850.0;12 - Organes génitaux masculins;Chirurgical;22
Boom;11005.0;2850.0;12 - Organes génitaux masculins;Médical;5
Boom;11005.0;2850.0;13 - Organes génitaux féminins;Chirurgical;52
Boom;11005.0;2850.0;13 - Organes génitaux féminins;Médical;7
Boom;11005.0;2850.0;14 - Grossesse et accouchement;Chirurgical;58
Boom;11005.0;2850.0;14 - Grossesse et accouchement;Médical;184
Boom;11005.0;2850.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Boom;11005.0;2850.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;15
Boom;11005.0;2850.0;16 - Sang et organes hématopoïétiques;Chirurgical;< 5
Boom;11005.0;2850.0;16 - Sang et organes hématopoïétiques;Médical;28
Boom;11005.0;2850.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Boom;11005.0;2850.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;41
Boom;11005.0;2850.0;18 - Maladies infectieuses et parasitaires;Chirurgical;6
Boom;11005.0;2850.0;18 - Maladies infectieuses et parasitaires;Médical;50
Boom;11005.0;2850.0;19 - Troubles mentaux;Chirurgical;< 5
Boom;11005.0;2850.0;19 - Troubles mentaux;Médical;25
Boom;11005.0;2850.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Boom;11005.0;2850.0;20 - Alcoolisme et usage de drogue;Médical;15
Boom;11005.0;2850.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;11
Boom;11005.0;2850.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;32
Boom;11005.0;2850.0;22 - Brûlures;Chirurgical;0
Boom;11005.0;2850.0;22 - Brûlures;Médical;< 5
Boom;11005.0;2850.0;23 - Facteurs influençant la santé;Chirurgical;20
Boom;11005.0;2850.0;23 - Facteurs influençant la santé;Médical;79
Boom;11005.0;2850.0;24 - Infections HIV;Chirurgical;0
Boom;11005.0;2850.0;24 - Infections HIV;Médical;< 5
Boom;11005.0;2850.0;25 - Traumatismes multiples;Chirurgical;< 5
Boom;11005.0;2850.0;25 - Traumatismes multiples;Médical;< 5
Boom;11005.0;2850.0;PP - Pré-MDC;Autre;0
Boom;11005.0;2850.0;PP - Pré-MDC;Chirurgical;7
Boom;11005.0;2850.0;PP - Pré-MDC;Médical;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Autre;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Chirurgical;0
Boom;11005.0;2850.0;SS - DRG spéciaux;Médical;0
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Autre;0
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Chirurgical;28
Borsbeek;11007.0;2150.0;00 - Groupe résiduel;Médical;0
Borsbeek;11007.0;2150.0;01 - Système nerveux;Chirurgical;19
Borsbeek;11007.0;2150.0;01 - Système nerveux;Médical;110
Borsbeek;11007.0;2150.0;02 - Affections des yeux;Chirurgical;6
Borsbeek;11007.0;2150.0;02 - Affections des yeux;Médical;< 5
Borsbeek;11007.0;2150.0;03 - Nez, gorge, oreilles;Chirurgical;41
Borsbeek;11007.0;2150.0;03 - Nez, gorge, oreilles;Médical;84
Borsbeek;11007.0;2150.0;04 - Système respiratoire;Chirurgical;8
Borsbeek;11007.0;2150.0;04 - Système respiratoire;Médical;100
Borsbeek;11007.0;2150.0;05 - Système circulatoire;Chirurgical;105
Borsbeek;11007.0;2150.0;05 - Système circulatoire;Médical;106
Borsbeek;11007.0;2150.0;06 - Système digestif;Chirurgical;83
Borsbeek;11007.0;2150.0;06 - Système digestif;Médical;126
Borsbeek;11007.0;2150.0;07 - Foie, bile et pancréas;Chirurgical;19
Borsbeek;11007.0;2150.0;07 - Foie, bile et pancréas;Médical;25
Borsbeek;11007.0;2150.0;08 - Système musculaire et tissu conjonctif;Chirurgical;216
Borsbeek;11007.0;2150.0;08 - Système musculaire et tissu conjonctif;Médical;45
Borsbeek;11007.0;2150.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;45
Borsbeek;11007.0;2150.0;09 - Peau, tissu sous-cutané, sein;Médical;33
Borsbeek;11007.0;2150.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;18
Borsbeek;11007.0;2150.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;34
Borsbeek;11007.0;2150.0;11 - Reins et voies urinaires;Chirurgical;33
Borsbeek;11007.0;2150.0;11 - Reins et voies urinaires;Médical;46
Borsbeek;11007.0;2150.0;12 - Organes génitaux masculins;Chirurgical;19
Borsbeek;11007.0;2150.0;12 - Organes génitaux masculins;Médical;6
Borsbeek;11007.0;2150.0;13 - Organes génitaux féminins;Chirurgical;27
Borsbeek;11007.0;2150.0;13 - Organes génitaux féminins;Médical;< 5
Borsbeek;11007.0;2150.0;14 - Grossesse et accouchement;Chirurgical;37
Borsbeek;11007.0;2150.0;14 - Grossesse et accouchement;Médical;126
Borsbeek;11007.0;2150.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Borsbeek;11007.0;2150.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;9
Borsbeek;11007.0;2150.0;16 - Sang et organes hématopoïétiques;Chirurgical;0
Borsbeek;11007.0;2150.0;16 - Sang et organes hématopoïétiques;Médical;18
Borsbeek;11007.0;2150.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Borsbeek;11007.0;2150.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;21
Borsbeek;11007.0;2150.0;18 - Maladies infectieuses et parasitaires;Chirurgical;6
Borsbeek;11007.0;2150.0;18 - Maladies infectieuses et parasitaires;Médical;32
Borsbeek;11007.0;2150.0;19 - Troubles mentaux;Chirurgical;< 5
Borsbeek;11007.0;2150.0;19 - Troubles mentaux;Médical;15
Borsbeek;11007.0;2150.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Borsbeek;11007.0;2150.0;20 - Alcoolisme et usage de drogue;Médical;16
Borsbeek;11007.0;2150.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;< 5
Borsbeek;11007.0;2150.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;22
Borsbeek;11007.0;2150.0;22 - Brûlures;Chirurgical;0
Borsbeek;11007.0;2150.0;22 - Brûlures;Médical;< 5
Borsbeek;11007.0;2150.0;23 - Facteurs influençant la santé;Chirurgical;10
Borsbeek;11007.0;2150.0;23 - Facteurs influençant la santé;Médical;56
Borsbeek;11007.0;2150.0;24 - Infections HIV;Chirurgical;0
Borsbeek;11007.0;2150.0;24 - Infections HIV;Médical;< 5
Borsbeek;11007.0;2150.0;25 - Traumatismes multiples;Chirurgical;< 5
Borsbeek;11007.0;2150.0;25 - Traumatismes multiples;Médical;< 5
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Autre;0
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Chirurgical;< 5
Borsbeek;11007.0;2150.0;PP - Pré-MDC;Médical;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Autre;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Chirurgical;0
Borsbeek;11007.0;2150.0;SS - DRG spéciaux;Médical;0
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Autre;0
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Chirurgical;74
Brasschaat;11008.0;2930.0;00 - Groupe résiduel;Médical;0
Brasschaat;11008.0;2930.0;01 - Système nerveux;Chirurgical;43
Brasschaat;11008.0;2930.0;01 - Système nerveux;Médical;401
Brasschaat;11008.0;2930.0;02 - Affections des yeux;Chirurgical;46
Brasschaat;11008.0;2930.0;02 - Affections des yeux;Médical;16
Brasschaat;11008.0;2930.0;03 - Nez, gorge, oreilles;Chirurgical;173
Brasschaat;11008.0;2930.0;03 - Nez, gorge, oreilles;Médical;271
Brasschaat;11008.0;2930.0;04 - Système respiratoire;Chirurgical;23
Brasschaat;11008.0;2930.0;04 - Système respiratoire;Médical;463
Brasschaat;11008.0;2930.0;05 - Système circulatoire;Chirurgical;291
Brasschaat;11008.0;2930.0;05 - Système circulatoire;Médical;400
Brasschaat;11008.0;2930.0;06 - Système digestif;Chirurgical;208
Brasschaat;11008.0;2930.0;06 - Système digestif;Médical;331
Brasschaat;11008.0;2930.0;07 - Foie, bile et pancréas;Chirurgical;103
Brasschaat;11008.0;2930.0;07 - Foie, bile et pancréas;Médical;102
Brasschaat;11008.0;2930.0;08 - Système musculaire et tissu conjonctif;Chirurgical;805
Brasschaat;11008.0;2930.0;08 - Système musculaire et tissu conjonctif;Médical;197
Brasschaat;11008.0;2930.0;09 - Peau, tissu sous-cutané, sein;Chirurgical;119
Brasschaat;11008.0;2930.0;09 - Peau, tissu sous-cutané, sein;Médical;99
Brasschaat;11008.0;2930.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Chirurgical;44
Brasschaat;11008.0;2930.0;10 - Maladies endocriniennes, nutritionnelles et métaboliques;Médical;93
Brasschaat;11008.0;2930.0;11 - Reins et voies urinaires;Chirurgical;135
Brasschaat;11008.0;2930.0;11 - Reins et voies urinaires;Médical;198
Brasschaat;11008.0;2930.0;12 - Organes génitaux masculins;Chirurgical;67
Brasschaat;11008.0;2930.0;12 - Organes génitaux masculins;Médical;12
Brasschaat;11008.0;2930.0;13 - Organes génitaux féminins;Chirurgical;118
Brasschaat;11008.0;2930.0;13 - Organes génitaux féminins;Médical;10
Brasschaat;11008.0;2930.0;14 - Grossesse et accouchement;Chirurgical;94
Brasschaat;11008.0;2930.0;14 - Grossesse et accouchement;Médical;244
Brasschaat;11008.0;2930.0;15 - Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Brasschaat;11008.0;2930.0;15 - Nouveau-nés, affections d'origine périnatale;Médical;6
Brasschaat;11008.0;2930.0;16 - Sang et organes hématopoïétiques;Chirurgical;< 5
Brasschaat;11008.0;2930.0;16 - Sang et organes hématopoïétiques;Médical;46
Brasschaat;11008.0;2930.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;7
Brasschaat;11008.0;2930.0;17 - Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;97
Brasschaat;11008.0;2930.0;18 - Maladies infectieuses et parasitaires;Chirurgical;14
Brasschaat;11008.0;2930.0;18 - Maladies infectieuses et parasitaires;Médical;118
Brasschaat;11008.0;2930.0;19 - Troubles mentaux;Chirurgical;< 5
Brasschaat;11008.0;2930.0;19 - Troubles mentaux;Médical;60
Brasschaat;11008.0;2930.0;20 - Alcoolisme et usage de drogue;Chirurgical;0
Brasschaat;11008.0;2930.0;20 - Alcoolisme et usage de drogue;Médical;25
Brasschaat;11008.0;2930.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;18
Brasschaat;11008.0;2930.0;21 - Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;70
Brasschaat;11008.0;2930.0;22 - Brûlures;Chirurgical;< 5
Brasschaat;11008.0;2930.0;22 - Brûlures;Médical;0
Brasschaat;11008.0;2930.0;23 - Facteurs influençant la santé;Chirurgical;27
Brasschaat;11008.0;2930.0;23 - Facteurs influençant la santé;Médical;141
Brasschaat;11008.0;2930.0;24 - Infections HIV;Chirurgical;0
Brasschaat;11008.0;2930.0;24 - Infections HIV;Médical;0
Brasschaat;11008.0;2930.0;25 - Traumatismes multiples;Chirurgical;11
Brasschaat;11008.0;2930.0;25 - Traumatismes multiples;Médical;7
Brasschaat;11008.0;2930.0;PP - Pré-MDC;Autre;0
Brasschaat;11008.0;2930.0;PP - Pré-MDC;Chirurgical;7
Brasschaat;11008.0;2930.0;PP - Pré-MDC;Médical;0
Brasschaat;11008.0;2930.0;SS - DRG spéciaux;Autre;0
Brasschaat;11008.0;2930.0;SS - DRG spéciaux;Chirurgical;0
Brasschaat;11008.0;2930.0;SS - DRG spéciaux;Médical;0
Brecht;11009.0;2960.0;00 - Groupe résiduel;Autre;0
Brecht;11009.0;2960.0;00 - Groupe résiduel;Chirurgical;56
Brecht;11009.0;2960.0;00 - Groupe résiduel;Médical;0
