gemeente;nis_code;postcode;mdc_apr-drg_28;diagnose;aantal_verblijven
Boechout;11004.0;2530.0;04 Ademhalingsstelsel;Medisch;13
Boechout;11004.0;2530.0;05 Hart en vaatstelsel;Medisch;39
Boechout;11004.0;2530.0;05 Hart en vaatstelsel;Chirurgisch;23
Boechout;11004.0;2530.0;06 Spijsverteringsstelsel;Medisch;193
Boechout;11004.0;2530.0;06 Spijsverteringsstelsel;Chirurgisch;40
Boechout;11004.0;2530.0;07 Lever, gal en pancreas;Medisch;5
Boechout;11004.0;2530.0;08 Bewegingsstelsel en bindweefsel;Medisch;262
Boechout;11004.0;2530.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;170
Boechout;11004.0;2530.0;09 Huid, subcutis, borstklier;Medisch;36
Boechout;11004.0;2530.0;09 Huid, subcutis, borstklier;Chirurgisch;29
Boechout;11004.0;2530.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Boechout;11004.0;2530.0;11 Nieren en urinewegen;Medisch;30
Boechout;11004.0;2530.0;11 Nieren en urinewegen;Chirurgisch;< 5
Boechout;11004.0;2530.0;12 Mannelijke geslachtsorganen;Medisch;36
Boechout;11004.0;2530.0;12 Mannelijke geslachtsorganen;Chirurgisch;24
Boechout;11004.0;2530.0;13 Vrouwelijke geslachtsorganen;Medisch;12
Boechout;11004.0;2530.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;35
Boechout;11004.0;2530.0;14 Zwangerschap en bevalling;Medisch;< 5
Boechout;11004.0;2530.0;14 Zwangerschap en bevalling;Chirurgisch;11
Boechout;11004.0;2530.0;16 Bloed en bloedvormende organen;Medisch;9
Boechout;11004.0;2530.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;400
Boechout;11004.0;2530.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Boechout;11004.0;2530.0;19 Psychische stoornissen;Medisch;< 5
Boechout;11004.0;2530.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Boechout;11004.0;2530.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Boechout;11004.0;2530.0;22 Brandwonden;Medisch;< 5
Boechout;11004.0;2530.0;23 Factoren die de gezondheid beïnvloeden;Medisch;207
Boechout;11004.0;2530.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;14
Boechout;11004.0;2530.0;SS Speciale DRG's;Andere;< 5
Boom;11005.0;2850.0;00 Restgroep;Chirurgisch;6
Boom;11005.0;2850.0;01 Zenuwstelsel;Medisch;44
Boom;11005.0;2850.0;01 Zenuwstelsel;Chirurgisch;50
Boom;11005.0;2850.0;02 Oogaandoeningen;Medisch;7
Boom;11005.0;2850.0;02 Oogaandoeningen;Chirurgisch;242
Boom;11005.0;2850.0;03 Neus, keel en oren;Medisch;224
Boom;11005.0;2850.0;03 Neus, keel en oren;Chirurgisch;224
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Medisch;26
Boom;11005.0;2850.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Medisch;70
Boom;11005.0;2850.0;05 Hart en vaatstelsel;Chirurgisch;59
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Medisch;502
Boom;11005.0;2850.0;06 Spijsverteringsstelsel;Chirurgisch;18
Boom;11005.0;2850.0;07 Lever, gal en pancreas;Medisch;< 5
Boom;11005.0;2850.0;08 Bewegingsstelsel en bindweefsel;Medisch;238
Boom;11005.0;2850.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;319
Boom;11005.0;2850.0;09 Huid, subcutis, borstklier;Medisch;67
Boom;11005.0;2850.0;09 Huid, subcutis, borstklier;Chirurgisch;39
Boom;11005.0;2850.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Boom;11005.0;2850.0;11 Nieren en urinewegen;Medisch;94
Boom;11005.0;2850.0;11 Nieren en urinewegen;Chirurgisch;9
Boom;11005.0;2850.0;12 Mannelijke geslachtsorganen;Medisch;45
Boom;11005.0;2850.0;12 Mannelijke geslachtsorganen;Chirurgisch;84
Boom;11005.0;2850.0;13 Vrouwelijke geslachtsorganen;Medisch;15
Boom;11005.0;2850.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;45
Boom;11005.0;2850.0;14 Zwangerschap en bevalling;Medisch;9
Boom;11005.0;2850.0;14 Zwangerschap en bevalling;Chirurgisch;14
Boom;11005.0;2850.0;16 Bloed en bloedvormende organen;Medisch;19
Boom;11005.0;2850.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Boom;11005.0;2850.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;441
Boom;11005.0;2850.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Boom;11005.0;2850.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Boom;11005.0;2850.0;20 Alcohol en druggebruik;Medisch;< 5
Boom;11005.0;2850.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Boom;11005.0;2850.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Boom;11005.0;2850.0;23 Factoren die de gezondheid beïnvloeden;Medisch;265
Boom;11005.0;2850.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;30
Boom;11005.0;2850.0;SS Speciale DRG's;Andere;< 5
Borsbeek;11007.0;2150.0;00 Restgroep;Chirurgisch;5
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Medisch;5
Borsbeek;11007.0;2150.0;01 Zenuwstelsel;Chirurgisch;30
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Medisch;< 5
Borsbeek;11007.0;2150.0;02 Oogaandoeningen;Chirurgisch;158
Borsbeek;11007.0;2150.0;03 Neus, keel en oren;Medisch;149
Borsbeek;11007.0;2150.0;03 Neus, keel en oren;Chirurgisch;179
Borsbeek;11007.0;2150.0;04 Ademhalingsstelsel;Medisch;10
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Medisch;21
Borsbeek;11007.0;2150.0;05 Hart en vaatstelsel;Chirurgisch;39
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Medisch;166
Borsbeek;11007.0;2150.0;06 Spijsverteringsstelsel;Chirurgisch;27
Borsbeek;11007.0;2150.0;07 Lever, gal en pancreas;Medisch;< 5
Borsbeek;11007.0;2150.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;08 Bewegingsstelsel en bindweefsel;Medisch;95
Borsbeek;11007.0;2150.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;146
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borstklier;Medisch;39
Borsbeek;11007.0;2150.0;09 Huid, subcutis, borstklier;Chirurgisch;24
Borsbeek;11007.0;2150.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Borsbeek;11007.0;2150.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Medisch;29
Borsbeek;11007.0;2150.0;11 Nieren en urinewegen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;12 Mannelijke geslachtsorganen;Medisch;25
Borsbeek;11007.0;2150.0;12 Mannelijke geslachtsorganen;Chirurgisch;39
Borsbeek;11007.0;2150.0;13 Vrouwelijke geslachtsorganen;Medisch;21
Borsbeek;11007.0;2150.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;29
Borsbeek;11007.0;2150.0;14 Zwangerschap en bevalling;Medisch;6
Borsbeek;11007.0;2150.0;14 Zwangerschap en bevalling;Chirurgisch;16
Borsbeek;11007.0;2150.0;16 Bloed en bloedvormende organen;Medisch;23
Borsbeek;11007.0;2150.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;390
Borsbeek;11007.0;2150.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Borsbeek;11007.0;2150.0;20 Alcohol en druggebruik;Medisch;< 5
Borsbeek;11007.0;2150.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Borsbeek;11007.0;2150.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;< 5
Borsbeek;11007.0;2150.0;23 Factoren die de gezondheid beïnvloeden;Medisch;308
Borsbeek;11007.0;2150.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;24
Borsbeek;11007.0;2150.0;SS Speciale DRG's;Andere;8
Brasschaat;11008.0;2930.0;00 Restgroep;Chirurgisch;12
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Medisch;30
Brasschaat;11008.0;2930.0;01 Zenuwstelsel;Chirurgisch;82
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Medisch;< 5
Brasschaat;11008.0;2930.0;02 Oogaandoeningen;Chirurgisch;633
Brasschaat;11008.0;2930.0;03 Neus, keel en oren;Medisch;436
Brasschaat;11008.0;2930.0;03 Neus, keel en oren;Chirurgisch;468
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Medisch;25
Brasschaat;11008.0;2930.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Medisch;50
Brasschaat;11008.0;2930.0;05 Hart en vaatstelsel;Chirurgisch;107
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Medisch;542
Brasschaat;11008.0;2930.0;06 Spijsverteringsstelsel;Chirurgisch;50
Brasschaat;11008.0;2930.0;07 Lever, gal en pancreas;Medisch;11
Brasschaat;11008.0;2930.0;08 Bewegingsstelsel en bindweefsel;Medisch;141
Brasschaat;11008.0;2930.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;427
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borstklier;Medisch;100
Brasschaat;11008.0;2930.0;09 Huid, subcutis, borstklier;Chirurgisch;77
Brasschaat;11008.0;2930.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Brasschaat;11008.0;2930.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Medisch;110
Brasschaat;11008.0;2930.0;11 Nieren en urinewegen;Chirurgisch;28
Brasschaat;11008.0;2930.0;12 Mannelijke geslachtsorganen;Medisch;93
Brasschaat;11008.0;2930.0;12 Mannelijke geslachtsorganen;Chirurgisch;71
Brasschaat;11008.0;2930.0;13 Vrouwelijke geslachtsorganen;Medisch;47
Brasschaat;11008.0;2930.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;97
Brasschaat;11008.0;2930.0;14 Zwangerschap en bevalling;Medisch;21
Brasschaat;11008.0;2930.0;14 Zwangerschap en bevalling;Chirurgisch;29
Brasschaat;11008.0;2930.0;16 Bloed en bloedvormende organen;Medisch;51
Brasschaat;11008.0;2930.0;16 Bloed en bloedvormende organen;Chirurgisch;5
Brasschaat;11008.0;2930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;1.201
Brasschaat;11008.0;2930.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;5
Brasschaat;11008.0;2930.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Brasschaat;11008.0;2930.0;19 Psychische stoornissen;Medisch;< 5
Brasschaat;11008.0;2930.0;20 Alcohol en druggebruik;Medisch;< 5
Brasschaat;11008.0;2930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;11
Brasschaat;11008.0;2930.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;15
Brasschaat;11008.0;2930.0;23 Factoren die de gezondheid beïnvloeden;Medisch;1.100
Brasschaat;11008.0;2930.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;75
Brasschaat;11008.0;2930.0;24 HIV infecties;Medisch;< 5
Brasschaat;11008.0;2930.0;SS Speciale DRG's;Andere;24
Brecht;11009.0;2960.0;00 Restgroep;Chirurgisch;15
Brecht;11009.0;2960.0;01 Zenuwstelsel;Medisch;48
Brecht;11009.0;2960.0;01 Zenuwstelsel;Chirurgisch;96
Brecht;11009.0;2960.0;02 Oogaandoeningen;Medisch;< 5
Brecht;11009.0;2960.0;02 Oogaandoeningen;Chirurgisch;349
Brecht;11009.0;2960.0;03 Neus, keel en oren;Medisch;352
Brecht;11009.0;2960.0;03 Neus, keel en oren;Chirurgisch;534
Brecht;11009.0;2960.0;04 Ademhalingsstelsel;Medisch;43
Brecht;11009.0;2960.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Brecht;11009.0;2960.0;05 Hart en vaatstelsel;Medisch;77
Brecht;11009.0;2960.0;05 Hart en vaatstelsel;Chirurgisch;110
Brecht;11009.0;2960.0;06 Spijsverteringsstelsel;Medisch;304
Brecht;11009.0;2960.0;06 Spijsverteringsstelsel;Chirurgisch;43
Brecht;11009.0;2960.0;07 Lever, gal en pancreas;Medisch;21
Brecht;11009.0;2960.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Brecht;11009.0;2960.0;08 Bewegingsstelsel en bindweefsel;Medisch;162
Brecht;11009.0;2960.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;397
Brecht;11009.0;2960.0;09 Huid, subcutis, borstklier;Medisch;69
Brecht;11009.0;2960.0;09 Huid, subcutis, borstklier;Chirurgisch;49
Brecht;11009.0;2960.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Brecht;11009.0;2960.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Brecht;11009.0;2960.0;11 Nieren en urinewegen;Medisch;65
Brecht;11009.0;2960.0;11 Nieren en urinewegen;Chirurgisch;10
Brecht;11009.0;2960.0;12 Mannelijke geslachtsorganen;Medisch;50
Brecht;11009.0;2960.0;12 Mannelijke geslachtsorganen;Chirurgisch;67
Brecht;11009.0;2960.0;13 Vrouwelijke geslachtsorganen;Medisch;24
Brecht;11009.0;2960.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;78
Brecht;11009.0;2960.0;14 Zwangerschap en bevalling;Medisch;16
Brecht;11009.0;2960.0;14 Zwangerschap en bevalling;Chirurgisch;30
Brecht;11009.0;2960.0;16 Bloed en bloedvormende organen;Medisch;57
Brecht;11009.0;2960.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Brecht;11009.0;2960.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;1.155
Brecht;11009.0;2960.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;5
Brecht;11009.0;2960.0;18 Infectie en parasitaire ziekten;Chirurgisch;< 5
Brecht;11009.0;2960.0;19 Psychische stoornissen;Medisch;< 5
Brecht;11009.0;2960.0;20 Alcohol en druggebruik;Medisch;6
Brecht;11009.0;2960.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;9
Brecht;11009.0;2960.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Chirurgisch;8
Brecht;11009.0;2960.0;22 Brandwonden;Chirurgisch;< 5
Brecht;11009.0;2960.0;23 Factoren die de gezondheid beïnvloeden;Medisch;723
Brecht;11009.0;2960.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;60
Brecht;11009.0;2960.0;SS Speciale DRG's;Andere;124
Edegem;11013.0;2650.0;00 Restgroep;Chirurgisch;6
Edegem;11013.0;2650.0;01 Zenuwstelsel;Medisch;10
Edegem;11013.0;2650.0;01 Zenuwstelsel;Chirurgisch;47
Edegem;11013.0;2650.0;02 Oogaandoeningen;Medisch;< 5
Edegem;11013.0;2650.0;02 Oogaandoeningen;Chirurgisch;375
Edegem;11013.0;2650.0;03 Neus, keel en oren;Medisch;288
Edegem;11013.0;2650.0;03 Neus, keel en oren;Chirurgisch;294
Edegem;11013.0;2650.0;04 Ademhalingsstelsel;Medisch;24
Edegem;11013.0;2650.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Edegem;11013.0;2650.0;05 Hart en vaatstelsel;Medisch;56
Edegem;11013.0;2650.0;05 Hart en vaatstelsel;Chirurgisch;44
Edegem;11013.0;2650.0;06 Spijsverteringsstelsel;Medisch;359
Edegem;11013.0;2650.0;06 Spijsverteringsstelsel;Chirurgisch;40
Edegem;11013.0;2650.0;07 Lever, gal en pancreas;Medisch;15
Edegem;11013.0;2650.0;07 Lever, gal en pancreas;Chirurgisch;< 5
Edegem;11013.0;2650.0;08 Bewegingsstelsel en bindweefsel;Medisch;291
Edegem;11013.0;2650.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;271
Edegem;11013.0;2650.0;09 Huid, subcutis, borstklier;Medisch;50
Edegem;11013.0;2650.0;09 Huid, subcutis, borstklier;Chirurgisch;50
Edegem;11013.0;2650.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Edegem;11013.0;2650.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
Edegem;11013.0;2650.0;11 Nieren en urinewegen;Medisch;82
Edegem;11013.0;2650.0;11 Nieren en urinewegen;Chirurgisch;10
Edegem;11013.0;2650.0;12 Mannelijke geslachtsorganen;Medisch;42
Edegem;11013.0;2650.0;12 Mannelijke geslachtsorganen;Chirurgisch;47
Edegem;11013.0;2650.0;13 Vrouwelijke geslachtsorganen;Medisch;36
Edegem;11013.0;2650.0;13 Vrouwelijke geslachtsorganen;Chirurgisch;62
Edegem;11013.0;2650.0;14 Zwangerschap en bevalling;Medisch;9
Edegem;11013.0;2650.0;14 Zwangerschap en bevalling;Chirurgisch;20
Edegem;11013.0;2650.0;16 Bloed en bloedvormende organen;Medisch;49
Edegem;11013.0;2650.0;16 Bloed en bloedvormende organen;Chirurgisch;< 5
Edegem;11013.0;2650.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Medisch;795
Edegem;11013.0;2650.0;17 Myeloproliferatieve ziekten en weinig gediffentieerde neoplasmata;Chirurgisch;< 5
Edegem;11013.0;2650.0;18 Infectie en parasitaire ziekten;Medisch;< 5
Edegem;11013.0;2650.0;19 Psychische stoornissen;Medisch;< 5
Edegem;11013.0;2650.0;20 Alcohol en druggebruik;Medisch;< 5
Edegem;11013.0;2650.0;21 Ongevallen, vergiftigingen, toxische effecten van geneesmiddelen;Medisch;< 5
Edegem;11013.0;2650.0;23 Factoren die de gezondheid beïnvloeden;Medisch;406
Edegem;11013.0;2650.0;23 Factoren die de gezondheid beïnvloeden;Chirurgisch;41
Edegem;11013.0;2650.0;SS Speciale DRG's;Andere;9
Essen;11016.0;2910.0;00 Restgroep;Chirurgisch;7
Essen;11016.0;2910.0;01 Zenuwstelsel;Medisch;10
Essen;11016.0;2910.0;01 Zenuwstelsel;Chirurgisch;74
Essen;11016.0;2910.0;02 Oogaandoeningen;Medisch;< 5
Essen;11016.0;2910.0;02 Oogaandoeningen;Chirurgisch;206
Essen;11016.0;2910.0;03 Neus, keel en oren;Medisch;215
Essen;11016.0;2910.0;03 Neus, keel en oren;Chirurgisch;261
Essen;11016.0;2910.0;04 Ademhalingsstelsel;Medisch;19
Essen;11016.0;2910.0;04 Ademhalingsstelsel;Chirurgisch;< 5
Essen;11016.0;2910.0;05 Hart en vaatstelsel;Medisch;16
Essen;11016.0;2910.0;05 Hart en vaatstelsel;Chirurgisch;50
Essen;11016.0;2910.0;06 Spijsverteringsstelsel;Medisch;183
Essen;11016.0;2910.0;06 Spijsverteringsstelsel;Chirurgisch;21
Essen;11016.0;2910.0;07 Lever, gal en pancreas;Medisch;< 5
Essen;11016.0;2910.0;08 Bewegingsstelsel en bindweefsel;Medisch;59
Essen;11016.0;2910.0;08 Bewegingsstelsel en bindweefsel;Chirurgisch;215
Essen;11016.0;2910.0;09 Huid, subcutis, borstklier;Medisch;34
Essen;11016.0;2910.0;09 Huid, subcutis, borstklier;Chirurgisch;30
Essen;11016.0;2910.0;10 Endocriene, voedings- en stofwisselingsziekten;Medisch;< 5
Essen;11016.0;2910.0;10 Endocriene, voedings- en stofwisselingsziekten;Chirurgisch;< 5
