commune;code_ins;code_postal;mdc_apr-drg_28;diagnostic;nombre_de_séjours
Boechout;11004.0;2530.0;13 Organes génitaux féminins;Médical;< 5
Boechout;11004.0;2530.0;13 Organes génitaux féminins;Chirurgical;37
Boechout;11004.0;2530.0;14 Grossesse et accouchement;Médical;109
Boechout;11004.0;2530.0;14 Grossesse et accouchement;Chirurgical;29
Boechout;11004.0;2530.0;15 Nouveau-nés, affections d'origine périnatale;Médical;9
Boechout;11004.0;2530.0;16 Sang et organes hématopoïétiques;Médical;13
Boechout;11004.0;2530.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;60
Boechout;11004.0;2530.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;7
Boechout;11004.0;2530.0;18 Maladies infectieuses et parasitaires;Médical;30
Boechout;11004.0;2530.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Boechout;11004.0;2530.0;19 Troubles mentaux;Médical;20
Boechout;11004.0;2530.0;20 Alcoolisme et usage de drogue;Médical;8
Boechout;11004.0;2530.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;15
Boechout;11004.0;2530.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;7
Boechout;11004.0;2530.0;23 Facteurs influençant la santé;Médical;54
Boechout;11004.0;2530.0;23 Facteurs influençant la santé;Chirurgical;< 5
Boechout;11004.0;2530.0;25 Traumatismes multiples;Chirurgical;< 5
Boechout;11004.0;2530.0;PP Pré-MDC;Chirurgical;< 5
Boom;11005.0;2850.0;00 Groupe résiduel;Chirurgical;25
Boom;11005.0;2850.0;01 Système nerveux;Médical;169
Boom;11005.0;2850.0;01 Système nerveux;Chirurgical;41
Boom;11005.0;2850.0;02 Affections des yeux;Médical;6
Boom;11005.0;2850.0;02 Affections des yeux;Chirurgical;34
Boom;11005.0;2850.0;03 Nez, gorge, oreilles;Médical;97
Boom;11005.0;2850.0;03 Nez, gorge, oreilles;Chirurgical;42
Boom;11005.0;2850.0;04 Système respiratoire;Médical;232
Boom;11005.0;2850.0;04 Système respiratoire;Chirurgical;14
Boom;11005.0;2850.0;05 Système circulatoire;Médical;217
Boom;11005.0;2850.0;05 Système circulatoire;Chirurgical;178
Boom;11005.0;2850.0;06 Système digestif;Médical;192
Boom;11005.0;2850.0;06 Système digestif;Chirurgical;134
Boom;11005.0;2850.0;07 Foie, bile et pancréas;Médical;73
Boom;11005.0;2850.0;07 Foie, bile et pancréas;Chirurgical;51
Boom;11005.0;2850.0;08 Système musculaire et tissu conjonctif;Médical;133
Boom;11005.0;2850.0;08 Système musculaire et tissu conjonctif;Chirurgical;405
Boom;11005.0;2850.0;09 Peau, tissu sous-cutané, sein;Médical;58
Boom;11005.0;2850.0;09 Peau, tissu sous-cutané, sein;Chirurgical;53
Boom;11005.0;2850.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;66
Boom;11005.0;2850.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;37
Boom;11005.0;2850.0;11 Reins et voies urinaires;Médical;77
Boom;11005.0;2850.0;11 Reins et voies urinaires;Chirurgical;90
Boom;11005.0;2850.0;12 Organes génitaux masculins;Médical;14
Boom;11005.0;2850.0;12 Organes génitaux masculins;Chirurgical;29
Boom;11005.0;2850.0;13 Organes génitaux féminins;Médical;8
Boom;11005.0;2850.0;13 Organes génitaux féminins;Chirurgical;68
Boom;11005.0;2850.0;14 Grossesse et accouchement;Médical;205
Boom;11005.0;2850.0;14 Grossesse et accouchement;Chirurgical;63
Boom;11005.0;2850.0;15 Nouveau-nés, affections d'origine périnatale;Médical;20
Boom;11005.0;2850.0;15 Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Boom;11005.0;2850.0;16 Sang et organes hématopoïétiques;Médical;16
Boom;11005.0;2850.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Boom;11005.0;2850.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;78
Boom;11005.0;2850.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;9
Boom;11005.0;2850.0;18 Maladies infectieuses et parasitaires;Médical;37
Boom;11005.0;2850.0;18 Maladies infectieuses et parasitaires;Chirurgical;8
Boom;11005.0;2850.0;19 Troubles mentaux;Médical;32
Boom;11005.0;2850.0;19 Troubles mentaux;Chirurgical;< 5
Boom;11005.0;2850.0;20 Alcoolisme et usage de drogue;Médical;14
Boom;11005.0;2850.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;28
Boom;11005.0;2850.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;9
Boom;11005.0;2850.0;22 Brûlures;Médical;< 5
Boom;11005.0;2850.0;22 Brûlures;Chirurgical;< 5
Boom;11005.0;2850.0;23 Facteurs influençant la santé;Médical;129
Boom;11005.0;2850.0;23 Facteurs influençant la santé;Chirurgical;15
Boom;11005.0;2850.0;24 Infections HIV;Médical;< 5
Boom;11005.0;2850.0;25 Traumatismes multiples;Médical;< 5
Boom;11005.0;2850.0;25 Traumatismes multiples;Chirurgical;< 5
Boom;11005.0;2850.0;PP Pré-MDC;Chirurgical;9
Borsbeek;11007.0;2150.0;00 Groupe résiduel;Chirurgical;19
Borsbeek;11007.0;2150.0;01 Système nerveux;Médical;81
Borsbeek;11007.0;2150.0;01 Système nerveux;Chirurgical;12
Borsbeek;11007.0;2150.0;02 Affections des yeux;Médical;8
Borsbeek;11007.0;2150.0;02 Affections des yeux;Chirurgical;6
Borsbeek;11007.0;2150.0;03 Nez, gorge, oreilles;Médical;53
Borsbeek;11007.0;2150.0;03 Nez, gorge, oreilles;Chirurgical;28
Borsbeek;11007.0;2150.0;04 Système respiratoire;Médical;118
Borsbeek;11007.0;2150.0;04 Système respiratoire;Chirurgical;13
Borsbeek;11007.0;2150.0;05 Système circulatoire;Médical;125
Borsbeek;11007.0;2150.0;05 Système circulatoire;Chirurgical;77
Borsbeek;11007.0;2150.0;06 Système digestif;Médical;148
Borsbeek;11007.0;2150.0;06 Système digestif;Chirurgical;83
Borsbeek;11007.0;2150.0;07 Foie, bile et pancréas;Médical;21
Borsbeek;11007.0;2150.0;07 Foie, bile et pancréas;Chirurgical;30
Borsbeek;11007.0;2150.0;08 Système musculaire et tissu conjonctif;Médical;39
Borsbeek;11007.0;2150.0;08 Système musculaire et tissu conjonctif;Chirurgical;193
Borsbeek;11007.0;2150.0;09 Peau, tissu sous-cutané, sein;Médical;27
Borsbeek;11007.0;2150.0;09 Peau, tissu sous-cutané, sein;Chirurgical;33
Borsbeek;11007.0;2150.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;21
Borsbeek;11007.0;2150.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;14
Borsbeek;11007.0;2150.0;11 Reins et voies urinaires;Médical;28
Borsbeek;11007.0;2150.0;11 Reins et voies urinaires;Chirurgical;40
Borsbeek;11007.0;2150.0;12 Organes génitaux masculins;Chirurgical;16
Borsbeek;11007.0;2150.0;13 Organes génitaux féminins;Médical;< 5
Borsbeek;11007.0;2150.0;13 Organes génitaux féminins;Chirurgical;23
Borsbeek;11007.0;2150.0;14 Grossesse et accouchement;Médical;121
Borsbeek;11007.0;2150.0;14 Grossesse et accouchement;Chirurgical;23
Borsbeek;11007.0;2150.0;15 Nouveau-nés, affections d'origine périnatale;Médical;7
Borsbeek;11007.0;2150.0;16 Sang et organes hématopoïétiques;Médical;15
Borsbeek;11007.0;2150.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Borsbeek;11007.0;2150.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;62
Borsbeek;11007.0;2150.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;< 5
Borsbeek;11007.0;2150.0;18 Maladies infectieuses et parasitaires;Médical;36
Borsbeek;11007.0;2150.0;18 Maladies infectieuses et parasitaires;Chirurgical;< 5
Borsbeek;11007.0;2150.0;19 Troubles mentaux;Médical;29
Borsbeek;11007.0;2150.0;20 Alcoolisme et usage de drogue;Médical;7
Borsbeek;11007.0;2150.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;22
Borsbeek;11007.0;2150.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;6
Borsbeek;11007.0;2150.0;22 Brûlures;Médical;< 5
Borsbeek;11007.0;2150.0;22 Brûlures;Chirurgical;< 5
Borsbeek;11007.0;2150.0;23 Facteurs influençant la santé;Médical;72
Borsbeek;11007.0;2150.0;23 Facteurs influençant la santé;Chirurgical;< 5
Borsbeek;11007.0;2150.0;24 Infections HIV;Médical;< 5
Borsbeek;11007.0;2150.0;25 Traumatismes multiples;Chirurgical;< 5
Borsbeek;11007.0;2150.0;PP Pré-MDC;Chirurgical;< 5
Brasschaat;11008.0;2930.0;00 Groupe résiduel;Chirurgical;35
Brasschaat;11008.0;2930.0;01 Système nerveux;Médical;321
Brasschaat;11008.0;2930.0;01 Système nerveux;Chirurgical;41
Brasschaat;11008.0;2930.0;02 Affections des yeux;Médical;10
Brasschaat;11008.0;2930.0;02 Affections des yeux;Chirurgical;47
Brasschaat;11008.0;2930.0;03 Nez, gorge, oreilles;Médical;205
Brasschaat;11008.0;2930.0;03 Nez, gorge, oreilles;Chirurgical;184
Brasschaat;11008.0;2930.0;04 Système respiratoire;Médical;421
Brasschaat;11008.0;2930.0;04 Système respiratoire;Chirurgical;29
Brasschaat;11008.0;2930.0;05 Système circulatoire;Médical;452
Brasschaat;11008.0;2930.0;05 Système circulatoire;Chirurgical;244
Brasschaat;11008.0;2930.0;06 Système digestif;Médical;375
Brasschaat;11008.0;2930.0;06 Système digestif;Chirurgical;217
Brasschaat;11008.0;2930.0;07 Foie, bile et pancréas;Médical;89
Brasschaat;11008.0;2930.0;07 Foie, bile et pancréas;Chirurgical;73
Brasschaat;11008.0;2930.0;08 Système musculaire et tissu conjonctif;Médical;204
Brasschaat;11008.0;2930.0;08 Système musculaire et tissu conjonctif;Chirurgical;741
Brasschaat;11008.0;2930.0;09 Peau, tissu sous-cutané, sein;Médical;83
Brasschaat;11008.0;2930.0;09 Peau, tissu sous-cutané, sein;Chirurgical;114
Brasschaat;11008.0;2930.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;76
Brasschaat;11008.0;2930.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;58
Brasschaat;11008.0;2930.0;11 Reins et voies urinaires;Médical;137
Brasschaat;11008.0;2930.0;11 Reins et voies urinaires;Chirurgical;100
Brasschaat;11008.0;2930.0;12 Organes génitaux masculins;Médical;23
Brasschaat;11008.0;2930.0;12 Organes génitaux masculins;Chirurgical;71
Brasschaat;11008.0;2930.0;13 Organes génitaux féminins;Médical;13
Brasschaat;11008.0;2930.0;13 Organes génitaux féminins;Chirurgical;134
Brasschaat;11008.0;2930.0;14 Grossesse et accouchement;Médical;316
Brasschaat;11008.0;2930.0;14 Grossesse et accouchement;Chirurgical;61
Brasschaat;11008.0;2930.0;15 Nouveau-nés, affections d'origine périnatale;Médical;9
Brasschaat;11008.0;2930.0;15 Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Brasschaat;11008.0;2930.0;16 Sang et organes hématopoïétiques;Médical;33
Brasschaat;11008.0;2930.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
Brasschaat;11008.0;2930.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;151
Brasschaat;11008.0;2930.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;14
Brasschaat;11008.0;2930.0;18 Maladies infectieuses et parasitaires;Médical;101
Brasschaat;11008.0;2930.0;18 Maladies infectieuses et parasitaires;Chirurgical;10
Brasschaat;11008.0;2930.0;19 Troubles mentaux;Médical;48
Brasschaat;11008.0;2930.0;19 Troubles mentaux;Chirurgical;< 5
Brasschaat;11008.0;2930.0;20 Alcoolisme et usage de drogue;Médical;26
Brasschaat;11008.0;2930.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;59
Brasschaat;11008.0;2930.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;11
Brasschaat;11008.0;2930.0;22 Brûlures;Médical;< 5
Brasschaat;11008.0;2930.0;23 Facteurs influençant la santé;Médical;349
Brasschaat;11008.0;2930.0;23 Facteurs influençant la santé;Chirurgical;10
Brasschaat;11008.0;2930.0;24 Infections HIV;Médical;< 5
Brasschaat;11008.0;2930.0;25 Traumatismes multiples;Médical;< 5
Brasschaat;11008.0;2930.0;25 Traumatismes multiples;Chirurgical;< 5
Brasschaat;11008.0;2930.0;PP Pré-MDC;Chirurgical;13
Brecht;11009.0;2960.0;00 Groupe résiduel;Chirurgical;25
Brecht;11009.0;2960.0;01 Système nerveux;Médical;258
Brecht;11009.0;2960.0;01 Système nerveux;Chirurgical;35
Brecht;11009.0;2960.0;02 Affections des yeux;Médical;< 5
Brecht;11009.0;2960.0;02 Affections des yeux;Chirurgical;32
Brecht;11009.0;2960.0;03 Nez, gorge, oreilles;Médical;171
Brecht;11009.0;2960.0;03 Nez, gorge, oreilles;Chirurgical;110
Brecht;11009.0;2960.0;04 Système respiratoire;Médical;304
Brecht;11009.0;2960.0;04 Système respiratoire;Chirurgical;12
Brecht;11009.0;2960.0;05 Système circulatoire;Médical;324
Brecht;11009.0;2960.0;05 Système circulatoire;Chirurgical;202
Brecht;11009.0;2960.0;06 Système digestif;Médical;286
Brecht;11009.0;2960.0;06 Système digestif;Chirurgical;220
Brecht;11009.0;2960.0;07 Foie, bile et pancréas;Médical;68
Brecht;11009.0;2960.0;07 Foie, bile et pancréas;Chirurgical;60
Brecht;11009.0;2960.0;08 Système musculaire et tissu conjonctif;Médical;102
Brecht;11009.0;2960.0;08 Système musculaire et tissu conjonctif;Chirurgical;548
Brecht;11009.0;2960.0;09 Peau, tissu sous-cutané, sein;Médical;66
Brecht;11009.0;2960.0;09 Peau, tissu sous-cutané, sein;Chirurgical;77
Brecht;11009.0;2960.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;54
Brecht;11009.0;2960.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;39
Brecht;11009.0;2960.0;11 Reins et voies urinaires;Médical;112
Brecht;11009.0;2960.0;11 Reins et voies urinaires;Chirurgical;88
Brecht;11009.0;2960.0;12 Organes génitaux masculins;Médical;11
Brecht;11009.0;2960.0;12 Organes génitaux masculins;Chirurgical;47
Brecht;11009.0;2960.0;13 Organes génitaux féminins;Médical;8
Brecht;11009.0;2960.0;13 Organes génitaux féminins;Chirurgical;109
Brecht;11009.0;2960.0;14 Grossesse et accouchement;Médical;216
Brecht;11009.0;2960.0;14 Grossesse et accouchement;Chirurgical;55
Brecht;11009.0;2960.0;15 Nouveau-nés, affections d'origine périnatale;Médical;13
Brecht;11009.0;2960.0;15 Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Brecht;11009.0;2960.0;16 Sang et organes hématopoïétiques;Médical;24
Brecht;11009.0;2960.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Médical;132
Brecht;11009.0;2960.0;17 Maladies myéloprolifératives, néoplasmes peu différenciés;Chirurgical;7
Brecht;11009.0;2960.0;18 Maladies infectieuses et parasitaires;Médical;78
Brecht;11009.0;2960.0;18 Maladies infectieuses et parasitaires;Chirurgical;5
Brecht;11009.0;2960.0;19 Troubles mentaux;Médical;57
Brecht;11009.0;2960.0;19 Troubles mentaux;Chirurgical;< 5
Brecht;11009.0;2960.0;20 Alcoolisme et usage de drogue;Médical;24
Brecht;11009.0;2960.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Médical;33
Brecht;11009.0;2960.0;21 Traumatismes, empoisonnements, effets toxiques des médicaments;Chirurgical;20
Brecht;11009.0;2960.0;22 Brûlures;Médical;< 5
Brecht;11009.0;2960.0;23 Facteurs influençant la santé;Médical;206
Brecht;11009.0;2960.0;23 Facteurs influençant la santé;Chirurgical;13
Brecht;11009.0;2960.0;25 Traumatismes multiples;Médical;< 5
Brecht;11009.0;2960.0;PP Pré-MDC;Chirurgical;14
Edegem;11013.0;2650.0;00 Groupe résiduel;Chirurgical;14
Edegem;11013.0;2650.0;01 Système nerveux;Médical;272
Edegem;11013.0;2650.0;01 Système nerveux;Chirurgical;29
Edegem;11013.0;2650.0;02 Affections des yeux;Médical;5
Edegem;11013.0;2650.0;02 Affections des yeux;Chirurgical;42
Edegem;11013.0;2650.0;03 Nez, gorge, oreilles;Médical;130
Edegem;11013.0;2650.0;03 Nez, gorge, oreilles;Chirurgical;68
Edegem;11013.0;2650.0;04 Système respiratoire;Médical;215
Edegem;11013.0;2650.0;04 Système respiratoire;Chirurgical;25
Edegem;11013.0;2650.0;05 Système circulatoire;Médical;279
Edegem;11013.0;2650.0;05 Système circulatoire;Chirurgical;166
Edegem;11013.0;2650.0;06 Système digestif;Médical;187
Edegem;11013.0;2650.0;06 Système digestif;Chirurgical;114
Edegem;11013.0;2650.0;07 Foie, bile et pancréas;Médical;45
Edegem;11013.0;2650.0;07 Foie, bile et pancréas;Chirurgical;45
Edegem;11013.0;2650.0;08 Système musculaire et tissu conjonctif;Médical;125
Edegem;11013.0;2650.0;08 Système musculaire et tissu conjonctif;Chirurgical;386
Edegem;11013.0;2650.0;09 Peau, tissu sous-cutané, sein;Médical;64
Edegem;11013.0;2650.0;09 Peau, tissu sous-cutané, sein;Chirurgical;63
Edegem;11013.0;2650.0;10 Maladies endocriniennes, nutritives et du métabolisme;Médical;47
Edegem;11013.0;2650.0;10 Maladies endocriniennes, nutritives et du métabolisme;Chirurgical;23
Edegem;11013.0;2650.0;11 Reins et voies urinaires;Médical;85
Edegem;11013.0;2650.0;11 Reins et voies urinaires;Chirurgical;65
Edegem;11013.0;2650.0;12 Organes génitaux masculins;Médical;6
Edegem;11013.0;2650.0;12 Organes génitaux masculins;Chirurgical;41
Edegem;11013.0;2650.0;13 Organes génitaux féminins;Chirurgical;73
Edegem;11013.0;2650.0;14 Grossesse et accouchement;Médical;201
Edegem;11013.0;2650.0;14 Grossesse et accouchement;Chirurgical;46
Edegem;11013.0;2650.0;15 Nouveau-nés, affections d'origine périnatale;Médical;10
Edegem;11013.0;2650.0;15 Nouveau-nés, affections d'origine périnatale;Chirurgical;< 5
Edegem;11013.0;2650.0;16 Sang et organes hématopoïétiques;Médical;24
Edegem;11013.0;2650.0;16 Sang et organes hématopoïétiques;Chirurgical;< 5
